"","flight","plane","city1","city2","city3","city4","city5"
"10980","FM9268","738","重庆","黄山","上海虹桥",NA,NA
"10981","FM9269","738","上海虹桥","井冈山","海口",NA,NA
"10982","FM9270","738","海口","井冈山","上海虹桥",NA,NA
"10983","FM9289","738","上海虹桥","揭阳",NA,NA,NA
"10984","FM9290","738","揭阳","上海虹桥",NA,NA,NA
"10985","FM9290","738","揭阳","上海虹桥",NA,NA,NA
"10986","FM9297","738","上海虹桥","揭阳","珠海",NA,NA
"10987","FM9298","738","珠海","揭阳","上海虹桥",NA,NA
"10988","FM9304","738","广州","上海浦东",NA,NA,NA
"10989","FM9305","738","上海浦东","广州",NA,NA,NA
"10990","FM9308","738","广州","上海浦东",NA,NA,NA
"10991","FM9309","738","上海虹桥","广州",NA,NA,NA
"10992","FM9315","738","上海浦东","广州",NA,NA,NA
"10993","FM9316","738","广州","上海虹桥",NA,NA,NA
"10994","FM9319","738","上海浦东","郑州",NA,NA,NA
"10995","FM9320","738","郑州","上海浦东",NA,NA,NA
"10996","FM9321","738","上海虹桥","郑州",NA,NA,NA
"10997","FM9322","738","郑州","上海虹桥",NA,NA,NA
"10998","FM9322","738","郑州","上海虹桥",NA,NA,NA
"10999","FM9323","738","上海虹桥","郑州",NA,NA,NA
"11000","FM9324","738","郑州","上海虹桥",NA,NA,NA
"11001","FM9325","738","上海虹桥","郑州",NA,NA,NA
"11002","FM9326","738","郑州","上海虹桥",NA,NA,NA
"11003","FM9327","738","上海虹桥","郑州",NA,NA,NA
"11004","FM9327","738","上海虹桥","郑州",NA,NA,NA
"11005","FM9328","738","郑州","上海浦东",NA,NA,NA
"11006","FM9328","738","郑州","上海浦东",NA,NA,NA
"11007","FM9329","738","上海虹桥","郑州",NA,NA,NA
"11008","FM9330","738","郑州","上海虹桥",NA,NA,NA
"11009","FM9331","738","上海虹桥","深圳",NA,NA,NA
"11010","FM9332","738","深圳","上海虹桥",NA,NA,NA
"11011","FM9335","738","上海浦东","临汾","银川",NA,NA
"11012","FM9336","738","银川","临汾","上海浦东",NA,NA
"11013","FM9337","738","上海虹桥","南宁",NA,NA,NA
"11014","FM9338","738","南宁","上海虹桥",NA,NA,NA
"11015","FM9339","738","上海虹桥","南宁",NA,NA,NA
"11016","FM9340","738","南宁","上海虹桥",NA,NA,NA
"11017","FM9341","738","上海浦东","张家界",NA,NA,NA
"11018","FM9342","738","张家界","上海浦东",NA,NA,NA
"11019","FM9343","738","上海浦东","张家界",NA,NA,NA
"11020","FM9343","738","上海浦东","张家界",NA,NA,NA
"11021","FM9344","738","张家界","上海浦东",NA,NA,NA
"11022","FM9344","738","张家界","上海浦东",NA,NA,NA
"11023","FM9345","738","上海虹桥","武汉",NA,NA,NA
"11024","FM9346","738","武汉","上海虹桥",NA,NA,NA
"11025","FM9347","738","厦门","广州",NA,NA,NA
"11026","FM9348","738","广州","厦门",NA,NA,NA
"11027","FM9348","738","广州","厦门",NA,NA,NA
"11028","FM9350","738","桂林","上海浦东",NA,NA,NA
"11029","FM9351","738","杭州","广州",NA,NA,NA
"11030","FM9351","738","杭州","广州",NA,NA,NA
"11031","FM9352","738","广州","杭州",NA,NA,NA
"11032","FM9353","738","上海浦东","威海","长春",NA,NA
"11033","FM9354","738","长春","威海","上海浦东",NA,NA
"11034","FM9355","738","南京","广州",NA,NA,NA
"11035","FM9356","738","广州","南京",NA,NA,NA
"11036","FM9356","738","广州","南京",NA,NA,NA
"11037","FM9357","738","南京","广州",NA,NA,NA
"11038","FM9358","738","广州","南京",NA,NA,NA
"11039","FM9361","738","上海虹桥","长沙",NA,NA,NA
"11040","FM9362","738","长沙","上海虹桥",NA,NA,NA
"11041","FM9363","738","上海虹桥","武汉",NA,NA,NA
"11042","FM9364","738","武汉","上海虹桥",NA,NA,NA
"11043","FM9365","738","上海浦东","宜昌",NA,NA,NA
"11044","FM9366","738","宜昌","上海虹桥",NA,NA,NA
"11045","FM9367","738","上海浦东","沈阳",NA,NA,NA
"11046","FM9368","738","沈阳","上海浦东",NA,NA,NA
"11047","FM9369","738","上海浦东","桂林",NA,NA,NA
"11048","FM9370","738","桂林","上海浦东",NA,NA,NA
"11049","FM9373","738","上海虹桥","厦门",NA,NA,NA
"11050","FM9374","738","厦门","上海虹桥",NA,NA,NA
"11051","FM9375","738","上海虹桥","郑州",NA,NA,NA
"11052","FM9376","738","郑州","上海虹桥",NA,NA,NA
"11053","FM9377","738","上海浦东","桂林",NA,NA,NA
"11054","FM9378","738","桂林","上海浦东",NA,NA,NA
"11055","FM9379","738","上海浦东","桂林",NA,NA,NA
"11056","FM9380","738","桂林","上海浦东",NA,NA,NA
"11057","FM9381","738","上海浦东","桂林",NA,NA,NA
"11058","FM9382","738","桂林","上海浦东","长春",NA,NA
"11059","FM9385","738","上海浦东","南宁",NA,NA,NA
"11060","FM9386","738","南宁","上海浦东",NA,NA,NA
"11061","FM9389","738","上海浦东","郑州",NA,NA,NA
"11062","FM9389","738","上海浦东","郑州",NA,NA,NA
"11063","FM9390","738","郑州","上海浦东",NA,NA,NA
"11064","FM9391","738","上海虹桥","长沙",NA,NA,NA
"11065","FM9392","738","长沙","上海虹桥",NA,NA,NA
"11066","FM9393","738","上海浦东","鄂尔多斯",NA,NA,NA
"11067","FM9394","738","鄂尔多斯","上海浦东",NA,NA,NA
"11068","FM9395","738","上海虹桥","长沙",NA,NA,NA
"11069","FM9396","738","长沙","上海虹桥",NA,NA,NA
"11070","FM9397","738","上海浦东","长沙","昆明",NA,NA
"11071","FM9397","738","上海浦东","长沙","昆明",NA,NA
"11072","FM9398","738","昆明","长沙","上海浦东",NA,NA
"11073","FM9398","738","昆明","长沙","上海浦东",NA,NA
"11074","FM9399","738","上海浦东","长沙",NA,NA,NA
"11075","FM9400","738","长沙","上海浦东",NA,NA,NA
"11076","FM9403","738","上海虹桥","成都",NA,NA,NA
"11077","FM9404","738","成都","上海虹桥",NA,NA,NA
"11078","FM9411","738","上海浦东","绵阳",NA,NA,NA
"11079","FM9412","738","绵阳","上海浦东",NA,NA,NA
"11080","FM9421","738","上海虹桥","重庆",NA,NA,NA
"11081","FM9422","738","重庆","上海虹桥",NA,NA,NA
"11082","FM9425","738","上海虹桥","重庆",NA,NA,NA
"11083","FM9426","738","重庆","上海虹桥",NA,NA,NA
"11084","FM9429","738","上海浦东","衡阳","昆明",NA,NA
"11085","FM9430","738","昆明","衡阳","上海浦东",NA,NA
"11086","FM9437","738","上海浦东","包头",NA,NA,NA
"11087","FM9437","738","上海浦东","包头",NA,NA,NA
"11088","FM9437","738","上海浦东","包头",NA,NA,NA
"11089","FM9438","738","包头","上海浦东",NA,NA,NA
"11090","FM9438","738","包头","上海浦东",NA,NA,NA
"11091","FM9453","738","上海虹桥","昆明","西双版纳",NA,NA
"11092","FM9453","738","上海虹桥","昆明","西双版纳",NA,NA
"11093","FM9454","738","西双版纳","昆明","上海虹桥",NA,NA
"11094","FM9454","738","西双版纳","昆明","上海虹桥",NA,NA
"11095","FM9457","738","上海虹桥","贵阳",NA,NA,NA
"11096","FM9458","738","贵阳","上海虹桥",NA,NA,NA
"11097","FM9463","738","上海虹桥","贵阳",NA,NA,NA
"11098","FM9464","738","贵阳","上海虹桥",NA,NA,NA
"11099","FM9515","738","上海虹桥","温州","珠海",NA,NA
"11100","FM9516","738","珠海","温州","上海虹桥",NA,NA
"11101","FM9517","738","上海浦东","温州","三亚",NA,NA
"11102","FM9518","738","三亚","温州","上海浦东",NA,NA
"11103","FM9523","738","上海浦东","厦门",NA,NA,NA
"11104","FM9524","738","厦门","上海浦东",NA,NA,NA
"11105","FM9524","738","厦门","上海浦东",NA,NA,NA
"11106","FM9529","738","上海浦东","温州","海口",NA,NA
"11107","FM9530","738","海口","温州","上海浦东",NA,NA
"11108","FM9530","738","海口","温州","上海浦东",NA,NA
"11109","FM9531","738","上海浦东","海口",NA,NA,NA
"11110","FM9532","738","海口","上海浦东",NA,NA,NA
"11111","FM9533","738","温州","广州",NA,NA,NA
"11112","FM9534","738","广州","温州",NA,NA,NA
"11113","FM9537","738","上海虹桥","三亚",NA,NA,NA
"11114","FM9538","738","三亚","上海虹桥",NA,NA,NA
"11115","FM9545","738","上海浦东","忻州","银川",NA,NA
"11116","FM9546","738","银川","忻州","上海浦东",NA,NA
"11117","FM9547","738","上海浦东","通辽","哈尔滨",NA,NA
"11118","FM9548","738","哈尔滨","通辽","上海浦东",NA,NA
"11119","FU6501","738","福州","北京首都",NA,NA,NA
"11120","FU6501","738","福州","北京首都",NA,NA,NA
"11121","FU6501/2","738","福州","北京首都","福州",NA,NA
"11122","FU6502","738","北京首都","福州",NA,NA,NA
"11123","FU6502","738","北京首都","福州",NA,NA,NA
"11124","FU6519","738","福州","上海浦东",NA,NA,NA
"11125","FU6520","738","上海浦东","福州",NA,NA,NA
"11126","HU7001","738","海口","广州",NA,NA,NA
"11127","HU7001","738","海口","广州",NA,NA,NA
"11128","HU7001","738","海口","广州",NA,NA,NA
"11129","HU7002","738","广州","海口",NA,NA,NA
"11130","HU7003","738","海口","广州",NA,NA,NA
"11131","HU7004","738","广州","海口",NA,NA,NA
"11132","HU7007","738","海口","广州",NA,NA,NA
"11133","HU7008","738","广州","海口",NA,NA,NA
"11134","HU7009","738","海口","广州",NA,NA,NA
"11135","HU7010","738","广州","海口",NA,NA,NA
"11136","HU7010","738","广州","海口",NA,NA,NA
"11137","HU7010","738","广州","海口",NA,NA,NA
"11138","HU7011","738","海口","广州",NA,NA,NA
"11139","HU7011","738","海口","广州",NA,NA,NA
"11140","HU7012","738","广州","海口",NA,NA,NA
"11141","HU7031/2","738","广州","潍坊","沈阳","潍坊","广州"
"11142","HU7069","738","广州","宁波",NA,NA,NA
"11143","HU7070","738","宁波","广州",NA,NA,NA
"11144","HU7081","738","海口","北京首都",NA,NA,NA
"11145","HU7109","738","北京首都","宜昌",NA,NA,NA
"11146","HU7109","738","北京首都","宜昌",NA,NA,NA
"11147","HU7110","738","宜昌","北京首都",NA,NA,NA
"11148","HU7110","738","宜昌","北京首都",NA,NA,NA
"11149","HU7110","738","宜昌","北京首都",NA,NA,NA
"11150","HU7113","738","广州","南京",NA,NA,NA
"11151","HU7114","738","南京","广州",NA,NA,NA
"11152","HU7121","738","广州","上海虹桥",NA,NA,NA
"11153","HU7122","738","上海虹桥","广州",NA,NA,NA
"11154","HU7131","738","广州","重庆",NA,NA,NA
"11155","HU7132","738","重庆","广州",NA,NA,NA
"11156","HU7141","738","广州","上海浦东",NA,NA,NA
"11157","HU7142","738","上海浦东","广州",NA,NA,NA
"11158","HU7143","738","广州","成都",NA,NA,NA
"11159","HU7144","738","成都","广州",NA,NA,NA
"11160","HU7145","738","北京首都","乌鲁木齐",NA,NA,NA
"11161","HU7146","738","乌鲁木齐","北京首都",NA,NA,NA
"11162","HU7151","738","上海浦东","重庆",NA,NA,NA
"11163","HU7152","738","重庆","上海浦东",NA,NA,NA
"11164","HU7153","738","广州","乌鲁木齐",NA,NA,NA
"11165","HU7153","738","广州","乌鲁木齐",NA,NA,NA
"11166","HU7154","738","乌鲁木齐","广州",NA,NA,NA
"11167","HU7157","738","北京首都","南宁",NA,NA,NA
"11168","HU7158","738","南宁","北京首都",NA,NA,NA
"11169","HU7169","738","广州","宁波",NA,NA,NA
"11170","HU7170","738","宁波","广州",NA,NA,NA
"11171","HU7181","738","海口","北京首都",NA,NA,NA
"11172","HU7182","738","北京首都","海口",NA,NA,NA
"11173","HU7183","738","北京首都","大连",NA,NA,NA
"11174","HU7184","738","大连","北京首都",NA,NA,NA
"11175","HU7185/6","738","北京首都","武汉","连城","武汉","北京首都"
"11176","HU7187","738","北京首都","武汉",NA,NA,NA
"11177","HU7187","738","北京首都","武汉",NA,NA,NA
"11178","HU7188","738","武汉","北京首都",NA,NA,NA
"11179","HU7195","738","北京首都","福州",NA,NA,NA
"11180","HU7196","738","福州","北京首都",NA,NA,NA
"11181","HU7197/8","738","北京首都","武汉","三明","武汉","北京首都"
"11182","HU7201","738","天津","广州",NA,NA,NA
"11183","HU7202","738","广州","天津",NA,NA,NA
"11184","HU7205","738","天津","上海浦东",NA,NA,NA
"11185","HU7206","738","上海浦东","天津",NA,NA,NA
"11186","HU7207","738","深圳","上海浦东",NA,NA,NA
"11187","HU7208","738","上海浦东","深圳",NA,NA,NA
"11188","HU7213","738","广州","南京",NA,NA,NA
"11189","HU7214","738","南京","广州",NA,NA,NA
"11190","HU7217/8","738","广州","合肥","广州",NA,NA
"11191","HU7221","738","广州","温州",NA,NA,NA
"11192","HU7221","738","广州","温州",NA,NA,NA
"11193","HU7225","738","北京首都","潍坊","宁波",NA,NA
"11194","HU7225","738","北京首都","潍坊","宁波",NA,NA
"11195","HU7226","738","宁波","潍坊","北京首都",NA,NA
"11196","HU7226","738","宁波","潍坊","北京首都",NA,NA
"11197","HU7231","738","北京首都","兰州",NA,NA,NA
"11198","HU7231","738","北京首都","兰州",NA,NA,NA
"11199","HU7232","738","兰州","北京首都",NA,NA,NA
"11200","HU7232","738","兰州","北京首都",NA,NA,NA
"11201","HU7235/6","738","广州","昆明","广州",NA,NA
"11202","HU7237","738","北京首都","西安",NA,NA,NA
"11203","HU7238","738","西安","北京首都",NA,NA,NA
"11204","HU7239","738","北京首都","西宁",NA,NA,NA
"11205","HU7239","738","北京首都","西宁",NA,NA,NA
"11206","HU7240","738","西宁","北京首都",NA,NA,NA
"11207","HU7240","738","西宁","北京首都",NA,NA,NA
"11208","HU7240","738","西宁","北京首都",NA,NA,NA
"11209","HU7243","738","广州","合肥","大连",NA,NA
"11210","HU7243","738","广州","合肥","大连",NA,NA
"11211","HU7244","738","大连","合肥","广州",NA,NA
"11212","HU7251","738","北京首都","温州",NA,NA,NA
"11213","HU7252","738","温州","北京首都",NA,NA,NA
"11214","HU7252","738","温州","北京首都",NA,NA,NA
"11215","HU7261","738","广州","杭州",NA,NA,NA
"11216","HU7262","738","杭州","广州",NA,NA,NA
"11217","HU7271","738","广州","贵阳",NA,NA,NA
"11218","HU7272","738","贵阳","广州",NA,NA,NA
"11219","HU7272","738","贵阳","广州",NA,NA,NA
"11220","HU7275","738","广州","青岛","哈尔滨",NA,NA
"11221","HU7276","738","哈尔滨","青岛","广州",NA,NA
"11222","HU7279","738","北京首都","三亚",NA,NA,NA
"11223","HU7280","738","三亚","北京首都",NA,NA,NA
"11224","HU7282","738","北京首都","海口",NA,NA,NA
"11225","HU7287","738","北京首都","榆林",NA,NA,NA
"11226","HU7287","738","北京首都","榆林",NA,NA,NA
"11227","HU7288","738","榆林","北京首都",NA,NA,NA
"11228","HU7291","738","北京首都","厦门",NA,NA,NA
"11229","HU7292","738","厦门","北京首都",NA,NA,NA
"11230","HU7305","738","广州","十堰","兰州",NA,NA
"11231","HU7306","738","兰州","十堰","广州",NA,NA
"11232","HU7312","738","昆明","北京首都",NA,NA,NA
"11233","HU7321","738","三亚","广州",NA,NA,NA
"11234","HU7321","738","三亚","广州",NA,NA,NA
"11235","HU7322","738","广州","三亚",NA,NA,NA
"11236","HU7323","738","广州","徐州","北戴河",NA,NA
"11237","HU7324","738","北戴河","徐州","广州",NA,NA
"11238","HU7345","738","北京首都","乌鲁木齐",NA,NA,NA
"11239","HU7346","738","乌鲁木齐","北京首都",NA,NA,NA
"11240","HU7354","738","阿克苏","乌鲁木齐","上海虹桥",NA,NA
"11241","HU7359","738","太原","广州",NA,NA,NA
"11242","HU7360","738","广州","太原",NA,NA,NA
"11243","HU7360/59","738","广州","太原","广州",NA,NA
"11244","HU7361","738","广州","杭州",NA,NA,NA
"11245","HU7361","738","广州","杭州",NA,NA,NA
"11246","HU7361","738","广州","杭州",NA,NA,NA
"11247","HU7362","738","杭州","广州",NA,NA,NA
"11248","HU7362","738","杭州","广州",NA,NA,NA
"11249","HU7369","738","上海浦东","潍坊","大连",NA,NA
"11250","HU7370","738","大连","潍坊","上海浦东",NA,NA
"11251","HU7375","738","太原","上海虹桥",NA,NA,NA
"11252","HU7376","738","上海虹桥","太原",NA,NA,NA
"11253","HU7379","738","太原","广州",NA,NA,NA
"11254","HU7380","738","广州","太原",NA,NA,NA
"11255","HU7389","738","北京首都","延安",NA,NA,NA
"11256","HU7389","738","北京首都","延安",NA,NA,NA
"11257","HU7389","738","北京首都","延安",NA,NA,NA
"11258","HU7390","738","延安","北京首都",NA,NA,NA
"11259","HU7390","738","延安","北京首都",NA,NA,NA
"11260","HU7393/4","738","广州","庆阳","兰州","庆阳","广州"
"11261","HU7603","738","北京首都","上海虹桥",NA,NA,NA
"11262","HU7604","738","上海虹桥","北京首都",NA,NA,NA
"11263","HU7604","738","上海虹桥","北京首都",NA,NA,NA
"11264","HU7615","738","北京首都","东营",NA,NA,NA
"11265","HU7615","738","北京首都","东营",NA,NA,NA
"11266","HU7616","738","东营","北京首都",NA,NA,NA
"11267","HU7621","738","北京首都","佳木斯",NA,NA,NA
"11268","HU7621","738","北京首都","佳木斯",NA,NA,NA
"11269","HU7621","738","北京首都","佳木斯",NA,NA,NA
"11270","HU7621","738","北京首都","佳木斯",NA,NA,NA
"11271","HU7621","738","北京首都","佳木斯",NA,NA,NA
"11272","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11273","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11274","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11275","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11276","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11277","HU7622","738","佳木斯","北京首都",NA,NA,NA
"11278","HU7623/4","738","北京首都","重庆","北京首都",NA,NA
"11279","HU7641/2","738","北京首都","福州","北京首都",NA,NA
"11280","HU7645","738","西安","上海浦东",NA,NA,NA
"11281","HU7646","738","上海浦东","西安",NA,NA,NA
"11282","HU7677","738","北京首都","杭州",NA,NA,NA
"11283","HU7677","738","北京首都","杭州",NA,NA,NA
"11284","HU7678","738","杭州","北京首都",NA,NA,NA
"11285","HU7678","738","杭州","北京首都",NA,NA,NA
"11286","HU7681","738","海口","安庆","北京首都",NA,NA
"11287","HU7682","738","北京首都","安庆","海口",NA,NA
"11288","HU7733","738","广州","唐山",NA,NA,NA
"11289","HU7734","738","唐山","广州",NA,NA,NA
"11290","HU7735","738","兰州","上海浦东",NA,NA,NA
"11291","HU7736","738","上海浦东","兰州",NA,NA,NA
"11292","HU7761","738","广州","杭州","锦州",NA,NA
"11293","HU7762","738","锦州","杭州","广州",NA,NA
"11294","HU7765","738","北京首都","长春",NA,NA,NA
"11295","HU7765","738","北京首都","长春",NA,NA,NA
"11296","HU7766","738","长春","北京首都",NA,NA,NA
"11297","HU7789","738","乌鲁木齐","呼和浩特","上海浦东",NA,NA
"11298","HU7790","738","上海浦东","呼和浩特","乌鲁木齐",NA,NA
"11299","HU7815","738","长沙","上海浦东",NA,NA,NA
"11300","HU7816","738","上海浦东","长沙",NA,NA,NA
"11301","HU7825/6","738","北京首都","贵阳","北京首都",NA,NA
"11302","HU7827/8","738","北京首都","兰州","北京首都",NA,NA
"11303","HU7837","738","西安","广州",NA,NA,NA
"11304","HU7838","738","广州","西安",NA,NA,NA
"11305","HU7845","738","西安","上海浦东",NA,NA,NA
"11306","HU7846","738","上海浦东","西安",NA,NA,NA
"11307","HU7857","738","西安","广州",NA,NA,NA
"11308","HU7858","738","广州","西安",NA,NA,NA
"11309","HU7869","738","广州","重庆","延安",NA,NA
"11310","HU7881","738","海口","南宁","北京首都",NA,NA
"11311","HU7882","738","北京首都","南宁","海口",NA,NA
"11312","KN2207","738","北京南苑","银川","乌鲁木齐",NA,NA
"11313","KN2207","738","北京南苑","银川","乌鲁木齐",NA,NA
"11314","KN2208","738","乌鲁木齐","银川","北京南苑",NA,NA
"11315","KN2315","738","石家庄","上海浦东",NA,NA,NA
"11316","KN2316","738","上海浦东","石家庄",NA,NA,NA
"11317","KN2317","738","石家庄","上海虹桥",NA,NA,NA
"11318","KN2318","738","上海虹桥","石家庄",NA,NA,NA
"11319","KN2365","738","石家庄","上海浦东","佛山",NA,NA
"11320","KN2366","738","佛山","上海浦东","石家庄",NA,NA
"11321","KN5217","738","北京南苑","成都",NA,NA,NA
"11322","KN5225","738","北京南苑","安顺",NA,NA,NA
"11323","KN5226","738","安顺","北京南苑",NA,NA,NA
"11324","KN5507","738","北京南苑","哈尔滨",NA,NA,NA
"11325","KN5508","738","哈尔滨","北京南苑",NA,NA,NA
"11326","KN5511","738","北京南苑","大连",NA,NA,NA
"11327","KN5512","738","大连","北京南苑",NA,NA,NA
"11328","KN5517","738","北京南苑","黄山","佛山",NA,NA
"11329","KN5518","738","佛山","黄山","北京南苑",NA,NA
"11330","KN5525","738","北京南苑","齐齐哈尔",NA,NA,NA
"11331","KN5526","738","齐齐哈尔","北京南苑",NA,NA,NA
"11332","KN5605","738","北京南苑","庆阳","兰州",NA,NA
"11333","KN5606","738","兰州","庆阳","北京南苑",NA,NA
"11334","KN5615","738","北京南苑","西宁",NA,NA,NA
"11335","KN5616","738","西宁","北京南苑",NA,NA,NA
"11336","KN5616","738","西宁","北京南苑",NA,NA,NA
"11337","KN5617","738","北京南苑","鄂尔多斯","西宁",NA,NA
"11338","KN5617","738","北京南苑","鄂尔多斯","西宁",NA,NA
"11339","KN5618","738","西宁","鄂尔多斯","北京南苑",NA,NA
"11340","KN5618","738","西宁","鄂尔多斯","北京南苑",NA,NA
"11341","KN5631","738","北京南苑","延安",NA,NA,NA
"11342","KN5632","738","延安","北京南苑",NA,NA,NA
"11343","KN5666","738","榆林","北京南苑",NA,NA,NA
"11344","KN5667","738","北京南苑","榆林",NA,NA,NA
"11345","KN5701","738","北京南苑","衡阳",NA,NA,NA
"11346","KN5711","738","佛山","上海浦东",NA,NA,NA
"11347","KN5712","738","上海浦东","佛山",NA,NA,NA
"11348","KN5761","738","北京南苑","常德","佛山",NA,NA
"11349","KN5762","738","佛山","常德","北京南苑",NA,NA
"11350","KN5811","738","北京南苑","襄阳",NA,NA,NA
"11351","KN5812","738","襄阳","北京南苑",NA,NA,NA
"11352","KN5817","738","北京南苑","广州",NA,NA,NA
"11353","KN5818","738","广州","北京南苑",NA,NA,NA
"11354","KN5822","738","广州","北京南苑",NA,NA,NA
"11355","KN5825","738","北京南苑","海口",NA,NA,NA
"11356","KN5826","738","海口","北京南苑",NA,NA,NA
"11357","KN5827","738","北京南苑","三亚",NA,NA,NA
"11358","KN5828","738","三亚","北京南苑",NA,NA,NA
"11359","KN5855","738","北京南苑","深圳",NA,NA,NA
"11360","KN5856","738","深圳","北京南苑",NA,NA,NA
"11361","KN5857","738","北京南苑","深圳",NA,NA,NA
"11362","KN5858","738","深圳","北京南苑",NA,NA,NA
"11363","KN5865","738","北京南苑","佛山",NA,NA,NA
"11364","KN5866","738","佛山","北京南苑",NA,NA,NA
"11365","KN5869","738","佛山","北京南苑","海拉尔",NA,NA
"11366","KN5870","738","海拉尔","北京南苑","佛山",NA,NA
"11367","KN5887","738","北京南苑","惠州",NA,NA,NA
"11368","KN5888","738","惠州","北京南苑",NA,NA,NA
"11369","KN5911","738","北京南苑","阜阳","深圳",NA,NA
"11370","KN5912","738","深圳","阜阳","北京南苑",NA,NA
"11371","KN5915","738","北京南苑","温州",NA,NA,NA
"11372","KN5916","738","温州","北京南苑",NA,NA,NA
"11373","KN5921","738","北京南苑","临沂",NA,NA,NA
"11374","KN5922","738","临沂","北京南苑",NA,NA,NA
"11375","KN5925","738","北京南苑","厦门",NA,NA,NA
"11376","KN5926","738","厦门","北京南苑",NA,NA,NA
"11377","KN5927","738","北京南苑","厦门",NA,NA,NA
"11378","KN5928","738","厦门","北京南苑",NA,NA,NA
"11379","KN5929","738","北京南苑","舟山",NA,NA,NA
"11380","KN5930","738","舟山","北京南苑",NA,NA,NA
"11381","KN5931","738","北京南苑","衢州",NA,NA,NA
"11382","KN5932","738","衢州","北京南苑",NA,NA,NA
"11383","KN5955","738","北京南苑","上海虹桥",NA,NA,NA
"11384","KN5977","738","北京南苑","上海浦东",NA,NA,NA
"11385","KN5985","738","北京南苑","宁波",NA,NA,NA
"11386","KN5986","738","宁波","北京南苑",NA,NA,NA
"11387","MF8071","738","泉州","上海浦东","大连",NA,NA
"11388","MF8071","738","泉州","上海浦东","大连",NA,NA
"11389","MF8072","738","大连","上海浦东","泉州",NA,NA
"11390","MF8072","738","大连","上海浦东","泉州",NA,NA
"11391","MF8103","738","厦门","北京首都",NA,NA,NA
"11392","MF8104","738","北京首都","厦门",NA,NA,NA
"11393","MF8104","738","北京首都","厦门",NA,NA,NA
"11394","MF8107","738","福州","北京首都",NA,NA,NA
"11395","MF8113","738","泉州","北京首都",NA,NA,NA
"11396","MF8114","738","北京首都","泉州",NA,NA,NA
"11397","MF8118","738","北京首都","厦门",NA,NA,NA
"11398","MF8121","738","武夷山","北京首都",NA,NA,NA
"11399","MF8122","738","北京首都","武夷山",NA,NA,NA
"11400","MF8131","738","泉州","北京首都",NA,NA,NA
"11401","MF8132","738","北京首都","泉州",NA,NA,NA
"11402","MF8147","738","长沙","北京首都",NA,NA,NA
"11403","MF8148","738","北京首都","长沙",NA,NA,NA
"11404","MF8149","738","杭州","北京首都",NA,NA,NA
"11405","MF8150","738","北京首都","杭州",NA,NA,NA
"11406","MF8159","738","厦门","舟山","北京首都",NA,NA
"11407","MF8160","738","北京首都","舟山","厦门",NA,NA
"11408","MF8167","738","福州","北京首都",NA,NA,NA
"11409","MF8168","738","北京首都","福州",NA,NA,NA
"11410","MF8171","738","福州","北京首都",NA,NA,NA
"11411","MF8172","738","北京首都","福州",NA,NA,NA
"11412","MF8177","738","上海虹桥","北京首都",NA,NA,NA
"11413","MF8178","738","北京首都","上海虹桥",NA,NA,NA
"11414","MF8191","738","长沙","北京首都",NA,NA,NA
"11415","MF8192","738","北京首都","长沙",NA,NA,NA
"11416","MF8301","738","厦门","广州",NA,NA,NA
"11417","MF8302","738","广州","厦门",NA,NA,NA
"11418","MF8305","738","厦门","广州",NA,NA,NA
"11419","MF8306","738","广州","厦门",NA,NA,NA
"11420","MF8313","738","天津","广州",NA,NA,NA
"11421","MF8314","738","广州","天津",NA,NA,NA
"11422","MF8317","738","上海虹桥","深圳",NA,NA,NA
"11423","MF8318","738","深圳","上海虹桥",NA,NA,NA
"11424","MF8325","738","福州","广州",NA,NA,NA
"11425","MF8326","738","广州","福州",NA,NA,NA
"11426","MF8329","738","福州","广州",NA,NA,NA
"11427","MF8330","738","广州","福州",NA,NA,NA
"11428","MF8333","738","厦门","广州",NA,NA,NA
"11429","MF8334","738","广州","厦门",NA,NA,NA
"11430","MF8334","738","广州","厦门",NA,NA,NA
"11431","MF8347","738","福州","广州",NA,NA,NA
"11432","MF8348","738","广州","福州",NA,NA,NA
"11433","MF8357","738","泉州","广州",NA,NA,NA
"11434","MF8358","738","广州","泉州",NA,NA,NA
"11435","MF8371","738","上海虹桥","深圳",NA,NA,NA
"11436","MF8372","738","深圳","上海虹桥",NA,NA,NA
"11437","MF8373","738","厦门","广州",NA,NA,NA
"11438","MF8374","738","广州","厦门",NA,NA,NA
"11439","MF8377","738","上海虹桥","深圳",NA,NA,NA
"11440","MF8378","738","深圳","上海虹桥",NA,NA,NA
"11441","MF8381","738","杭州","广州",NA,NA,NA
"11442","MF8382","738","广州","杭州",NA,NA,NA
"11443","MF8385","738","泉州","广州",NA,NA,NA
"11444","MF8386","738","广州","泉州",NA,NA,NA
"11445","MF8391","738","厦门","广州",NA,NA,NA
"11446","MF8392","738","广州","厦门",NA,NA,NA
"11447","MF8393","738","北京首都","三亚",NA,NA,NA
"11448","MF8394","738","三亚","北京首都",NA,NA,NA
"11449","MF8501","738","厦门","上海虹桥",NA,NA,NA
"11450","MF8502","738","上海虹桥","厦门",NA,NA,NA
