"","city1_2","flight","plane","flag"
"6266","温州西安","MU2391","738",4253
"6267","温州西安","CA1923","319",4253
"6268","温州长沙","HO1041","320",40
"6269","温州长沙","CZ6956","738",40
"6270","温州长沙","3U8908","320",40
"6271","温州长沙","CZ6956","738",40
"6272","温州郑州","MU5437","738",10330
"6273","温州郑州","MU2196","320",10330
"6274","温州郑州","MU2196","320",10330
"6275","温州郑州","MU5437","738",10330
"6276","温州郑州","CZ6640","738",10330
"6277","温州郑州","PN6332","319",10330
"6278","温州重庆","OQ2345","319",13033
"6279","温州重庆","OQ2312","320",13033
"6280","温州重庆","OQ2304","320",13033
"6281","温州重庆","CA1953","319",13033
"6282","温州重庆","HU7649","738",13033
"6283","温州舟山","JR1524","MA6",7561
"6284","温州遵义","EU2232","319",23537
"6285","文山昆明","MU5988","73G",17924
"6286","文山昆明","MU5984","73G",17924
"6287","文山昆明","MU5988","73G",17924
"6288","乌海呼和浩特","GS6622","EMB",4024
"6289","乌海呼和浩特","MU5460","319",4024
"6290","乌海呼和浩特","G52716","CR9",4024
"6291","乌海呼和浩特","GS6624","EMB",4024
"6292","乌海西安","HU7656","734",10511
"6293","乌海西安","3U8770","319",10511
"6294","乌兰察布天津","G52746","CR9",24219
"6295","乌兰察布天津","G52746","CR9",24219
"6296","乌兰浩特阿尔山","G52776","CR9",23724
"6297","乌兰浩特呼和浩特","G52652","CR9",6203
"6298","乌兰浩特呼和浩特","G52840","CR9",6203
"6299","乌兰浩特呼和浩特","G52840","CR9",6203
"6300","乌兰浩特天津","MU5644","320",25122
"6301","乌兰浩特通辽","GS7836","E90",23725
"6302","乌鲁木齐阿克苏","GS7515","E90",23572
"6303","乌鲁木齐阿克苏","CZ8613","738",23572
"6304","乌鲁木齐阿克苏","CZ6861","73G",23572
"6305","乌鲁木齐阿克苏","UQ2523/4","738",23572
"6306","乌鲁木齐阿克苏","GS7513","E90",23572
"6307","乌鲁木齐阿克苏","CZ6867","738",23572
"6308","乌鲁木齐阿克苏","CZ6859","738",23572
"6309","乌鲁木齐阿克苏","GS7517","E90",23572
"6310","乌鲁木齐阿克苏","CZ6869","738",23572
"6311","乌鲁木齐阿克苏","CZ6845","E90",23572
"6312","乌鲁木齐阿克苏","CZ6859","738",23572
"6313","乌鲁木齐阿克苏","CZ6865","738",23572
"6314","乌鲁木齐阿克苏","CZ6865","738",23572
"6315","乌鲁木齐阿克苏","GS7511","E90",23572
"6316","乌鲁木齐阿勒泰","CZ6857","73G",18896
"6317","乌鲁木齐阿勒泰","GS7555","E90",18896
"6318","乌鲁木齐阿勒泰","CZ6857/8","737",18896
"6319","乌鲁木齐阿勒泰","CZ6841","E90",18896
"6320","乌鲁木齐阿勒泰","CZ6857","73G",18896
"6321","乌鲁木齐阿勒泰","GS7463/4","EMB",18896
"6322","乌鲁木齐阿勒泰","CZ6857","73G",18896
"6323","乌鲁木齐阿勒泰","CZ6843","73G",18896
"6324","乌鲁木齐阿勒泰","CZ6843","73G",18896
"6325","乌鲁木齐阿勒泰","CZ6857","73G",18896
"6326","乌鲁木齐阿勒泰","GS7557","E90",18896
"6327","乌鲁木齐阿勒泰","CZ6855","E90",18896
"6328","乌鲁木齐包头","CZ6414","319",21694
"6329","乌鲁木齐包头","CZ6496","319",21694
"6330","乌鲁木齐博乐","GS7509/10","320",18923
"6331","乌鲁木齐博乐","GS7509/10","320",18923
"6332","乌鲁木齐博乐","GS7505","E90",18923
"6333","乌鲁木齐博乐","GS7507","E90",18923
"6334","乌鲁木齐布尔津","GS7467/8","EMB",21537
"6335","乌鲁木齐布尔津","CZ6613","73G",21537
"6336","乌鲁木齐布尔津","CZ6613","73G",21537
"6337","乌鲁木齐布尔津","CZ6617/8","737",21537
"6338","乌鲁木齐布尔津","CZ6619/20","737",21537
"6339","乌鲁木齐布尔津","GS7465/6","EMB",21537
"6340","乌鲁木齐布尔津","CZ6613","73G",21537
"6341","乌鲁木齐布尔津","CZ6613","73G",21537
"6342","乌鲁木齐布尔津","CZ6613","73G",21537
"6343","乌鲁木齐成都","3U8842","320",11206
"6344","乌鲁木齐成都","CA4192","320",11206
"6345","乌鲁木齐成都","CA4152","330",11206
"6346","乌鲁木齐成都","HU7367","738",11206
"6347","乌鲁木齐成都","3U8842","320",11206
"6348","乌鲁木齐成都","CA4152","330",11206
"6349","乌鲁木齐成都","CA4158","330",11206
"6350","乌鲁木齐成都","CA4152","320",11206
"6351","乌鲁木齐成都","8L9620","73G",11206
"6352","乌鲁木齐成都","UQ2509","738",11206
"6353","乌鲁木齐成都","3U8842","320",11206
"6354","乌鲁木齐成都","CA4154","320",11206
"6355","乌鲁木齐成都","CZ6941","73G",11206
"6356","乌鲁木齐成都","CA4152","330",11206
"6357","乌鲁木齐成都","CZ3694","738",11206
"6358","乌鲁木齐成都","CA4192","320",11206
"6359","乌鲁木齐成都","CA4152","320",11206
"6360","乌鲁木齐敦煌","GS7680","E90",4138
"6361","乌鲁木齐鄂尔多斯","GS7828","E90",20007
"6362","乌鲁木齐鄂尔多斯","GS7828","E90",20007
"6363","乌鲁木齐鄂尔多斯","GS7828","E90",20007
"6364","乌鲁木齐富蕴","CZ6695","E90",23688
"6365","乌鲁木齐广州","CZ6883","738",10920
"6366","乌鲁木齐广州","CZ6979","752",10920
"6367","乌鲁木齐广州","CZ6957","73G",10920
"6368","乌鲁木齐广州","HU7154","738",10920
"6369","乌鲁木齐广州","CZ6887","73G",10920
"6370","乌鲁木齐广州","AQ1052","738",10920
"6371","乌鲁木齐广州","CZ6957","738",10920
"6372","乌鲁木齐广州","CZ6957","738",10920
"6373","乌鲁木齐贵阳","CZ3436","320",18604
"6374","乌鲁木齐贵阳","CZ3436","320",18604
"6375","乌鲁木齐哈密","MU5606","320",18648
"6376","乌鲁木齐杭州","SC4089","738",6786
"6377","乌鲁木齐杭州","SC4089","738",6786
"6378","乌鲁木齐和田","CZ6819","738",16898
"6379","乌鲁木齐和田","CZ6817","E90",16898
"6380","乌鲁木齐和田","CZ6817","E90",16898
"6381","乌鲁木齐和田","GS7551","320",16898
"6382","乌鲁木齐和田","CZ6853","752",16898
"6383","乌鲁木齐和田","CZ6839","E90",16898
"6384","乌鲁木齐和田","CZ6817","E90",16898
"6385","乌鲁木齐和田","CZ6429","E90",16898
"6386","乌鲁木齐和田","CZ6819","738",16898
"6387","乌鲁木齐和田","GS7553","320",16898
"6388","乌鲁木齐和田","CZ6835","E90",16898
"6389","乌鲁木齐和田","UQ2527","738",16898
"6390","乌鲁木齐和田","UQ2501","738",16898
"6391","乌鲁木齐和田","CZ6815","E90",16898
"6392","乌鲁木齐和田","CZ6429","E90",16898
"6393","乌鲁木齐和田","CZ6835","E90",16898
"6394","乌鲁木齐和田","CZ6815","E90",16898
"6395","乌鲁木齐呼和浩特","CZ6182","319",20216
"6396","乌鲁木齐呼和浩特","CZ6927","738",20216
"6397","乌鲁木齐呼和浩特","HU7789","738",20216
"6398","乌鲁木齐呼和浩特","JD5120","319",20216
"6399","乌鲁木齐呼和浩特","CZ6927","738",20216
"6400","乌鲁木齐呼和浩特","CZ6927","738",20216
"6401","乌鲁木齐呼和浩特","CZ6927","738",20216
"6402","乌鲁木齐呼和浩特","CZ6927","738",20216
"6403","乌鲁木齐呼和浩特","CA1266","738",20216
"6404","乌鲁木齐济南","CZ6286","320",2248
"6405","乌鲁木齐济南","CZ6286","320",2248
"6406","乌鲁木齐济南","CZ6286","320",2248
"6407","乌鲁木齐济南","HU7839","738",2248
"6408","乌鲁木齐济南","MF8246","738",2248
"6409","乌鲁木齐济南","MF8246","738",2248
"6410","乌鲁木齐济南","SC8755","738",2248
"6411","乌鲁木齐济南","CZ6286","320",2248
"6412","乌鲁木齐济南","CZ6286","320",2248
"6413","乌鲁木齐嘉峪关","MU9726","738",17700
"6414","乌鲁木齐嘉峪关","MU9726","738",17700
"6415","乌鲁木齐喀什","JD5141","319",23766
"6416","乌鲁木齐喀什","CZ6807","E90",23766
"6417","乌鲁木齐喀什","CZ6805","738",23766
"6418","乌鲁木齐喀什","GS7563","320",23766
"6419","乌鲁木齐喀什","GS7563","320",23766
"6420","乌鲁木齐喀什","GS7563","320",23766
"6421","乌鲁木齐喀什","HU7043/4","738",23766
"6422","乌鲁木齐喀什","CZ6805","738",23766
"6423","乌鲁木齐喀什","CZ6811","738",23766
"6424","乌鲁木齐喀什","CZ6801","752",23766
"6425","乌鲁木齐喀什","GS7565","320",23766
"6426","乌鲁木齐喀什","HU7747","738",23766
"6427","乌鲁木齐喀什","CZ6801","752",23766
"6428","乌鲁木齐喀什","CZ6803","752",23766
"6429","乌鲁木齐喀什","CZ6809","E90",23766
"6430","乌鲁木齐喀什","UQ2511","738",23766
"6431","乌鲁木齐克拉玛依","CZ6683","73G",19165
"6432","乌鲁木齐克拉玛依","CZ6681","E90",19165
"6433","乌鲁木齐库车","CZ6877","738",16907
"6434","乌鲁木齐库车","CZ6871","738",16907
"6435","乌鲁木齐库车","GS7477","E90",16907
"6436","乌鲁木齐库车","CZ6877","738",16907
"6437","乌鲁木齐库车","CZ6877","738",16907
"6438","乌鲁木齐库车","GS7479","E90",16907
"6439","乌鲁木齐库车","GS7475","E90",16907
"6440","乌鲁木齐库车","CZ6873","738",16907
"6441","乌鲁木齐库尔勒","CZ6673","73G",18651
"6442","乌鲁木齐库尔勒","CZ6673","73G",18651
"6443","乌鲁木齐库尔勒","CZ6685","738",18651
"6444","乌鲁木齐库尔勒","CZ6671","738",18651
"6445","乌鲁木齐库尔勒","GS7487","E90",18651
"6446","乌鲁木齐库尔勒","CZ6679","E90",18651
"6447","乌鲁木齐库尔勒","CZ6685","738",18651
"6448","乌鲁木齐库尔勒","FM9227","738",18651
"6449","乌鲁木齐库尔勒","GS7489","E90",18651
"6450","乌鲁木齐库尔勒","GS7485","E90",18651
"6451","乌鲁木齐库尔勒","CZ6675/6","737",18651
"6452","乌鲁木齐库尔勒","GS7489","E90",18651
"6453","乌鲁木齐库尔勒","GS7487","E90",18651
"6454","乌鲁木齐兰州","CZ6930","320",11957
"6455","乌鲁木齐兰州","QW9800","320",11957
"6456","乌鲁木齐兰州","JD5502","319",11957
"6457","乌鲁木齐兰州","UQ2521","738",11957
"6458","乌鲁木齐兰州","BK3044","737",11957
"6459","乌鲁木齐兰州","PN6286","319",11957
"6460","乌鲁木齐兰州","CZ6935","752",11957
"6461","乌鲁木齐兰州","8L9992","73G",11957
"6462","乌鲁木齐兰州","UQ2519","738",11957
"6463","乌鲁木齐兰州","FM9222","738",11957
"6464","乌鲁木齐兰州","UQ2535/6","738",11957
"6465","乌鲁木齐兰州","SC4928","738",11957
"6466","乌鲁木齐兰州","UQ2519","738",11957
"6467","乌鲁木齐兰州","GS7525","320",11957
"6468","乌鲁木齐兰州","CZ6494","319",11957
"6469","乌鲁木齐兰州","GS7525","320",11957
"6470","乌鲁木齐兰州","UQ2521/2","738",11957
"6471","乌鲁木齐兰州","CZ6492","319",11957
"6472","乌鲁木齐兰州","CZ6930","320",11957
"6473","乌鲁木齐兰州","JD5502","319",11957
"6474","乌鲁木齐兰州","8L9998","73G",11957
"6475","乌鲁木齐兰州","HU7791","738",11957
"6476","乌鲁木齐兰州","QW9800","320",11957
"6477","乌鲁木齐兰州","UQ2535","738",11957
"6478","乌鲁木齐兰州","HU7791","738",11957
"6479","乌鲁木齐绵阳","CA1918","319",20867
"6480","乌鲁木齐绵阳","UQ2513","738",20867
"6481","乌鲁木齐绵阳","CA1918","319",20867
"6482","乌鲁木齐绵阳","UQ2531/2","738",20867
"6483","乌鲁木齐南京","SC8812","738",2475
"6484","乌鲁木齐石家庄","9C8736","320",25786
"6485","乌鲁木齐石家庄","CZ6954","320",25786
"6486","乌鲁木齐石家庄","JD5384","319",25786
"6487","乌鲁木齐石家庄","JD5384","319",25786
"6488","乌鲁木齐塔城","GS7575/6","EMB",19245
"6489","乌鲁木齐塔城","GS7573","E90",19245
"6490","乌鲁木齐塔城","GS7575/6","EMB",19245
"6491","乌鲁木齐塔城","GS7571","E90",19245
"6492","乌鲁木齐太原","HU7785","738",21267
"6493","乌鲁木齐太原","CZ6933","738",21267
"6494","乌鲁木齐太原","SC4612","738",21267
"6495","乌鲁木齐太原","CZ6933","738",21267
"6496","乌鲁木齐太原","HU7785","738",21267
"6497","乌鲁木齐天津","GS7577","320",23493
"6498","乌鲁木齐天津","GS7577","320",23493
"6499","乌鲁木齐天津","MF8230","738",23493
"6500","乌鲁木齐天津","GS7577","320",23493
"6501","乌鲁木齐武汉","UQ2517","738",9998
"6502","乌鲁木齐武汉","HU7767","738",9998
"6503","乌鲁木齐武汉","CZ6939","752",9998
"6504","乌鲁木齐武汉","CZ3912","320",9998
"6505","乌鲁木齐武汉","MF8276","738",9998
"6506","乌鲁木齐武汉","CZ6939","752",9998
"6507","乌鲁木齐武汉","HU7759","738",9998
"6508","乌鲁木齐武汉","CZ6548","73G",9998
"6509","乌鲁木齐西安","HU7813","734",4341
"6510","乌鲁木齐西安","GS7497","320",4341
"6511","乌鲁木齐西安","MU2300","320",4341
"6512","乌鲁木齐西安","MU2462","738",4341
"6513","乌鲁木齐西安","GS7674","320",4341
"6514","乌鲁木齐西安","CZ6959","752",4341
"6515","乌鲁木齐西安","BK3056","737",4341
"6516","乌鲁木齐西安","UQ2507","738",4341
"6517","乌鲁木齐西安","RY8940","738",4341
"6518","乌鲁木齐西安","GS7497","320",4341
"6519","乌鲁木齐西安","HU7819","738",4341
"6520","乌鲁木齐西安","CZ6966","319",4341
"6521","乌鲁木齐西安","CZ6305","73G",4341
"6522","乌鲁木齐西安","9C8846","320",4341
"6523","乌鲁木齐西安","HU7819","738",4341
"6524","乌鲁木齐西安","MU2770","320",4341
"6525","乌鲁木齐西安","3U8588","319",4341
"6526","乌鲁木齐西安","HU7898","734",4341
"6527","乌鲁木齐西安","HU7898","734",4341
"6528","乌鲁木齐西安","MU2397","319",4341
"6529","乌鲁木齐西宁","BK2966","737",3152
"6530","乌鲁木齐西宁","BK2966","737",3152
"6531","乌鲁木齐西宁","CZ6454","320",3152
"6532","乌鲁木齐西宁","CZ3630","320",3152
"6533","乌鲁木齐西宁","BK3042","737",3152
"6534","乌鲁木齐西宁","CZ6951","738",3152
"6535","乌鲁木齐伊宁","CZ6827","738",19250
"6536","乌鲁木齐伊宁","CZ6667","E90",19250
"6537","乌鲁木齐伊宁","GS7533","E90",19250
"6538","乌鲁木齐伊宁","CZ6823","738",19250
"6539","乌鲁木齐伊宁","CZ6829","738",19250
"6540","乌鲁木齐伊宁","GS7535","E90",19250
"6541","乌鲁木齐伊宁","GS7537","E90",19250
"6542","乌鲁木齐伊宁","CZ6831","E90",19250
"6543","乌鲁木齐伊宁","CZ6821","738",19250
"6544","乌鲁木齐伊宁","CZ6621","737",19250
"6545","乌鲁木齐伊宁","SC8805","738",19250
"6546","乌鲁木齐伊宁","UQ2505","738",19250
"6547","乌鲁木齐伊宁","AQ1053","738",19250
"6548","乌鲁木齐伊宁","CZ6829","738",19250
"6549","乌鲁木齐伊宁","CZ6827","738",19250
"6550","乌鲁木齐伊宁","CZ6823","738",19250
"6551","乌鲁木齐银川","MU2614","738",6946
"6552","乌鲁木齐银川","HU7831","738",6946
"6553","乌鲁木齐银川","MU2790","320",6946
"6554","乌鲁木齐银川","CZ6961","738",6946
"6555","乌鲁木齐银川","GJ8862","320",6946
"6556","乌鲁木齐银川","CZ6963","752",6946
"6557","乌鲁木齐银川","CZ6961","738",6946
"6558","乌鲁木齐银川","UQ2533/4","738",6946
"6559","乌鲁木齐银川","KN2208","738",6946
"6560","乌鲁木齐银川","SC4912","738",6946
"6561","乌鲁木齐银川","SC8711/2","738",6946
"6562","乌鲁木齐运城","CA1782","320",38
"6563","乌鲁木齐运城","CA1782","319",38
"6564","乌鲁木齐长沙","GS7501","320",8574
"6565","乌鲁木齐长沙","CZ6955","738",8574
"6566","乌鲁木齐长沙","GS7501","320",8574
"6567","乌鲁木齐长沙","CZ6889","752",8574
"6568","乌鲁木齐长沙","CZ6955","738",8574
"6569","乌鲁木齐长沙","HU7843","738",8574
"6570","乌鲁木齐长沙","MF8280","738",8574
"6571","乌鲁木齐郑州","UQ2503","738",3317
"6572","乌鲁木齐郑州","GS6507","320",3317
"6573","乌鲁木齐郑州","CZ6917","738",3317
"6574","乌鲁木齐郑州","PN6246","319",3317
"6575","乌鲁木齐郑州","3U8954","320",3317
"6576","乌鲁木齐郑州","HU7811","738",3317
"6577","乌鲁木齐郑州","CZ6917","738",3317
"6578","乌鲁木齐郑州","CZ6662","738",3317
"6579","乌鲁木齐郑州","ZH9846","738",3317
"6580","乌鲁木齐郑州","HU7694","738",3317
"6581","乌鲁木齐郑州","HU7811","738",3317
"6582","乌鲁木齐郑州","MU2836","320",3317
"6583","乌鲁木齐郑州","CZ3940","738",3317
"6584","乌鲁木齐郑州","ZH9846","738",3317
"6585","乌鲁木齐郑州","GS7527","320",3317
"6586","乌鲁木齐郑州","CZ6646","738",3317
"6587","乌鲁木齐郑州","HU7829","738",3317
"6588","乌鲁木齐郑州","MF8278","738",3317
"6589","乌鲁木齐中卫","3U8210","320",23531
"6590","乌鲁木齐重庆","CZ6308","319",6150
"6591","乌鲁木齐重庆","UQ2529/30","738",6150
"6592","乌鲁木齐重庆","GS7495","E90",6150
"6593","乌鲁木齐重庆","CZ6985","738",6150
"6594","乌鲁木齐重庆","HU7377","738",6150
"6595","乌鲁木齐重庆","CZ6798","738",6150
"6596","乌鲁木齐重庆","CZ6949","E90",6150
"6597","乌鲁木齐重庆","GS7569/70","320",6150
"6598","乌鲁木齐重庆","GS7495","E90",6150
"6599","乌鲁木齐重庆","CZ6937","738",6150
"6600","乌鲁木齐重庆","3U8760","320",6150
"6601","乌鲁木齐重庆","3U8554","319",6150
"6602","乌鲁木齐重庆","CZ6949","73G",6150
"6603","乌鲁木齐重庆","GS7495","E90",6150
"6604","乌鲁木齐重庆","CZ6308","319",6150
"6605","乌鲁木齐重庆","3U8872","320",6150
"6606","无锡成都","ZH9573","738",10586
"6607","无锡成都","ZH9527","738",10586
"6608","无锡成都","MU2905","320",10586
"6609","无锡成都","MU2905","320",10586
"6610","无锡成都","MU2983/4","320",10586
"6611","无锡成都","3U8628","321",10586
"6612","无锡广州","MU2927","320",3852
"6613","无锡广州","ZH9567","738",3852
"6614","无锡广州","CZ3918","319",3852
"6615","无锡广州","MU2907","320",3852
"6616","无锡广州","CZ3914","319",3852
"6617","无锡广州","ZH9763","738",3852
"6618","无锡广州","ZH9549","738",3852
"6619","无锡广州","ZH9551","738",3852
"6620","无锡桂林","MU2937","320",9109
"6621","无锡昆明","ZH9137/8","737",20627
"6622","无锡昆明","DZ6285/6","738",20627
"6623","无锡昆明","ZH9503","738",20627
"6624","无锡青岛","MU2701","320",18298
"6625","无锡青岛","MU2701","320",18298
"6626","无锡青岛","MU2701","320",18298
"6627","无锡厦门","MU2989/90","320",18402
"6628","无锡厦门","MU2979","320",18402
"6629","无锡厦门","MU2989","320",18402
"6630","无锡深圳","ZH9565","738",9961
"6631","无锡深圳","ZH9565","738",9961
"6632","无锡深圳","ZH9510","738",9961
"6633","无锡深圳","ZH9565","738",9961
"6634","无锡深圳","CZ3210","320",9961
"6635","无锡深圳","ZH9736","738",9961
"6636","无锡深圳","ZH9557","738",9961
"6637","无锡深圳","ZH9736","738",9961
"6638","无锡深圳","ZH9507","738",9961
"6639","无锡沈阳","MU2929","320",11765
"6640","无锡太原","ZH9139/40","737",17196
"6641","无锡西安","ZH9511","738",21124
"6642","无锡西安","MU2955","319",21124
"6643","无锡西安","MU2967","319",21124
"6644","无锡西安","ZH9513","738",21124
"6645","无锡张家界","MU2947","320",20031
"6646","无锡张家界","MU2947/8","320",20031
"6647","无锡长沙","MU2965","320",12354
"6648","无锡长沙","ZH9555","738",12354
"6649","无锡重庆","3U8950","320",8077
"6650","无锡重庆","MU2995","320",8077
"6651","无锡重庆","3U8950","320",8077
"6652","无锡重庆","3U8950","320",8077
"6653","无锡重庆","MU2975","320",8077
"6654","无锡重庆","MU2985","319",8077
"6655","无锡重庆","MU2975","319",8077
"6656","梧州桂林","G52790","CR9",23798
"6657","梧州桂林","G52790","CR9",23798
"6658","武汉包头","CZ6207","738",11880
"6659","武汉包头","CZ6207","738",11880
"6660","武汉包头","CZ6207","738",11880
"6661","武汉包头","CZ6207","738",11880
"6662","武汉包头","CZ6207","738",11880
"6663","武汉包头","CZ6207","738",11880
"6664","武汉毕节","G52848","CR9",24299
"6665","武汉毕节","G52848","CR9",24299
"6666","武汉成都","MU2651","738",7438
"6667","武汉成都","CA8207","320",7438
"6668","武汉成都","MU2611","738",7438
"6669","武汉成都","CZ3447","738",7438
"6670","武汉成都","CZ3447","738",7438
"6671","武汉成都","MU2463","738",7438
"6672","武汉成都","CZ3447","738",7438
"6673","武汉成都","CZ3447","738",7438
"6674","武汉成都","CA4588","321",7438
"6675","武汉成都","CZ3447","738",7438
"6676","武汉成都","MU2653","738",7438
"6677","武汉大理","MU9736","73G",24815
"6678","武汉大连","HU7174","738",6387
"6679","武汉福州","MF8730","738",8854
"6680","武汉广州","CZ3343","738",1900
"6681","武汉广州","MU2548","738",1900
"6682","武汉广州","CZ3368","738",1900
"6683","武汉广州","MU2542","738",1900
"6684","武汉广州","CZ3345","738",1900
"6685","武汉广州","CA8231","320",1900
"6686","武汉贵阳","CZ3423","738",1980
"6687","武汉海口","JD5618","319",8936
"6688","武汉杭州","CZ3823","738",10508
"6689","武汉呼和浩特","CZ8545/6","320",12606
"6690","武汉黄山","JR1547","MA6",2149
"6691","武汉昆明","DR6526","73G",11794
"6692","武汉昆明","8L9940","73G",11794
"6693","武汉昆明","MU2485","738",11794
"6694","武汉昆明","KY8274","73G",11794
"6695","武汉昆明","8L9976","73G",11794
"6696","武汉昆明","CZ3469","738",11794
"6697","武汉昆明","MU2497","738",11794
"6698","武汉昆明","8L9958","73G",11794
"6699","武汉兰州","CZ8583/4","738",2319
"6700","武汉丽江","JD5619","319",20767
"6701","武汉丽江","8L9824","73G",20767
"6702","武汉柳州","MU9689","738",20833
"6703","武汉六盘水","GS6466","E90",25495
"6704","武汉泸州","MU9716","738",25537
"6705","武汉南宁","CZ3341","738",2472
"6706","武汉青岛","MU2517","738",9933
"6707","武汉青岛","CZ3669","738",9933
"6708","武汉青岛","CZ3669","738",9933
"6709","武汉青岛","CZ3669","738",9933
"6710","武汉青岛","CZ3669","738",9933
"6711","武汉青岛","SC8734","738",9933
"6712","武汉青岛","CA8213","320",9933
"6713","武汉青岛","MU2517","738",9933
"6714","武汉青岛","CZ3669","738",9933
"6715","武汉青岛","CZ8511/2","738",9933
"6716","武汉青岛","CZ3631","738",9933
"6717","武汉青岛","CZ3669","738",9933
"6718","武汉青岛","CZ3631","738",9933
"6719","武汉泉州","MF8532","738",20506
"6720","武汉三亚","JD5148","319",2579
"6721","武汉三亚","MU2527","738",2579
"6722","武汉三亚","HU7254","738",2579
"6723","武汉三亚","HU7294","738",2579
"6724","武汉厦门","CZ3841","738",4453
"6725","武汉厦门","MF8338","738",4453
"6726","武汉厦门","CA8227","320",4453
"6727","武汉厦门","SC8768","738",4453
"6728","武汉深圳","MU2477","738",8086
"6729","武汉深圳","CA8233","320",8086
"6730","武汉深圳","MU2557","738",8086
"6731","武汉深圳","CZ3355","738",8086
"6732","武汉沈阳","CA8229","320",2714
"6733","武汉十堰","CZ6727","738",23861
"6734","武汉十堰","CZ6607","738",23861
"6735","武汉十堰","GS7844","E90",23861
"6736","武汉十堰","CZ6607","738",23861
"6737","武汉十堰","CZ6573","738",23861
"6738","武汉十堰","GS7844","E90",23861
"6739","武汉十堰","CZ6607","738",23861
"6740","武汉十堰","CZ6573","738",23861
"6741","武汉天津","CA8225","320",2852
"6742","武汉天津","CA8225","320",2852
"6743","武汉威海","CZ6264","320",18384
"6744","武汉威海","CZ6264","320",18384
"6745","武汉温州","MU5688","738",2907
"6746","武汉温州","CZ6707","738",2907
"6747","武汉乌鲁木齐","CZ3169","738",9998
"6748","武汉乌鲁木齐","CZ3169","73G",9998
"6749","武汉乌鲁木齐","CZ6633","73G",9998
"6750","武汉乌鲁木齐","CZ6633/4","73g",9998
"6751","武汉乌鲁木齐","CZ6287/8","738",9998
"6752","武汉乌鲁木齐","UQ2518","738",9998
"6753","武汉乌鲁木齐","CZ3169","738",9998
"6754","武汉西安","MU2461","738",3088
"6755","武汉西安","CA8211","320",3088
"6756","武汉西宁","CZ8507/8","320",3120
"6757","武汉襄阳","JR1538","MA6",19253
"6758","武汉烟台","CA8223","320",3170
"6759","武汉烟台","CA8223","320",3170
"6760","武汉盐城","MU2545","738",12027
"6761","武汉宜宾","MU9714","738",25910
"6762","武汉银川","CA8203","320",6918
"6763","武汉银川","MU2613","738",6918
"6764","武汉湛江","GS6564","E90",8875
"6765","武汉湛江","GS6564","E90",8875
"6766","武汉张家界","BK2802","MA6",3741
"6767","武汉重庆","CZ6175","319",34
"6768","武汉重庆","CZ6291","319",34
"6769","武汉重庆","MU2539","738",34
"6770","武汉重庆","OQ2378","319",34
"6771","武汉重庆","CZ6291","319",34
"6772","武汉重庆","CA4382","737",34
"6773","武汉珠海","CZ3845","738",8153
"6774","武汉珠海","CA8217","320",8153
"6775","武夷山厦门","MF8082","737",19255
"6776","武夷山深圳","BK2914","737",10734
"6777","武夷山珠海","CZ8446","738",24237
"6778","武夷山珠海","CZ8446","738",24237
"6779","西安阿拉善左旗","JR1513","MA6",23875
"6780","西安安庆","GS7633","E90",24261
"6781","西安巴彦淖尔","GS6646","E90",23299
"6782","西安包头","GS7908","EMB",11651
"6783","西安包头","G52845","CR9",11651
"6784","西安包头","GS7908","EMB",11651
"6785","西安包头","GS7613","E90",11651
"6786","西安包头","G52845","CR9",11651
"6787","西安常德","GS7635","E90",21845
"6788","西安成都","HU7855","788",1812
"6789","西安成都","MU2341","320",1812
"6790","西安成都","MU2343","321",1812
"6791","西安成都","3U8804","319",1812
"6792","西安大理","JD5659","319",24814
"6793","西安大连","MU2297","320",3
"6794","西安大连","GS7581","320",3
"6795","西安大连","JD5343","319",3
"6796","西安大连","JD5343","319",3
"6797","西安大同","CZ6516","319",9985
"6798","西安稻城","MU2339","319",19878
"6799","西安迪庆","3U8611","319",24764
"6800","西安敦煌","MU2215","320",8885
"6801","西安敦煌","MU2355/6","319",8885
"6802","西安敦煌","MU2235/6","320",8885
"6803","西安鄂尔多斯","MU2141","320",10100
"6804","西安鄂尔多斯","MU2425","320",10100
"6805","西安鄂尔多斯","MU2347","320",10100
"6806","西安恩施","JD5671","319",24007
"6807","西安恩施","JD5671/2","319",24007
"6808","西安福州","9H8301/2","738",8976
"6809","西安福州","MF8270","738",8976
"6810","西安福州","MU2137","320",8976
"6811","西安福州","FU6526","738",8976
"6812","西安福州","MF8236","738",8976
"6813","西安阜阳","GS7659","E90",78
"6814","西安格尔木","MU2375","319",9008
"6815","西安格尔木","MU2269","319",9008
"6816","西安广州","HU7857","738",10963
"6817","西安广州","HU7837","738",10963
"6818","西安广州","CZ3202","319",10963
"6819","西安广州","MU2303","320",10963
"6820","西安广州","CZ3216","319",10963
"6821","西安广州","CZ3204","319",10963
"6822","西安广州","CZ3212","319",10963
"6823","西安广州","ZH9670","320",10963
"6824","西安广州","CZ3218","319",10963
"6825","西安贵阳","JD5639","319",7255
"6826","西安贵阳","JD5707","319",7255
"6827","西安贵阳","SC1198","738",7255
"6828","西安贵阳","GS7671/2","320",7255
"6829","西安贵阳","9H8313/4","738",7255
"6830","西安桂林","JD5123","319",13187
"6831","西安桂林","CZ6376","73G",13187
"6832","西安桂林","HU7879","738",13187
"6833","西安桂林","CZ6376","73G",13187
"6834","西安桂林","GS7675","320",13187
"6835","西安桂林","9H8311/2","738",13187
