"","flight","plane","city1","city2","city3","city4","city5","city1_2"
"7420","CZ6286","320","乌鲁木齐","济南","哈尔滨",NA,NA,"乌鲁木齐济南"
"7421","CZ6286","320","乌鲁木齐","济南","哈尔滨",NA,NA,"乌鲁木齐济南"
"7422","CZ6453","320","长春","西宁","乌鲁木齐",NA,NA,"长春西宁"
"7423","CZ6454","320","乌鲁木齐","西宁","长春",NA,NA,"乌鲁木齐西宁"
"7424","CZ6929","320","长沙","兰州","乌鲁木齐",NA,NA,"长沙兰州"
"7425","CZ6929","320","长沙","兰州","乌鲁木齐",NA,NA,"长沙兰州"
"7426","CZ6930","320","乌鲁木齐","兰州","长沙",NA,NA,"乌鲁木齐兰州"
"7427","CZ6930","320","乌鲁木齐","兰州","长沙",NA,NA,"乌鲁木齐兰州"
"7428","CZ6953","320","大连","石家庄","乌鲁木齐",NA,NA,"大连石家庄"
"7429","CZ6953","320","大连","石家庄","乌鲁木齐",NA,NA,"大连石家庄"
"7430","CZ6954","320","乌鲁木齐","石家庄","大连",NA,NA,"乌鲁木齐石家庄"
"7437","GS7509/10","320","乌鲁木齐","博乐","乌鲁木齐",NA,NA,"乌鲁木齐博乐"
"7438","GS7509/10","320","乌鲁木齐","博乐","乌鲁木齐",NA,NA,"乌鲁木齐博乐"
"7454","GS7577","320","乌鲁木齐","天津","长春",NA,NA,"乌鲁木齐天津"
"7455","GS7577","320","乌鲁木齐","天津","长春",NA,NA,"乌鲁木齐天津"
"7456","GS7577","320","乌鲁木齐","天津","长春",NA,NA,"乌鲁木齐天津"
"7457","GS7578","320","长春","天津","乌鲁木齐",NA,NA,"长春天津"
"7458","GS7578","320","长春","天津","乌鲁木齐",NA,NA,"长春天津"
"7461","HU7813","734","乌鲁木齐","西安","杭州",NA,NA,"乌鲁木齐西安"
"7462","CZ6617/8","737","乌鲁木齐","布尔津","乌鲁木齐",NA,NA,"乌鲁木齐布尔津"
"7463","CZ6619/20","737","乌鲁木齐","布尔津","乌鲁木齐",NA,NA,"乌鲁木齐布尔津"
"7464","CZ6621","737","乌鲁木齐","伊宁","布尔津",NA,NA,"乌鲁木齐伊宁"
"7466","CZ6675/6","737","乌鲁木齐","库尔勒","乌鲁木齐",NA,NA,"乌鲁木齐库尔勒"
"7467","CZ6857/8","737","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA,"乌鲁木齐阿勒泰"
"7470","CZ3693","738","贵阳","成都","乌鲁木齐",NA,NA,"贵阳成都"
"7471","CZ3694","738","乌鲁木齐","成都","贵阳",NA,NA,"乌鲁木齐成都"
"7472","CZ3939","738","杭州","郑州","乌鲁木齐",NA,NA,"杭州郑州"
"7473","CZ3940","738","乌鲁木齐","郑州","杭州",NA,NA,"乌鲁木齐郑州"
"7476","CZ6661","738","义乌","郑州","乌鲁木齐",NA,NA,"义乌郑州"
"7477","CZ6662","738","乌鲁木齐","郑州","义乌",NA,NA,"乌鲁木齐郑州"
"7485","CZ6797","738","南宁","重庆","乌鲁木齐",NA,NA,"南宁重庆"
"7486","CZ6798","738","乌鲁木齐","重庆","南宁",NA,NA,"乌鲁木齐重庆"
"7529","CZ6917","738","乌鲁木齐","郑州","福州",NA,NA,"乌鲁木齐郑州"
"7530","CZ6917","738","乌鲁木齐","郑州","福州",NA,NA,"乌鲁木齐郑州"
"7531","CZ6925","738","库尔勒","乌鲁木齐","成都",NA,NA,"库尔勒乌鲁木齐"
"7532","CZ6926","738","成都","乌鲁木齐","库尔勒",NA,NA,"成都乌鲁木齐"
"7533","CZ6927","738","乌鲁木齐","呼和浩特","青岛",NA,NA,"乌鲁木齐呼和浩特"
"7534","CZ6927","738","乌鲁木齐","呼和浩特","青岛",NA,NA,"乌鲁木齐呼和浩特"
"7535","CZ6927","738","乌鲁木齐","呼和浩特","青岛",NA,NA,"乌鲁木齐呼和浩特"
"7536","CZ6927","738","乌鲁木齐","呼和浩特","青岛",NA,NA,"乌鲁木齐呼和浩特"
"7537","CZ6927","738","乌鲁木齐","呼和浩特","青岛",NA,NA,"乌鲁木齐呼和浩特"
"7538","CZ6928","738","青岛","呼和浩特","乌鲁木齐",NA,NA,"青岛呼和浩特"
"7539","CZ6928","738","青岛","呼和浩特","乌鲁木齐",NA,NA,"青岛呼和浩特"
"7540","CZ6933","738","乌鲁木齐","太原","青岛",NA,NA,"乌鲁木齐太原"
"7541","CZ6933","738","乌鲁木齐","太原","青岛",NA,NA,"乌鲁木齐太原"
"7542","CZ6934","738","青岛","太原","乌鲁木齐",NA,NA,"青岛太原"
"7543","CZ6934","738","青岛","太原","乌鲁木齐",NA,NA,"青岛太原"
"7544","CZ6937","738","乌鲁木齐","重庆","南宁",NA,NA,"乌鲁木齐重庆"
"7545","CZ6938","738","南宁","重庆","乌鲁木齐",NA,NA,"南宁重庆"
"7546","CZ6943","738","克拉玛依","乌鲁木齐","成都",NA,NA,"克拉玛依乌鲁木齐"
"7547","CZ6944","738","成都","乌鲁木齐","克拉玛依",NA,NA,"成都乌鲁木齐"
"7548","CZ6951","738","乌鲁木齐","西宁","杭州",NA,NA,"乌鲁木齐西宁"
"7549","CZ6952","738","杭州","西宁","乌鲁木齐",NA,NA,"杭州西宁"
"7550","CZ6955","738","乌鲁木齐","长沙","温州",NA,NA,"乌鲁木齐长沙"
"7551","CZ6955","738","乌鲁木齐","长沙","温州",NA,NA,"乌鲁木齐长沙"
"7552","CZ6956","738","温州","长沙","乌鲁木齐",NA,NA,"温州长沙"
"7553","CZ6956","738","温州","长沙","乌鲁木齐",NA,NA,"温州长沙"
"7554","CZ6961","738","乌鲁木齐","银川","徐州",NA,NA,"乌鲁木齐银川"
"7555","CZ6961","738","乌鲁木齐","银川","徐州",NA,NA,"乌鲁木齐银川"
"7556","CZ6962","738","徐州","银川","乌鲁木齐",NA,NA,"徐州银川"
"7557","CZ6962","738","徐州","银川","乌鲁木齐",NA,NA,"徐州银川"
"7558","CZ6971","738","伊宁","乌鲁木齐","南京",NA,NA,"伊宁乌鲁木齐"
"7559","CZ6972","738","南京","乌鲁木齐","伊宁",NA,NA,"南京乌鲁木齐"
"7560","CZ6985","738","乌鲁木齐","重庆","桂林",NA,NA,"乌鲁木齐重庆"
"7561","CZ6986","738","桂林","重庆","乌鲁木齐",NA,NA,"桂林重庆"
"7562","CZ8613","738","乌鲁木齐","阿克苏","和田",NA,NA,"乌鲁木齐阿克苏"
"7563","CZ8614","738","和田","阿克苏","乌鲁木齐",NA,NA,"和田阿克苏"
"7567","HU7043/4","738","乌鲁木齐","喀什","乌鲁木齐",NA,NA,"乌鲁木齐喀什"
"7570","HU7693","738","厦门","郑州","乌鲁木齐",NA,NA,"厦门郑州"
"7571","HU7694","738","乌鲁木齐","郑州","厦门",NA,NA,"乌鲁木齐郑州"
"7574","HU7759","738","乌鲁木齐","武汉","温州",NA,NA,"乌鲁木齐武汉"
"7575","HU7760","738","温州","武汉","乌鲁木齐",NA,NA,"温州武汉"
"7576","HU7785","738","乌鲁木齐","太原","青岛",NA,NA,"乌鲁木齐太原"
"7577","HU7785","738","乌鲁木齐","太原","青岛",NA,NA,"乌鲁木齐太原"
"7578","HU7786","738","青岛","太原","乌鲁木齐",NA,NA,"青岛太原"
"7579","HU7786","738","青岛","太原","乌鲁木齐",NA,NA,"青岛太原"
"7580","HU7791","738","乌鲁木齐","兰州","合肥",NA,NA,"乌鲁木齐兰州"
"7581","HU7791","738","乌鲁木齐","兰州","合肥",NA,NA,"乌鲁木齐兰州"
"7582","HU7792","738","合肥","兰州","乌鲁木齐",NA,NA,"合肥兰州"
"7583","HU7811","738","乌鲁木齐","郑州","福州",NA,NA,"乌鲁木齐郑州"
"7584","HU7811","738","乌鲁木齐","郑州","福州",NA,NA,"乌鲁木齐郑州"
"7585","HU7812","738","福州","郑州","乌鲁木齐",NA,NA,"福州郑州"
"7586","HU7812","738","福州","郑州","乌鲁木齐",NA,NA,"福州郑州"
"7587","HU7814","738","杭州","西安","乌鲁木齐",NA,NA,"杭州西安"
"7588","HU7819","738","乌鲁木齐","西安","长沙",NA,NA,"乌鲁木齐西安"
"7589","HU7819","738","乌鲁木齐","西安","长沙",NA,NA,"乌鲁木齐西安"
"7590","HU7820","738","长沙","西安","乌鲁木齐",NA,NA,"长沙西安"
"7591","HU7829","738","乌鲁木齐","郑州","杭州",NA,NA,"乌鲁木齐郑州"
"7592","HU7830","738","杭州","郑州","乌鲁木齐",NA,NA,"杭州郑州"
"7593","HU7831","738","乌鲁木齐","银川","长沙",NA,NA,"乌鲁木齐银川"
"7594","HU7832","738","长沙","银川","乌鲁木齐",NA,NA,"长沙银川"
"7595","HU7839","738","乌鲁木齐","济南","沈阳",NA,NA,"乌鲁木齐济南"
"7596","HU7840","738","沈阳","济南","乌鲁木齐",NA,NA,"沈阳济南"
"7597","HU7840","738","沈阳","济南","乌鲁木齐",NA,NA,"沈阳济南"
"7598","HU7843","738","乌鲁木齐","长沙","南京",NA,NA,"乌鲁木齐长沙"
"7599","HU7844","738","南京","长沙","乌鲁木齐",NA,NA,"南京长沙"
"7616","UQ2513","738","乌鲁木齐","绵阳","海口",NA,NA,"乌鲁木齐绵阳"
"7617","UQ2514","738","海口","绵阳","乌鲁木齐",NA,NA,"海口绵阳"
"7620","UQ2519","738","乌鲁木齐","兰州","长沙",NA,NA,"乌鲁木齐兰州"
"7621","UQ2519","738","乌鲁木齐","兰州","长沙",NA,NA,"乌鲁木齐兰州"
"7622","UQ2520","738","长沙","兰州","乌鲁木齐",NA,NA,"长沙兰州"
"7623","UQ2520","738","长沙","兰州","乌鲁木齐",NA,NA,"长沙兰州"
"7624","UQ2521","738","乌鲁木齐","兰州","合肥",NA,NA,"乌鲁木齐兰州"
"7626","UQ2522","738","合肥","兰州","乌鲁木齐",NA,NA,"合肥兰州"
"7627","UQ2523/4","738","乌鲁木齐","阿克苏","乌鲁木齐",NA,NA,"乌鲁木齐阿克苏"
"7632","UQ2529/30","738","乌鲁木齐","重庆","乌鲁木齐",NA,NA,"乌鲁木齐重庆"
"7633","UQ2531/2","738","乌鲁木齐","绵阳","乌鲁木齐",NA,NA,"乌鲁木齐绵阳"
"7635","UQ2535","738","乌鲁木齐","兰州","连云港",NA,NA,"乌鲁木齐兰州"
"7637","UQ2536","738","连云港","兰州","乌鲁木齐",NA,NA,"连云港兰州"
"7638","CZ6305","73G","乌鲁木齐","西安","合肥",NA,NA,"乌鲁木齐西安"
"7639","CZ6306","73G","合肥","西安","乌鲁木齐",NA,NA,"合肥西安"
"7640","CZ6547","73G","厦门","武汉","乌鲁木齐",NA,NA,"厦门武汉"
"7641","CZ6548","73G","乌鲁木齐","武汉","厦门",NA,NA,"乌鲁木齐武汉"
"7665","CZ6849","73G","库尔勒","乌鲁木齐","西安",NA,NA,"库尔勒乌鲁木齐"
"7666","CZ6849","73G","库尔勒","乌鲁木齐","西安",NA,NA,"库尔勒乌鲁木齐"
"7667","CZ6850","73G","西安","乌鲁木齐","库尔勒",NA,NA,"西安乌鲁木齐"
"7668","CZ6850","73G","西安","乌鲁木齐","库尔勒",NA,NA,"西安乌鲁木齐"
"7680","CZ6919","73G","阿克苏","乌鲁木齐","杭州",NA,NA,"阿克苏乌鲁木齐"
"7681","CZ6920","73G","杭州","乌鲁木齐","阿克苏",NA,NA,"杭州乌鲁木齐"
"7684","CZ6949","73G","乌鲁木齐","重庆","昆明",NA,NA,"乌鲁木齐重庆"
"7685","CZ6950","73G","昆明","重庆","乌鲁木齐",NA,NA,"昆明重庆"
"7693","CZ6889","752","乌鲁木齐","长沙","深圳",NA,NA,"乌鲁木齐长沙"
"7694","CZ6890","752","深圳","长沙","乌鲁木齐",NA,NA,"深圳长沙"
"7695","CZ6918","752","福州","郑州","乌鲁木齐",NA,NA,"福州郑州"
"7696","CZ6918","752","福州","郑州","乌鲁木齐",NA,NA,"福州郑州"
"7699","CZ6939","752","乌鲁木齐","武汉","厦门",NA,NA,"乌鲁木齐武汉"
"7700","CZ6939","752","乌鲁木齐","武汉","厦门",NA,NA,"乌鲁木齐武汉"
"7701","CZ6940","752","厦门","武汉","乌鲁木齐",NA,NA,"厦门武汉"
"7702","CZ6940","752","厦门","武汉","乌鲁木齐",NA,NA,"厦门武汉"
"7703","CZ6959","752","乌鲁木齐","西安","济南",NA,NA,"乌鲁木齐西安"
"7704","CZ6963","752","乌鲁木齐","银川","南京",NA,NA,"乌鲁木齐银川"
"7705","CZ6964","752","南京","银川","乌鲁木齐",NA,NA,"南京银川"
"7758","CZ6899","E90","伊宁","乌鲁木齐","西安",NA,NA,"伊宁乌鲁木齐"
"7759","CZ6900","E90","西安","乌鲁木齐","伊宁",NA,NA,"西安乌鲁木齐"
"7760","CZ6900","E90","西安","乌鲁木齐","伊宁",NA,NA,"西安乌鲁木齐"
"7761","CZ6900","E90","西安","乌鲁木齐","伊宁",NA,NA,"西安乌鲁木齐"
"7762","CZ6949","E90","乌鲁木齐","重庆","昆明",NA,NA,"乌鲁木齐重庆"
"7763","CZ6960","E90","济南","西安","乌鲁木齐",NA,NA,"济南西安"
"7764","CZ6960","E90","济南","西安","乌鲁木齐",NA,NA,"济南西安"
"7765","CZ6960","E90","济南","西安","乌鲁木齐",NA,NA,"济南西安"
"7782","GS7495","E90","乌鲁木齐","重庆","海口",NA,NA,"乌鲁木齐重庆"
"7783","GS7495","E90","乌鲁木齐","重庆","海口",NA,NA,"乌鲁木齐重庆"
"7784","GS7495","E90","乌鲁木齐","重庆","海口",NA,NA,"乌鲁木齐重庆"
"7785","GS7496","E90","海口","重庆","乌鲁木齐",NA,NA,"海口重庆"
"7786","GS7496","E90","海口","重庆","乌鲁木齐",NA,NA,"海口重庆"
"7819","CZ6891/2","EMB","乌鲁木齐","那拉提","乌鲁木齐",NA,NA,"乌鲁木齐那拉提"
"7820","GS7463/4","EMB","乌鲁木齐","阿勒泰","乌鲁木齐",NA,NA,"乌鲁木齐阿勒泰"
"7821","GS7465/6","EMB","乌鲁木齐","布尔津","乌鲁木齐",NA,NA,"乌鲁木齐布尔津"
"7822","GS7467/8","EMB","乌鲁木齐","布尔津","乌鲁木齐",NA,NA,"乌鲁木齐布尔津"
"7823","GS7575/6","EMB","乌鲁木齐","塔城","乌鲁木齐",NA,NA,"乌鲁木齐塔城"
"7824","GS7575/6","EMB","乌鲁木齐","塔城","乌鲁木齐",NA,NA,"乌鲁木齐塔城"
"7834","3U8515","319","攀枝花","重庆","北京首都",NA,NA,"攀枝花重庆"
"7835","3U8516","319","北京首都","重庆","攀枝花",NA,NA,"北京首都重庆"
"7836","3U8793","319","广州","重庆","银川",NA,NA,"广州重庆"
"7837","3U8794","319","银川","重庆","广州",NA,NA,"银川重庆"
"7838","3U8794","319","银川","重庆","广州",NA,NA,"银川重庆"
"7839","3U8838","319","北京首都","万县","昆明",NA,NA,"北京首都万县"
"7840","3U8896","319","北京首都","成都","西昌",NA,NA,"北京首都成都"
"7841","8L9887","319","昆明","宜春","上海虹桥",NA,NA,"昆明宜春"
"7842","8L9888","319","上海虹桥","宜春","昆明",NA,NA,"上海虹桥宜春"
"7843","8L9888","319","上海虹桥","宜春","昆明",NA,NA,"上海虹桥宜春"
"7847","CA1487","319","北京首都","达州","昆明",NA,NA,"北京首都达州"
"7848","CA1497/8","319","北京首都","西昌","北京首都",NA,NA,"北京首都西昌"
"7857","CA4111","319","拉萨","成都","北京首都",NA,NA,"拉萨成都"
"7858","CA4111","319","拉萨","成都","北京首都",NA,NA,"拉萨成都"
"7859","CA4112","319","北京首都","成都","拉萨",NA,NA,"北京首都成都"
"7871","CA4547","319","广州","天津","通化",NA,NA,"广州天津"
"7872","CA4547","319","广州","天津","通化",NA,NA,"广州天津"
"7873","CA4548","319","通化","天津","广州",NA,NA,"通化天津"
"7874","CA4548","319","通化","天津","广州",NA,NA,"通化天津"
"7887","CZ3199/00","319","广州","临汾","广州",NA,NA,"广州临汾"
"7902","CZ3219","319","广州","西安","兰州",NA,NA,"广州西安"
"7903","CZ3220","319","兰州","西安","广州",NA,NA,"兰州西安"
"7906","CZ3255","319","深圳","赣州","北京首都",NA,NA,"深圳赣州"
"7907","CZ3257","319","广州","徐州","连云港",NA,NA,"广州徐州"
"7951","CZ3463","319","广州","重庆","拉萨",NA,NA,"广州重庆"
"7952","CZ3464","319","拉萨","重庆","广州",NA,NA,"拉萨重庆"
"7957","CZ3487","319","广州","昆明","丽江",NA,NA,"广州昆明"
"7958","CZ3488","319","丽江","昆明","广州",NA,NA,"丽江昆明"
"8006","CZ3605","319","广州","长春","延吉",NA,NA,"广州长春"
"8007","CZ3606","319","延吉","长春","广州",NA,NA,"延吉长春"
"8011","CZ3609","319","广州","上海浦东","佳木斯",NA,NA,"广州上海浦东"
"8012","CZ3610","319","佳木斯","上海浦东","广州",NA,NA,"佳木斯上海浦东"
"8013","CZ3611","319","广州","上海浦东","齐齐哈尔",NA,NA,"广州上海浦东"
"8014","CZ3612","319","齐齐哈尔","上海浦东","广州",NA,NA,"齐齐哈尔上海浦东"
"8015","CZ3613","319","广州","上海浦东","牡丹江",NA,NA,"广州上海浦东"
"8016","CZ3614","319","牡丹江","上海浦东","广州",NA,NA,"牡丹江上海浦东"
"8027","CZ3635","319","广州","连云港","徐州",NA,NA,"广州连云港"
"8049","CZ3705","319","广州","长治","大同",NA,NA,"广州长治"
"8050","CZ3706","319","大同","长治","广州",NA,NA,"大同长治"
"8094","CZ3843","319","广州","南京","威海",NA,NA,"广州南京"
"8095","CZ3844","319","威海","南京","广州",NA,NA,"威海南京"
"8133","CZ3933/4","319","广州","扬州","广州",NA,NA,"广州扬州"
"8160","CZ6155","319","白山","长春","上海浦东",NA,NA,"白山长春"
"8161","CZ6155","319","白山","长春","上海浦东",NA,NA,"白山长春"
"8162","CZ6156","319","上海浦东","长春","白山",NA,NA,"上海浦东长春"
"8165","CZ6199","319","大庆","大连","广州",NA,NA,"大庆大连"
"8166","CZ6200","319","广州","大连","大庆",NA,NA,"广州大连"
"8169","CZ6225","319","大庆","青岛","上海浦东",NA,NA,"大庆青岛"
"8170","CZ6226","319","上海浦东","青岛","大庆",NA,NA,"上海浦东青岛"
"8176","CZ6267","319","北京首都","哈尔滨","伊春",NA,NA,"北京首都哈尔滨"
"8177","CZ6268","319","伊春","哈尔滨","北京首都",NA,NA,"伊春哈尔滨"
"8184","CZ6384","319","广州","沈阳","鸡西",NA,NA,"广州沈阳"
"8198","CZ6658","319","黑河","哈尔滨","北京首都",NA,NA,"黑河哈尔滨"
"8218","CZ6755","319","深圳","上海浦东","丹东",NA,NA,"深圳上海浦东"
"8219","CZ6756","319","丹东","上海浦东","深圳",NA,NA,"丹东上海浦东"
"8220","CZ6756","319","丹东","上海浦东","深圳",NA,NA,"丹东上海浦东"
"8248","CZ8551/2","319","北京首都","西安","北京首都",NA,NA,"北京首都西安"
"8249","CZ8553/4","319","北京首都","昆明","北京首都",NA,NA,"北京首都昆明"
"8250","CZ8569/70","319","北京首都","长沙","北京首都",NA,NA,"北京首都长沙"
"8251","CZ8629/30","319","北京首都","成都","北京首都",NA,NA,"北京首都成都"
"8252","CZ8631/2","319","广州","昆明","广州",NA,NA,"广州昆明"
"8253","CZ8651/2","319","广州","成都","广州",NA,NA,"广州成都"
"8254","CZ8657/8","319","广州","兴义","广州",NA,NA,"广州兴义"
"8255","CZ8659/60","319","广州","迪庆","广州",NA,NA,"广州迪庆"
"8256","CZ8661/2","319","广州","林芝","广州",NA,NA,"广州林芝"
"8257","CZ8663/4","319","广州","拉萨","广州",NA,NA,"广州拉萨"
"8259","CZ8685/6","319","广州","延安","广州",NA,NA,"广州延安"
"8266","JD5119","319","北京首都","呼和浩特","乌鲁木齐",NA,NA,"北京首都呼和浩特"
"8267","JD5120","319","乌鲁木齐","呼和浩特","北京首都",NA,NA,"乌鲁木齐呼和浩特"
"8288","JD5395","319","北京首都","宜昌","海口",NA,NA,"北京首都宜昌"
"8289","JD5396","319","海口","宜昌","北京首都",NA,NA,"海口宜昌"
"8292","JD5595","319","北京首都","梅州","海口",NA,NA,"北京首都梅州"
"8293","JD5596","319","海口","梅州","北京首都",NA,NA,"海口梅州"
"8298","MU2083","319","上海浦东","天津","赤峰",NA,NA,"上海浦东天津"
"8299","MU2084","319","赤峰","天津","上海浦东",NA,NA,"赤峰天津"
"8300","MU2084","319","赤峰","天津","上海浦东",NA,NA,"赤峰天津"
"8301","MU2154","319","上海浦东","西安","嘉峪关",NA,NA,"上海浦东西安"
"8302","MU2159","319","延安","西安","上海浦东",NA,NA,"延安西安"
"8303","MU2161","319","嘉峪关","西安","上海虹桥",NA,NA,"嘉峪关西安"
"8304","MU2259","319","广州","西安","吕梁",NA,NA,"广州西安"
"8305","MU2260","319","吕梁","西安","广州",NA,NA,"吕梁西安"
"8306","MU2283","319","广州","西安","鄂尔多斯",NA,NA,"广州西安"
"8307","MU2284","319","鄂尔多斯","西安","广州",NA,NA,"鄂尔多斯西安"
"8308","MU2323","319","嘉峪关","西安","广州",NA,NA,"嘉峪关西安"
"8309","MU2324","319","广州","西安","嘉峪关",NA,NA,"广州西安"
"8310","MU2335","319","上海浦东","西安","拉萨",NA,NA,"上海浦东西安"
"8311","MU2336","319","拉萨","西安","上海浦东",NA,NA,"拉萨西安"
"8312","MU2504","319","上海浦东","武汉","神农架",NA,NA,"上海浦东武汉"
"8313","MU2511","319","神农架","武汉","上海浦东",NA,NA,"神农架武汉"
"8314","MU5143","319","上海虹桥","天津","哈尔滨",NA,NA,"上海虹桥天津"
"8315","MU5143","319","上海虹桥","天津","哈尔滨",NA,NA,"上海虹桥天津"
"8316","MU5144","319","哈尔滨","天津","上海虹桥",NA,NA,"哈尔滨天津"
"8317","MU5205","319","上海浦东","舟山","揭阳",NA,NA,"上海浦东舟山"
"8318","MU5206","319","揭阳","舟山","上海浦东",NA,NA,"揭阳舟山"
"8331","MU5459","319","上海虹桥","呼和浩特","乌海",NA,NA,"上海虹桥呼和浩特"
