"","city1_2","flight","plane","flag"
"4523","济南大连","MF8041/2","73G",4563
"4524","济南大连","ZH9429/30","738",4563
"4525","济南大连","SC4925/6","733",4563
"4526","济南大连","8L9949","73G",4563
"4527","济南大连","8L9949","73G",4563
"4528","济南大庆","SC4985/6","CR2",19981
"4529","济南大庆","SC4985/6","CR2",19981
"4530","济南福州","SC4841/2","737",1094
"4531","济南福州","ZH9472","738",1094
"4532","济南福州","SC4841/2","737",1094
"4533","济南福州","SC4991/2","CR2",1094
"4534","济南福州","SC4991/2","CR2",1094
"4535","济南福州","SC4613/4","738",1094
"4536","济南福州","SC4613/4","738",1094
"4537","济南广州","SC1169/70","733",5168
"4538","济南广州","SC1171/2","733",5168
"4539","济南广州","ZH9485/6","320",5168
"4540","济南广州","CZ3707/8","319",5168
"4541","济南广州","CZ3707/8","319",5168
"4542","济南广州","ZH9487/8","738",5168
"4543","济南广州","MU5259/60","320",5168
"4544","济南广州","CZ3509/10","319",5168
"4545","济南贵阳","SC4919/20","CR2",1245
"4546","济南贵阳","SC4943/4","738",1245
"4547","济南贵阳","SC4943/4","738",1245
"4548","济南贵阳","CZ6453/4","320",1245
"4549","济南贵阳","CZ6453/4","320",1245
"4550","济南贵阳","SC4919/20","CR2",1245
"4551","济南贵阳","SC4963/4","733",1245
"4552","济南贵阳","SC4943/4","738",1245
"4553","济南贵阳","SC4963/4","733",1245
"4554","济南贵阳","SC4919/20","CR2",1245
"4555","济南贵阳","SC4919/20","CR2",1245
"4556","济南贵阳","SC4943/4","738",1245
"4557","济南桂林","SC4941","733",11156
"4558","济南桂林","SC4951/2","737",11156
"4559","济南桂林","JD5602","319",11156
"4560","济南桂林","SC4951/2","737",11156
"4561","济南哈尔滨","MF8051/2","738",10878
"4562","济南哈尔滨","KY8017/8","73G",10878
"4563","济南哈尔滨","KY8017/8","73G",10878
"4564","济南哈尔滨","SC4761/2","CR2",10878
"4565","济南哈尔滨","3U8843/4","320",10878
"4566","济南哈尔滨","MF8051/2","738",10878
"4567","济南哈尔滨","SC4761/2","CR2",10878
"4568","济南哈尔滨","3U8843/4","320",10878
"4569","济南哈尔滨","KY8017/8","73G",10878
"4570","济南哈尔滨","KY8017/8","73G",10878
"4571","济南海口","HU7228","738",8207
"4572","济南海口","JD5652","319",8207
"4573","济南杭州","SC4987/8","737",4817
"4574","济南杭州","SC4951/2","737",4817
"4575","济南杭州","SC4951/2","737",4817
"4576","济南杭州","SC4974","738",4817
"4577","济南合肥","SC4993/4","733",1398
"4578","济南合肥","SC4919/20","CR2",1398
"4579","济南合肥","SC4993/4","733",1398
"4580","济南合肥","SC4613/4","738",1398
"4581","济南合肥","SC4919/20","CR2",1398
"4582","济南合肥","SC4835/6","CR2",1398
"4583","济南合肥","SC4613/4","738",1398
"4584","济南合肥","SC4919/20","CR2",1398
"4585","济南合肥","SC4835/6","CR2",1398
"4586","济南合肥","SC4919/20","CR2",1398
"4587","济南呼和浩特","MF8189/90","737",8333
"4588","济南呼和浩特","MF8189/90","737",8333
"4589","济南呼和浩特","SC4981/2","733",8333
"4590","济南呼和浩特","3U8929/30","319",8333
"4591","济南呼和浩特","3U8929/30","319",8333
"4592","济南呼和浩特","3U8929/30","319",8333
"4593","济南呼和浩特","SC4953/4","738",8333
"4594","济南呼和浩特","3U8929/30","319",8333
"4595","济南呼和浩特","MF8189/90","73G",8333
"4596","济南呼和浩特","MF8189/90","73G",8333
"4597","济南呼和浩特","SC4953/4","738",8333
"4598","济南呼和浩特","SC4981/2","733",8333
"4599","济南呼和浩特","MF8189/90","73G",8333
"4600","济南呼和浩特","MF8189/90","73G",8333
"4601","济南喀什","SC4905/6","738",25302
"4602","济南喀什","SC4905/6","738",25302
"4603","济南昆明","3U8947/8","320",3671
"4604","济南昆明","3U8947/8","320",3671
"4605","济南昆明","8L9950","73G",3671
"4606","济南昆明","SC4873/4","CR2",3671
"4607","济南昆明","8L9950","73G",3671
"4608","济南昆明","SC1191/2","733",3671
"4609","济南昆明","SC4873/4","CR2",3671
"4610","济南昆明","8L9940","73G",3671
"4611","济南兰州","CZ6449/50","319",3464
"4612","济南兰州","SC4927","738",3464
"4613","济南兰州","SC4965/6","733",3464
"4614","济南兰州","CZ6449/50","319",3464
"4615","济南兰州","SC4927","738",3464
"4616","济南兰州","CZ6449/50","319",3464
"4617","济南兰州","CZ6449/50","319",3464
"4618","济南兰州","SC4965/6","733",3464
"4619","济南绵阳","SC4961/2","733",20864
"4620","济南绵阳","SC4961/2","733",20864
"4621","济南南昌","SC4941","733",6316
"4622","济南南昌","JD5146","319",6316
"4623","济南南京","SC4945/6","738",1699
"4624","济南南京","SC4991/2","CR2",1699
"4625","济南南京","SC4945/6","738",1699
"4626","济南南京","SC4991/2","CR2",1699
"4627","济南南宁","ZH9472","738",1740
"4628","济南南宁","SC4933/4","CR2",1740
"4629","济南南宁","SC4933/4","CR2",1740
"4630","济南南宁","EU2249/50","319",1740
"4631","济南宁波","SC4701/2","733",4155
"4632","济南宁波","SC4835/6","CR2",4155
"4633","济南宁波","SC4945/6","738",4155
"4634","济南宁波","SC4835/6","CR2",4155
"4635","济南宁波","SC4945/6","738",4155
"4636","济南三亚","SC4793","733",9291
"4637","济南三亚","JD5146","319",9291
"4638","济南厦门","SC4877/8","733",2298
"4639","济南厦门","SC4974","738",2298
"4640","济南厦门","SC4877/8","733",2298
"4641","济南厦门","SC4793","733",2298
"4642","济南厦门","SC4877/8","733",2298
"4643","济南厦门","SC4877/8","733",2298
"4644","济南厦门","SC4877/8","733",2298
"4645","济南上海虹桥","FM9247/8","738",1883
"4646","济南上海虹桥","MU5538","320",1883
"4647","济南上海虹桥","SC1167/8","733",1883
"4648","济南上海虹桥","SC1165/6","737",1883
"4649","济南上海虹桥","SC1163/4","733",1883
"4650","济南上海虹桥","SC1161/2","733",1883
"4651","济南上海虹桥","MU5532","320",1883
"4652","济南上海虹桥","MU5540","321",1883
"4653","济南上海浦东","MU5534/5","320",1883
"4654","济南上海浦东","MU5542","320",1883
"4655","济南深圳","SC1187/8","733",61
"4656","济南深圳","SC1189/90","733",61
"4657","济南深圳","SC1189/90","733",61
"4658","济南深圳","HU7716","738",61
"4659","济南深圳","SC1181/2","733",61
"4660","济南深圳","HU7360","738",61
"4661","济南深圳","ZH9940","738",61
"4662","济南深圳","ZH9928","738",61
"4663","济南沈阳","SC4833/4","738",6831
"4664","济南沈阳","CZ3621/2","738",6831
"4665","济南沈阳","SC4833/4","738",6831
"4666","济南沈阳","CZ3621/2","738",6831
"4667","济南沈阳","SC4833/4","738",6831
"4668","济南沈阳","CZ3621/2","738",6831
"4669","济南沈阳","CZ3621/2","738",6831
"4670","济南沈阳","MF8073/4","738",6831
"4671","济南沈阳","MF8073/4","738",6831
"4672","济南沈阳","SC4833/4","738",6831
"4673","济南威海","SC4985/6","CR2",7633
