,flight,plane,city1,city2,city3,city4,city5,city1_2
46372,CZ6155/6,321,长春,上海浦东,NA,NA,NA,长春上海浦东
46382,CZ6155/6,321,长春,上海浦东,NA,NA,NA,长春上海浦东
46392,CZ6465/6,733,北京首都,郑州,NA,NA,NA,北京首都郑州
46402,CZ6465/6,733,北京首都,南阳,NA,NA,NA,北京首都南阳
46412,CZ6465/6,733,北京首都,南阳,NA,NA,NA,北京首都南阳
46422,CZ6465/6,733,郑州,南阳,NA,NA,NA,郑州南阳
46432,CZ6465/6,733,郑州,南阳,NA,NA,NA,郑州南阳
46442,ZH9553/4,733,广州,西安,NA,NA,NA,广州西安
46452,ZH9553/4,733,广州,兰州,NA,NA,NA,广州兰州
46462,ZH9553/4,733,广州,兰州,NA,NA,NA,广州兰州
46472,ZH9553/4,733,西安,兰州,NA,NA,NA,西安兰州
46481,ZH9553/4,733,西安,兰州,NA,NA,NA,西安兰州
46491,ZH9607/8,733,广州,郑州,NA,NA,NA,广州郑州
46502,ZH9607/8,733,广州,沈阳,NA,NA,NA,广州沈阳
46512,ZH9607/8,733,广州,沈阳,NA,NA,NA,广州沈阳
46522,ZH9607/8,733,郑州,沈阳,NA,NA,NA,郑州沈阳
46532,ZH9607/8,733,郑州,沈阳,NA,NA,NA,郑州沈阳
46542,ZH9607/8,733,广州,郑州,NA,NA,NA,广州郑州
46552,ZH9607/8,733,广州,沈阳,NA,NA,NA,广州沈阳
46562,ZH9607/8,733,广州,沈阳,NA,NA,NA,广州沈阳
46572,ZH9607/8,733,郑州,沈阳,NA,NA,NA,郑州沈阳
46582,ZH9607/8,733,郑州,沈阳,NA,NA,NA,郑州沈阳
46592,HU7055/6,737,上海虹桥,乌鲁木齐,NA,NA,NA,上海虹桥乌鲁木齐
46602,HU7055/6,737,上海虹桥,库尔勒,NA,NA,NA,上海虹桥库尔勒
46612,HU7055/6,737,上海虹桥,库尔勒,NA,NA,NA,上海虹桥库尔勒
46621,HU7055/6,737,乌鲁木齐,库尔勒,NA,NA,NA,乌鲁木齐库尔勒
46632,HU7055/6,737,乌鲁木齐,库尔勒,NA,NA,NA,乌鲁木齐库尔勒
46642,HU7353/4,737,上海虹桥,乌鲁木齐,NA,NA,NA,上海虹桥乌鲁木齐
46652,HU7353/4,737,上海虹桥,阿克苏,NA,NA,NA,上海虹桥阿克苏
46662,HU7353/4,737,上海虹桥,阿克苏,NA,NA,NA,上海虹桥阿克苏
46672,HU7353/4,737,乌鲁木齐,阿克苏,NA,NA,NA,乌鲁木齐阿克苏
46682,HU7353/4,737,乌鲁木齐,阿克苏,NA,NA,NA,乌鲁木齐阿克苏
46692,ZH9721/2,737,深圳,景德镇,NA,NA,NA,深圳景德镇
46702,ZH9721/2,737,深圳,上海虹桥,NA,NA,NA,深圳上海虹桥
46712,ZH9721/2,737,深圳,上海虹桥,NA,NA,NA,深圳上海虹桥
46721,ZH9721/2,737,景德镇,上海虹桥,NA,NA,NA,景德镇上海虹桥
46732,ZH9721/2,737,景德镇,上海虹桥,NA,NA,NA,景德镇上海虹桥
46742,CA1293/4,738,北京首都,乌鲁木齐,NA,NA,NA,北京首都乌鲁木齐
46751,CA1293/4,738,北京首都,和田,NA,NA,NA,北京首都和田
46761,CA1293/4,738,北京首都,和田,NA,NA,NA,北京首都和田
46771,CA1293/4,738,乌鲁木齐,和田,NA,NA,NA,乌鲁木齐和田
46781,CA1293/4,738,乌鲁木齐,和田,NA,NA,NA,乌鲁木齐和田
46791,CA1477/8,738,北京首都,乌鲁木齐,NA,NA,NA,北京首都乌鲁木齐
46802,CA1477/8,738,北京首都,喀什,NA,NA,NA,北京首都喀什
46812,CA1477/8,738,北京首都,喀什,NA,NA,NA,北京首都喀什
46822,CA1477/8,738,乌鲁木齐,喀什,NA,NA,NA,乌鲁木齐喀什
46832,CA1477/8,738,乌鲁木齐,喀什,NA,NA,NA,乌鲁木齐喀什
46841,FM9169/70,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
46852,FM9169/70,738,上海虹桥,佳木斯,NA,NA,NA,上海虹桥佳木斯
46861,FM9169/70,738,上海虹桥,佳木斯,NA,NA,NA,上海虹桥佳木斯
46871,FM9169/70,738,青岛,佳木斯,NA,NA,NA,青岛佳木斯
46882,FM9169/70,738,青岛,佳木斯,NA,NA,NA,青岛佳木斯
46891,FM9195/6,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
46901,FM9195/6,738,上海虹桥,牡丹江,NA,NA,NA,上海虹桥牡丹江
46912,FM9195/6,738,上海虹桥,牡丹江,NA,NA,NA,上海虹桥牡丹江
46922,FM9195/6,738,青岛,牡丹江,NA,NA,NA,青岛牡丹江
46931,FM9195/6,738,青岛,牡丹江,NA,NA,NA,青岛牡丹江
46941,FM9197/8,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
46952,FM9197/8,738,上海虹桥,延吉,NA,NA,NA,上海虹桥延吉
46962,FM9197/8,738,上海虹桥,延吉,NA,NA,NA,上海虹桥延吉
46971,FM9197/8,738,青岛,延吉,NA,NA,NA,青岛延吉
46981,FM9197/8,738,青岛,延吉,NA,NA,NA,青岛延吉
46992,FM9199/200,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
47002,FM9199/200,738,上海虹桥,齐齐哈尔,NA,NA,NA,上海虹桥齐齐哈尔
47011,FM9199/200,738,上海虹桥,齐齐哈尔,NA,NA,NA,上海虹桥齐齐哈尔
47021,FM9199/200,738,青岛,齐齐哈尔,NA,NA,NA,青岛齐齐哈尔
47032,FM9199/200,738,青岛,齐齐哈尔,NA,NA,NA,青岛齐齐哈尔
47042,FM9229/30,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
47052,FM9229/30,738,上海虹桥,鸡西,NA,NA,NA,上海虹桥鸡西
47062,FM9229/30,738,上海虹桥,鸡西,NA,NA,NA,上海虹桥鸡西
47072,FM9229/30,738,青岛,鸡西,NA,NA,NA,青岛鸡西
47081,FM9229/30,738,青岛,鸡西,NA,NA,NA,青岛鸡西
47091,FM9231/2,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
47102,FM9231/2,738,上海虹桥,丹东,NA,NA,NA,上海虹桥丹东
47111,FM9231/2,738,上海虹桥,丹东,NA,NA,NA,上海虹桥丹东
47121,FM9231/2,738,青岛,丹东,NA,NA,NA,青岛丹东
47131,FM9231/2,738,青岛,丹东,NA,NA,NA,青岛丹东
47141,FM9231/2,738,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
47151,FM9231/2,738,上海虹桥,丹东,NA,NA,NA,上海虹桥丹东
47161,FM9231/2,738,上海虹桥,丹东,NA,NA,NA,上海虹桥丹东
47172,FM9231/2,738,青岛,丹东,NA,NA,NA,青岛丹东
47182,FM9231/2,738,青岛,丹东,NA,NA,NA,青岛丹东
47192,FM9269/70,738,上海虹桥,井冈山,NA,NA,NA,上海虹桥井冈山
47201,FM9269/70,738,上海虹桥,深圳,NA,NA,NA,上海虹桥深圳
47211,FM9269/70,738,上海虹桥,深圳,NA,NA,NA,上海虹桥深圳
47222,FM9269/70,738,井冈山,深圳,NA,NA,NA,井冈山深圳
47232,FM9269/70,738,井冈山,深圳,NA,NA,NA,井冈山深圳
47241,FM9297/8,738,上海虹桥,徐州,NA,NA,NA,上海虹桥徐州
47251,FM9297/8,738,上海虹桥,呼和浩特,NA,NA,NA,上海虹桥呼和浩特
47261,FM9297/8,738,上海虹桥,呼和浩特,NA,NA,NA,上海虹桥呼和浩特
47271,FM9297/8,738,徐州,呼和浩特,NA,NA,NA,徐州呼和浩特
47282,FM9297/8,738,徐州,呼和浩特,NA,NA,NA,徐州呼和浩特
47292,FM9297/8,738,上海虹桥,徐州,NA,NA,NA,上海虹桥徐州
47302,FM9297/8,738,上海虹桥,呼和浩特,NA,NA,NA,上海虹桥呼和浩特
47312,FM9297/8,738,上海虹桥,呼和浩特,NA,NA,NA,上海虹桥呼和浩特
47322,FM9297/8,738,徐州,呼和浩特,NA,NA,NA,徐州呼和浩特
47332,FM9297/8,738,徐州,呼和浩特,NA,NA,NA,徐州呼和浩特
47341,FM9329/30,738,上海虹桥,郑州,NA,NA,NA,上海虹桥郑州
47351,FM9329/30,738,上海虹桥,银川,NA,NA,NA,上海虹桥银川
47361,FM9329/30,738,上海虹桥,银川,NA,NA,NA,上海虹桥银川
47372,FM9329/30,738,郑州,银川,NA,NA,NA,郑州银川
47381,FM9329/30,738,郑州,银川,NA,NA,NA,郑州银川
47391,HU7159/60,738,广州,青岛,NA,NA,NA,广州青岛
47401,HU7159/60,738,广州,哈尔滨,NA,NA,NA,广州哈尔滨
47411,HU7159/60,738,广州,哈尔滨,NA,NA,NA,广州哈尔滨
47421,HU7159/60,738,青岛,哈尔滨,NA,NA,NA,青岛哈尔滨
47431,HU7159/60,738,青岛,哈尔滨,NA,NA,NA,青岛哈尔滨
47441,HU7159/60,738,广州,青岛,NA,NA,NA,广州青岛
47451,HU7159/60,738,广州,哈尔滨,NA,NA,NA,广州哈尔滨
47461,HU7159/60,738,广州,哈尔滨,NA,NA,NA,广州哈尔滨
47471,HU7159/60,738,青岛,哈尔滨,NA,NA,NA,青岛哈尔滨
47481,HU7159/60,738,青岛,哈尔滨,NA,NA,NA,青岛哈尔滨
47491,MF8175/6,738,连城,福州,NA,NA,NA,连城福州
47501,MF8175/6,738,连城,北京首都,NA,NA,NA,连城北京首都
47511,MF8175/6,738,连城,北京首都,NA,NA,NA,连城北京首都
47521,MF8175/6,738,福州,北京首都,NA,NA,NA,福州北京首都
47531,MF8175/6,738,福州,北京首都,NA,NA,NA,福州北京首都
47541,CZ6881/2,73G,乌鲁木齐,西宁,NA,NA,NA,乌鲁木齐西宁
47551,CZ6881/2,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47561,CZ6881/2,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47571,CZ6881/2,73G,西宁,上海浦东,NA,NA,NA,西宁上海浦东
47581,CZ6881/2,73G,西宁,上海浦东,NA,NA,NA,西宁上海浦东
47591,CZ6881/2,73G,乌鲁木齐,西宁,NA,NA,NA,乌鲁木齐西宁
47601,CZ6881/2,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47612,CZ6881/2,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47622,CZ6881/2,73G,西宁,上海浦东,NA,NA,NA,西宁上海浦东
47632,CZ6881/2,73G,西宁,上海浦东,NA,NA,NA,西宁上海浦东
47641,CZ6885/6,73G,喀什,乌鲁木齐,NA,NA,NA,喀什乌鲁木齐
47652,CZ6885/6,73G,喀什,广州,NA,NA,NA,喀什广州
47661,CZ6885/6,73G,喀什,广州,NA,NA,NA,喀什广州
47671,CZ6885/6,73G,乌鲁木齐,广州,NA,NA,NA,乌鲁木齐广州
47681,CZ6885/6,73G,乌鲁木齐,广州,NA,NA,NA,乌鲁木齐广州
47691,CZ6973/4,73G,伊宁,乌鲁木齐,NA,NA,NA,伊宁乌鲁木齐
47702,CZ6973/4,73G,伊宁,上海浦东,NA,NA,NA,伊宁上海浦东
47711,CZ6973/4,73G,伊宁,上海浦东,NA,NA,NA,伊宁上海浦东
47721,CZ6973/4,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47731,CZ6973/4,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47742,CZ6973/4,73G,伊宁,乌鲁木齐,NA,NA,NA,伊宁乌鲁木齐
47751,CZ6973/4,73G,伊宁,上海浦东,NA,NA,NA,伊宁上海浦东
47761,CZ6973/4,73G,伊宁,上海浦东,NA,NA,NA,伊宁上海浦东
47771,CZ6973/4,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47782,CZ6973/4,73G,乌鲁木齐,上海浦东,NA,NA,NA,乌鲁木齐上海浦东
47792,FM9265/6,73G,上海虹桥,黄山,NA,NA,NA,上海虹桥黄山
47802,FM9265/6,73G,上海虹桥,成都,NA,NA,NA,上海虹桥成都
47812,FM9265/6,73G,上海虹桥,成都,NA,NA,NA,上海虹桥成都
47822,FM9265/6,73G,黄山,成都,NA,NA,NA,黄山成都
47832,FM9265/6,73G,黄山,成都,NA,NA,NA,黄山成都
47841,FM9267/8,73G,上海虹桥,黄山,NA,NA,NA,上海虹桥黄山
47852,FM9267/8,73G,上海虹桥,重庆,NA,NA,NA,上海虹桥重庆
47862,FM9267/8,73G,上海虹桥,重庆,NA,NA,NA,上海虹桥重庆
47872,FM9267/8,73G,黄山,重庆,NA,NA,NA,黄山重庆
47882,FM9267/8,73G,黄山,重庆,NA,NA,NA,黄山重庆
47892,FM9453/4,73G,上海虹桥,昆明,NA,NA,NA,上海虹桥昆明
47902,FM9453/4,73G,上海虹桥,西双版纳,NA,NA,NA,上海虹桥西双版纳
47912,FM9453/4,73G,上海虹桥,西双版纳,NA,NA,NA,上海虹桥西双版纳
47922,FM9453/4,73G,昆明,西双版纳,NA,NA,NA,昆明西双版纳
47932,FM9453/4,73G,昆明,西双版纳,NA,NA,NA,昆明西双版纳
47942,KN2925/6,73G,北京南苑,常州,NA,NA,NA,北京南苑常州
47952,KN2925/6,73G,北京南苑,厦门,NA,NA,NA,北京南苑厦门
47962,KN2925/6,73G,北京南苑,厦门,NA,NA,NA,北京南苑厦门
47971,KN2925/6,73G,常州,厦门,NA,NA,NA,常州厦门
47982,KN2925/6,73G,常州,厦门,NA,NA,NA,常州厦门
47992,KN2931/2,73G,佛山,无锡,NA,NA,NA,佛山无锡
48002,KN2931/2,73G,佛山,北京南苑,NA,NA,NA,佛山北京南苑
48012,KN2931/2,73G,佛山,北京南苑,NA,NA,NA,佛山北京南苑
48022,KN2931/2,73G,无锡,北京南苑,NA,NA,NA,无锡北京南苑
48032,KN2931/2,73G,无锡,北京南苑,NA,NA,NA,无锡北京南苑
48042,KN2947/8,73G,上海虹桥,阜阳,NA,NA,NA,上海虹桥阜阳
48052,KN2947/8,73G,上海虹桥,北京南苑,NA,NA,NA,上海虹桥北京南苑
48062,KN2947/8,73G,上海虹桥,北京南苑,NA,NA,NA,上海虹桥北京南苑
48072,KN2947/8,73G,阜阳,北京南苑,NA,NA,NA,阜阳北京南苑
48082,KN2947/8,73G,阜阳,北京南苑,NA,NA,NA,阜阳北京南苑
48092,MU5703/4,73G,昆明,宜宾,NA,NA,NA,昆明宜宾
48102,MU5703/4,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48112,MU5703/4,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48121,MU5703/4,73G,宜宾,北京首都,NA,NA,NA,宜宾北京首都
48132,MU5703/4,73G,宜宾,北京首都,NA,NA,NA,宜宾北京首都
48142,MU5703/4,73G,昆明,宜宾,NA,NA,NA,昆明宜宾
48152,MU5703/4,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48162,MU5703/4,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48172,MU5703/4,73G,宜宾,北京首都,NA,NA,NA,宜宾北京首都
48182,MU5703/4,73G,宜宾,北京首都,NA,NA,NA,宜宾北京首都
48192,MU5705/6,73G,西双版纳,昆明,NA,NA,NA,西双版纳昆明
48202,MU5705/6,73G,西双版纳,北京首都,NA,NA,NA,西双版纳北京首都
48212,MU5705/6,73G,西双版纳,北京首都,NA,NA,NA,西双版纳北京首都
48222,MU5705/6,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48232,MU5705/6,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48242,MU5709/10,73G,昆明,泸州,NA,NA,NA,昆明泸州
48252,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48262,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48272,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48282,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48292,MU5709/10,73G,昆明,泸州,NA,NA,NA,昆明泸州
48302,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48312,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48322,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48332,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48342,MU5709/10,73G,昆明,泸州,NA,NA,NA,昆明泸州
48352,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48362,MU5709/10,73G,昆明,北京首都,NA,NA,NA,昆明北京首都
48372,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48382,MU5709/10,73G,泸州,北京首都,NA,NA,NA,泸州北京首都
48392,CA4111/2,752,拉萨,成都,NA,NA,NA,拉萨成都
48402,CA4111/2,752,拉萨,北京首都,NA,NA,NA,拉萨北京首都
48412,CA4111/2,752,拉萨,北京首都,NA,NA,NA,拉萨北京首都
48422,CA4111/2,752,成都,北京首都,NA,NA,NA,成都北京首都
48432,CA4111/2,752,成都,北京首都,NA,NA,NA,成都北京首都
48442,CA4111/2,752,拉萨,成都,NA,NA,NA,拉萨成都
48452,CA4111/2,752,拉萨,北京首都,NA,NA,NA,拉萨北京首都
48462,CA4111/2,752,拉萨,北京首都,NA,NA,NA,拉萨北京首都
48472,CA4111/2,752,成都,北京首都,NA,NA,NA,成都北京首都
48482,CA4111/2,752,成都,北京首都,NA,NA,NA,成都北京首都
48492,FM9195/6,CR2,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
48502,FM9195/6,CR2,上海虹桥,牡丹江,NA,NA,NA,上海虹桥牡丹江
48511,FM9195/6,CR2,上海虹桥,牡丹江,NA,NA,NA,上海虹桥牡丹江
48522,FM9195/6,CR2,青岛,牡丹江,NA,NA,NA,青岛牡丹江
48532,FM9195/6,CR2,青岛,牡丹江,NA,NA,NA,青岛牡丹江
48542,FM9229/30,CR2,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
48552,FM9229/30,CR2,上海虹桥,鸡西,NA,NA,NA,上海虹桥鸡西
48562,FM9229/30,CR2,上海虹桥,鸡西,NA,NA,NA,上海虹桥鸡西
48572,FM9229/30,CR2,青岛,鸡西,NA,NA,NA,青岛鸡西
48582,FM9229/30,CR2,青岛,鸡西,NA,NA,NA,青岛鸡西
48592,FM9269/70,CR2,上海虹桥,井冈山,NA,NA,NA,上海虹桥井冈山
48602,FM9269/70,CR2,上海虹桥,深圳,NA,NA,NA,上海虹桥深圳
48612,FM9269/70,CR2,上海虹桥,深圳,NA,NA,NA,上海虹桥深圳
48622,FM9269/70,CR2,井冈山,深圳,NA,NA,NA,井冈山深圳
48632,FM9269/70,CR2,井冈山,深圳,NA,NA,NA,井冈山深圳
48642,FM9323/4,CR2,上海虹桥,揭阳,NA,NA,NA,上海虹桥揭阳
48652,FM9323/4,CR2,上海虹桥,湛江,NA,NA,NA,上海虹桥湛江
48662,FM9323/4,CR2,上海虹桥,湛江,NA,NA,NA,上海虹桥湛江
48672,FM9323/4,CR2,揭阳,湛江,NA,NA,NA,揭阳湛江
48682,FM9323/4,CR2,揭阳,湛江,NA,NA,NA,揭阳湛江
48692,3U8837/8,ERJ,昆明,万县,NA,NA,NA,昆明万县
48702,3U8837/8,ERJ,昆明,北京首都,NA,NA,NA,昆明北京首都
48712,3U8837/8,ERJ,昆明,北京首都,NA,NA,NA,昆明北京首都
48722,3U8837/8,ERJ,万县,北京首都,NA,NA,NA,万县北京首都
48732,3U8837/8,ERJ,万县,北京首都,NA,NA,NA,万县北京首都
48742,FM9169/70,cr2,上海虹桥,青岛,NA,NA,NA,上海虹桥青岛
48752,FM9169/70,cr2,上海虹桥,佳木斯,NA,NA,NA,上海虹桥佳木斯
48762,FM9169/70,cr2,上海虹桥,佳木斯,NA,NA,NA,上海虹桥佳木斯
48772,FM9169/70,cr2,青岛,佳木斯,NA,NA,NA,青岛佳木斯
48782,FM9169/70,cr2,青岛,佳木斯,NA,NA,NA,青岛佳木斯
3,JD5149,319,北京首都,二连浩特,NA,NA,NA,北京首都二连浩特
4,JD5150,319,二连浩特,北京首都,NA,NA,NA,二连浩特北京首都
38,CZ6699,321,北京首都,长治,NA,NA,NA,北京首都长治
39,CZ6699,321,北京首都,长治,NA,NA,NA,北京首都长治
41,CZ6700,321,长治,北京首都,NA,NA,NA,长治北京首都
46,CA1127,733,呼和浩特,满洲里,NA,NA,NA,呼和浩特满洲里
48,CA1128,733,满洲里,呼和浩特,NA,NA,NA,满洲里呼和浩特
52,CA1137,733,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
53,CA1137,733,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
56,CA1138,733,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
74,CA1681,733,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
75,CA1682,733,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
76,CA1683,733,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
77,CA1684,733,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
78,CA1685,733,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
79,CA1686,733,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
82,HU7371,734,太原,北京首都,NA,NA,NA,太原北京首都
83,HU7372,734,北京首都,太原,NA,NA,NA,北京首都太原
84,HU7372,734,北京首都,太原,NA,NA,NA,北京首都太原
85,HU7617,734,北京首都,乌海,NA,NA,NA,北京首都乌海
86,HU7618,734,乌海,北京首都,NA,NA,NA,乌海北京首都
87,HU7618,734,乌海,北京首都,NA,NA,NA,乌海北京首都
130,CA1121,738,北京首都,包头,NA,NA,NA,北京首都包头
131,CA1121,738,北京首都,包头,NA,NA,NA,北京首都包头
133,CA1122,738,包头,北京首都,NA,NA,NA,包头北京首都
134,CA1122,738,包头,北京首都,NA,NA,NA,包头北京首都
180,HU7101,738,北京首都,海拉尔,NA,NA,NA,北京首都海拉尔
181,HU7101,738,北京首都,海拉尔,NA,NA,NA,北京首都海拉尔
182,HU7101,738,北京首都,海拉尔,NA,NA,NA,北京首都海拉尔
183,HU7102,738,海拉尔,北京首都,NA,NA,NA,海拉尔北京首都
184,HU7102,738,海拉尔,北京首都,NA,NA,NA,海拉尔北京首都
185,HU7102,738,海拉尔,北京首都,NA,NA,NA,海拉尔北京首都
186,HU7115,738,北京首都,满洲里,NA,NA,NA,北京首都满洲里
187,HU7116,738,满洲里,北京首都,NA,NA,NA,满洲里北京首都
188,HU7125,738,北京首都,包头,NA,NA,NA,北京首都包头
189,HU7126,738,包头,北京首都,NA,NA,NA,包头北京首都
190,HU7126,738,包头,北京首都,NA,NA,NA,包头北京首都
191,HU7133,738,北京首都,满洲里,NA,NA,NA,北京首都满洲里
192,HU7133,738,北京首都,满洲里,NA,NA,NA,北京首都满洲里
193,HU7133,738,北京首都,满洲里,NA,NA,NA,北京首都满洲里
194,HU7133,738,北京首都,满洲里,NA,NA,NA,北京首都满洲里
195,HU7134,738,满洲里,北京首都,NA,NA,NA,满洲里北京首都
196,HU7134,738,满洲里,北京首都,NA,NA,NA,满洲里北京首都
197,HU7134,738,满洲里,北京首都,NA,NA,NA,满洲里北京首都
198,HU7134,738,满洲里,北京首都,NA,NA,NA,满洲里北京首都
199,HU7139,738,北京首都,包头,NA,NA,NA,北京首都包头
200,HU7140,738,包头,北京首都,NA,NA,NA,包头北京首都
201,HU7175,738,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
202,HU7176,738,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
203,HU7341,738,北京首都,呼和浩特,NA,NA,NA,北京首都呼和浩特
205,HU7342,738,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
206,HU7342,738,呼和浩特,北京首都,NA,NA,NA,呼和浩特北京首都
207,HU7365,738,太原,杭州,NA,NA,NA,太原杭州
208,HU7365,738,太原,杭州,NA,NA,NA,太原杭州
209,HU7366,738,杭州,太原,NA,NA,NA,杭州太原
210,HU7366,738,杭州,太原,NA,NA,NA,杭州太原
211,HU7387,738,太原,长沙,NA,NA,NA,太原长沙
212,HU7388,738,长沙,太原,NA,NA,NA,长沙太原
213,HU7611,738,北京首都,长治,NA,NA,NA,北京首都长治
214,HU7611,738,北京首都,长治,NA,NA,NA,北京首都长治
215,HU7612,738,长治,北京首都,NA,NA,NA,长治北京首都
216,HU7612,738,长治,北京首都,NA,NA,NA,长治北京首都
220,HU7877,738,太原,南京,NA,NA,NA,太原南京
221,HU7878,738,南京,太原,NA,NA,NA,南京太原
237,MU5291,738,太原,北京首都,NA,NA,NA,太原北京首都
239,MU5295,738,太原,北京首都,NA,NA,NA,太原北京首都
240,MU5296,738,北京首都,太原,NA,NA,NA,北京首都太原
241,MU5297,738,太原,北京首都,NA,NA,NA,太原北京首都
242,MU5298,738,北京首都,太原,NA,NA,NA,北京首都太原
243,MU5299,738,太原,北京首都,NA,NA,NA,太原北京首都
244,MU5300,738,北京首都,太原,NA,NA,NA,北京首都太原
278,MU5292,73G,北京首都,太原,NA,NA,NA,北京首都太原
323,GS7575,E90,天津,青岛,NA,NA,NA,天津青岛
324,GS7575,E90,天津,青岛,NA,NA,NA,天津青岛
325,GS7576,E90,青岛,天津,NA,NA,NA,青岛天津
360,GS6579,ERJ,天津,威海,NA,NA,NA,天津威海
361,GS6579,ERJ,天津,威海,NA,NA,NA,天津威海
362,GS6579,ERJ,天津,威海,NA,NA,NA,天津威海
363,GS6580,ERJ,威海,天津,NA,NA,NA,威海天津
391,NS3233,ERJ,石家庄,呼和浩特,NA,NA,NA,石家庄呼和浩特
392,NS3234,ERJ,呼和浩特,石家庄,NA,NA,NA,呼和浩特石家庄
403,CA1752,319,昆明,杭州,NA,NA,NA,昆明杭州
419,EU2739,319,杭州,三亚,NA,NA,NA,杭州三亚
420,EU2740,319,三亚,杭州,NA,NA,NA,三亚杭州
421,JD5127,319,南京,丽江,NA,NA,NA,南京丽江
422,JD5128,319,丽江,南京,NA,NA,NA,丽江南京
433,MU5465,319,上海浦东,南昌,NA,NA,NA,上海浦东南昌
434,MU5466,319,南昌,上海浦东,NA,NA,NA,南昌上海浦东
435,MU5471,319,济南,重庆,NA,NA,NA,济南重庆
436,MU5471,319,济南,重庆,NA,NA,NA,济南重庆
437,MU5472,319,重庆,济南,NA,NA,NA,重庆济南
438,MU5472,319,重庆,济南,NA,NA,NA,重庆济南
439,MU5505,319,上海浦东,福州,NA,NA,NA,上海浦东福州
440,MU5506,319,福州,上海浦东,NA,NA,NA,福州上海浦东
442,MU5587,319,上海浦东,福州,NA,NA,NA,上海浦东福州
443,MU5588,319,福州,上海浦东,NA,NA,NA,福州上海浦东
444,MU5593,319,上海浦东,福州,NA,NA,NA,上海浦东福州
445,MU5600,319,福州,上海浦东,NA,NA,NA,福州上海浦东
447,MU5675,319,上海浦东,厦门,NA,NA,NA,上海浦东厦门
448,MU5676,319,厦门,上海浦东,NA,NA,NA,厦门上海浦东
461,9C8803,320,上海虹桥,厦门,NA,NA,NA,上海虹桥厦门
462,9C8804,320,厦门,上海虹桥,NA,NA,NA,厦门上海虹桥
464,9C8815,320,上海虹桥,厦门,NA,NA,NA,上海虹桥厦门
465,9C8816,320,厦门,上海虹桥,NA,NA,NA,厦门上海虹桥
467,9C8833,320,上海浦东,厦门,NA,NA,NA,上海浦东厦门
468,9C8834,320,厦门,上海浦东,NA,NA,NA,厦门上海浦东
470,9C8851,320,上海虹桥,福州,NA,NA,NA,上海虹桥福州
471,9C8852,320,福州,上海虹桥,NA,NA,NA,福州上海虹桥
478,CA1753,320,杭州,昆明,NA,NA,NA,杭州昆明
