"","city1_2","flight","plane","flag"
"5144","昆明郑州","8L9951","73G",10299
"5145","昆明郑州","3U8847","319",10299
"5146","昆明郑州","KY8211","73G",10299
"5147","昆明郑州","KY8257","73G",10299
"5148","昆明郑州","8L9955","73G",10299
"5149","昆明郑州","MU5839","738",10299
"5150","昆明郑州","ZH9637","320",10299
"5151","昆明郑州","3U8215","320",10299
"5152","昆明郑州","3U8847","319",10299
"5153","昆明郑州","8L9973","73G",10299
"5154","昆明重庆","MU2976","319",30
"5155","昆明重庆","MU2996","319",30
"5156","昆明重庆","OQ2358","319",30
"5157","昆明重庆","DR6531","73G",30
"5158","昆明重庆","KY8295","73G",30
"5159","昆明重庆","CZ6404","319",30
"5160","昆明重庆","CZ6460","319",30
"5161","昆明重庆","SC4720","738",30
"5162","昆明重庆","MU2986","320",30
"5163","昆明重庆","MU5472","320",30
"5164","昆明重庆","MU2244","738",30
"5165","昆明重庆","3U8553","320",30
"5166","昆明重庆","MU5861","738",30
"5167","昆明重庆","OQ2328","319",30
"5168","昆明重庆","KY8227","73G",30
"5169","昆明重庆","3U8513","319",30
"5170","昆明重庆","CZ6460","319",30
"5171","昆明重庆","8L9863","319",30
"5172","昆明重庆","3U8967","320",30
"5173","昆明重庆","MU5450","320",30
"5174","昆明重庆","CZ6950","73G",30
"5175","昆明珠海","CZ3748","738",2669
"5176","昆明珠海","CZ3748","738",2669
"5177","昆明珠海","3U8901","320",2669
"5178","昆明珠海","8L9893","73G",2669
"5179","昆明遵义","9C8824","320",17967
"5180","拉萨阿里","TV9807","319",10094
"5181","拉萨阿里","TV9917","319",10094
"5182","拉萨北京首都","CA4126","319",10056
"5183","拉萨北京首都","TV9815","319",10056
"5184","拉萨昌都","TV9849","319",21356
"5185","拉萨成都","CA4402","330",13283
"5186","拉萨成都","3U8698","330",13283
"5187","拉萨成都","TV9881","319",13283
"5188","拉萨成都","3U8696","319",13283
"5189","拉萨成都","MU5474","319",13283
"5190","拉萨成都","CA4111","319",13283
"5191","拉萨成都","CA4111","319",13283
"5192","拉萨成都","TV9864","319",13283
"5193","拉萨成都","TV9854","319",13283
"5194","拉萨成都","TV9824","319",13283
"5195","拉萨成都","CA4404","319",13283
"5196","拉萨成都","TV9856","319",13283
"5197","拉萨成都","3U8658","330",13283
"5198","拉萨成都","CA4406","319",13283
"5199","拉萨成都","TV9804","319",13283
"5200","拉萨达州","TV9867","319",24756
"5201","拉萨迪庆","MU5940","73G",17862
"5202","拉萨昆明","MU9732","738",6462
"5203","拉萨昆明","TV9847","319",6462
"5204","拉萨昆明","TV9893","319",6462
"5205","拉萨兰州","TV9871/2","319",23009
"5206","拉萨兰州","TV9837","319",23009
"5207","拉萨丽江","3U8818","319",20749
"5208","拉萨林芝","TV9833","319",19186
"5209","拉萨绵阳","3U8776","319",20781
"5210","拉萨绵阳","TV9887","319",20781
"5211","拉萨南充","TV9857","319",23075
"5212","拉萨西安","MU2336","319",2469
"5213","拉萨西安","3U8754","319",2469
"5214","拉萨西安","MU2334","319",2469
"5215","拉萨西安","TV9883","319",2469
"5216","拉萨西宁","TV9861","319",10846
"5217","拉萨西宁","3U8688","319",10846
"5218","拉萨西宁","TV9841","319",10846
"5219","拉萨夏河","3U8600","319",20112
"5220","拉萨宜宾","TV9827","319",20792
"5221","拉萨玉树","MU5282","319",23087
"5222","拉萨长沙","TV9911","319",22064
"5223","拉萨郑州","PN6294","319",19510
"5224","拉萨重庆","3U8666","319",4432
"5225","拉萨重庆","MF8412","73G",4432
"5226","拉萨重庆","3U8634","319",4432
"5227","拉萨重庆","PN6272","319",4432
"5228","拉萨重庆","CZ3464","319",4432
"5229","拉萨重庆","PN6362","319",4432
"5230","拉萨重庆","MF8468","73G",4432
"5231","拉萨重庆","TV9813","319",4432
"5232","拉萨重庆","TV9873","319",4432
"5233","拉萨重庆","CA4419","319",4432
"5234","拉萨重庆","OQ2366","319",4432
"5235","兰州北京首都","CA1222","737",894
"5236","兰州北京首都","CA1298","738",894
"5237","兰州北京首都","MU2415","320",894
"5238","兰州北京首都","MU2411","320",894
"5239","兰州北京首都","CA1240","738",894
"5240","兰州北京首都","CA1272","738",894
"5241","兰州北京首都","MU2130","321",894
"5242","兰州北京首都","MU2130","321",894
"5243","兰州北京首都","MU2415","320",894
"5244","兰州北京首都","CA1222","737",894
"5245","兰州北京首都","HU7232","738",894
"5246","兰州北京首都","CA1278","738",894
"5247","兰州北京首都","CA1274","738",894
"5248","兰州北京首都","DZ6206","738",894
"5249","兰州北京首都","SC8704","738",894
"5250","兰州北京首都","HU7232","738",894
"5251","兰州北京首都","MU2602","738",894
"5252","兰州成都","EU2260","319",9876
"5253","兰州成都","MU2472","738",9876
"5254","兰州成都","MU2480","738",9876
"5255","兰州成都","CA4208","319",9876
"5256","兰州成都","MU2413","320",9876
"5257","兰州成都","CA4210","320",9876
"5258","兰州成都","MU2480","738",9876
"5259","兰州大连","HU7686","737",10639
"5260","兰州大连","HU7686","737",10639
"5261","兰州广州","MU2608","738",3132
"5262","兰州广州","MU5285","320",3132
"5263","兰州广州","CZ3206","319",3132
"5264","兰州广州","HU7886","737",3132
"5265","兰州贵阳","HU7342","738",13123
"5266","兰州贵阳","3U8673","320",13123
"5267","兰州贵阳","MU9906","738",13123
"5268","兰州贵阳","CZ3788","738",13123
"5269","兰州贵阳","MU2189","320",13123
"5270","兰州贵阳","MU9906","738",13123
"5271","兰州桂林","HU7372","738",6536
"5272","兰州杭州","GJ8760","320",1444
"5273","兰州杭州","CA1766","319",1444
"5274","兰州杭州","MF8258","738",1444
"5275","兰州杭州","CA1768","319",1444
"5276","兰州杭州","MU2446","320",1444
"5277","兰州合肥","QW9852","320",20231
"5278","兰州呼和浩特","JD5240","319",7902
"5279","兰州呼和浩特","SC8707","738",7902
"5280","兰州济南","CZ6450","320",3464
"5281","兰州济南","CZ6450","320",3464
"5282","兰州济南","CZ6450","319",3464
"5283","兰州济南","SC8742","738",3464
"5284","兰州昆明","QW9804","320",1656
"5285","兰州昆明","MU2249","320",1656
"5286","兰州昆明","DR6538","73G",1656
"5287","兰州泸州","GX8830","E90",25441
"5288","兰州吕梁","MU5142","320",24127
"5289","兰州绵阳","8L9816","73G",17735
"5290","兰州绵阳","8L9816","73G",17735
"5291","兰州绵阳","8L9816","73G",17735
"5292","兰州绵阳","ZH9482","738",17735
"5293","兰州南昌","HU6039/40","737",20560
"5294","兰州南京","HU7365","738",8977
"5295","兰州南京","QW9831/2","320",8977
"5296","兰州南京","MU2447","320",8977
"5297","兰州南京","MF8288","73G",8977
"5298","兰州南京","MU2257","320",8977
"5299","兰州南京","QW9831/2","320",8977
"5300","兰州南京","MU2257","320",8977
"5301","兰州南京","MF8288","738",8977
"5302","兰州南宁","JD5588","319",20730
"5303","兰州南宁","DZ6221","738",20730
"5304","兰州青岛","SC4679","738",1908
"5305","兰州青岛","SC4679","738",1908
"5306","兰州庆阳","GS7642","E90",9227
"5307","兰州庆阳","KN5606","738",9227
"5308","兰州三亚","JD5526","319",3818
"5309","兰州三亚","JD5526","319",3818
"5310","兰州厦门","SC8766","738",2407
"5311","兰州上海虹桥","9C8848","320",5941
"5312","兰州上海虹桥","FM9214","738",5941
"5313","兰州上海虹桥","FM9214","738",5941
"5314","兰州上海虹桥","MU2127","320",5941
"5315","兰州上海虹桥","9C8848","320",5941
"5316","兰州上海虹桥","9C8848","320",5941
"5317","兰州上海浦东","HU7735","738",5941
"5318","兰州上海浦东","9C8884","320",5941
"5319","兰州上海浦东","MU2351","320",5941
"5320","兰州上海浦东","MU2353","321",5941
"5321","兰州上海浦东","CA1940","320",5941
"5322","兰州上海浦东","MU2353","321",5941
"5323","兰州上海浦东","MU2353","321",5941
"5324","兰州上海浦东","9C8884","320",5941
"5325","兰州上海浦东","HO1028","320",5941
"5326","兰州深圳","HU7268","738",7016
"5327","兰州深圳","ZH9316","738",7016
"5328","兰州深圳","DZ6212","738",7016
"5329","兰州深圳","ZH9316","738",7016
"5330","兰州深圳","HU7268","738",7016
"5331","兰州深圳","ZH9316","320",7016
"5332","兰州深圳","HU7266","738",7016
"5333","兰州沈阳","9C8504","320",2082
"5334","兰州十堰","HU7306","738",25439
"5335","兰州石家庄","MU5254","320",17704
"5336","兰州石家庄","GJ8798","320",17704
"5337","兰州太原","HU7699/70","738",9369
"5338","兰州太原","MU5527/8","320",9369
"5339","兰州太原","SC4608","738",9369
"5340","兰州天津","3U8568","320",50
"5341","兰州天津","HU7363","738",50
"5342","兰州天津","3U8568","320",50
"5343","兰州天津","CA1246","738",50
"5344","兰州天津","CA1246","738",50
"5345","兰州天津","HU7363","738",50
"5346","兰州天津","CA1246","738",50
"5347","兰州天津","CA1246","738",50
"5348","兰州天津","CA1246","738",50
"5349","兰州天水","JR1522","MA6",19180
"5350","兰州乌鲁木齐","CZ6936","752",11957
"5351","兰州武汉","MU2473","738",2319
"5352","兰州武汉","CZ3664","321",2319
"5353","兰州武汉","HU6037/8","737",2319
"5354","兰州武汉","CZ3664","321",2319
"5355","兰州武汉","MF8254","73G",2319
"5356","兰州西安","ZH9296","738",10399
"5357","兰州西安","MU2960","319",10399
"5358","兰州西安","HU7851","738",10399
"5359","兰州西安","MU2956","320",10399
"5360","兰州西安","MU2325","320",10399
"5361","兰州西安","ZH9514","738",10399
"5362","兰州西安","CZ3220","319",10399
"5363","兰州西安","HU7643","734",10399
"5364","兰州西安","CZ3276","738",10399
"5365","兰州西安","MU2322","320",10399
"5366","兰州西安","MU2896","320",10399
"5367","兰州西安","CZ3276","738",10399
"5368","兰州西安","MU2305","320",10399
"5369","兰州西安","HU7895","738",10399
"5370","兰州西安","HU7139","734",10399
"5371","兰州西安","ZH9554","738",10399
"5372","兰州宜宾","G52684","CR2",23034
"5373","兰州宜昌","FU6582","738",25445
"5374","兰州银川","GS7826","E90",9606
"5375","兰州银川","GS6676","EMB",9606
"5376","兰州张家界","CZ3246","320",10727
"5377","兰州长沙","HU7865","738",2865
"5378","兰州长沙","MU2399","320",2865
"5379","兰州长沙","MF8216","738",2865
"5380","兰州长沙","ZH9978","320",2865
"5381","兰州长沙","MU2197","320",2865
"5382","兰州郑州","SC4780","738",10308
"5383","兰州郑州","MF8210","73G",10308
"5384","兰州郑州","DZ6245","738",10308
"5385","兰州郑州","HU7395","738",10308
"5386","兰州郑州","MU2195","320",10308
"5387","兰州郑州","MF8220","73G",10308
"5388","兰州郑州","MU2195","320",10308
"5389","兰州重庆","HU7249","738",9
"5390","兰州重庆","CZ6726","320",9
"5391","兰州重庆","SC4730","738",9
"5392","兰州重庆","3U8852","320",9
"5393","兰州重庆","CZ6726","320",9
"5394","兰州重庆","3U8514","319",9
"5395","兰州重庆","HU7683","738",9
"5396","兰州重庆","CZ6726","320",9
"5397","兰州遵义","GX8808","E90",23037
"5398","黎平贵阳","G52606","CR9",12341
"5399","黎平贵阳","G52606","CR9",12341
"5400","黎平上海浦东","MU5692","319",20414
"5401","黎平上海浦东","MU5692","319",20414
"5402","黎平长沙","BK2720","MA6",22052
"5403","丽江安顺","GJ8870","320",21663
"5404","丽江北海","HO1260","320",24314
"5405","丽江北京首都","JD5182","319",23044
"5406","丽江北京首都","CA1470","320",23044
"5407","丽江北京首都","CA1470","320",23044
"5408","丽江毕节","GJ8770","320",21703
"5409","丽江毕节","GJ8770","320",21703
"5410","丽江成都","EU2738","319",3111
"5411","丽江成都","KY8293","73G",3111
"5412","丽江成都","8L9626","73G",3111
"5413","丽江成都","3U8692","319",3111
"5414","丽江成都","3U8692","319",3111
"5415","丽江成都","JD5136","319",3111
"5416","丽江成都","CA4452","320",3111
"5417","丽江成都","EU2738","319",3111
"5418","丽江广州","JD5632","319",7281
"5419","丽江广州","JD5132","319",7281
"5420","丽江广州","MU5733","73G",7281
"5421","丽江广州","HO1077","320",7281
"5422","丽江贵阳","HO1056","320",11264
"5423","丽江贵阳","8L9837","73G",11264
"5424","丽江贵阳","JD5137","319",11264
"5425","丽江贵阳","MF8228","73G",11264
"5426","丽江贵阳","JD5549","319",11264
"5427","丽江贵阳","MF8228","73G",11264
"5428","丽江贵阳","JD5127","319",11264
"5429","丽江贵阳","EU2245","319",11264
"5430","丽江贵阳","CA1418","73G",11264
"5431","丽江贵阳","HO1662","320",11264
"5432","丽江贵阳","MF8228","73G",11264
"5433","丽江杭州","JD5192","319",12974
"5434","丽江杭州","CA1916","319",12974
"5435","丽江杭州","3U8386","320",12974
"5436","丽江济南","JD5237","319",25477
"5437","丽江昆明","MU9705","737",9424
"5438","丽江昆明","CZ3452","319",9424
"5439","丽江昆明","MU5928","73G",9424
"5440","丽江昆明","MU5719","73G",9424
"5441","丽江昆明","8L9802","73G",9424
"5442","丽江昆明","8L9806","73G",9424
"5443","丽江昆明","JD5166","319",9424
"5444","丽江昆明","MU2720","319",9424
"5445","丽江昆明","MU5719","73G",9424
"5446","丽江昆明","3U8404","319",9424
"5447","丽江昆明","8L9804","73G",9424
"5448","丽江昆明","JD5155","319",9424
"5449","丽江昆明","KY8232","73G",9424
"5450","丽江昆明","MU5922","73G",9424
"5451","丽江昆明","MU2720","319",9424
"5452","丽江昆明","MU5928","73G",9424
"5453","丽江昆明","MU2720","319",9424
"5454","丽江昆明","DR6524","73G",9424
"5455","丽江昆明","CZ3488","319",9424
"5456","丽江泸州","8L9653","73G",23039
"5457","丽江绵阳","HO1674","320",23040
"5458","丽江绵阳","8L9815","73G",23040
"5459","丽江绵阳","8L9815","73G",23040
"5460","丽江绵阳","8L9815","73G",23040
"5461","丽江绵阳","3U8533","319",23040
"5462","丽江南昌","3U8577","319",22859
"5463","丽江南京","8L9835","73G",20754
"5464","丽江南京","JD5249","319",20754
"5465","丽江南宁","JD5749","319",25472
"5466","丽江普洱","8L9821","73G",23805
"5467","丽江上海虹桥","MU5868","73G",4100
"5468","丽江上海虹桥","MU5820","73G",4100
"5469","丽江上海浦东","JD5665","319",4100
"5470","丽江深圳","3U8013","320",4160
"5471","丽江深圳","ZH9766","320",4160
"5472","丽江深圳","ZH9982","319",4160
"5473","丽江深圳","ZH9766","320",4160
"5474","丽江深圳","CZ8548","320",4160
"5475","丽江深圳","3U8013","320",4160
"5476","丽江石家庄","JD5657","319",23048
"5477","丽江石家庄","JD5535","319",23048
"5478","丽江石家庄","JD5657","319",23048
"5479","丽江天津","JD5739","319",23052
"5480","丽江武汉","8L9823","73G",20767
"5481","丽江武汉","JD5620","319",20767
"5482","丽江武汉","HO1074","320",20767
"5483","丽江西安","8L9839","73G",8551
"5484","丽江西安","JD5522","319",8551
"5485","丽江西双版纳","MU5992","73G",21520
"5486","丽江西双版纳","DR6551","73G",21520
"5487","丽江西双版纳","JD5391","319",21520
"5488","丽江西双版纳","MU5993","73G",21520
"5489","丽江西双版纳","JD5381","319",21520
"5490","丽江西双版纳","MU5997","73G",21520
"5491","丽江西双版纳","JD5391","319",21520
"5492","丽江西双版纳","8L9928","73G",21520
"5493","丽江西双版纳","MU5993","73G",21520
"5494","丽江西双版纳","KY8270","73G",21520
"5495","丽江西双版纳","KY8250","73G",21520
"5496","丽江西双版纳","8L9926","73G",21520
"5497","丽江兴义","8L9825","73G",19262
"5498","丽江兴义","8L9825","73G",19262
"5499","丽江宜宾","3U8538","319",19185
"5500","丽江长沙","JD5289","319",7583
"5501","丽江长沙","MF8266","73G",7583
"5502","丽江长沙","JD5189","319",7583
"5503","丽江长沙","HO1072","320",7583
"5504","丽江长沙","MF8266","73G",7583
"5505","丽江长沙","MU2966","320",7583
"5506","丽江郑州","JD5745","319",12347
"5507","丽江郑州","8L9819","73G",12347
"5508","丽江郑州","8L9655","73G",12347
"5509","丽江郑州","JD5645","319",12347
"5510","丽江郑州","EU2239","319",12347
"5511","丽江重庆","CA4596","737",7875
"5512","丽江重庆","OQ2388","320",7875
"5513","丽江重庆","8L9817","73G",7875
"5514","丽江重庆","CZ6292","319",7875
"5515","丽江重庆","3U8410","319",7875
"5516","丽江重庆","PN6240","319",7875
"5517","丽江重庆","CZ6292","319",7875
"5518","丽江重庆","3U8680","320",7875
"5519","丽江遵义","GJ8812","320",24132
"5520","连城桂林","3U8428","320",22978
"5521","连城上海浦东","HO1146","320",13660
"5522","连云港北京南苑","KN5906","737",7773
"5523","连云港北京首都","MU5166","738",7773
"5524","连云港广州","CZ3258","319",1301
"5525","连云港兰州","UQ2536","738",23011
"5526","连云港上海虹桥","FM9416","73G",12035
"5527","连云港上海虹桥","FM9418","73G",12035
"5528","连云港西安","MU2234","320",13323
"5529","连云港舟山","CZ6702","320",20393
"5530","林芝成都","CA4432","330",13286
"5531","林芝成都","CA4252","330",13286
"5532","林芝成都","3U8694","319",13286
"5533","林芝成都","TV9831","319",13286
"5534","林芝成都","CA4432","319",13286
"5535","林芝昆明","TV9904","319",17958
"5536","林芝拉萨","TV9834","319",19186
"5537","林芝重庆","TV9836","319",24570
"5538","临沧昆明","KY8256","737",46
"5539","临沧昆明","MU5968","73G",46
"5540","临沧昆明","MU5968","73G",46
"5541","临沧昆明","MU5958","73G",46
"5542","临沧昆明","MU5964","73G",46
"5543","临沧昆明","MU5960","73G",46
"5544","临汾广州","CZ3200","319",24382
"5545","临沂北京南苑","KN5922","738",7786
"5546","临沂北京首都","MU2074","73G",7786
"5547","临沂海口","JD5782","319",22457
"5548","临沂杭州","MU2668","320",18103
"5549","临沂上海虹桥","FM9240","738",12374
"5550","临沂上海虹桥","MU5550","320",12374
"5551","临沂上海浦东","MU5552","320",12374
"5552","临沂西安","3U8556","319",8623
"5553","临沂长沙","GX8802","E90",19709
"5554","柳州北京首都","CA1876","738",10595
"5555","柳州北京首都","CA1860","738",10595
"5556","柳州上海虹桥","MU5204","321",2041
"5557","柳州上海浦东","MU5208","321",2041
"5558","柳州郑州","MU5380","320",24455
"5559","柳州郑州","MU5380","320",24455
"5560","六盘水北京首都","CA1424","737",23069
"5561","六盘水广州","HU7298","737",21784
"5562","六盘水杭州","GJ8828","320",22582
"5563","六盘水西安","GS6440","E90",25494
"5564","泸州稻城","MU2428","319",23655
"5565","泸州广州","CA4351","737",1332
"5566","泸州广州","CA4339","733",1332
"5567","泸州广州","CA4351","737",1332
"5568","泸州贵阳","G52622","CR9",18597
"5569","泸州贵阳","G52622","CR9",18597
"5570","泸州上海浦东","MU5446","319",6988
"5571","泸州深圳","CZ6248","320",8387
"5572","泸州深圳","CZ6390","320",8387
"5573","泸州长沙","MF8480","73G",24608
"5574","洛阳北京首都","MU5694","321",2851
"5575","洛阳广州","CZ3364","319",7684
"5576","洛阳杭州","GJ8682","320",20273
"5577","洛阳上海虹桥","MU5390","321",6944
"5578","吕梁北京首都","MU2256","73G",20774
"5579","吕梁北京首都","MU2204","738",20774
"5580","吕梁北京首都","MU2204","738",20774
"5581","吕梁西安","MU2260","319",20776
"5582","满洲里北京南苑","KN2936","738",35
"5583","满洲里北京首都","HU7116","738",35
"5584","满洲里北京首都","HU7116","738",35
"5585","满洲里北京首都","HU7116","738",35
"5586","满洲里北京首都","HU7116","738",35
"5587","满洲里北京首都","CA1128","738",35
"5588","满洲里北京首都","JD5564","319",35
"5589","满洲里哈尔滨","3U8860","321",18729
"5590","满洲里哈尔滨","3U8860","321",18729
"5591","满洲里哈尔滨","3U8860","321",18729
"5592","满洲里呼和浩特","G52656","CR9",17027
"5593","满洲里呼和浩特","GS6638","E90",17027
"5594","满洲里呼和浩特","NS3246","E90",17027
"5595","满洲里呼和浩特","G52770","CR9",17027
"5596","满洲里呼和浩特","NS3246","738",17027
"5597","满洲里呼和浩特","GS6636","E90",17027
"5598","满洲里呼和浩特","NS3246","738",17027
"5599","满洲里石家庄","9C8688","320",23249
"5600","满洲里通辽","G52730","CR9",19208
"5601","满洲里通辽","GS7834","EMB",19208
"5602","梅州广州","CZ3338","319",21363
"5603","梅州广州","CZ3334","319",21363
"5604","梅州广州","CZ3340","319",21363
"5605","梅州深圳","CZ3371","E90",23813
"5606","梅州长沙","CZ6566","738",22069
"5607","梅州郑州","GS7842","E90",24460
"5608","梅州珠海","CZ3373","319",23814
"5609","绵阳北京首都","CA1454","738",5921
"5610","绵阳北京首都","CA1456","737",5921
"5611","绵阳北京首都","CA1452","738",5921
"5612","绵阳广州","CZ3400","319",3265
"5613","绵阳广州","CZ3400","319",3265
"5614","绵阳宁波","MU5440","320",25563
"5615","绵阳青岛","SC4886","738",25559
"5616","绵阳上海虹桥","HO1026","320",11389
"5617","绵阳上海浦东","9C8902","320",11389
"5618","绵阳上海浦东","FM9412","738",11389
"5619","绵阳深圳","ZH9872","738",10692
"5620","绵阳深圳","ZH9912","738",10692
"5621","绵阳深圳","ZH9912","738",10692
"5622","绵阳沈阳","EU2265","319",11795
"5623","绵阳石家庄","9C8604","320",10191
"5624","绵阳武汉","MF8414","738",23148
"5625","绵阳西安","NS3284","E90",10966
"5626","绵阳长沙","MF8440","738",17408
"5627","绵阳郑州","3U8584","320",24442
"5628","绵阳重庆","OQ2391","319",18972
"5629","漠河哈尔滨","CZ6280","320",18775
"5630","漠河哈尔滨","CZ6280","320",18775
"5631","漠河哈尔滨","CZ6280","320",18775
"5632","漠河黑河","BK2752","MA6",23695
"5633","漠河加格达奇","BK2782","MA6",21513
"5634","牡丹江北京首都","CN7104","738",8194
"5635","牡丹江北京首都","CA1686","738",8194
"5636","牡丹江北京首都","CN7104","738",8194
"5637","牡丹江北京首都","CA1686","738",8194
"5638","牡丹江北京首都","CA1682","738",8194
"5639","牡丹江北京首都","CN7104","738",8194
"5640","牡丹江大连","SC4742","738",5829
"5641","牡丹江大连","CZ6834","319",5829
"5642","牡丹江青岛","MU5522","320",9192
"5643","牡丹江上海浦东","CZ3614","319",2068
"5644","牡丹江烟台","MU5676","320",18804
"5645","南昌北京首都","CA1538","738",3090
"5646","南昌北京首都","CA1574","738",3090
"5647","南昌北京首都","CA1578","738",3090
"5648","南昌北京首都","CA1574","738",3090
"5649","南昌北京首都","MU5173","320",3090
"5650","南昌北京首都","CA1538","738",3090
"5651","南昌北京首都","MU5187","320",3090
"5652","南昌北京首都","HU7794","788",3090
"5653","南昌北京首都","MU5680","321",3090
"5654","南昌北京首都","CA1512","738",3090
"5655","南昌北京首都","MU5175","320",3090
"5656","南昌北京首都","CA1582","738",3090
"5657","南昌北京首都","CA1582","738",3090
"5658","南昌北京首都","MU5175","320",3090
"5659","南昌成都","CA4508","321",5698
"5660","南昌成都","KY8306","73G",5698
"5661","南昌成都","KY8306","73G",5698
"5662","南昌成都","CA4508","321",5698
"5663","南昌成都","ZH9379","738",5698
"5664","南昌成都","ZH9379","738",5698
"5665","南昌成都","CA4508","321",5698
"5666","南昌大连","RY8927","738",18830
"5667","南昌赣州","GX8806","E90",16910
"5668","南昌赣州","GX8896","E90",16910
"5669","南昌广州","CZ3540","319",3237
"5670","南昌广州","MU5231","320",3237
"5671","南昌广州","CZ3626","319",3237
"5672","南昌广州","CZ3626","319",3237
"5673","南昌广州","CZ3546","319",3237
"5674","南昌广州","CZ3626","319",3237
"5675","南昌贵阳","MU9991","738",1441
"5676","南昌贵阳","RY8911","738",1441
"5677","南昌海口","HU7072","738",10478
"5678","南昌海口","RY8915","738",10478
"5679","南昌海口","JD5322","319",10478
"5680","南昌海口","HU7072","738",10478
"5681","南昌海口","JD5324","319",10478
"5682","南昌海口","HU7310","738",10478
"5683","南昌海口","HU7310","738",10478
"5684","南昌合肥","JR1509","MA6",7401
"5685","南昌济南","RY8923","738",6316
"5686","南昌济南","SC4966","738",6316
"5687","南昌济南","SC4966","738",6316
"5688","南昌昆明","3U8824","320",6369
"5689","南昌昆明","3U8824","320",6369
"5690","南昌昆明","MU5617","320",6369
"5691","南昌昆明","KY8308","73G",6369
"5692","南昌昆明","KY8308","73G",6369
"5693","南昌昆明","MU5617","320",6369
"5694","南昌昆明","3U8824","320",6369
"5695","南昌昆明","MU5617","320",6369
"5696","南昌昆明","MU5469","320",6369
"5697","南昌昆明","ZH9377","320",6369
"5698","南昌丽江","3U8578","319",22859
"5699","南昌南京","CZ6582","319",1893
"5700","南昌青岛","CZ6348","319",1993
"5701","南昌青岛","CZ6348","320",1993
"5702","南昌青岛","CZ6348","320",1993
"5703","南昌三亚","HU7854","737",22868
"5704","南昌厦门","RY8917","738",3924
"5705","南昌上海虹桥","FM9246","738",4154
"5706","南昌上海虹桥","MU5560","320",4154
"5707","南昌上海浦东","MU5466","320",4154
"5708","南昌深圳","CZ6968","321",9153
"5709","南昌深圳","MU5261","320",9153
"5710","南昌深圳","MF8309","738",9153
"5711","南昌深圳","ZH9870","738",9153
"5712","南昌深圳","CZ6968","321",9153
"5713","南昌深圳","CZ6968","321",9153
"5714","南昌深圳","CZ3618","319",9153
"5715","南昌深圳","ZH9870","738",9153
"5716","南昌深圳","ZH9884","320",9153
"5717","南昌深圳","CZ6968","321",9153
"5718","南昌深圳","CZ6968","321",9153
"5719","南昌深圳","CZ3618","319",9153
"5720","南昌深圳","ZH9884","320",9153
"5721","南昌太原","RY8929","738",12495
"5722","南昌天津","RY8921/2","738",7671
"5723","南昌天津","RY8919/20","738",7671
"5724","南昌西安","RY8939","738",71
"5725","南昌西安","MU2239","320",71
"5726","南昌西安","HU7644","734",71
"5727","南昌西安","MU2210","320",71
"5728","南昌郑州","GS6606","E90",9899
"5729","南昌郑州","GS6606","E90",9899
"5730","南昌重庆","PN6256","319",1187
"5731","南昌重庆","3U8006","321",1187
"5732","南昌重庆","PN6256","319",1187
"5733","南昌重庆","ZH9373","320",1187
"5734","南昌重庆","MF8259","738",1187
"5735","南昌重庆","PN6256","319",1187
"5736","南昌重庆","3U8960","321",1187
"5737","南昌珠海","RY8913","738",9712
"5738","南昌珠海","MU5391","320",9712
"5739","南充北京首都","CZ6945","319",10137
"5740","南充广州","CZ3430","319",21794
"5741","南充深圳","CZ6970","320",13120
"5742","南充深圳","CZ6970","320",13120
"5743","南充深圳","CZ6550","320",13120
"5744","南充深圳","CZ6970","320",13120
"5745","南京包头","MU7805/6","320",9829
"5746","南京北京首都","MU2861","320",8889
"5747","南京北京首都","MU2811","320",8889
"5748","南京北京首都","CA1562","738",8889
"5749","南京北京首都","MU2821","320",8889
"5750","南京北京首都","CA1848","737",8889
"5751","南京北京首都","CA1504","738",8889
"5752","南京北京首都","MU2821","320",8889
"5753","南京北京首都","MU2841","320",8889
"5754","南京北京首都","CA1820","738",8889
"5755","南京北京首都","MU2851","320",8889
"5756","南京北京首都","MU2831","320",8889
"5757","南京北京首都","CA1818","738",8889
"5758","南京成都","MU5595","320",5745
"5759","南京成都","ZH9213","738",5745
"5760","南京成都","CA4506","321",5745
"5761","南京成都","TV9840","319",5745
"5762","南京成都","3U8994","321",5745
"5763","南京成都","MU5595","320",5745
"5764","南京成都","EU2760","319",5745
"5765","南京成都","MU2805","320",5745
"5766","南京成都","3U8924","320",5745
"5767","南京大理","MU9710","73G",24818
"5768","南京大连","CZ6538","320",1269
"5769","南京大连","HO1657","320",1269
"5770","南京大连","ZH9275","738",1269
"5771","南京大连","MU2791","320",1269
"5772","南京大连","CZ6538","320",1269
"5773","南京大同","MU7811/2","320",19865
"5774","南京鄂尔多斯","KN2816","738",17013
"5775","南京福州","ZH9279","738",6020
"5776","南京福州","FU6576","738",6020
"5777","南京福州","PN6323","319",6020
"5778","南京广州","CZ3508","319",5375
"5779","南京广州","CZ3700","319",5375
"5780","南京广州","CZ3600","319",5375
"5781","南京广州","MU2807","320",5375
"5782","南京广州","CZ3508","319",5375
"5783","南京广州","FM9355","738",5375
"5784","南京广州","ZH9709","738",5375
"5785","南京广州","CZ3514","319",5375
"5786","南京广州","HU7114","738",5375
"5787","南京广州","CZ3698","319",5375
"5788","南京广州","ZH9626","738",5375
"5789","南京广州","CZ3872","319",5375
"5790","南京广州","FM9357","738",5375
