,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flight_num
889,SC4805/6,737,济南,温州,珠海,温州,济南,或B738执行,4,.2.4.67
890,SC4841/2,737,济南,福州,济南,NA,NA,"或B738执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",4,.2.45.7
891,SC4841/2,737,济南,福州,济南,NA,NA,"或B738执行_x000D_
HD[2011]616_x000D_
HD[2011]826",3,1.3..6.
892,SC4861/2,737,烟台,上海虹桥,烟台,NA,NA,或B738执行,7,1234567
893,SC4863/4,737,烟台,上海浦东,烟台,NA,NA,NA,1,....5..
894,SC4863/4,737,烟台,上海浦东,烟台,NA,NA,"或B738执行_x000D_
HD[2011]616_x000D_
HD[2011]1024",1,...4...
895,SC4863/4,737,烟台,上海浦东,烟台,NA,NA,"或B738执行_x000D_
HD[2011]1024",2,1....6.
896,SC4863/4,737,烟台,上海浦东,烟台,NA,NA,"或B738执行_x000D_
HD[2011]616",2,.2....7
897,SC4863/4,737,烟台,上海浦东,烟台,NA,NA,或B738执行,1,..3....
898,SC4865/6,737,烟台,上海虹桥,烟台,NA,NA,或B738执行,7,1234567
899,SC4867/8,737,烟台,上海虹桥,烟台,NA,NA,"或B738执行_x000D_
HD[2011]616",3,1.3..6.
900,SC4867/8,737,烟台,上海虹桥,烟台,NA,NA,或B738执行,4,.2.45.7
901,SC4885/6,737,厦门,杭州,烟台,杭州,厦门,"或B738执行_x000D_
HO[2011]1024",1,.....6.
902,SC4885/6,737,厦门,杭州,烟台,杭州,厦门,"或B738执行_x000D_
HO[2011]1024",1,..3....
903,SC4885/6,737,厦门,杭州,烟台,杭州,厦门,或B738执行,1,1......
904,SC4885/6,737,厦门,杭州,烟台,杭州,厦门,或B738执行,3,.2..5.7
905,SC4907/8,737,济南,温州,济南,NA,NA,或B738执行,7,1234567
906,SC4921/2,737,济南,大连,济南,NA,NA,"或B738执行 执行日期0415-1029执行_x000D_
HD[2011]616_x000D_
HD[2011]826",7,1234567
907,SC4951/2,737,济南,杭州,桂林,杭州,济南,或B738执行,7,1234567
908,SC4973/4,737,厦门,杭州,济南,杭州,厦门,或B738执行,1,..3....
909,SC4973/4,737,厦门,杭州,济南,杭州,厦门,或B738执行,2,1....6.
910,SC4973/4,737,厦门,杭州,济南,杭州,厦门,或B738执行,1,....5..
911,SC4973/4,737,厦门,杭州,济南,杭州,厦门,或B738执行,1,......7
912,SC4983/4,737,温州,济南,长春,济南,温州,"或B738执行_x000D_
HD[2011]1024",3,..3.5.7
913,SC4987/8,737,济南,杭州,济南,NA,NA,或B738执行,7,1234567
914,ZH9177/8,737,无锡,重庆,无锡,NA,NA,NA,7,1234567
915,ZH9295/6,737,南京,西安,兰州,西安,南京,HD[2011] 614,7,1234567
916,ZH9385/6,737,南昌,乌鲁木齐,南昌,NA,NA,NA,7,1234567
917,BK2883/4,738,杭州,泉州,南宁,泉州,杭州,NA,7,1234567
918,CA1955/6,738,温州,昆明,温州,NA,NA,NA,7,1234567
919,FM9233/4,738,上海虹桥,青岛,上海虹桥,NA,NA,HD[2011]717,7,1234567
920,FM9241/2,738,上海虹桥,徐州,上海虹桥,NA,NA,或B73G/CR2执行,2,.2..5..
921,FM9247/8,738,上海虹桥,济南,上海虹桥,NA,NA,或B763/B752/B73G/CR2执行,7,1234567
922,FM9249/50,738,上海虹桥,烟台,上海虹桥,NA,NA,或B752/B73G/CR2执行,7,1234567
923,FM9253,738,上海虹桥,厦门,NA,NA,NA,或B763/B752/B73G/CR2执行,7,1234567
924,FM9254,738,厦门,上海虹桥,NA,NA,NA,或B763/B752/B73G/CR2执行,7,1234567
925,FM9255/6,738,上海虹桥,青岛,上海虹桥,NA,NA,或B763/B752/B73G/CR2执行,7,1234567
926,FM9295,738,天津,杭州,NA,NA,NA,或B752/B73G执行,7,1234567
927,FM9296,738,杭州,天津,NA,NA,NA,或B752/B73G执行,7,1234567
928,FM9525/6,738,上海虹桥,福州,上海虹桥,NA,NA,"或B752/B73G/CR2执行_x000D_
HD[2011]799_x000D_
HD［2011］1069",4,1.34.6.
929,HU7357,738,宁波,长沙,重庆,NA,NA,或B734执行,4,1.3.5.7
930,HU7695,738,厦门,大连,哈尔滨,NA,NA,NA,4,1.3.5.7
931,HU7696,738,哈尔滨,大连,厦门,NA,NA,NA,4,1.3.5.7
932,MF8025/6,738,杭州,大连,杭州,NA,NA,或B757执行,7,1234567
933,MF8029/30,738,福州,青岛,沈阳,青岛,福州,或B757执行,7,1234567
934,MF8031/2,738,杭州,沈阳,杭州,NA,NA,或B757执行,7,1234567
935,MF8035/6,738,厦门,宁波,大连,宁波,厦门,或B757执行,7,1234567
936,MF8045/6,738,杭州,沈阳,哈尔滨,沈阳,杭州,或B757执行,7,1234567
937,MF8049/50,738,厦门,青岛,长春,青岛,厦门,或B757执行,7,1234567
938,MF8053/4,738,福州,杭州,长春,杭州,福州,或B757执行,7,1234567
939,MF8061/2,738,福州,南京,沈阳,南京,福州,或B757执行,7,1234567
940,MF8067/8,738,厦门,南京,哈尔滨,南京,厦门,或B757执行,7,1234567
941,MF8073/4,738,厦门,济南,沈阳,济南,厦门,或B757执行,7,1234567
942,MF8081/2,738,厦门,武夷山,厦门,NA,NA,NA,7,1234567
943,MF8083/4,738,厦门,武夷山,厦门,NA,NA,NA,7,1234567
944,MF8085/6,738,厦门,武夷山,厦门,NA,NA,执行日期0701-1029执行,5,12..567
945,MF8091,738,厦门,武夷山,NA,NA,NA,"执行日期0701-1029执行_x000D_
HO[2011]1020",7,1234567
946,MF8092,738,武夷山,厦门,NA,NA,NA,"执行日期0701-1029执行_x000D_
HD[2011]1020",7,1234567
947,MF8111,738,福州,太原,NA,NA,NA,或B757执行,3,1.3.5..
948,MF8125/6,738,厦门,杭州,天津,杭州,厦门,或B757执行,7,1234567
949,MF8135,738,福州,南京,太原,NA,NA,或B757执行,1,....5..
950,MF8135,738,福州,南京,太原,NA,NA,或B757执行,2,1.3....
951,MF8135,738,福州,南京,太原,NA,NA,或B757执行,4,.2.4.67
952,MF8136,738,太原,南京,福州,NA,NA,或B757执行,7,1234567
953,MF8137/8,738,福州,武汉,天津,武汉,福州,或B757执行,7,1234567
954,MF8145/6,738,厦门,杭州,石家庄,杭州,厦门,或B757执行,7,1234567
955,MF8149/50,738,杭州,太原,杭州,NA,NA,"或B757执行_x000D_
HD[2011]945_x000D_
HD[2011]1020",2,1...5..
956,MF8149/50,738,杭州,太原,杭州,NA,NA,"或B757执行_x000D_
HD[2011]826_x000D_
HD[2011]945_x000D_
HD[2011]1020",1,..3....
957,MF8149/50,738,杭州,太原,杭州,NA,NA,"或B757执行_x000D_
HD[2011]1020",3,.2.4.6.
958,MF8157/8,738,厦门,长沙,太原,长沙,厦门,或B757执行,7,1234567
959,MF8177/8,738,杭州,太原,杭州,NA,NA,NA,1,...4...
960,MF8177/8,738,杭州,太原,杭州,NA,NA,"或B757执行_x000D_
HD[2011]826_x000D_
",2,.2...6.
961,MF8177/8,738,杭州,太原,杭州,NA,NA,或B757执行,4,1.3.5.7
962,MF8187/8,738,杭州,呼和浩特,海拉尔,呼和浩特,杭州,NA,1,1......
963,MF8187/8,738,杭州,呼和浩特,海拉尔,呼和浩特,杭州,HD[2011]967,6,0.234567
964,MF8191/2,738,厦门,南京,海拉尔,南京,厦门,"HD[2011]967_x000D_
HD[2011]888",7,1234567
965,MF8209/10,738,厦门,郑州,兰州,郑州,厦门,或B757执行,3,.2..5.7
966,MF8211/2,738,福州,西安,银川,西安,福州,或B757执行,4,1.34.6.
967,MF8215/6,738,福州,武夷山,西安,武夷山,福州,NA,1,......7
968,MF8215/6,738,福州,武夷山,西安,武夷山,福州,执行日期0327-0430 0701-1029执行,1,.2.....
969,MF8215/6,738,福州,武夷山,西安,武夷山,福州,NA,1,....5..
970,MF8221/2,738,泉州,长沙,西安,长沙,泉州,NA,1,1......
971,MF8227/8,738,杭州,西安,杭州,NA,NA,HD[2011]847,7,1234567
972,MF8231/2,738,杭州,济南,乌鲁木齐,济南,杭州,NA,1,.2.....
973,MF8231/2,738,杭州,济南,乌鲁木齐,济南,杭州,或B757执行  执行日期0706-1029执行,6,1.34567
974,MF8235/6,738,福州,长沙,西安,长沙,福州,或B757执行,7,1234567
975,MF8237/8,738,厦门,武汉,银川,武汉,厦门,NA,7,1234567
976,MF8251/2,738,杭州,西安,杭州,NA,NA,或B757执行,7,1234567
977,MF8257/8,738,杭州,柳州,昆明,柳州,杭州,"或B757执行  执行日期0501-1029执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1020_x000D_
",1,.2.....
978,MF8257/8,738,杭州,柳州,昆明,柳州,杭州,"或B757执行  执行日期0501-1029执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1020_x000D_
",3,1..4.6.
979,MF8307/8,738,福州,三亚,福州,NA,NA,或B757执行  执行日期0829-1029执行,7,1234567
980,MF8309/10,738,杭州,厦门,三亚,厦门,杭州,或B757执行,7,1234567
981,MF8313/4,738,武夷山,厦门,深圳,厦门,武夷山,NA,7,1234567
982,MF8315/6,738,厦门,深圳,厦门,NA,NA,或B757执行,7,1234567
983,MF8331/2,738,厦门,深圳,厦门,NA,NA,或B757执行,5,123..67
984,MF8337/8,738,福州,深圳,福州,NA,NA,或B757执行,6,1234.67
985,MF8341/2,738,福州,海口,福州,NA,NA,或B757执行,7,1234567
986,MF8343/4,738,杭州,深圳,杭州,NA,NA,或B757执行,7,1234567
987,MF8361/2,738,杭州,郑州,杭州,NA,NA,或B757执行,7,1234567
988,MF8373/4,738,福州,海口,福州,NA,NA,或B757执行  执行日期0829-1029执行,7,1234567
989,MF8375/6,738,杭州,厦门,南宁,厦门,杭州,或B757执行,7,1234567
990,MF8395/6,738,福州,三亚,福州,NA,NA,或B757执行,7,1234567
991,MF8401/2,738,厦门,长沙,成都,长沙,厦门,或B757执行,1,.....6.
992,MF8401/2,738,厦门,长沙,成都,长沙,厦门,或B757执行,1,1......
993,MF8401/2,738,厦门,长沙,成都,长沙,厦门,或B757执行,5,.2345.7
994,MF8405/6,738,厦门,昆明,厦门,NA,NA,或B757执行,7,1234567
995,MF8413/4,738,厦门,重庆,丽江,重庆,厦门,NA,7,1234567
996,MF8415/6,738,杭州,重庆,杭州,NA,NA,或B757执行,7,1234567
997,MF8423/4,738,杭州,成都,杭州,NA,NA,或B757执行,7,1234567
998,MF8425/6,738,厦门,贵阳,厦门,NA,NA,或B757执行,7,1234567
999,MF8427/8,738,厦门,贵阳,厦门,NA,NA,NA,7,1234567
1000,MF8435/6,738,福州,成都,福州,NA,NA,或B757执行,7,1234567
1001,MF8437/8,738,福州,昆明,福州,NA,NA,或B757执行,7,1234567
1002,MF8441/2,738,厦门,成都,厦门,NA,NA,或B757执行,7,1234567
1003,MF8447/8,738,泉州,武汉,成都,武汉,泉州,或B757执行,7,1234567
1004,MF8449/50,738,厦门,重庆,厦门,NA,NA,或B757执行,7,1234567
1005,MF8453/4,738,杭州,长沙,成都,长沙,杭州,或B757执行,7,1234567
1006,MF8461/2,738,杭州,武汉,昆明,武汉,杭州,或B757执行,7,1234567
1007,MF8465/6,738,杭州,长沙,贵阳,长沙,杭州,或B757执行,7,1234567
1008,MF8473/4,738,杭州,重庆,杭州,NA,NA,或B757执行,7,1234567
1009,MF8483/4,738,福州,武汉,重庆,武汉,福州,或B757执行,7,1234567
1010,MF8485/6,738,福州,南昌,重庆,南昌,福州,"或B757执行 执行日期0327-0430 0523-1029执行_x000D_
HD[2011]774",2,1.3....
1011,MF8485/6,738,福州,南昌,重庆,南昌,福州,或B757执行,5,.2.4567
1012,MF8487/8,738,泉州,长沙,重庆,长沙,泉州,或B757执行,7,1234567
1013,MF8489/90,738,杭州,贵阳,杭州,NA,NA,HD[2011]888,7,1234567
1014,MF8495/6,738,南昌,重庆,南昌,NA,NA,"或B757执行  执行日期0501-1029执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1020_x000D_
",7,1234567
1015,MF8503,738,长沙,厦门,NA,NA,NA,NA,7,1234567
1016,MF8504,738,厦门,长沙,NA,NA,NA,NA,7,1234567
1017,MF8507/8,738,厦门,南京,厦门,NA,NA,"或B757执行_x000D_
HD[2011]1020",7,1234567
1018,MF8509/10,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,7,1234567
1019,MF8511/2,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,7,1234567
1020,MF8517/8,738,厦门,上海虹桥,厦门,NA,NA,或B757执行 执行日期0327-0531 0701-1029执行,7,1234567
1021,MF8523/4,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,2,.2...6.
1022,MF8523/4,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,5,1.345.7
1023,MF8525/6,738,厦门,杭州,青岛,杭州,厦门,或B757执行,7,1234567
1024,MF8529/30,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,7,1234567
1025,MF8535/6,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,7,1234567
1026,MF8541/2,738,福州,上海虹桥,福州,NA,NA,或B757执行,7,1234567
1027,MF8543/4,738,泉州,舟山,泉州,NA,NA,或B757执行 执行日期0327-0730 0829-1029执行,7,1234567
1028,MF8545/6,738,厦门,上海虹桥,厦门,NA,NA,或B757执行,7,1234567
1029,MF8547/8,738,福州,上海虹桥,福州,NA,NA,或B757执行,7,1234567
1030,MF8549/50,738,泉州,上海虹桥,泉州,NA,NA,或B757执行,7,1234567
1031,MF8559/60,738,泉州,武汉,济南,武汉,泉州,HD[2011]888,7,1234567
1032,MF8563/4,738,福州,上海虹桥,福州,NA,NA,或B757执行,7,1234567
1033,MF8571/2,738,福州,长沙,济南,长沙,福州,或B757执行,4,.2.45.7
1034,MF8571/2,738,福州,长沙,济南,长沙,福州,或B757执行,3,1.3..6.
1035,MF8581/2,738,厦门,南昌,厦门,NA,NA,"或B757执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
",3,1..4.6.
1036,MF8587/8,738,厦门,舟山,厦门,NA,NA,"或B757执行 执行日期0410-0730 0829-1029执行_x000D_
HD[2011]826_x000D_
HD[2011]1020_x000D_
",4,1.3.5.7
1037,MU5665,738,上海虹桥,厦门,NA,NA,NA,NA,7,1234567
1038,MU5666,738,厦门,上海虹桥,NA,NA,NA,NA,7,1234567
1039,SC4605/6,738,青岛,呼和浩特,青岛,NA,NA,HD[2011]1008,4,1.34.6.
1040,SC4611/2,738,青岛,太原,乌鲁木齐,太原,青岛,或B733执行,1,.....6.
1041,SC4611/2,738,青岛,太原,乌鲁木齐,太原,青岛,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",4,1.3.5.7
1042,SC4613/4,738,济南,合肥,福州,合肥,济南,HD[2011]1068,7,1234567
1043,SC4621/2,738,青岛,大连,青岛,NA,NA,HD[2011]827,3,.2..5.7
1044,SC4631/2,738,青岛,哈尔滨,青岛,NA,NA,HD[2011]1008,7,1234567
1045,SC4691/2,738,青岛,昆明,青岛,NA,NA,或B733执行 执行日期0701-1029执行,4,1.34.6.
1046,SC4713/4,738,青岛,成都,青岛,NA,NA,或B733执行,7,1234567
1047,SC4729,738,青岛,南京,福州,NA,NA,或B733执行,3,..3.5.7
1048,SC4763/4,738,厦门,桂林,成都,桂林,厦门,NA,3,1.3..6.
1049,SC4765/6,738,厦门,郑州,厦门,NA,NA,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",4,.2.45.7
1050,SC4769/70,738,厦门,昆明,厦门,NA,NA,"或B733执行_x000D_
HD[2011]616",2,1.3....
1051,SC4769/70,738,厦门,昆明,厦门,NA,NA,或B733执行,5,.2.4567
1052,SC4797,738,厦门,武汉,银川,NA,NA,或B733执行,4,.2.45.7
1053,SC4799,738,厦门,郑州,银川,NA,NA,或B733执行,3,1.3..6.
1054,SC4800,738,银川,郑州,厦门,NA,NA,或B733执行,3,1.3..6.
1055,SC4807/8,738,厦门,重庆,西安,重庆,厦门,HD[2011]827,7,1234567
1056,SC4809/10,738,济南,温州,北海,温州,济南,或B733执行,3,1.3.5..
1057,SC4811/2,738,厦门,重庆,兰州,重庆,厦门,"或B733执行_x000D_
HD[2011]826_x000D_
HD[2011]1024",7,1234567
1058,SC4829,738,厦门,贵阳,NA,NA,NA,或B733执行,1,..3....
1059,SC4829/30,738,厦门,贵阳,厦门,NA,NA,或B733执行,1,...4...
1060,SC4829/30,738,厦门,贵阳,厦门,NA,NA,或B733执行,5,12..567
1061,SC4830,738,贵阳,厦门,NA,NA,NA,或B733执行,1,..3....
1062,SC4833/4,738,温州,济南,沈阳,济南,温州,NA,4,12.4.6.
1063,SC4833/4,738,温州,济南,沈阳,济南,温州,HD[2011]827,3,..3.5.7
1064,SC4875/6,738,烟台,武汉,贵阳,武汉,烟台,HD[2011]1008,1,.....6.
1065,SC4875/6,738,烟台,武汉,贵阳,武汉,烟台,HD[2011]1008,2,1.3....
1066,SC4883/4,738,烟台,南京,重庆,南京,烟台,HD[2011]1008,4,.2.45.7
1067,SC4885/6,738,厦门,杭州,烟台,杭州,厦门,NA,1,...4...
1068,SC4889/90,738,威海,上海虹桥,威海,NA,NA,或B738执行,7,1234567
1069,SC4901/2,738,济南,成都,济南,NA,NA,或B733执行,7,1234567
1070,SC4905/6,738,济南,乌鲁木齐,喀什,乌鲁木齐,济南,或B733执行,2,1....6.
1071,SC4913/4,738,厦门,珠海,南宁,珠海,厦门,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024_x000D_
HD[2011]888",4,.2.45.7
1072,SC4913/4,738,厦门,珠海,南宁,珠海,厦门,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",3,1.3..6.
1073,SC4927,738,济南,兰州,乌鲁木齐,NA,NA,"或B733执行 执行日期0701-1029执行_x000D_
HD[2011]1024",3,.2.4.6.
1074,SC4927,738,济南,兰州,乌鲁木齐,NA,NA,"或B733执行 执行日期0701-1029执行_x000D_
HD[2011]1024",4,1.3.5.7
1075,SC4928,738,乌鲁木齐,兰州,济南,NA,NA,或B733执行 执行日期0701-1029执行,7,1234567
1076,SC4937/8,738,济南,乌鲁木齐,济南,NA,NA,HD[2011]1008,7,1234567
1077,SC4943/4,738,济南,重庆,贵阳,重庆,济南,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826",2,.2...6.
1078,SC4943/4,738,济南,重庆,贵阳,重庆,济南,或B733执行,5,1.345.7
1079,SC4945/6,738,济南,南京,宁波,南京,济南,HD[2011]888,7,1234567
1080,SC4947,738,济南,郑州,NA,NA,NA,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",7,1234567
1081,SC4948,738,郑州,济南,NA,NA,NA,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",7,1234567
1082,SC4953/4,738,济南,呼和浩特,海拉尔,呼和浩特,济南,HD[2011]888,7,1234567
1083,SC4957,738,厦门,合肥,石家庄,NA,NA,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1024",4,.2.45.7
1084,SC4958,738,石家庄,合肥,厦门,NA,NA,"或B733执行_x000D_
HD[2011]616_x000D_
HD[2011]826",4,.2.45.7
1085,SC4969/70,738,厦门,武夷山,厦门,NA,NA,NA,7,1234567
1086,SC4969/70,738,厦门,武夷山,厦门,NA,NA,HD[2011]888,7,1234567
1087,SC4973,738,厦门,杭州,济南,NA,NA,或B733执行,2,.2.4...
1088,SC4974,738,济南,杭州,厦门,NA,NA,或B733执行,2,.2.4...
1089,ZH9213,738,南京,成都,NA,NA,NA,或319/320执行,7,1234567
1090,ZH9214,738,成都,南京,NA,NA,NA,或319/320执行,7,1234567
1091,ZH9215/6,738,贵阳,南京,贵阳,NA,NA,或319/320执行,7,1234567
1092,ZH9221/2,738,南京,海口,南京,NA,NA,或319/320执行,7,1234567
1093,ZH9223/4,738,南京,泉州,南京,NA,NA,或319/320执行,7,1234567
1094,ZH9235,738,南京,太原,乌鲁木齐,NA,NA,或A319/A320执行,3,.2.4.6.
1095,ZH9235,738,南京,太原,乌鲁木齐,NA,NA,或A319/A320执行,4,1.3.5.7
1096,ZH9236,738,乌鲁木齐,太原,南京,NA,NA,或A319/A320执行,7,1234567
1097,ZH9291/2,738,南昌,上海浦东,南昌,NA,NA,或319/320执行,7,1234567
1098,ZH9297,738,南京,西安,西宁,NA,NA,或A319/A320执行,1,.....6.
1099,ZH9297,738,南京,西安,西宁,NA,NA,或319/320执行,4,1.3.5.7
1100,ZH9297,738,南京,西安,西宁,NA,NA,或A319/A320执行,2,.2.4...
1101,ZH9298,738,西宁,西安,南京,NA,NA,或A319/A320执行,7,1234567
1102,ZH9301/2,738,南昌,海口,南昌,NA,NA,执行日期0701-1029执行,7,1234567
1103,ZH9545/6,738,无锡,重庆,无锡,NA,NA,或319/320执行,7,1234567
1104,ZH9569,738,无锡,武汉,昆明,NA,NA,或319/320执行,7,1234567
1105,ZH9570,738,昆明,武汉,无锡,NA,NA,或319/320执行,7,1234567
1106,CA4553/4,73G,重庆,杭州,重庆,NA,NA,NA,7,1234567
1107,FM9237/8,73G,上海虹桥,临沂,上海虹桥,NA,NA,或B738/CR2执行,7,1234567
1108,FM9243/4,73G,上海虹桥,济宁,上海虹桥,NA,NA,或B738/CR2执行,7,1234567
1109,FM9245/6,73G,上海虹桥,南昌,上海虹桥,NA,NA,或B763/B752/B738/CR2执行,7,1234567
1110,FM9257/8,73G,上海虹桥,南昌,上海虹桥,NA,NA,HD[2011]717,7,1234567
1111,FM9271/2,73G,上海虹桥,九江,上海虹桥,NA,NA,或B738/CR2执行,1,...4...
1112,FM9271/2,73G,上海虹桥,九江,上海虹桥,NA,NA,或B738/CR2执行,4,1.3.5.7
1113,FM9271/2,73G,上海虹桥,九江,上海虹桥,NA,NA,或B738/CR2执行,2,.2...6.
1114,FM9429/30,73G,九江,厦门,九江,NA,NA,或B738/CR2执行,1,...4...
1115,FM9517/8,73G,上海虹桥,温州,上海虹桥,NA,NA,或B763/B752/B738/CR2执行,7,1234567
1116,FM9521/2,73G,上海虹桥,福州,上海虹桥,NA,NA,或B752/B738/CR2执行,7,1234567
1117,FM9523/4,73G,上海虹桥,福州,上海虹桥,NA,NA,或B763/B752/B738/CR2执行 执行日期0801-1029执行,7,1234567
1118,MF8041/2,73G,福州,济南,大连,济南,福州,或B757执行,7,1234567
1119,MF8055/6,73G,福州,郑州,哈尔滨,郑州,福州,或B757执行,7,1234567
1120,MF8075,73G,南昌,青岛,哈尔滨,NA,NA,"或B757执行_x000D_
HD[2011]826_x000D_
",1,.....6.
1121,MF8075,73G,南昌,青岛,哈尔滨,NA,NA,或B757执行,2,.2.4...
1122,MF8076,73G,哈尔滨,青岛,南昌,NA,NA,"或B757执行_x000D_
HD[2011]826_x000D_
",1,.....6.
1123,MF8076,73G,哈尔滨,青岛,南昌,NA,NA,或B757执行,2,.2.4...
1124,MF8077/8,73G,南昌,青岛,大连,青岛,南昌,或B757执行,4,1.3.5.7
1125,MF8089/90,73G,福州,武夷山,福州,NA,NA,"HD[2011]616_x000D_
HD[2011]826_x000D_
HO[2011]1020_x000D_
",3,.2..5.7
1126,MF8089/90,73G,福州,武夷山,福州,NA,NA,"HD[2011]616_x000D_
HD[2011]826_x000D_
HD[2011]1020",4,1.34.6.
1127,MF8185/6,73G,福州,长沙,呼和浩特,长沙,福州,或B757执行  执行日期0706-1029执行,4,1.34.6.
1128,MF8185/6,73G,福州,长沙,呼和浩特,长沙,福州,"或B757执行  执行日期0706-1029执行_x000D_
HO[2011]1020",1,....5..
1129,MF8189/90,73G,厦门,济南,呼和浩特,济南,厦门,或B757执行  执行日期0706-1029执行,3,.2..5.7
1130,MF8189/90,73G,厦门,济南,呼和浩特,济南,厦门,"或B757执行  执行日期0706-1029执行_x000D_
HD[2011]1020",3,1.3..6.
1131,MF8209/10,73G,厦门,郑州,兰州,郑州,厦门,或B757执行  执行日期0701-1029执行,4,1.34.6.
1132,MF8221/2,73G,泉州,长沙,西安,长沙,泉州,或B757执行 执行日期0327-0531 0701-1029执行,1,...4...
1133,MF8221/2,73G,泉州,长沙,西安,长沙,泉州,"或B757执行 执行日期0327-0531 0701-1029执行_x000D_
HD[2011]616",1,.....6.
1134,MF8221/2,73G,泉州,长沙,西安,长沙,泉州,或B757执行,4,.23.5.7
1135,MF8233/4,73G,厦门,万县,西安,万县,厦门,"或B757执行_x000D_
HD[2011]826_x000D_
HD[2011]915_x000D_
",1,...4...
1136,MF8233/4,73G,厦门,万县,西安,万县,厦门,"或B757执行_x000D_
HD[2011]826_x000D_
",1,1......
1137,MF8275/6,73G,厦门,武汉,乌鲁木齐,武汉,厦门,或B757执行  执行日期0706-1029执行,4,1.34.6.
1138,MF8275/6,73G,厦门,武汉,乌鲁木齐,武汉,厦门,"或B757执行  执行日期0706-1029执行_x000D_
HO[2011]1020",1,....5..
1139,MF8277/8,73G,福州,郑州,乌鲁木齐,郑州,福州,或B757执行  执行日期0706-1029执行,3,.2..5.7
1140,MF8277/8,73G,福州,郑州,乌鲁木齐,郑州,福州,"或B757执行  执行日期0706-1029执行_x000D_
HD[2011]1020",3,1.34...
1141,MF8303/4,73G,厦门,珠海,海口,珠海,厦门,"或B757执行_x000D_
HO[2011]1020",1,...4...
1142,MF8303/4,73G,厦门,珠海,海口,珠海,厦门,或B757执行  执行日期0701-1029执行,1,..3....
1143,MF8303/4,73G,厦门,珠海,海口,珠海,厦门,"或B757执行_x000D_
HD[2011]826_x000D_
",1,.....6.
1144,MF8303/4,73G,厦门,珠海,海口,珠海,厦门,或B757执行  执行日期0701-1029执行,2,.2....7
1145,MF8303/4,73G,厦门,珠海,海口,珠海,厦门,或B757执行,1,1......
1146,MF8327/8,73G,泉州,深圳,泉州,NA,NA,或B757执行,7,1234567
1147,MF8331/2,73G,厦门,深圳,厦门,NA,NA,或B757执行,2,...45..
1148,MF8337/8,73G,福州,深圳,福州,NA,NA,或B757执行,1,....5..
1149,MF8345/6,73G,泉州,武汉,泉州,NA,NA,或B757执行  执行日期0829-1029执行,7,1234567
1150,MF8369/70,73G,泉州,杭州,郑州,杭州,泉州,或B757执行,4,.23.5.7
1151,MF8369/70,73G,泉州,杭州,郑州,杭州,泉州,或B757执行,3,1..4.6.
1152,MF8409/10,73G,泉州,南昌,昆明,南昌,泉州,或B757执行 执行日期0327-0531 0701-1029执行,4,12.4.6.
