"","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","city1_2"
"97210","MU5654","319","合肥","成都",NA,NA,NA,"执行日期0327-1029执行","4","合肥成都"
"97510","PN6307","319","泉州","上海浦东",NA,NA,NA,"或320执行","7","泉州上海浦东"
"97610","PN6308","319","上海浦东","泉州",NA,NA,NA,"或320执行","7","上海浦东泉州"
"97710","PN6323","319","南京","福州",NA,NA,NA,"或320执行","7","南京福州"
"97810","PN6324","319","福州","南京",NA,NA,NA,"或320执行","7","福州南京"
"97910","PN6337","319","济南","泉州",NA,NA,NA,"或320执行 待航路走向批复后执行","3","济南泉州"
"98110","PN6338","319","泉州","济南",NA,NA,NA,"或320执行 待航路走向批复后执行","3","泉州济南"
"98210","PN6339","319","济南","福州",NA,NA,NA,"或320执行","3","济南福州"
"98310","PN6339","319","济南","福州",NA,NA,NA,"或320执行","1","济南福州"
"98410","PN6340","319","福州","济南",NA,NA,NA,"或320执行","3","福州济南"
"98510","PN6340","319","福州","济南",NA,NA,NA,"或320执行","1","福州济南"
"98710","3U8455","320","杭州","南宁",NA,NA,NA,"或330/321/319执行","4","杭州南宁"
"98810","3U8456","320","南宁","杭州",NA,NA,NA,"或330/321/319执行","4","南宁杭州"
"98910","3U8535","320","杭州","贵阳",NA,NA,NA,"或330/321/319执行","7","杭州贵阳"
"99010","3U8536","320","贵阳","杭州",NA,NA,NA,"或330/321/319执行","7","贵阳杭州"
"991","3U8581","320","杭州","哈尔滨",NA,NA,NA,"或330/321/319执行","7","杭州哈尔滨"
"992","3U8582","320","哈尔滨","杭州",NA,NA,NA,"或330/321/319执行","7","哈尔滨杭州"
"993","3U8585","320","杭州","大连",NA,NA,NA,"或330/321/319执行","7","杭州大连"
"994","3U8586","320","大连","杭州",NA,NA,NA,"或330/321/319执行","4","大连杭州"
"995","3U8586","320","大连","杭州",NA,NA,NA,"或330/321/319执行","3","大连杭州"
"996","3U8763","320","南京","张家界",NA,NA,NA,"或330/321/319执行","7","南京张家界"
"997","3U8764","320","张家界","南京",NA,NA,NA,"或330/321/319执行","7","张家界南京"
"1005","9C8609","320","上海浦东","烟台",NA,NA,NA,"执行日期0501-1029执行","7","上海浦东烟台"
"1006","9C8610","320","烟台","上海浦东",NA,NA,NA,"执行日期0501-1029执行","2","烟台上海浦东"
"1007","9C8610","320","烟台","上海浦东",NA,NA,NA,"执行日期0501-1029执行","5","烟台上海浦东"
"1008","9C8711","320","杭州","合肥",NA,NA,NA,"执行日期0601-1029执行","7","杭州合肥"
"1009","9C8712","320","合肥","杭州",NA,NA,NA,"执行日期0601-1029执行","7","合肥杭州"
"1010","9C8727","320","杭州","桂林",NA,NA,NA,"执行日期0601-1029执行","2","杭州桂林"
"1011","9C8727","320","杭州","桂林",NA,NA,NA,"执行日期0601-1029执行","1","杭州桂林"
"1012","9C8728","320","桂林","杭州",NA,NA,NA,"执行日期0601-1029执行","3","桂林杭州"
"1013","9C8737","320","上海虹桥","东营",NA,NA,NA,NA,"7","上海虹桥东营"
"1014","9C8738","320","东营","上海虹桥",NA,NA,NA,NA,"3","东营上海虹桥"
"1015","9C8738","320","东营","上海虹桥",NA,NA,NA,NA,"4","东营上海虹桥"
"1016","9C8743","320","杭州","湛江",NA,NA,NA,"执行日期0601-1029执行","6","杭州湛江"
"1017","9C8743","320","杭州","湛江",NA,NA,NA,"执行日期0601-1029执行","1","杭州湛江"
"1018","9C8744","320","湛江","杭州",NA,NA,NA,"执行日期0601-1029执行","7","湛江杭州"
"1019","9C8817","320","上海浦东","泉州",NA,NA,NA,"执行日期0601-1029执行","2","上海浦东泉州"
"1020","9C8818","320","泉州","上海浦东",NA,NA,NA,"执行日期0601-1029执行","2","泉州上海浦东"
"1021","9C8871","320","上海虹桥","泉州",NA,NA,NA,NA,"7","上海虹桥泉州"
"1022","9C8872","320","泉州","上海虹桥",NA,NA,NA,NA,"7","泉州上海虹桥"
"1023","9C8919","320","杭州","沈阳",NA,NA,NA,NA,"3","杭州沈阳"
"1024","9C8919","320","杭州","沈阳",NA,NA,NA,NA,"3","杭州沈阳"
"1025","9C8919","320","杭州","沈阳",NA,NA,NA,NA,"1","杭州沈阳"
"1026","9C8920","320","沈阳","杭州",NA,NA,NA,NA,"1","沈阳杭州"
"1027","9C8920","320","沈阳","杭州",NA,NA,NA,NA,"1","沈阳杭州"
"1028","9C8920","320","沈阳","杭州",NA,NA,NA,NA,"3","沈阳杭州"
"1029","9C8920","320","沈阳","杭州",NA,NA,NA,NA,"1","沈阳杭州"
"1030","9C8920","320","沈阳","杭州",NA,NA,NA,NA,"1","沈阳杭州"
"1031","9C8941","320","上海浦东","泉州",NA,NA,NA,"执行日期0601-1029执行","7","上海浦东泉州"
"1032","9C8942","320","泉州","上海浦东",NA,NA,NA,"执行日期0601-1029执行","7","泉州上海浦东"
"1033","CA1739","320","杭州","青岛",NA,NA,NA,NA,"7","杭州青岛"
"1034","CA1740","320","青岛","杭州",NA,NA,NA,NA,"7","青岛杭州"
"1035","CA1761","320","杭州","重庆",NA,NA,NA,NA,"7","杭州重庆"
"1036","CA1762","320","重庆","杭州",NA,NA,NA,NA,"7","重庆杭州"
"1037","CA1763","320","杭州","太原",NA,NA,NA,NA,"1","杭州太原"
"1038","CA1763","320","杭州","太原",NA,NA,NA,NA,"3","杭州太原"
"1039","CA1763","320","杭州","太原",NA,NA,NA,NA,"2","杭州太原"
"1040","CA1763","320","杭州","太原",NA,NA,NA,NA,"1","杭州太原"
"1041","CA1764","320","太原","杭州",NA,NA,NA,NA,"2","太原杭州"
"1042","CA1764","320","太原","杭州",NA,NA,NA,NA,"1","太原杭州"
"1043","CA1764","320","太原","杭州",NA,NA,NA,NA,"1","太原杭州"
"1044","CA1764","320","太原","杭州",NA,NA,NA,NA,"3","太原杭州"
"1045","CA1776","320","银川","杭州",NA,NA,NA,NA,"7","银川杭州"
"1052","CA1903","320","杭州","西安",NA,NA,NA,NA,"7","杭州西安"
"1053","CA1904","320","西安","杭州",NA,NA,NA,NA,"7","西安杭州"
"1054","CA1905","320","杭州","西安",NA,NA,NA,NA,"7","杭州西安"
"1055","CA1906","320","西安","杭州",NA,NA,NA,NA,"7","西安杭州"
"1056","CA1919","320","杭州","银川",NA,NA,NA,NA,"7","杭州银川"
"1057","CA1920","320","银川","杭州",NA,NA,NA,NA,"7","银川杭州"
"1058","CA1955","320","温州","昆明",NA,NA,NA,NA,"7","温州昆明"
"1059","CA1956","320","昆明","温州",NA,NA,NA,NA,"7","昆明温州"
"1060","CA1965","320","温州","上海浦东",NA,NA,NA,NA,"7","温州上海浦东"
"1061","CA1966","320","上海浦东","温州",NA,NA,NA,NA,"7","上海浦东温州"
"1062","CA1967","320","温州","上海浦东",NA,NA,NA,NA,"7","温州上海浦东"
"1063","CA1968","320","上海浦东","温州",NA,NA,NA,NA,"7","上海浦东温州"
"1064","GJ8651","320","杭州","哈尔滨",NA,NA,NA,NA,"1","杭州哈尔滨"
"1065","GJ8651","320","杭州","哈尔滨",NA,NA,NA,NA,"2","杭州哈尔滨"
"1066","GJ8651","320","杭州","哈尔滨",NA,NA,NA,NA,"1","杭州哈尔滨"
"1069","GJ8682","320","洛阳","杭州",NA,NA,NA,NA,"2","洛阳杭州"
"1070","GJ8691","320","杭州","重庆",NA,NA,NA,NA,"4","杭州重庆"
"1071","GJ8691","320","杭州","重庆",NA,NA,NA,NA,"3","杭州重庆"
"1072","GJ8692","320","重庆","杭州",NA,NA,NA,NA,"3","重庆杭州"
"1073","GJ8692","320","重庆","杭州",NA,NA,NA,NA,"4","重庆杭州"
"1081","GJ8725","320","杭州","大连",NA,NA,NA,NA,"2","杭州大连"
"1082","GJ8726","320","大连","杭州",NA,NA,NA,NA,"2","大连杭州"
"1083","GJ8737","320","杭州","深圳",NA,NA,NA,NA,"7","杭州深圳"
"1084","GJ8738","320","深圳","杭州",NA,NA,NA,NA,"7","深圳杭州"
"1100","GJ8759","320","杭州","兰州",NA,NA,NA,NA,"3","杭州兰州"
"1101","GJ8760","320","兰州","杭州",NA,NA,NA,NA,"3","兰州杭州"
"1102","GJ8765","320","杭州","大连",NA,NA,NA,NA,"3","杭州大连"
"1103","GJ8765","320","杭州","大连",NA,NA,NA,NA,"4","杭州大连"
"1104","GJ8766","320","大连","杭州",NA,NA,NA,NA,"3","大连杭州"
"1105","GJ8766","320","大连","杭州",NA,NA,NA,NA,"4","大连杭州"
"1106","GJ8767","320","杭州","郑州",NA,NA,NA,NA,"5","杭州郑州"
"1107","GJ8767","320","杭州","郑州",NA,NA,NA,NA,"2","杭州郑州"
"1108","GJ8768","320","郑州","杭州",NA,NA,NA,NA,"5","郑州杭州"
"1109","GJ8768","320","郑州","杭州",NA,NA,NA,NA,"2","郑州杭州"
"1120","GJ8789","320","杭州","西宁",NA,NA,NA,NA,"2","杭州西宁"
"1121","GJ8789","320","杭州","西宁",NA,NA,NA,NA,"5","杭州西宁"
"1122","GJ8790","320","西宁","杭州",NA,NA,NA,NA,"5","西宁杭州"
"1123","GJ8790","320","西宁","杭州",NA,NA,NA,NA,"2","西宁杭州"
"1126","GJ8809","320","杭州","贵阳",NA,NA,NA,NA,"2","杭州贵阳"
"1127","GJ8809","320","杭州","贵阳",NA,NA,NA,NA,"4","杭州贵阳"
"1128","GJ8809","320","杭州","贵阳",NA,NA,NA,NA,"1","杭州贵阳"
"1129","GJ8810","320","贵阳","杭州",NA,NA,NA,NA,"2","贵阳杭州"
"1130","GJ8810","320","贵阳","杭州",NA,NA,NA,NA,"1","贵阳杭州"
"1131","GJ8810","320","贵阳","杭州",NA,NA,NA,NA,"4","贵阳杭州"
"1134","GJ8813","320","杭州","南宁",NA,NA,NA,NA,"3","杭州南宁"
"1136","GJ8814","320","南宁","杭州",NA,NA,NA,NA,"3","南宁杭州"
"1137","GJ8815","320","杭州","珠海",NA,NA,NA,NA,"1","杭州珠海"
"1138","GJ8815","320","杭州","珠海",NA,NA,NA,NA,"4","杭州珠海"
"1139","GJ8815","320","杭州","珠海",NA,NA,NA,NA,"1","杭州珠海"
"1140","GJ8815","320","杭州","珠海",NA,NA,NA,NA,"1","杭州珠海"
"1141","GJ8816","320","珠海","杭州",NA,NA,NA,NA,"7","珠海杭州"
"1142","GJ8821","320","杭州","银川",NA,NA,NA,NA,"3","杭州银川"
"1143","GJ8821","320","杭州","银川",NA,NA,NA,NA,"2","杭州银川"
"1144","GJ8821","320","杭州","银川",NA,NA,NA,NA,"2","杭州银川"
"1145","GJ8822","320","银川","杭州",NA,NA,NA,NA,"7","银川杭州"
"1148","GJ8827","320","杭州","六盘水",NA,NA,NA,NA,"4","杭州六盘水"
"1149","GJ8828","320","六盘水","杭州",NA,NA,NA,NA,"4","六盘水杭州"
"1168","GJ8865","320","杭州","沈阳",NA,NA,NA,NA,"7","杭州沈阳"
"1169","GJ8866","320","沈阳","杭州",NA,NA,NA,NA,"7","沈阳杭州"
"1174","GJ8881","320","杭州","昆明",NA,NA,NA,NA,"3","杭州昆明"
"1175","GJ8882","320","昆明","杭州",NA,NA,NA,NA,"3","昆明杭州"
"1178","HO1015","320","杭州","惠州",NA,NA,NA,"待航线走向批复后执行","7","杭州惠州"
"1179","HO1016","320","惠州","杭州",NA,NA,NA,"待航线走向批复后执行","7","惠州杭州"
"1193","HO1101","320","上海虹桥","温州",NA,NA,NA,NA,"7","上海虹桥温州"
"1194","HO1102","320","温州","上海虹桥",NA,NA,NA,NA,"7","温州上海虹桥"
"1196","HO1145","320","上海浦东","连城",NA,NA,NA,"待航线走向批复后执行","4","上海浦东连城"
"1198","HO1146","320","连城","上海浦东",NA,NA,NA,"待航线走向批复后执行","4","连城上海浦东"
"1199","HO1173","320","上海浦东","东营",NA,NA,NA,NA,"7","上海浦东东营"
"1200","HO1174","320","东营","上海浦东",NA,NA,NA,NA,"6","东营上海浦东"
"1201","HO1174","320","东营","上海浦东",NA,NA,NA,NA,"1","东营上海浦东"
"1204","HO1653","320","南京","青岛",NA,NA,NA,NA,"5","南京青岛"
"1205","HO1653","320","南京","青岛",NA,NA,NA,NA,"2","南京青岛"
"1206","HO1654","320","青岛","南京",NA,NA,NA,NA,"5","青岛南京"
"1207","HO1654","320","青岛","南京",NA,NA,NA,NA,"2","青岛南京"
"1208","HO1655","320","南京","深圳",NA,NA,NA,NA,"7","南京深圳"
"1209","HO1656","320","深圳","南京",NA,NA,NA,NA,"7","深圳南京"
"1213","HO1663","320","南京","南宁",NA,NA,NA,NA,"7","南京南宁"
"1214","HO1664","320","南宁","南京",NA,NA,NA,NA,"7","南宁南京"
"1217","HO1675","320","南京","厦门",NA,NA,NA,NA,"7","南京厦门"
"1218","HO1676","320","厦门","南京",NA,NA,NA,NA,"7","厦门南京"
"1227","MU2199","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行","1","杭州太原"
"1228","MU2199","320","杭州","太原",NA,NA,NA,"执行日期0327-1029执行","1","杭州太原"
"1229","MU2200","320","太原","杭州",NA,NA,NA,"执行日期0327-1029执行","1","太原杭州"
"1230","MU2200","320","太原","杭州",NA,NA,NA,"执行日期0327-1029执行","1","太原杭州"
"1231","MU2205","320","杭州","银川",NA,NA,NA,"执行日期0327-1029执行","4","杭州银川"
"1232","MU2206","320","银川","杭州",NA,NA,NA,"执行日期0327-1029执行","4","银川杭州"
"1233","MU2219","320","上海虹桥","安庆",NA,NA,NA,"执行日期0327-1029执行","7","上海虹桥安庆"
"1234","MU2220","320","安庆","上海虹桥",NA,NA,NA,"执行日期0327-1029执行","2","安庆上海虹桥"
"1235","MU2220","320","安庆","上海虹桥",NA,NA,NA,"执行日期0327-1029执行","5","安庆上海虹桥"
"1236","MU2229","320","成都","合肥",NA,NA,NA,"执行日期0327-1029执行","7","成都合肥"
"1237","MU2230","320","合肥","成都",NA,NA,NA,"执行日期0327-1029执行","3","合肥成都"
"1238","MU2230","320","合肥","成都",NA,NA,NA,"执行日期0327-1029执行","4","合肥成都"
"1241","MU2251","320","成都","杭州",NA,NA,NA,"执行日期0327-1029执行","7","成都杭州"
"1242","MU2252","320","杭州","成都",NA,NA,NA,"执行日期0327-1029执行","7","杭州成都"
"1247","MU2285","320","上海虹桥","威海",NA,NA,NA,"执行日期0327-1029执行","7","上海虹桥威海"
"1248","MU2286","320","威海","上海虹桥",NA,NA,NA,"执行日期0327-1029执行","7","威海上海虹桥"
"1253","MU2381","320","青岛","杭州",NA,NA,NA,"执行日期0327-1029执行","7","青岛杭州"
"1254","MU2382","320","杭州","青岛",NA,NA,NA,"执行日期0327-1029执行","7","杭州青岛"
"1259","MU2395","320","宁波","重庆",NA,NA,NA,"执行日期0327-1029执行","1","宁波重庆"
"1260","MU2395","320","宁波","重庆",NA,NA,NA,"执行日期0327-1029执行","6","宁波重庆"
"1261","MU2396","320","重庆","宁波",NA,NA,NA,"执行日期0327-1029执行","7","重庆宁波"
"1264","MU2445","320","杭州","兰州",NA,NA,NA,"执行日期0327-1029执行","6","杭州兰州"
"1265","MU2446","320","兰州","杭州",NA,NA,NA,"执行日期0327-1029执行","6","兰州杭州"
"1276","MU2703","320","南京","银川",NA,NA,NA,"执行日期0701-1029执行","7","南京银川"
"1277","MU2704","320","银川","南京",NA,NA,NA,"执行日期0701-1029执行","7","银川南京"
"1278","MU2707","320","南京","张家界",NA,NA,NA,"执行日期0701-1029执行","7","南京张家界"
"1279","MU2708","320","张家界","南京",NA,NA,NA,"执行日期0701-1029执行","7","张家界南京"
"1280","MU2711","320","南京","哈尔滨",NA,NA,NA,"执行日期0327-1029执行","7","南京哈尔滨"
"1281","MU2712","320","哈尔滨","南京",NA,NA,NA,"执行日期0327-1029执行","7","哈尔滨南京"
"1286","MU2735","320","南京","沈阳",NA,NA,NA,"执行日期0327-1029执行","7","南京沈阳"
"1287","MU2736","320","沈阳","南京",NA,NA,NA,"执行日期0327-1029执行","7","沈阳南京"
"1288","MU2737","320","南京","桂林",NA,NA,NA,"执行日期0327-1029执行","7","南京桂林"
"1289","MU2738","320","桂林","南京",NA,NA,NA,"执行日期0327-1029执行","7","桂林南京"
"1299","MU2757","320","南京","南宁",NA,NA,NA,"执行日期0426-1029执行","7","南京南宁"
"1300","MU2758","320","南宁","南京",NA,NA,NA,"执行日期0426-1029执行","7","南宁南京"
"1321","MU2797","320","南京","西宁",NA,NA,NA,"执行日期0701-1029执行","7","南京西宁"
"1322","MU2798","320","西宁","南京",NA,NA,NA,"执行日期0701-1029执行","7","西宁南京"
"1323","MU2805","320","南京","成都",NA,NA,NA,"执行日期0327-1029执行","7","南京成都"
"1324","MU2809","320","南京","厦门",NA,NA,NA,"执行日期0327-1029执行","7","南京厦门"
"1325","MU2810","320","厦门","南京",NA,NA,NA,"执行日期0327-1029执行","7","厦门南京"
"1326","MU2816","320","成都","南京",NA,NA,NA,"执行日期0327-1029执行","7","成都南京"
"1330","MU2839","320","南京","厦门",NA,NA,NA,"执行日期0426-1029执行","7","南京厦门"
"1331","MU2840","320","厦门","南京",NA,NA,NA,"执行日期0426-1029执行","7","厦门南京"
"1332","MU2845","320","南京","重庆",NA,NA,NA,"执行日期0327-1029执行","7","南京重庆"
"1333","MU2846","320","重庆","南京",NA,NA,NA,"执行日期0327-1029执行","7","重庆南京"
"1334","MU2847","320","南京","海口",NA,NA,NA,"执行日期0701-1029执行","7","南京海口"
"1335","MU2848","320","海口","南京",NA,NA,NA,"执行日期0701-1029执行","7","海口南京"
"1336","MU2849","320","南京","厦门",NA,NA,NA,"执行日期0426-1029执行","3","南京厦门"
"1337","MU2849","320","南京","厦门",NA,NA,NA,"执行日期0426-1029执行","3","南京厦门"
"1338","MU2850","320","厦门","南京",NA,NA,NA,"执行日期0426-1029执行","3","厦门南京"
"1339","MU2850","320","厦门","南京",NA,NA,NA,"执行日期0426-1029执行","3","厦门南京"
"1340","MU2857","320","南京","深圳",NA,NA,NA,"执行日期0327-1029执行","7","南京深圳"
"1341","MU2858","320","深圳","南京",NA,NA,NA,"执行日期0327-1029执行","7","深圳南京"
"1342","MU2873","320","南京","铜仁",NA,NA,NA,"执行日期0327-1029执行","3","南京铜仁"
"1344","MU2874","320","铜仁","南京",NA,NA,NA,"执行日期0327-1029执行","3","铜仁南京"
"1345","MU2881","320","南京","上海浦东",NA,NA,NA,"执行日期0327-1029执行","7","南京上海浦东"
"1346","MU2882","320","上海浦东","南京",NA,NA,NA,"执行日期0327-1029执行","7","上海浦东南京"
"1349","MU2887","320","南京","深圳",NA,NA,NA,"执行日期0327-1029执行","7","南京深圳"
"1350","MU2888","320","深圳","南京",NA,NA,NA,"执行日期0327-1029执行","7","深圳南京"
"1356","MU2903","320","常州","重庆",NA,NA,NA,"执行日期0327-1029执行","1","常州重庆"
"1357","MU2903","320","常州","重庆",NA,NA,NA,"执行日期0327-1029执行","6","常州重庆"
"1358","MU2904","320","重庆","常州",NA,NA,NA,"执行日期0327-1029执行","1","重庆常州"
"1359","MU2904","320","重庆","常州",NA,NA,NA,"执行日期0327-1029执行","6","重庆常州"
"1360","MU2905","320","无锡","成都",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","3","无锡成都"
"1361","MU2905","320","无锡","成都",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","4","无锡成都"
"1362","MU2906","320","成都","无锡",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","成都无锡"
"1363","MU2913","320","常州","厦门",NA,NA,NA,"执行日期0327-1029执行","3","常州厦门"
"1364","MU2913","320","常州","厦门",NA,NA,NA,"执行日期0327-1029执行","1","常州厦门"
"1365","MU2913","320","常州","厦门",NA,NA,NA,"执行日期0327-1029执行","3","常州厦门"
"1366","MU2914","320","厦门","常州",NA,NA,NA,"执行日期0327-1029执行","4","厦门常州"
"1367","MU2914","320","厦门","常州",NA,NA,NA,"执行日期0327-1029执行","3","厦门常州"
"1368","MU2915","320","大连","杭州",NA,NA,NA,"执行日期0327-1029执行","3","大连杭州"
"1369","MU2915","320","大连","杭州",NA,NA,NA,"执行日期0327-1029执行","4","大连杭州"
