,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account
7556,CZ6962,738,徐州,银川,乌鲁木齐,NA,NA,执行日期0601-1029执行 或752/73G/E90执行 与MF4486 MU3670代码共享,1
7557,CZ6962,738,徐州,银川,乌鲁木齐,NA,NA,或752/73G/E90执行 与MF4486 MU3670代码共享,4
7558,CZ6971,738,伊宁,乌鲁木齐,南京,NA,NA,与MF4493代码共享 或752/73G/E90执行,7
7559,CZ6972,738,南京,乌鲁木齐,伊宁,NA,NA,与MF4494代码共享 或752/73G/E90执行,7
7560,CZ6985,738,乌鲁木齐,重庆,桂林,NA,NA,或752/73G/E90执行 与MF4503代码共享,4
7561,CZ6986,738,桂林,重庆,乌鲁木齐,NA,NA,或752/73G/E90执行 与MF4504代码共享,4
7562,CZ8613,738,乌鲁木齐,阿克苏,和田,NA,NA,或73G/E90执行 与MF4539代码共享,2
7563,CZ8614,738,和田,阿克苏,乌鲁木齐,NA,NA,或73G/E90执行 与MF4540代码共享,2
7564,FM9224,738,和田,乌鲁木齐,NA,NA,NA,或333/767/73G执行 执行日期0327-1029执行,7
7565,FM9227,738,乌鲁木齐,库尔勒,NA,NA,NA,或333/767/73G执行 执行日期0705-0825执行；执行日期7.5-8.25执行 待航路走向批复后执行,7
7566,FM9228,738,库尔勒,乌鲁木齐,NA,NA,NA,或333/767/73G执行 执行日期0705-0825执行；执行日期7.5-8.25执行 待航路走向批复后执行,7
7567,HU7043/4,738,乌鲁木齐,喀什,乌鲁木齐,NA,NA,执行日期7.20-8.31,7
7568,HU7367,738,乌鲁木齐,成都,NA,NA,NA,NA,7
7569,HU7368,738,成都,乌鲁木齐,NA,NA,NA,NA,7
7570,HU7693,738,厦门,郑州,乌鲁木齐,NA,NA,与CN7693代号共享,7
7571,HU7694,738,乌鲁木齐,郑州,厦门,NA,NA,与CN7694代号共享,7
7572,HU7747,738,乌鲁木齐,喀什,NA,NA,NA,NA,7
7573,HU7748,738,喀什,乌鲁木齐,NA,NA,NA,NA,7
7574,HU7759,738,乌鲁木齐,武汉,温州,NA,NA,与CN7759代号共享,7
7575,HU7760,738,温州,武汉,乌鲁木齐,NA,NA,与CN7760代号共享,7
7576,HU7785,738,乌鲁木齐,太原,青岛,NA,NA,NA,3
7577,HU7785,738,乌鲁木齐,太原,青岛,NA,NA,NA,4
7578,HU7786,738,青岛,太原,乌鲁木齐,NA,NA,NA,3
7579,HU7786,738,青岛,太原,乌鲁木齐,NA,NA,NA,4
7580,HU7791,738,乌鲁木齐,兰州,合肥,NA,NA,执行日期0701-1029执行,2
7581,HU7791,738,乌鲁木齐,兰州,合肥,NA,NA,执行日期0701-1029执行,5
7582,HU7792,738,合肥,兰州,乌鲁木齐,NA,NA,执行日期0701-1029执行,7
7583,HU7811,738,乌鲁木齐,郑州,福州,NA,NA,与CN7811代号共享,3
7584,HU7811,738,乌鲁木齐,郑州,福州,NA,NA,与CN7811代号共享,4
7585,HU7812,738,福州,郑州,乌鲁木齐,NA,NA,与CN7812代号共享,3
7586,HU7812,738,福州,郑州,乌鲁木齐,NA,NA,与CN7812代号共享,4
7587,HU7814,738,杭州,西安,乌鲁木齐,NA,NA,NA,7
7588,HU7819,738,乌鲁木齐,西安,长沙,NA,NA,NA,3
7589,HU7819,738,乌鲁木齐,西安,长沙,NA,NA,NA,4
7590,HU7820,738,长沙,西安,乌鲁木齐,NA,NA,NA,7
7591,HU7829,738,乌鲁木齐,郑州,杭州,NA,NA,NA,7
7592,HU7830,738,杭州,郑州,乌鲁木齐,NA,NA,NA,7
7593,HU7831,738,乌鲁木齐,银川,长沙,NA,NA,与CN7831代号共享 执行日期0701-1029执行,7
7594,HU7832,738,长沙,银川,乌鲁木齐,NA,NA,与CN7832代号共享 执行日期0701-1029执行,7
7595,HU7839,738,乌鲁木齐,济南,沈阳,NA,NA,与CN7839代号共享,7
7596,HU7840,738,沈阳,济南,乌鲁木齐,NA,NA,与CN7840代号共享,4
7597,HU7840,738,沈阳,济南,乌鲁木齐,NA,NA,与CN7840代号共享,3
7598,HU7843,738,乌鲁木齐,长沙,南京,NA,NA,NA,7
7599,HU7844,738,南京,长沙,乌鲁木齐,NA,NA,NA,7
7600,SC8711/2,738,乌鲁木齐,银川,贵阳,银川,乌鲁木齐,执行日期0701-1029执行,7
7601,SC8805,738,乌鲁木齐,伊宁,NA,NA,NA,NA,7
7602,SC8806,738,伊宁,乌鲁木齐,NA,NA,NA,NA,7
7603,UQ2501,738,乌鲁木齐,和田,NA,NA,NA,NA,7
7604,UQ2502,738,和田,乌鲁木齐,NA,NA,NA,NA,5
7605,UQ2502,738,和田,乌鲁木齐,NA,NA,NA,NA,2
7606,UQ2503,738,乌鲁木齐,郑州,NA,NA,NA,NA,7
7607,UQ2504,738,郑州,乌鲁木齐,NA,NA,NA,NA,7
7608,UQ2505,738,乌鲁木齐,伊宁,NA,NA,NA,NA,7
7609,UQ2506,738,伊宁,乌鲁木齐,NA,NA,NA,NA,7
7610,UQ2507,738,乌鲁木齐,西安,NA,NA,NA,NA,4
7611,UQ2508,738,西安,乌鲁木齐,NA,NA,NA,NA,4
7612,UQ2509,738,乌鲁木齐,成都,NA,NA,NA,NA,3
7613,UQ2510,738,成都,乌鲁木齐,NA,NA,NA,NA,3
7614,UQ2511,738,乌鲁木齐,喀什,NA,NA,NA,NA,7
7615,UQ2512,738,喀什,乌鲁木齐,NA,NA,NA,NA,7
7616,UQ2513,738,乌鲁木齐,绵阳,海口,NA,NA,待航路走向批复后执行,7
7617,UQ2514,738,海口,绵阳,乌鲁木齐,NA,NA,待航路走向批复后执行,7
7618,UQ2517,738,乌鲁木齐,武汉,NA,NA,NA,NA,7
7619,UQ2518,738,武汉,乌鲁木齐,NA,NA,NA,NA,7
7620,UQ2519,738,乌鲁木齐,兰州,长沙,NA,NA,NA,1
7621,UQ2519,738,乌鲁木齐,兰州,长沙,NA,NA,NA,6
7622,UQ2520,738,长沙,兰州,乌鲁木齐,NA,NA,NA,1
7623,UQ2520,738,长沙,兰州,乌鲁木齐,NA,NA,NA,6
7624,UQ2521,738,乌鲁木齐,兰州,合肥,NA,NA,NA,3
7625,UQ2521/2,738,乌鲁木齐,兰州,合肥,兰州,乌鲁木齐,执行日期0901-1029执行,4
7626,UQ2522,738,合肥,兰州,乌鲁木齐,NA,NA,NA,3
7627,UQ2523/4,738,乌鲁木齐,阿克苏,乌鲁木齐,NA,NA,执行日期7.1-10.29,7
7628,UQ2525,738,和田,喀什,NA,NA,NA,执行日期9.20-10.29,4
7629,UQ2526,738,喀什,和田,NA,NA,NA,执行日期9.20-10.29,3
7630,UQ2527,738,乌鲁木齐,和田,NA,NA,NA,NA,7
7631,UQ2528,738,和田,乌鲁木齐,NA,NA,NA,NA,7
7632,UQ2529/30,738,乌鲁木齐,重庆,乌鲁木齐,NA,NA,执行日期7.1-10.29,7
7633,UQ2531/2,738,乌鲁木齐,绵阳,乌鲁木齐,NA,NA,执行日期0901-1029执行,7
7634,UQ2533/4,738,乌鲁木齐,银川,合肥,银川,乌鲁木齐,执行日期0901-1029执行,4
7635,UQ2535,738,乌鲁木齐,兰州,连云港,NA,NA,待航路走向批复后执行,4
7636,UQ2535/6,738,乌鲁木齐,兰州,连云港,兰州,乌鲁木齐,执行日期0901-1029执行,3
7637,UQ2536,738,连云港,兰州,乌鲁木齐,NA,NA,待航路走向批复后执行,4
7638,CZ6305,73G,乌鲁木齐,西安,合肥,NA,NA,与MF1948 MU4787代码共享 或752/738/E90执行,7
7639,CZ6306,73G,合肥,西安,乌鲁木齐,NA,NA,与MF1949 MU4788代码共享 或752/738/E90执行,7
7640,CZ6547,73G,厦门,武汉,乌鲁木齐,NA,NA,与MF4153 MU4807代码共享,7
7641,CZ6548,73G,乌鲁木齐,武汉,厦门,NA,NA,与MF4154 MU4808代码共享,7
7642,CZ6613,73G,乌鲁木齐,布尔津,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4205代码共享 待航路走向批复后执行,2
7643,CZ6613,73G,乌鲁木齐,布尔津,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4205代码共享 待航路走向批复后执行,1
7644,CZ6613,73G,乌鲁木齐,布尔津,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4205代码共享 待航路走向批复后执行,1
7645,CZ6613,73G,乌鲁木齐,布尔津,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4205代码共享 待航路走向批复后执行,2
7646,CZ6613,73G,乌鲁木齐,布尔津,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4205代码共享 待航路走向批复后执行,1
7647,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,2
7648,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,1
7649,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,1
7650,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,1
7651,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,1
7652,CZ6614,73G,布尔津,乌鲁木齐,NA,NA,NA,执行日期0608-1012执行 或738执行 与MF4206代码共享 待航线走向批复后执行,1
7653,CZ6673,73G,乌鲁木齐,库尔勒,NA,NA,NA,执行日期0601-1029执行 或752/738/E90执行 待航路走向批复后执行,2
7654,CZ6673,73G,乌鲁木齐,库尔勒,NA,NA,NA,执行日期0601-1029执行 或752/738/E90执行 待航路走向批复后执行,2
7655,CZ6674,73G,库尔勒,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或752/738/E90执行 待航路走向批复后执行,1
7656,CZ6674,73G,库尔勒,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或752/738/E90执行 待航路走向批复后执行,1
7657,CZ6674,73G,库尔勒,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或752/738/E90执行 待航路走向批复后执行,2
7658,CZ6682,73G,克拉玛依,乌鲁木齐,NA,NA,NA,或752/738/E90执行 与MF4248 MU4440代码共享,4
7659,CZ6683,73G,乌鲁木齐,克拉玛依,NA,NA,NA,或752/738/E90执行 与MF4249 MU4441代码共享,4
7660,CZ6686,73G,库尔勒,乌鲁木齐,NA,NA,NA,与MF4252代码共享 或752/738/E90执行 待航路走向批复后执行,1
7661,CZ6686,73G,库尔勒,乌鲁木齐,NA,NA,NA,与MF4252代码共享 或752/738/E90执行 待航路走向批复后执行,2
7662,CZ6806,73G,喀什,乌鲁木齐,NA,NA,NA,与MF4348 MU4556代码共享 或772/752/738/E90执行,7
7663,CZ6843,73G,乌鲁木齐,阿勒泰,NA,NA,NA,与MF4381代码共享 执行日期0701-1029执行 或738/E90执行,3
7664,CZ6843,73G,乌鲁木齐,阿勒泰,NA,NA,NA,与MF4381代码共享 或738/E90执行,4
7665,CZ6849,73G,库尔勒,乌鲁木齐,西安,NA,NA,与MF4387 MU4903代码共享 或752/738/E90执行 待航路走向批复后执行,1
7666,CZ6849,73G,库尔勒,乌鲁木齐,西安,NA,NA,与MF4387 MU4903代码共享 或752/738/E90执行 待航线走向批复后执行,3
7667,CZ6850,73G,西安,乌鲁木齐,库尔勒,NA,NA,与MF4388 MU4904代码共享 或752/738/E90执行 待航路走向批复后执行,2
7668,CZ6850,73G,西安,乌鲁木齐,库尔勒,NA,NA,与MF4388 MU4904代码共享 或752/738/E90执行 待航路走向批复后执行,2
7669,CZ6857,73G,乌鲁木齐,阿勒泰,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,2
7670,CZ6857,73G,乌鲁木齐,阿勒泰,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,1
7671,CZ6857,73G,乌鲁木齐,阿勒泰,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,1
7672,CZ6857,73G,乌鲁木齐,阿勒泰,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,2
7673,CZ6858,73G,阿勒泰,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,1
7674,CZ6858,73G,阿勒泰,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,1
7675,CZ6858,73G,阿勒泰,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,3
7676,CZ6858,73G,阿勒泰,乌鲁木齐,NA,NA,NA,执行日期0601-1029执行 或738/E90执行,1
7677,CZ6861,73G,乌鲁木齐,阿克苏,NA,NA,NA,与MF4397 MU4599代码共享 或738/E90执行,7
7678,CZ6862,73G,阿克苏,乌鲁木齐,NA,NA,NA,与MF4398 MU4600代码共享 或738/E90执行,7
7679,CZ6868,73G,阿克苏,乌鲁木齐,NA,NA,NA,与MF4404 MU4608代码共享 或738/E90执行,7
7680,CZ6919,73G,阿克苏,乌鲁木齐,杭州,NA,NA,与MF4445代码共享 或752/738/E90执行,7
7681,CZ6920,73G,杭州,乌鲁木齐,阿克苏,NA,NA,与MF4446代码共享 或752/738/E90执行,7
7682,CZ6941,73G,乌鲁木齐,成都,NA,NA,NA,与MF4465 MU4647代码共享 或772/752/738/E90执行,7
7683,CZ6942,73G,成都,乌鲁木齐,NA,NA,NA,与MF4466 MU4648代码共享 或772/752/738/E90执行,7
7684,CZ6949,73G,乌鲁木齐,重庆,昆明,NA,NA,或752/738/E90执行 与MF4473 G55157 MU3435代码共享,2
7685,CZ6950,73G,昆明,重庆,乌鲁木齐,NA,NA,与MF4474 G55158 MU3436代码共享 或752/738/E90执行,7
7686,CZ6801,752,乌鲁木齐,喀什,NA,NA,NA,或772/738/73G/E90执行 与MF4343 MU4527代码共享,1
7687,CZ6801,752,乌鲁木齐,喀什,NA,NA,NA,或772/738/73G/E90执行 与MF4343 MU4527代码共享,6
7688,CZ6802,752,喀什,乌鲁木齐,NA,NA,NA,或772/738/73G/E90执行 与MF4344 MU4528代码共享,7
7689,CZ6803,752,乌鲁木齐,喀什,NA,NA,NA,与MF4345 MU4531代码共享 或772/738/73G/E90执行,7
7690,CZ6804,752,喀什,乌鲁木齐,NA,NA,NA,与MF4346 MU4532代码共享 或772/738/73G/E90执行,5
7691,CZ6804,752,喀什,乌鲁木齐,NA,NA,NA,与MF4346 MU4532代码共享 或772/738/73G/E90执行,2
7692,CZ6853,752,乌鲁木齐,和田,NA,NA,NA,与MF4391 MU4595代码共享 或73G/738/E90执行,7
7693,CZ6889,752,乌鲁木齐,长沙,深圳,NA,NA,与MF4421 MU3070代码共享 或321/320/319/738/73G/E90执行,7
7694,CZ6890,752,深圳,长沙,乌鲁木齐,NA,NA,与MF4422 MU3071代码共享 或321/320/319/738/73G/E90执行,7
7695,CZ6918,752,福州,郑州,乌鲁木齐,NA,NA,与MF4444 MU3079代码共享 执行日期0601-1029执行 或73G/738/E90执行,2
7696,CZ6918,752,福州,郑州,乌鲁木齐,NA,NA,与MF4444 MU3079代码共享 或73G/738/E90执行,5
7697,CZ6935,752,乌鲁木齐,兰州,NA,NA,NA,执行日期0327-0630执行 或738/73G/E90执行 与MF4459代码共享,2
7698,CZ6936,752,兰州,乌鲁木齐,NA,NA,NA,执行日期0327-0630执行 或738/73G/E90执行 与MF4460代码共享,2
7699,CZ6939,752,乌鲁木齐,武汉,厦门,NA,NA,与MF4463 MU3409代码共享 执行日期0601-1029执行 或738/73G/E90执行,2
7700,CZ6939,752,乌鲁木齐,武汉,厦门,NA,NA,与MF4463 MU3409代码共享 或738/73G/E90执行,5
7701,CZ6940,752,厦门,武汉,乌鲁木齐,NA,NA,与MF4464 MU3410代码共享 或738/73G/E90执行,5
7702,CZ6940,752,厦门,武汉,乌鲁木齐,NA,NA,与MF4464 MU3410代码共享 执行日期0601-1029执行 或738/73G/E90执行,2
7703,CZ6959,752,乌鲁木齐,西安,济南,NA,NA,与MF4483 MU3641代码共享 或73G/738/E90执行,7
7704,CZ6963,752,乌鲁木齐,银川,南京,NA,NA,与MF4487 MU4409代码共享 或738/73G/E90执行,7
7705,CZ6964,752,南京,银川,乌鲁木齐,NA,NA,与MF4488 MU4410代码共享 或738/73G/E90执行,7
7706,CZ6429,E90,乌鲁木齐,和田,NA,NA,NA,执行日期0701-1029执行 或738/73G执行 与MF4053 MU3663代码共享,1
7707,CZ6429,E90,乌鲁木齐,和田,NA,NA,NA,或738/73G执行 与MF4053 MU3663代码共享,1
7708,CZ6430,E90,和田,乌鲁木齐,NA,NA,NA,执行日期0701-1029执行 或738/73G执行 与MF4054 MU3664代码共享,1
7709,CZ6430,E90,和田,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4054 MU3664代码共享,1
7710,CZ6667,E90,乌鲁木齐,伊宁,NA,NA,NA,执行日期0701-1029执行 或738/73G执行,7
7711,CZ6668,E90,伊宁,乌鲁木齐,NA,NA,NA,执行日期0701-1029执行 或738/73G执行,7
7712,CZ6679,E90,乌鲁木齐,库尔勒,NA,NA,NA,执行日期0701-1029执行 或752/738/73G执行 与MF4245代码共享 待航路走向批复后执行,3
7713,CZ6680,E90,库尔勒,乌鲁木齐,NA,NA,NA,执行日期0701-1029执行 或752/738/73G执行 与MF4246代码共享 待航路走向批复后执行,3
7714,CZ6680,E90,库尔勒,乌鲁木齐,NA,NA,NA,或752/738/73G执行 与MF4246代码共享 待航路走向批复后执行,4
7715,CZ6681,E90,乌鲁木齐,克拉玛依,NA,NA,NA,或752/738/73G执行 与MF4247 MU4439代码共享,7
7716,CZ6695,E90,乌鲁木齐,富蕴,NA,NA,NA,或738/73G执行 与MF4257代码共享 待航路走向批复后执行 执行日期0327-0630、7.1-10.29执行,7
7717,CZ6696,E90,富蕴,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4258代码共享 待航路走向批复后执行 执行日期0327-0630、7.1-10.29执行,7
7718,CZ6807,E90,乌鲁木齐,喀什,NA,NA,NA,或772/752/738/73G执行 与MF4349 MU4557代码共享,7
7719,CZ6808,E90,喀什,乌鲁木齐,NA,NA,NA,或772/752/738/73G执行 与MF4350 MU4558代码共享,7
7720,CZ6809,E90,乌鲁木齐,喀什,NA,NA,NA,与MF4351 MU4559代码共享 或772/752/738/73G执行,7
7721,CZ6810,E90,喀什,乌鲁木齐,NA,NA,NA,与MF4352 MU4560代码共享 或772/752/738/73G执行,7
7722,CZ6815,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4357 MU4567代码共享,3
7723,CZ6815,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4357 MU4567代码共享,4
7724,CZ6816,E90,和田,乌鲁木齐,NA,NA,NA,或752/738/73G执行 与MF4358 MU4568代码共享,7
7725,CZ6817,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4359 MU4569代码共享,1
7726,CZ6817,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4359 MU4569代码共享,4
7727,CZ6817,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4359 MU4569代码共享,2
7728,CZ6818,E90,和田,乌鲁木齐,NA,NA,NA,与MF4360 MU4570代码共享 或752/738/73G执行,6
7729,CZ6818,E90,和田,乌鲁木齐,NA,NA,NA,与MF4360 MU4570代码共享 或752/738/73G执行,1
7730,CZ6831,E90,乌鲁木齐,伊宁,NA,NA,NA,执行日期0701-1029执行 或738/73G执行 与MF4371 MU4583代码共享,4
7731,CZ6832,E90,伊宁,乌鲁木齐,NA,NA,NA,执行日期0701-1029执行 或738/73G执行 与MF4372 MU4584代码共享,4
7732,CZ6832,E90,伊宁,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4372 MU4584代码共享,3
7733,CZ6835,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4375 MU4585代码共享,3
7734,CZ6835,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4375 MU4585代码共享,4
7735,CZ6836,E90,和田,乌鲁木齐,NA,NA,NA,或752/738/73G执行 与MF4376 MU4586代码共享,3
7736,CZ6836,E90,和田,乌鲁木齐,NA,NA,NA,或752/738/73G执行 与MF4376 MU4586代码共享,4
7737,CZ6839,E90,乌鲁木齐,和田,NA,NA,NA,或752/738/73G执行 与MF4377 MU4587代码共享,7
7738,CZ6840,E90,和田,乌鲁木齐,NA,NA,NA,或752/738/73G执行 与MF4378 MU4588代码共享,7
7739,CZ6841,E90,乌鲁木齐,阿勒泰,NA,NA,NA,或738/73G执行 与MF4379代码共享,7
7740,CZ6842,E90,阿勒泰,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4380代码共享,7
7741,CZ6844,E90,阿勒泰,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4382代码共享,1
7742,CZ6844,E90,阿勒泰,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4382代码共享,3
7743,CZ6844,E90,阿勒泰,乌鲁木齐,NA,NA,NA,执行日期0701-1029执行 或738/73G执行 与MF4382代码共享,3
7744,CZ6845,E90,乌鲁木齐,阿克苏,NA,NA,NA,或738/73G执行 与MF4383 MU4589代码共享,7
7745,CZ6846,E90,阿克苏,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4384 MU4590代码共享,2
7746,CZ6846,E90,阿克苏,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4384 MU4590代码共享,5
7747,CZ6854,E90,和田,乌鲁木齐,NA,NA,NA,与MF4392 MU4596代码共享 或752/738/73G执行,1
7748,CZ6854,E90,和田,乌鲁木齐,NA,NA,NA,与MF4392 MU4596代码共享 或752/738/73G执行,6
7749,CZ6855,E90,乌鲁木齐,阿勒泰,NA,NA,NA,或738/73G执行 与MF4393代码共享,7
7750,CZ6856,E90,阿勒泰,乌鲁木齐,NA,NA,NA,或738/73G执行 与MF4394代码共享,7
7751,CZ6866,E90,阿克苏,乌鲁木齐,NA,NA,NA,与MF4402 MU4604代码共享 或738/73G执行,7
7752,CZ6897,E90,乌鲁木齐,那拉提,NA,NA,NA,执行日期0501-1029执行 或73G执行 与MF4425 MU4631代码共享,2
7753,CZ6897,E90,乌鲁木齐,那拉提,NA,NA,NA,或73G执行 与MF4425 MU4631代码共享,4
7754,CZ6897,E90,乌鲁木齐,那拉提,NA,NA,NA,执行日期0501-1029执行 或73G执行 与MF4425 MU4631代码共享,1
7755,CZ6898,E90,那拉提,乌鲁木齐,NA,NA,NA,执行日期0501-1029执行 或73G执行 与MF4426 MU4632代码共享,1
7756,CZ6898,E90,那拉提,乌鲁木齐,NA,NA,NA,执行日期0501-1029执行 或73G执行 与MF4426 MU4632代码共享,2
7757,CZ6898,E90,那拉提,乌鲁木齐,NA,NA,NA,或73G执行 与MF4426 MU4632代码共享,4
7758,CZ6899,E90,伊宁,乌鲁木齐,西安,NA,NA,与MF4427代码共享 或752/738/73G执行,3
7759,CZ6900,E90,西安,乌鲁木齐,伊宁,NA,NA,与MF4428代码共享 或752/738/73G执行,1
7760,CZ6900,E90,西安,乌鲁木齐,伊宁,NA,NA,与MF4428代码共享 或752/738/73G执行,1
7761,CZ6900,E90,西安,乌鲁木齐,伊宁,NA,NA,与MF4428代码共享 或752/738/73G执行,1
7762,CZ6949,E90,乌鲁木齐,重庆,昆明,NA,NA,与MF4473 G55157 MU3435代码共享 或752/738/73G执行,5
7763,CZ6960,E90,济南,西安,乌鲁木齐,NA,NA,与MF4484 MU3642代码共享 或738/73G/752执行,1
7764,CZ6960,E90,济南,西安,乌鲁木齐,NA,NA,与MF4484 MU3642代码共享 或738/73G/752执行,3
7765,CZ6960,E90,济南,西安,乌鲁木齐,NA,NA,与MF4484 MU3642代码共享 或738/73G/752执行,3
7766,GS7475,E90,乌鲁木齐,库车,NA,NA,NA,或320/EM4执行,7
7767,GS7476,E90,库车,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7768,GS7477,E90,乌鲁木齐,库车,NA,NA,NA,或320/EM4执行,7
7769,GS7478,E90,库车,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7770,GS7479,E90,乌鲁木齐,库车,NA,NA,NA,或320/EM4执行,7
7771,GS7480,E90,库车,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7772,GS7485,E90,乌鲁木齐,库尔勒,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7773,GS7486,E90,库尔勒,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,2
7774,GS7486,E90,库尔勒,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,5
7775,GS7487,E90,乌鲁木齐,库尔勒,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,2
7776,GS7487,E90,乌鲁木齐,库尔勒,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,5
7777,GS7488,E90,库尔勒,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7778,GS7489,E90,乌鲁木齐,库尔勒,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,3
7779,GS7489,E90,乌鲁木齐,库尔勒,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,4
7780,GS7490,E90,库尔勒,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,3
7781,GS7490,E90,库尔勒,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,4
7782,GS7495,E90,乌鲁木齐,重庆,海口,NA,NA,或333/332/320执行,1
7783,GS7495,E90,乌鲁木齐,重庆,海口,NA,NA,或333/332/320执行,5
7784,GS7495,E90,乌鲁木齐,重庆,海口,NA,NA,或333/332/320执行,1
7785,GS7496,E90,海口,重庆,乌鲁木齐,NA,NA,或333/332/320执行,6
7786,GS7496,E90,海口,重庆,乌鲁木齐,NA,NA,或333/332/320执行,1
7787,GS7505,E90,乌鲁木齐,博乐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7788,GS7506,E90,博乐,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7789,GS7507,E90,乌鲁木齐,博乐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7790,GS7508,E90,博乐,乌鲁木齐,NA,NA,NA,或320/EM4执行 待航路走向批复后执行,7
7791,GS7511,E90,乌鲁木齐,阿克苏,NA,NA,NA,或320/EM4执行,7
7792,GS7512,E90,阿克苏,乌鲁木齐,NA,NA,NA,或320/EM4执行,3
7793,GS7512,E90,阿克苏,乌鲁木齐,NA,NA,NA,或320/EM4执行,4
7794,GS7513,E90,乌鲁木齐,阿克苏,NA,NA,NA,或320/EM4执行,7
7795,GS7514,E90,阿克苏,乌鲁木齐,NA,NA,NA,或320/EM4执行,7
7796,GS7515,E90,乌鲁木齐,阿克苏,NA,NA,NA,或320/EM4执行,7
7797,GS7516,E90,阿克苏,乌鲁木齐,NA,NA,NA,或320/EM4执行,7
7798,GS7517,E90,乌鲁木齐,阿克苏,NA,NA,NA,或320/EM4执行,7
7799,GS7518,E90,阿克苏,乌鲁木齐,NA,NA,NA,或320/EM4执行,7
7800,GS7529,E90,乌鲁木齐,那拉提,NA,NA,NA,或320/EM4执行,3
7801,GS7529,E90,乌鲁木齐,那拉提,NA,NA,NA,或320/EM4执行,4
7802,GS7530,E90,那拉提,乌鲁木齐,NA,NA,NA,或320/EM4执行,3
7803,GS7530,E90,那拉提,乌鲁木齐,NA,NA,NA,或320/EM4执行,4
7804,GS7533,E90,乌鲁木齐,伊宁,NA,NA,NA,或320/EM4执行,7
7805,GS7534,E90,伊宁,乌鲁木齐,NA,NA,NA,或320/EM4执行,7
