city1_2,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flag
昆明南充,NA,NA,NA,NA,NA,NA,NA,NA,NA,25323
凯里杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22574
林芝重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24570
济南延吉,NA,NA,NA,NA,NA,NA,NA,NA,NA,23488
日照重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24592
昆明临汾,NA,NA,NA,NA,NA,NA,NA,NA,NA,25342
昆明烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,25365
赣州青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,25371
泸州长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,24608
宜昌杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22621
上海虹桥白山,NA,NA,NA,NA,NA,NA,NA,NA,NA,9140
乌海宜昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21298
武汉武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,21299
齐齐哈尔上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,9150
昆明怀化,NA,NA,NA,NA,NA,NA,NA,NA,NA,22635
西安怀化,NA,NA,NA,NA,NA,NA,NA,NA,NA,22637
桂林徐州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25415
漠河呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,22641
西安呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,22644
天津庆阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20448
桂林烟台,NA,NA,NA,NA,NA,NA,NA,NA,NA,25430
厦门呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,22652
临汾青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,25436
上海浦东乌兰浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,22656
兰州运城,NA,NA,NA,NA,NA,NA,NA,NA,NA,25438
西安衡阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22665
遵义上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23340
连云港哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,22674
南京南充,NA,NA,NA,NA,NA,NA,NA,NA,NA,18618
哈尔滨大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,24745
昆明大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,24748
鄂尔多斯呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,21437
盐城哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,22706
敦煌张掖,NA,NA,NA,NA,NA,NA,NA,NA,NA,23668
太原泉州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20504
上海浦东惠州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22720
呼伦贝尔上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,10831
上海虹桥忻州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25714
张家口深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23461
六盘水上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,25496
洛阳三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,25515
上海浦东青阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20531
柳州天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,25532
长春义乌,NA,NA,NA,NA,NA,NA,NA,NA,NA,19584
泸州南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25535
赤峰昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,19591
西安大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,24814
北京南苑西双版纳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22783
杭州大庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,18716
天津大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,24820
宁波上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,12047
上海虹桥赤峰,NA,NA,NA,NA,NA,NA,NA,NA,NA,19594
梅州天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,25569
重庆济宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,19630
无锡哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,18759
南充三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,25574
深圳佳木斯,NA,NA,NA,NA,NA,NA,NA,NA,NA,22821
重庆临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,19642
重庆榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,19664
南京铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25602
南宁张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,24857
达州上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000
长沙大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,19687
南宁西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25627
上海浦东恩施,NA,NA,NA,NA,NA,NA,NA,NA,NA,24872
桂林凯里,NA,NA,NA,NA,NA,NA,NA,NA,NA,22879
九寨沟上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,13542
北京南苑凯里,NA,NA,NA,NA,NA,NA,NA,NA,NA,22880
满洲里唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,25651
济宁大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,18835
晋江上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
北京南苑阿尔山,NA,NA,NA,NA,NA,NA,NA,NA,NA,25664
上海浦东固原,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931
北京南苑昭通,NA,NA,NA,NA,NA,NA,NA,NA,NA,25683
北京首都扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,9507
南阳海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24956
宜宾贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22971
宜昌贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22972
成都阿坝,NA,NA,NA,NA,NA,NA,NA,NA,NA,18903
临汾海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24970
常州贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,19847
上海浦东忻州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25714
湛江桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,23003
深圳邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,24996
洛阳兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23010
南京德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,20777
上海浦东德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,20779
黔江北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,9777
宜宾兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23034
义乌兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23036
西安唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,25766
恩施西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,24007
迪庆北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,19888
南充杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25065
揭阳潮汕西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,25791
三亚襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25799
万州成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,18995
石家庄丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23048
三亚牡丹江,NA,NA,NA,NA,NA,NA,NA,NA,NA,20848
普洱丽江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23805
昆明淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25101
南宁荔波,NA,NA,NA,NA,NA,NA,NA,NA,NA,23061
敦煌阿拉善右旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,19960
敦煌吐鲁番,NA,NA,NA,NA,NA,NA,NA,NA,NA,19964
北京南苑六盘水,NA,NA,NA,NA,NA,NA,NA,NA,NA,23069
深圳德宏,NA,NA,NA,NA,NA,NA,NA,NA,NA,23073
东营宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,19969
天津盐城,NA,NA,NA,NA,NA,NA,NA,NA,NA,25867
天津扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25868
大庆三亚,NA,NA,NA,NA,NA,NA,NA,NA,NA,19979
乌鲁木齐连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,23097
德宏上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,20779
太原宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,25886
鄂尔多斯福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19985
鄂尔多斯邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,19987
武汉忻州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25908
上海虹桥西昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21062
深圳满洲里,NA,NA,NA,NA,NA,NA,NA,NA,NA,20988
临沂哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,25145
营口上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,25708
阿克苏上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,21645
大理上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,22293
襄阳哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,25163
武汉白山,NA,NA,NA,NA,NA,NA,NA,NA,NA,23164
揭阳潮汕哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,25173
通辽南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,23196
武夷山南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,23227
揭阳潮汕广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,16854
恩施北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20041
荔波上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23062
青岛南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,23243
上海虹桥铜仁,NA,NA,NA,NA,NA,NA,NA,NA,NA,23311
乌鲁木齐石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,25786
铜仁重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,16866
万州重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,16867
佛山南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20102
通化北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,23267
上海虹桥遵义,NA,NA,NA,NA,NA,NA,NA,NA,NA,23340
西安巴彦淖尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,23299
青岛巴彦淖尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,23300
朝阳上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24523
敦煌上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24831
西安金昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,25256
天津揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,21157
固原上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931
兴义成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,24242
神农架上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25133
天水银川,NA,NA,NA,NA,NA,NA,NA,NA,NA,24077
伊春上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25435
长沙包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,19296
海口扬州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20173
南阳洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,16919
潍坊临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,16922
满洲里上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25655
上海虹桥襄阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25702
拉萨康定,NA,NA,NA,NA,NA,NA,NA,NA,NA,25297
北京南苑喀什,NA,NA,NA,NA,NA,NA,NA,NA,NA,25301
上海虹桥张家口,NA,NA,NA,NA,NA,NA,NA,NA,NA,25710
丽江拉萨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20749
天津吕梁,NA,NA,NA,NA,NA,NA,NA,NA,NA,24137
大同长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000
武汉长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,17002
海口长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,17003
呼和浩特南宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,20204
呼和浩特揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,20209
呼和浩特黄山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20215
义乌天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,23502
海口大同,NA,NA,NA,NA,NA,NA,NA,NA,NA,17018
合肥舟山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20223
黔江上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,18252
秦皇岛邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,17023
张掖乌鲁木齐,NA,NA,NA,NA,NA,NA,NA,NA,NA,23530
北京首都赣州,NA,NA,NA,NA,NA,NA,NA,NA,NA,424
遵义温州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23537
保山北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,21731
西宁厦门,NA,NA,NA,NA,NA,NA,NA,NA,NA,23551
合肥呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,17037
南通桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,25419
上海虹桥黎平,NA,NA,NA,NA,NA,NA,NA,NA,NA,20414
梅州长沙,NA,NA,NA,NA,NA,NA,NA,NA,NA,22069
额济纳旗阿拉善左旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,23576
福州临沂,NA,NA,NA,NA,NA,NA,NA,NA,NA,22387
锡林浩特广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19457
无锡太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,17196
上海虹桥漠河,NA,NA,NA,NA,NA,NA,NA,NA,NA,20992
柳州常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,19471
榆林上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,21055
北京首都晋江,NA,NA,NA,NA,NA,NA,NA,NA,NA,817
西昌上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,21062
柳州兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25456
三亚常德,NA,NA,NA,NA,NA,NA,NA,NA,NA,17242
拉萨郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,19510
张掖敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,23668
上海浦东怀化,NA,NA,NA,NA,NA,NA,NA,NA,NA,17250
石家庄张家界,NA,NA,NA,NA,NA,NA,NA,NA,NA,17252
阿拉善右旗额济纳旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,23679
西安六盘水,NA,NA,NA,NA,NA,NA,NA,NA,NA,25494
合肥长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,19551
喀什北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,25301
连云港长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,19561
三亚洛阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25515
铜仁上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23311
梧州广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17300
东营广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17317
伊宁上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23332
张掖上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,23335
武汉泸州,NA,NA,NA,NA,NA,NA,NA,NA,NA,25537
天津牡丹江,NA,NA,NA,NA,NA,NA,NA,NA,NA,25548
上海虹桥日照,NA,NA,NA,NA,NA,NA,NA,NA,NA,24182
杭州白山,NA,NA,NA,NA,NA,NA,NA,NA,NA,22592
三明上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,24183
南通上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,18232
石河子喀什,NA,NA,NA,NA,NA,NA,NA,NA,NA,23767
贵阳凯里,NA,NA,NA,NA,NA,NA,NA,NA,NA,23772
上海虹桥恩施,NA,NA,NA,NA,NA,NA,NA,NA,NA,24872
上海虹桥固原,NA,NA,NA,NA,NA,NA,NA,NA,NA,24931
上海虹桥衡阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25130
宁蒗昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,23782
铜仁宁波,NA,NA,NA,NA,NA,NA,NA,NA,NA,25591
延吉重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,19675
临沂福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22387
珠海柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,23812
柳州桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,17421
南阳桂林,NA,NA,NA,NA,NA,NA,NA,NA,NA,17424
北京首都克拉玛依,NA,NA,NA,NA,NA,NA,NA,NA,NA,20657
西安南充,NA,NA,NA,NA,NA,NA,NA,NA,NA,23815
武汉十堰,NA,NA,NA,NA,NA,NA,NA,NA,NA,23861
张家口上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,25710
珠海揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,17474
大同成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19750
西双版纳太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,20476
三亚揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,17480
泉州青阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20487
南通珠海,NA,NA,NA,NA,NA,NA,NA,NA,NA,17505
泉州贵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,20489
乌鲁木齐包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,21694
南通成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19800
厦门日照,NA,NA,NA,NA,NA,NA,NA,NA,NA,25696
杭州毕节,NA,NA,NA,NA,NA,NA,NA,NA,NA,21701
延吉成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19833
上海虹桥大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,8188
榆林哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20378
夏河成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,23966
遵义成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,23972
青阳北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,20530
洛阳武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,17602
南阳武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,17603
昆明稻城,NA,NA,NA,NA,NA,NA,NA,NA,NA,23979
宜春西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,25757
满洲里杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22595
拉萨格尔木,NA,NA,NA,NA,NA,NA,NA,NA,NA,17653
黔江广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21767
北京首都衡阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25132
海口舟山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18519
西宁揭阳潮汕,NA,NA,NA,NA,NA,NA,NA,NA,NA,25791
北京首都金昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,25257
林芝广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21791
无锡西宁,NA,NA,NA,NA,NA,NA,NA,NA,NA,21314
乌海兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17705
昆明连云港,NA,NA,NA,NA,NA,NA,NA,NA,NA,20595
乌兰浩特兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,17706
延吉深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,25840
宜昌青岛,NA,NA,NA,NA,NA,NA,NA,NA,NA,25850
天津淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,24061
哈尔滨乌兰浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,24066
海口东营,NA,NA,NA,NA,NA,NA,NA,NA,NA,19967
衢州西安,NA,NA,NA,NA,NA,NA,NA,NA,NA,17805
赣州南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20643
张掖上海浦东,NA,NA,NA,NA,NA,NA,NA,NA,NA,23335
十堰天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,25872
遵义天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,25878
海口常州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24740
济宁包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,19303
南宁凯里,NA,NA,NA,NA,NA,NA,NA,NA,NA,24107
荔波昆明,NA,NA,NA,NA,NA,NA,NA,NA,NA,24108
腾冲大理,NA,NA,NA,NA,NA,NA,NA,NA,NA,17855
天津临汾,NA,NA,NA,NA,NA,NA,NA,NA,NA,24126
吕梁兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24127
榆林兰州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24129
杭州丹东,NA,NA,NA,NA,NA,NA,NA,NA,NA,24761
贵阳绵阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,22946
腾冲西双版纳,NA,NA,NA,NA,NA,NA,NA,NA,NA,17871
厦门北海,NA,NA,NA,NA,NA,NA,NA,NA,NA,19346
青岛长治,NA,NA,NA,NA,NA,NA,NA,NA,NA,21960
湛江柳州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24150
沈阳牡丹江,NA,NA,NA,NA,NA,NA,NA,NA,NA,24151
桂林石家庄,NA,NA,NA,NA,NA,NA,NA,NA,NA,22990
桂林湛江,NA,NA,NA,NA,NA,NA,NA,NA,NA,23003
烟台南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,24173
日照北京南苑,NA,NA,NA,NA,NA,NA,NA,NA,NA,24174
上海浦东日照,NA,NA,NA,NA,NA,NA,NA,NA,NA,24182
威海重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,22021
拉萨南京,NA,NA,NA,NA,NA,NA,NA,NA,NA,20782
西宁敦煌,NA,NA,NA,NA,NA,NA,NA,NA,NA,24822
珠海三明,NA,NA,NA,NA,NA,NA,NA,NA,NA,24208
南京上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,12049
忻州天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,24222
运城天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,24224
西安佛山,NA,NA,NA,NA,NA,NA,NA,NA,NA,20105
乌海太原,NA,NA,NA,NA,NA,NA,NA,NA,NA,24229
鞍山上海虹桥,NA,NA,NA,NA,NA,NA,NA,NA,NA,12518
珠海武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,24237
拉萨夏河,NA,NA,NA,NA,NA,NA,NA,NA,NA,20112
海口兴义,NA,NA,NA,NA,NA,NA,NA,NA,NA,24241
杭州阜阳,NA,NA,NA,NA,NA,NA,NA,NA,NA,18051
上海虹桥宜宾,NA,NA,NA,NA,NA,NA,NA,NA,NA,2876
柳州福州,NA,NA,NA,NA,NA,NA,NA,NA,NA,18056
西安安庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24261
上海虹桥九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,13542
白山成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,22148
德宏深圳,NA,NA,NA,NA,NA,NA,NA,NA,NA,23073
盐城成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,22187
郑州井冈山,NA,NA,NA,NA,NA,NA,NA,NA,NA,18074
西安邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,20181
贵阳包头,NA,NA,NA,NA,NA,NA,NA,NA,NA,24287
南宁榆林,NA,NA,NA,NA,NA,NA,NA,NA,NA,20956
荔波海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24932
武汉库尔勒,NA,NA,NA,NA,NA,NA,NA,NA,NA,22941
万州北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,9664
舟山大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,22244
哈尔滨唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,25135
南阳大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,22262
揭阳潮汕大连,NA,NA,NA,NA,NA,NA,NA,NA,NA,22269
锦州海口,NA,NA,NA,NA,NA,NA,NA,NA,NA,24988
杭州邯郸,NA,NA,NA,NA,NA,NA,NA,NA,NA,24994
黄山呼和浩特,NA,NA,NA,NA,NA,NA,NA,NA,NA,20215
漠河天津,NA,NA,NA,NA,NA,NA,NA,NA,NA,20994
北京南苑玉树,NA,NA,NA,NA,NA,NA,NA,NA,NA,21033
白山武汉,NA,NA,NA,NA,NA,NA,NA,NA,NA,23164
和田合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,20224
上海浦东西昌,NA,NA,NA,NA,NA,NA,NA,NA,NA,21062
吕梁广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24390
大连日照,NA,NA,NA,NA,NA,NA,NA,NA,NA,23990
宁波合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,20233
满洲里合肥,NA,NA,NA,NA,NA,NA,NA,NA,NA,20235
白山广州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24417
揭阳潮汕北京首都,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550
嘉峪关额济纳旗,NA,NA,NA,NA,NA,NA,NA,NA,NA,22357
绵阳郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24442
牡丹江杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20277
柳州郑州,NA,NA,NA,NA,NA,NA,NA,NA,NA,24455
上海虹桥南通,NA,NA,NA,NA,NA,NA,NA,NA,NA,18232
西安梧州,NA,NA,NA,NA,NA,NA,NA,NA,NA,21125
阿尔山杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20304
延吉杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,20306
北京首都九寨沟,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763
北京首都兴义,NA,NA,NA,NA,NA,NA,NA,NA,NA,11289
盐城呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,25113
深圳淮安,NA,NA,NA,NA,NA,NA,NA,NA,NA,18340
哈尔滨抚远,NA,NA,NA,NA,NA,NA,NA,NA,NA,19050
深圳呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,25120
昆明呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,20328
十堰长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,24504
兰州长春,NA,NA,NA,NA,NA,NA,NA,NA,NA,24507
秦皇岛呼伦贝尔,NA,NA,NA,NA,NA,NA,NA,NA,NA,20334
烟台潍坊,NA,NA,NA,NA,NA,NA,NA,NA,NA,18379
青岛武夷山,NA,NA,NA,NA,NA,NA,NA,NA,NA,21220
无锡威海,NA,NA,NA,NA,NA,NA,NA,NA,NA,18390
上海浦东哈密,NA,NA,NA,NA,NA,NA,NA,NA,NA,20348
上海虹桥唐山,NA,NA,NA,NA,NA,NA,NA,NA,NA,8109
洛阳哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20357
宜春成都,NA,NA,NA,NA,NA,NA,NA,NA,NA,19829
固原重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24536
惠州重庆,NA,NA,NA,NA,NA,NA,NA,NA,NA,24554
扬州哈尔滨,NA,NA,NA,NA,NA,NA,NA,NA,NA,20390
康定杭州,NA,NA,NA,NA,NA,NA,NA,NA,NA,22572
