"","city1_2","flag","flight","flight_total_account","plane","remarks"
"5144","乌鲁木齐成都",11206,"3U8584",7,"319","或330/320执行"
"5145","乌鲁木齐成都",11206,"3U8841/2",14,"319","或330/320执行"
"5146","乌鲁木齐成都",11206,"CA4151/2",14,"757",NA
"5147","乌鲁木齐成都",11206,"CA4153/4",14,"319",NA
"5148","乌鲁木齐成都",11206,"CA4157/8",14,"319",NA
"5149","成都乌鲁木齐",11206,"CZ3693/4",14,"73G","或738执行"
"5150","乌鲁木齐成都",11206,"CZ6925",2,"737","或752执行 执行日期0701-0814执行"
"5151","乌鲁木齐成都",11206,"CZ6925/6",14,"73G","或752执行 执行日期0815-1029执行"
"5152","成都乌鲁木齐",11206,"CZ6926",2,"737","或752执行 执行日期0701-0814执行"
"5153","乌鲁木齐成都",11206,"CZ6941/2",14,"73G","或752/ERJ执行"
"5154","乌鲁木齐成都",11206,"CZ6943/4",14,"73G","或752/ERJ执行"
"5155","乌鲁木齐成都",11206,"HU7367/8",14,"738","执行日期0601-1029执行"
"5156","沈阳呼和浩特",11231,"CZ6663/4",14,"319",NA
"5157","呼和浩特沈阳",11231,"GS6439/40",8,"EMB","执行日期：0720-1029"
"5158","呼和浩特沈阳",11231,"GS7453/4",14,"ERJ","执行日期：3月27-10月29日；临时取消：5月10-5月31日_x005F_x000D__x000D_
；临时取消：6月6-6月30日"
"5159","沈阳呼和浩特",11231,"ZH9409/10",14,"737",NA
"5160","贵阳桂林",11237,"G52647/8",14,"CR2",NA
"5161","贵阳桂林",11237,"GS6463/4",14,"ERJ","或E90执行"
"5162","桂林贵阳",11237,"MF8421/2",14,"752","或B737执行"
"5163","贵阳丽江",11264,"CZ3665/6",14,"73G",NA
"5164","赣州上海虹桥",11287,"MU2993",7,"320",NA
"5165","上海虹桥赣州",11287,"MU2994",7,"320",NA
"5166","柳州深圳",11326,"EU2201/2",6,"319","或A320执行"
"5167","厦门大连",11335,"CZ6529/30",18,"319","或321执行 执行日期0327-0430;0801-0820执行"
"5168","厦门大连",11335,"HU7695",4,"738",NA
"5169","大连厦门",11335,"HU7696",4,"738",NA
"5170","厦门大连",11335,"MF8035/6",14,"738","或B757执行"
"5171","长沙银川",11345,"CZ3709/10",14,"320","或321执行"
"5172","银川长沙",11345,"MU2265/6",14,"320",NA
"5173","上海虹桥绵阳",11389,"9C8901",7,"320",NA
"5174","绵阳上海虹桥",11389,"9C8902",7,"320",NA
"5175","上海浦东绵阳",11389,"FM9407",7,"738","或B752/B73G执行"
"5176","绵阳上海浦东",11389,"FM9408",7,"738","或B752/B73G执行"
"5177","银川上海虹桥",11402,"9C8907/8",14,"320",NA
"5178","银川上海浦东",11402,"CA1257/8",14,"319",NA
"5179","上海浦东银川",11402,"CA1905/6",14,"320",NA
"5180","上海虹桥银川",11402,"FM9329/30",14,"738","或B752/B73G/CR2执行"
"5181","上海浦东银川",11402,"MU5275",7,"320",NA
"5182","银川上海浦东",11402,"MU5276",7,"320",NA
"5183","乌鲁木齐福州",11403,"CZ6985/6",14,"752","或73G/E90执行 0601-1029执行"
"5184","乌鲁木齐福州",11403,"HU7893",7,"738",NA
"5185","福州乌鲁木齐",11403,"HU7894",7,"738",NA
"5186","福州乌鲁木齐",11403,"MF8277/8",14,"73G","或B757执行  执行日期0706-1029执行_x005F_x000D__x000D_
HD[2011]1020"
"5187","宁波桂林",11442,"MU5649/50",4,"320","HD[2011]617"
"5188","青岛齐齐哈尔",11479,"FM9199/200",8,"738","或B73G/CR2执行"
"5189","石家庄银川",11530,"GS6607/8",14,"ERJ","或E90执行  _x005F_x000D__x000D_
取消：1001-1029"
"5190","石家庄银川",11530,"SC4721",7,"733","或B738执行"
"5191","银川石家庄",11530,"SC4722",7,"733","或B738执行"
"5192","揭阳昆明",11534,"CZ3863",7,"733","或738执行"
"5193","昆明揭阳",11534,"CZ3864",7,"733","或738执行"
"5194","揭阳济南",11536,"EU2703/4",14,"319","或A320执行 执行日期0928-1029执行"
"5195","温州哈尔滨",11578,"3U8825/6",14,"320","或321/319执行"
"5196","哈尔滨温州",11578,"CZ6259",14,"M90","或320/319执行 执行日期0502-1029执行"
"5197","上海虹桥南阳",11586,"CZ3149/50",14,"ERJ","或320/319执行"
"5198","南京威海",11588,"MU2813",7,"ERJ","执行日期0403-1029执行"
"5199","威海南京",11588,"MU2814",7,"ERJ","执行日期0403-1029执行"
"5200","潍坊北京首都",11645,"GS7425/6",14,"E90",NA
"5201","包头西安",11651,"GS6531/2",14,"E90","执行日期：5月4-6月30日；"
"5202","贵阳梧州",11674,"G52713",4,"CR2",NA
"5203","梧州贵阳",11674,"G52714",4,"CR2",NA
"5204","昆明德宏",11682,"8L9931",7,"73G",NA
"5205","德宏昆明",11682,"8L9932",7,"73G",NA
"5206","昆明德宏",11682,"KY8095/6",14,"737",NA
"5207","德宏昆明",11682,"MU5735",7,"733","或73G执行"
"5208","昆明德宏",11682,"MU5736",7,"733","或73G执行"
"5209","昆明德宏",11682,"MU5971/2",14,"73G","或733执行"
"5210","昆明德宏",11682,"MU5973",7,"733","或73G执行"
"5211","德宏昆明",11682,"MU5974",7,"733","或73G执行"
"5212","昆明德宏",11682,"MU5975/6",14,"733","或73G执行"
"5213","昆明德宏",11682,"MU5977/8",14,"733","或73G执行"
"5214","昆明德宏",11682,"MU5979",1,"73G","或733执行"
"5215","昆明德宏",11682,"MU5979/80",12,"73G","或733执行"
"5216","德宏昆明",11682,"MU5980",1,"73G","或733执行"
"5217","运城重庆",11696,"GS6677/8",14,"E90","或ERJ145执行_x005F_x000D__x000D_
执行日期：3月27-10月29日；临时取消：5月10-5月31日_x005F_x000D__x000D_
；临时取消：6月6-6月30日_x005F_x000D__x000D_
取消：1007"
"5218","珠海三亚",11708,"3U8873/4",6,"320","或321/319执行"
"5219","珠海三亚",11708,"BK2831/2",14,"738","执行日期：5月1日-10月29日_x005F_x000D__x000D_
取消：0707-1029"
"5220","三亚珠海",11708,"BK2832",4,"738",NA
"5221","珠海三亚",11708,"CZ6725/6",14,"319","执行日期0501-1029执行"
"5222","杭州西宁",11714,"3U8821",7,"320","或321/319执行"
"5223","西宁杭州",11714,"3U8822",7,"320","或321/319执行"
"5224","沈阳无锡",11765,"ZH9515/6",14,"737",NA
"5225","昆明温州",11771,"3U8941/2",14,"320","或321/319执行"
"5226","昆明温州",11771,"8L9937",7,"73G","或319执行"
"5227","温州昆明",11771,"8L9938",7,"73G","或319执行"
"5228","温州昆明",11771,"CA1955/6",14,"738",NA
"5229","温州昆明",11771,"MU5461/2",14,"737",NA
"5230","赣州厦门",11775,"3U8937/8",14,"319","或321/320执行"
"5231","烟台北京首都",11778,"CA1545/6",14,"738",NA
"5232","烟台北京首都",11778,"CA1585/6",14,"738",NA
"5233","烟台北京首都",11778,"CA1593/4",14,"738",NA
"5234","烟台北京首都",11778,"MU5135/6",14,"320",NA
"5235","烟台北京首都",11778,"SC4851/2",14,"733","或B738执行"
"5236","烟台北京首都",11778,"SC4855/6",14,"733","或B738执行"
"5237","烟台北京首都",11778,"SC4857/8",14,"733","或B738执行"
"5238","长沙太原",11791,"CZ3773/4",14,"738","或73G执行"
"5239","长沙太原",11791,"CZ3781/2",6,"73G","或738执行"
"5240","太原长沙",11791,"HU7333",5,"738","或B733执行"
"5241","太原长沙",11791,"HU7333/4",8,"737",NA
"5242","长沙太原",11791,"HU7334",5,"734","或B733执行"
"5243","太原长沙",11791,"HU7387",7,"738","或B733/B734执行 执行日期0701-1029执行"
"5244","长沙太原",11791,"HU7388",7,"738","或B733/B734执行 执行日期0701-1029执行"
"5245","长沙太原",11791,"MF8157/8",14,"738","或B757执行"
"5246","太原长沙",11791,"MU2275",7,"73G","执行日期1001-1029执行_x005F_x000D__x000D_
取消：1001-1029"
"5247","长沙太原",11791,"MU2276",7,"73G","执行日期1001-1029执行"
"5248","太原长沙",11791,"MU2293",7,"73G","执行日期1001-1029执行"
"5249","昆明武汉",11794,"8L9939",7,"73G","或319执行"
"5250","武汉昆明",11794,"8L9940",7,"73G","或319执行"
"5251","昆明武汉",11794,"8L9959",7,"73G","或319执行"
"5252","武汉昆明",11794,"8L9960",7,"73G","或319执行"
"5253","昆明武汉",11794,"8L9969/70",14,"73G","或319执行"
"5254","武汉昆明",11794,"CZ3423/4",14,"73G","或738执行"
"5255","武汉昆明",11794,"CZ3469/70",14,"738","或73G执行"
"5256","武汉昆明",11794,"MF8461/2",14,"738","或B757执行"
"5257","武汉昆明",11794,"MU2545/6",14,"738",NA
"5258","武汉昆明",11794,"MU2549/50",14,"733",NA
"5259","昆明武汉",11794,"MU3219/20",14,"737",NA
"5260","武汉昆明",11794,"ZH9569",7,"738","或319/320执行"
"5261","昆明武汉",11794,"ZH9570",7,"738","或319/320执行"
"5262","绵阳沈阳",11795,"3U8591/2",14,"ERJ",NA
"5263","郑州桂林",11874,"CZ6859/60",14,"319",NA
"5264","郑州桂林",11874,"SC4751",7,"733","或B738执行"
"5265","桂林郑州",11874,"SC4752",7,"CR2","或B738执行"
"5266","三亚西安",11891,"CZ6319/20",14,"320",NA
"5267","西安三亚",11891,"JD5175/6",14,"319","或320执行 旅游包机"
"5268","西安三亚",11891,"JD5211",7,"319","或320执行 旅游包机"
"5269","三亚西安",11891,"JD5212",7,"319","或320执行 旅游包机"
"5270","西安三亚",11891,"ZH9131/2",28,"737",NA
"5271","西安三亚",11891,"ZH9157/8",14,"320",NA
"5272","深圳南京",11892,"CZ3559/60",14,"320","或319执行"
"5273","深圳南京",11892,"CZ3827/8",14,"320","或319执行"
"5274","深圳南京",11892,"HU7763",7,"738",NA
"5275","南京深圳",11892,"HU7764",7,"738",NA
"5276","南京深圳",11892,"MU2867",7,"320","或321执行"
"5277","深圳南京",11892,"MU2868",7,"320","或321执行"
"5278","南京深圳",11892,"MU2887",7,"320","或321执行"
"5279","深圳南京",11892,"MU2888",7,"320","或321执行"
"5280","深圳南京",11892,"ZH9707/8",14,"738","或319/320执行"
"5281","深圳南京",11892,"ZH9717",7,"738","或319/320执行"
"5282","南京深圳",11892,"ZH9718",7,"738","或319/320执行"
"5283","深圳南京",11892,"ZH9817",7,"738",NA
"5284","南京深圳",11892,"ZH9818",7,"738",NA
"5285","深圳南京",11892,"ZH9857",7,"738","或319/320执行"
"5286","南京深圳",11892,"ZH9858",7,"738","或319/320执行"
"5287","深圳南京",11892,"ZH9865/6",14,"738",NA
"5288","深圳南京",11892,"ZH9877/8",14,"738","或319/320执行"
"5289","石家庄三亚",11894,"CZ6271/2",6,"320","或319/M90执行 执行日期0925-1029执行"
"5290","三亚石家庄",11894,"JD5531/2",14,"319","或320执行 旅游包机"
"5291","石家庄三亚",11894,"NS3205/6",14,"738","或320/73G/E90/ERJ执行"
"5292","石家庄三亚",11894,"NS3207/8",14,"320","执行日期：3月27-5月31"
"5293","上海虹桥揭阳",11902,"9C8957/8",14,"320",NA
"5294","上海虹桥揭阳",11902,"CZ3851/2",14,"733","或738执行"
"5295","上海虹桥揭阳",11902,"CZ3853/4",14,"733","或738执行"
"5296","上海虹桥揭阳",11902,"FM9323/4",14,"CR2","或B738/B73G执行 执行日期0901-1029执行"
"5297","上海虹桥揭阳",11902,"MU5355/6",14,"320",NA
"5298","上海浦东揭阳",11902,"MU5399",7,"737",NA
"5299","揭阳上海浦东",11902,"MU5400",7,"737",NA
"5300","深圳徐州",11913,"HU7709",7,"738",NA
"5301","徐州深圳",11913,"HU7710",7,"738",NA
"5302","兰州乌鲁木齐",11957,"8L9923",7,"73G","或319执行"
"5303","乌鲁木齐兰州",11957,"8L9924",7,"73G","或319执行"
"5304","兰州乌鲁木齐",11957,"CZ6491/2",14,"319","或321/320/M90执行"
"5305","乌鲁木齐兰州",11957,"CZ6951/2",14,"73G","或752/ERJ执行"
"5306","乌鲁木齐兰州",11957,"HU7743",3,"738",NA
"5307","兰州乌鲁木齐",11957,"HU7744",3,"738",NA
"5308","兰州乌鲁木齐",11957,"HU7744/3",8,"738",NA
"5309","乌鲁木齐兰州",11957,"HU7791/2",6,"738","执行日期0811-1029"
"5310","兰州乌鲁木齐",11957,"JD5203/4",14,"319","或320执行 旅游包机 执行日期0501-1029执行"
"5311","兰州乌鲁木齐",11957,"MU2079",7,"73G","执行日期1001-1029执行"
"5312","乌鲁木齐兰州",11957,"MU2080",7,"73G","执行日期1001-1029执行"
"5313","兰州乌鲁木齐",11957,"MU2479",7,"733",NA
"5314","乌鲁木齐兰州",11957,"MU2480",7,"738",NA
"5315","兰州乌鲁木齐",11957,"SC4927",7,"738","或B733执行 执行日期0701-1029执行_x005F_x000D__x000D_
HD[2011]1024"
"5316","乌鲁木齐兰州",11957,"SC4928",7,"738","或B733执行 执行日期0701-1029执行"
"5317","大连太原",11987,"CZ6539/40",8,"319","执行日期0710-0831执行"
"5318","大连太原",11987,"CZ6579/80",14,"321","或319执行 执行日期0416-1029执行"
"5319","太原大连",11987,"CZ6977/8",14,"319","或321执行"
"5320","太原大连",11987,"HU7063",7,"738","执行日期0701-1029执行"
"5321","大连太原",11987,"HU7064",7,"738","执行日期0701-1029执行"
"5322","天津阜阳",12011,"GS6617/8",14,"E90","或ERJ145执行_x005F_x000D__x000D_
"
"5323","上海虹桥连云港",12035,"MU5549/50",14,"73G",NA
"5324","上海虹桥连云港",12035,"MU5579/80",14,"320",NA
"5325","南京上海浦东",12049,"MU2881",7,"ERJ",NA
"5326","上海浦东南京",12049,"MU2882",7,"ERJ","HD［2011］1047"
"5327","南京上海浦东",12049,"MU2891",7,"ERJ","HD［2011］1047"
"5328","上海浦东南京",12049,"MU2892",7,"ERJ",NA
"5329","北京首都乌海",12105,"HU7617",7,"734","或B738执行"
"5330","乌海北京首都",12105,"HU7618",7,"734","或B738执行"
"5331","运城海口",12125,"MU5205/6",8,"73G","执行日期1001-1029执行_x005F_x000D__x000D_
取消：1001-1029"
"5332","南宁厦门",12170,"KY8005/6",14,"737",NA
"5333","厦门南宁",12170,"MF8375/6",14,"738","或B757执行"
"5334","厦门南宁",12170,"SC4913/4",14,"738","或B733执行_x005F_x000D__x000D_
HD[2011]616_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]1024"
"5335","南宁厦门",12170,"ZH9515",7,"733","或319/320执行"
"5336","厦门南宁",12170,"ZH9516",7,"733","或319/320执行"
"5337","珠海成都",12193,"CA4391/2",6,"319",NA
"5338","珠海成都",12193,"CZ3767/8",14,"73G","或738执行"
"5339","天津深圳",12208,"CA1319/20",14,"73G","或B733/738执行"
"5340","天津深圳",12208,"CA1371/2",14,"738","或73G/733执行 执行日期0701-1029执行"
"5341","天津深圳",12208,"CZ3721/2",14,"319",NA
"5342","天津深圳",12208,"HU7203",7,"738","或B734/B733执行"
"5343","深圳天津",12208,"HU7204",7,"734","或B734/B733执行"
"5344","天津深圳",12208,"MF8379/80",14,"738","或B757执行"
"5345","深圳天津",12208,"ZH9729",3,"320","或738/733执行"
"5346","天津深圳",12208,"ZH9730",3,"320","或738/733执行"
"5347","天津深圳",12208,"ZH9783/4",8,"320","或738/733执行"
"5348","深圳天津",12208,"ZH9935",7,"738","或A320执行"
"5349","天津深圳",12208,"ZH9936",7,"738","或319/320执行"
"5350","泉州广州",12210,"MF8321/2",14,"73G","或B757执行"
"5351","泉州广州",12210,"MF8381",7,"73G","或B757执行"
"5352","广州泉州",12210,"MF8382",7,"73G","或B757执行  执行日期0829-1029执行"
"5353","泉州广州",12210,"MF8385/6",14,"73G","或B757执行"
"5354","泉州广州",12210,"ZH9547/8",14,"320","或738/733执行"
"5355","广州泉州",12210,"ZH9659",7,"320","或738/733执行"
"5356","泉州广州",12210,"ZH9660",7,"320","或738/733执行"
"5357","石家庄温州",12211,"NS3205/6",14,"738","或320/73G/E90/ERJ执行"
"5358","成都柳州",12214,"EU2201/2",6,"319","或A320执行"
"5359","三亚温州",12226,"3U8825/6",14,"320","或321/319执行"
"5360","温州三亚",12226,"NS3205/6",14,"738","或320/73G/E90/ERJ执行"
"5361","温州三亚",12226,"ZH9491/2",14,"320",NA
"5362","深圳成都",12233,"3U8701/2",14,"319","或330/321/320执行"
"5363","深圳成都",12233,"3U8703/4",14,"319","或330/321/320执行"
"5364","深圳成都",12233,"3U8705/6",14,"321","或330/320/319执行"
"5365","深圳成都",12233,"CA4311/2",14,"321",NA
"5366","深圳成都",12233,"CA4313/4",14,"319",NA
"5367","深圳成都",12233,"CA4329/30",14,"733",NA
"5368","深圳成都",12233,"CA4337/8",14,"757",NA
"5369","深圳成都",12233,"CA4389/90",14,"319",NA
"5370","深圳成都",12233,"CZ3433/4",14,"319","或321/320/738执行"
"5371","深圳成都",12233,"CZ3453/4",14,"321",NA
"5372","深圳成都",12233,"CZ3457/8",14,"320",NA
"5373","成都深圳",12233,"EU2201/2",6,"319","或A320执行"
"5374","深圳成都",12233,"EU2217/8",14,"319","或A320执行"
"5375","深圳成都",12233,"HU7327",7,"738",NA
"5376","成都深圳",12233,"HU7328",7,"738",NA
"5377","深圳成都",12233,"HU7751",7,"738",NA
"5378","成都深圳",12233,"HU7752",7,"738",NA
"5379","深圳成都",12233,"ZH9823",7,"739","或320执行"
"5380","成都深圳",12233,"ZH9824",7,"739","或320执行"
"5381","深圳成都",12233,"ZH9923/4",14,"320","或738/733执行"
"5382","深圳成都",12233,"ZH9973/4",14,"320","或738/733执行"
"5383","上海虹桥阜阳",12243,"KN2947/8",14,"73G","或738执行"
"5384","黎平贵阳",12341,"G52605/6",14,"CR2",NA
"5385","黎平贵阳",12341,"GS6471/2",14,"ERJ",NA
"5386","西安厦门",12342,"HU7851",7,"738","或B734执行"
"5387","厦门西安",12342,"HU7852",7,"738","或B734执行"
"5388","西安厦门",12342,"JD5287/8",28,"319","或320执行 旅游包机"
"5389","厦门西安",12342,"MF8207/8",14,"752","或B737执行"
"5390","厦门西安",12342,"MF8217/8",14,"752","或B737执行"
"5391","厦门西安",12342,"MF8233/4",4,"73G","或B757执行_x005F_x000D__x000D_
HD[2011]826_x005F_x000D__x000D_
HD[2011]915_x005F_x000D__x000D_
"
"5392","西安厦门",12342,"MU2281",7,"320",NA
"5393","厦门西安",12342,"MU2282",7,"320",NA
"5394","厦门西安",12342,"SC4781/2",14,"733","HD[2011] 615"
"5395","厦门西安",12342,"SC4807/8",14,"738","HD[2011]827"
"5396","乌鲁木齐深圳",12345,"CZ6889/90",14,"73G","或752/772/AB6执行"
"5397","乌鲁木齐深圳",12345,"HU7743",3,"738",NA
"5398","深圳乌鲁木齐",12345,"HU7744",3,"738",NA
"5399","深圳乌鲁木齐",12345,"HU7744/3",8,"738",NA
"5400","乌鲁木齐深圳",12345,"ZH9843/4",14,"738",NA
"5401","厦门三亚",12349,"MF8309/10",14,"738","或B757执行"
"5402","厦门三亚",12349,"SC4793",7,"733","或B738执行 执行日期0415-1029执行_x005F_x000D__x000D_
HD[2011]616"
"5403","三亚厦门",12349,"SC4794",7,"733","或B738执行 执行日期0415-1029执行"
"5404","无锡长沙",12354,"MU2965",7,"320","执行日期0501-1029执行_x005F_x000D__x000D_
HD2011[661]_x005F_x000D__x000D_
HD[2011]799_x005F_x000D__x000D_
"
"5405","无锡长沙",12354,"MU2965/6",14,"320","HD[2011]967"
"5406","长沙无锡",12354,"MU2966",7,"320","执行日期0501-1029执行_x005F_x000D__x000D_
HD2011[661]_x005F_x000D__x000D_
HD[2011]799"
"5407","上海虹桥临沂",12374,"FM9237/8",14,"73G","或B738/CR2执行"
"5408","上海虹桥临沂",12374,"MU2339",7,"73G",NA
"5409","临沂上海虹桥",12374,"MU2340",7,"73G",NA
"5410","重庆迪庆",12399,"OQ2329/30",14,"319",NA
"5411","赤峰大连",12424,"GS7469/70",14,"ERJ",NA
"5412","昆明天津",12452,"8L9975/6",14,"73G","或319执行"
"5413","天津昆明",12452,"BK2811/2",14,"735","或738执行"
"5414","天津昆明",12452,"BK2847/8",14,"735","或738执行_x005F_x000D__x000D_
执行日期：0327-1029_x005F_x000D__x000D_
取消：0830-1029"
"5415","天津昆明",12452,"BK2879/80",4,"738","执行日期：0830-1029"
"5416","天津昆明",12452,"CA1401/2",14,"738","或B73G/733执行"
"5417","天津昆明",12452,"CA1467/8",14,"73G","或B733/738执行 _x005F_x000D__x000D_
执行日期：3月27-10月29日；临时取消：6月1-6月30日_x005F_x000D__x000D_
取消：0701-0731"
"5418","天津昆明",12452,"FM9287/8",14,"738","或B752/B73G执行"
"5419","昆明天津",12452,"KY8023/4",4,"737",NA
"5420","南昌太原",12495,"CZ6297/8",14,"733",NA
"5421","太原南昌",12495,"GS6497/8",14,"ERJ","或E90执行"
"5422","昆明长沙",12519,"8L9973",7,"73G","或319执行"
"5423","长沙昆明",12519,"8L9974",8,"73G","或319执行"
"5424","昆明长沙",12519,"8L9979",7,"73G","或319执行"
"5425","长沙昆明",12519,"8L9980",7,"73G","或319执行"
"5426","长沙昆明",12519,"BK2811/2",14,"735","或738执行"
"5427","长沙昆明",12519,"CA1467/8",14,"73G","或B733/738执行 _x005F_x000D__x000D_
执行日期：3月27-10月29日；临时取消：6月1-6月30日_x005F_x000D__x000D_
取消：0701-0731"
"5428","长沙昆明",12519,"CZ3467/8",14,"320","或321执行"
"5429","长沙昆明",12519,"CZ3867/8",8,"733","HD[2011]638"
"5430","长沙昆明",12519,"MU2705",7,"320","或321执行"
"5431","昆明长沙",12519,"MU2706",7,"320","或321执行"
"5432","长沙昆明",12519,"MU2715",7,"320","或321执行"
"5433","昆明长沙",12519,"MU2716",7,"320","或321执行"
"5434","长沙昆明",12519,"MU2725",7,"320","或321执行"
"5435","昆明长沙",12519,"MU2726",7,"320","或321执行"
"5436","长沙昆明",12519,"MU5437",7,"320",NA
"5437","昆明长沙",12519,"MU5438",7,"320",NA
"5438","昆明长沙",12519,"MU5749",4,"73G","或733/CR2执行"
"5439","长沙昆明",12519,"MU5750",4,"73G","或733/CR2执行"
"5440","长沙昆明",12519,"MU5751/2",14,"73G","或763/733/CR2执行"
"5441","昆明长沙",12519,"MU5835/6",6,"737",NA
"5442","天津贵阳",12521,"BK2871",3,"738","执行日期0701-1029执行"
"5443","贵阳天津",12521,"BK2872",3,"738","执行日期0701-1029执行"
"5444","天津贵阳",12521,"GS6609/10",14,"E90","或ERJ145执行"
"5445","天津贵阳",12521,"GS7465",7,"E90",NA
"5446","贵阳天津",12521,"GS7466",7,"E90",NA
"5447","上海虹桥珠海",12557,"9C8819",7,"320",NA
"5448","珠海上海虹桥",12557,"9C8820",7,"320",NA
"5449","珠海上海浦东",12557,"CZ3751/2",14,"73G","或738执行"
"5450","珠海上海浦东",12557,"CZ3755/6",14,"73G","或738执行"
"5451","珠海上海浦东",12557,"CZ3765/6",14,"73G","或738执行 执行日期0327-0430执行"
"5452","珠海上海浦东",12557,"FM9057/8",14,"738","或B763/B752/B73G/CR2执行"
"5453","上海虹桥珠海",12557,"HO1157",3,"320",NA
"5454","珠海上海虹桥",12557,"HO1157/8",2,"320",NA
"5455","珠海上海虹桥",12557,"HO1158",3,"320",NA
"5456","珠海上海浦东",12557,"HO1159/60",8,"320",NA
"5457","上海浦东珠海",12557,"MU5201",7,"320","或321/319执行"
"5458","珠海上海浦东",12557,"MU5202",7,"320","或321/319执行"
"5459","白山北京首都",12571,"CZ6153/4",14,"319","或320/321执行"
"5460","武汉呼和浩特",12606,"CA8219",7,"321","执行日期0701-1024执行"
"5461","呼和浩特武汉",12606,"CA8220",7,"321","执行日期0701-1024执行"
"5462","武汉呼和浩特",12606,"CA8239/40",14,"738","执行日期0701-1024执行"
"5463","武汉呼和浩特",12606,"CZ6597/8",8,"738","或73G执行 执行日期0709-1008执行"
"5464","呼和浩特武汉",12606,"JD5311/2",14,"319","或320执行 旅游包机"
"5465","武汉呼和浩特",12606,"ZH9853",7,"738","或319/320执行"
"5466","呼和浩特武汉",12606,"ZH9854",7,"738","或319/320执行"
"5467","厦门烟台",12619,"SC4885/6",14,"737","或B738执行"
"5468","无锡武汉",12633,"ZH9569",7,"738","或319/320执行"
"5469","武汉无锡",12633,"ZH9570",7,"738","或319/320执行"
"5470","北京首都沈阳",12681,"CA1601",7,"738",NA
"5471","沈阳北京首都",12681,"CA1625/6",14,"738",NA
"5472","沈阳北京首都",12681,"CA1635/6",14,"738",NA
"5473","沈阳北京首都",12681,"CA1645/6",14,"738",NA
"5474","沈阳北京首都",12681,"CA1651/2",14,"738",NA
"5475","沈阳北京首都",12681,"CA1653/4",14,"738",NA
"5476","沈阳北京首都",12681,"CA1658",7,"738",NA
"5477","沈阳北京首都",12681,"CZ6101/2",14,"321","或319/M90/320执行"
"5478","沈阳北京首都",12681,"CZ6103/4",14,"319","或M90/321/320执行"
"5479","沈阳北京首都",12681,"CZ6105/6",14,"319","或321/M90/320/332/333执行"
"5480","沈阳北京首都",12681,"CZ6109/10",14,"319","或321/M90/320执行"
"5481","沈阳北京首都",12681,"CZ6115/6",14,"321","或319/320/M90/332/333执行"
"5482","沈阳北京首都",12681,"CZ6355/6",14,"320","执行日期0701-1029执行"
"5483","南通天津",12748,"ZH9729",3,"320","或738/733执行"
"5484","天津南通",12748,"ZH9730",3,"320","或738/733执行"
"5485","成都井冈山",12749,"EU2735",7,"319","或A320执行"
"5486","井冈山成都",12749,"EU2736",7,"319","或A320执行"
"5487","南京运城",12761,"MU2741",4,"ERJ",NA
"5488","运城南京",12761,"MU2742",4,"ERJ",NA
"5489","成都赣州",12772,"3U8937/8",14,"319","或321/320执行"
"5490","海拉尔哈尔滨",12792,"3U8939/40",8,"319",NA
"5491","海拉尔哈尔滨",12792,"GS6549/50",14,"EMB","执行日期：0808-1029"
"5492","昆明福州",12830,"8L9973",7,"73G","或319执行"
"5493","福州昆明",12830,"8L9974",8,"73G","或319执行"
"5494","昆明福州",12830,"8L9979",7,"73G","或319执行"
"5495","福州昆明",12830,"8L9980",7,"73G","或319执行"
"5496","昆明福州",12830,"MF8437/8",14,"738","或B757执行"
"5497","南宁赣州",12831,"GS6529/30",4,"erj",NA
"5498","天津三亚",12895,"BK2831/2",14,"738","执行日期：3月27-10月29 ；_x005F_x000D__x000D_
取消：5月1日-10月29日"
"5499","三亚天津",12895,"BK2832",4,"738",NA
"5500","天津三亚",12895,"BK2835/6",8,"738",NA
"5501","天津三亚",12895,"CA1389/90",14,"738","或73G/733执行 执行日期0327-0531执行"
"5502","天津三亚",12895,"JD5195/6",14,"319","或320执行 旅游包机"
"5503","天津三亚",12895,"MF8311/2",6,"738",NA
"5504","黄山重庆",12930,"FM9267/8",8,"73G","或B752/B738/CR2执行"
"5505","长春包头",12951,"CZ6459/60",12,"319","或321/320执行 执行日期0515-1029执行"
"5506","丽江杭州",12974,"JD5297/8",8,"319","或320执行 旅游包机"
"5507","上海浦东达州",13000,"MU5441/2",6,"319",NA
"5508","重庆温州",13033,"3U8935/6",14,"320","或319/321执行"
"5509","重庆温州",13033,"CA1953/4",14,"319",NA
"5510","重庆温州",13033,"OQ2311/2",14,"320","或A319执行"
"5511","重庆温州",13033,"PN6515/6",14,"319","或B733/A320执行"
"5512","宁波南宁",13061,"GS6503/4",14,"EMB",NA
"5513","珠海宁波",13096,"EU6823/4",14,"319","或A320执行 执行日期0928-1029执行"
"5514","重庆义乌",13102,"KY8027/8",6,"737",NA
"5515","深圳南充",13120,"CZ6969/70",10,"320",NA
"5516","兰州贵阳",13123,"3U8673/4",14,"320","或321/319执行 _x005F_x000D__x000D_
 执行日期0501-1029执行"
"5517","张家界青岛",13141,"CZ3983",14,"320","或321执行"
"5518","温州成都",13169,"3U8931/2",14,"319","或321/320执行"
"5519","温州成都",13169,"CA4509/10",14,"733",NA
"5520","成都温州",13169,"CA4577/8",14,"752",NA
"5521","温州成都",13169,"EU2767/8",14,"319","或A320执行"
