"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"9295","南京沈阳","CZ3909","738","南京","沈阳",NA,NA,NA,"与MF1701代码共享 或73G执行 待航路走向批复后执行",2,9421
"9296","南京沈阳","CZ3655","738","南京","沈阳",NA,NA,NA,"与MF1477 G55027代码共享 或73G执行",7,9421
"9297","南京沈阳","MU2735","320","南京","沈阳",NA,NA,NA,"执行日期0327-1029执行",7,9421
"9298","南京沈阳","HO1660","320","南京","沈阳",NA,NA,NA,"待航线走向批复后执行",7,9421
"9299","南京沈阳","MU2944","320","南京","沈阳",NA,NA,NA,NA,7,9421
"9300","南京沈阳","CZ6582","319","南京","沈阳",NA,NA,NA,"与MF4186代码共享 或321/320执行",4,9421
"9301","南京沈阳","9C8924","320","南京","沈阳",NA,NA,NA,NA,4,9421
"9302","南京沈阳","ZH9498","320","南京","沈阳",NA,NA,NA,"或739/738/319执行;同CA3882 KY9498代码共享",2,9421
"9303","南京沈阳","CZ6452","319","南京","沈阳",NA,NA,NA,"与MF4072代码共享 或321/320执行",7,9421
"9304","南京沈阳","9C8924","320","南京","沈阳",NA,NA,NA,NA,3,9421
"9305","南京沈阳","ZH9496","320","南京","沈阳",NA,NA,NA,"或739/738/319执行;同CA3472 KY9496代码共享",7,9421
"9306","南京沈阳","ZH9498","320","南京","沈阳",NA,NA,NA,"或739/738/319执行;同CA3882 KY9498代码共享",1,9421
"9307","南京石家庄","JD5275","319","南京","石家庄","呼和浩特",NA,NA,"或320/321/330执行待航线走向批复后执行",7,7238
"9308","南京石家庄","MU2767","320","南京","石家庄","呼和浩特",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,7238
"9309","南京石家庄","JD5275","319","南京","石家庄",NA,NA,NA,"或320/321/330执行待航线走向批复后执行",7,7238
"9310","南京石家庄","MU2767","320","南京","石家庄",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,7238
"9311","南京石家庄","MU2777","320","南京","石家庄","呼和浩特",NA,NA,"执行日期0426-1029执行 待航路走向批复后执行",4,7238
"9312","南京石家庄","MU2777","320","南京","石家庄",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,7238
"9313","南京石家庄","MU2777","320","南京","石家庄",NA,NA,NA,"执行日期0426-1029执行 待航路走向批复后执行",4,7238
"9314","南京石家庄","MU2777","320","南京","石家庄","呼和浩特",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",3,7238
"9315","南京石家庄","NS3226","738","南京","石家庄",NA,NA,NA,"或73G/E90执行;同MF7024、CZ9872代码共享",7,7238
"9316","南京石家庄","NS3244","738","南京","石家庄",NA,NA,NA,"或73G/E90执行;同MF7034代码共享",7,7238
"9317","南京太原","HU7787","738","南京","太原",NA,NA,NA,NA,7,10390
"9318","南京太原","MU2739/40","320","南京","太原","南京",NA,NA,NA,7,10390
"9319","南京太原","MU2136","738","南京","太原",NA,NA,NA,"执行日期0327-1029执行",7,10390
"9320","南京太原","ZH9201","738","南京","太原",NA,NA,NA,"或739/319/320执行",7,10390
"9321","南京太原","ZH9225","738","南京","太原","银川",NA,NA,"或739/319/320执行;执行日期5.1-10.29执行",7,10390
"9322","南京太原","ZH9225","738","南京","太原",NA,NA,NA,"或739/319/320执行;执行日期5.1-10.29执行",7,10390
"9323","南京太原","SC4803","738","南京","太原",NA,NA,NA,"或737执行；与CA4803代码共享",7,10390
"9324","南京太原","MU2739/40","320","南京","太原",NA,NA,NA,NA,7,10390
"9325","南京天津","BK3002","737","南京","天津",NA,NA,NA,NA,3,6306
"9326","南京铜仁","MU2873/4","320","南京","铜仁","南京",NA,NA,NA,1,25602
"9327","南京铜仁","MU2873","320","南京","铜仁",NA,NA,NA,"执行日期0327-1029执行",3,25602
"9328","南京铜仁","MU2873/4","320","南京","铜仁",NA,NA,NA,NA,1,25602
"9329","南京威海","CZ3843","319","南京","威海",NA,NA,NA,"或321/320/333/330/738/788/73G/752/772/77W/E90执行 与MF1643 MU4743代码共享",7,11588
"9330","南京乌鲁木齐","CZ6972","738","南京","乌鲁木齐","伊宁",NA,NA,"与MF4494代码共享 或752/73G/E90执行",7,2475
"9331","南京乌鲁木齐","SC8811","738","南京","乌鲁木齐",NA,NA,NA,"或737执行；与CA8811代码共享",7,2475
"9332","南京乌鲁木齐","MU2825/6","320","南京","乌鲁木齐",NA,NA,NA,NA,7,2475
"9333","南京乌鲁木齐","MU2825/6","320","南京","乌鲁木齐","伊宁","乌鲁木齐","南京",NA,7,2475
"9334","南京乌鲁木齐","CZ6972","738","南京","乌鲁木齐",NA,NA,NA,"与MF4494代码共享 或752/73G/E90执行",7,2475
"9335","南京西安","HU7822","738","南京","西安",NA,NA,NA,"与CN7822代号共享",7,7516
"9336","南京西安","MU2895","320","南京","西安",NA,NA,NA,"执行日期0327-1029执行",7,7516
"9337","南京西安","ZH9295","738","南京","西安",NA,NA,NA,"或739/319/320执行;同CA3409 KY9295代码共享",7,7516
"9338","南京西安","ZH9297","738","南京","西安",NA,NA,NA,"或739/319/320执行;同CA3474 KY9297代码共享",7,7516
"9339","南京西安","HU7640","788","南京","西安",NA,NA,NA,"或738/767/787/789/332/333执行",7,7516
"9340","南京西安","MU2895","320","南京","西安","兰州",NA,NA,"执行日期0327-1029执行",7,7516
"9341","南京西安","MF8221","738","南京","西安",NA,NA,NA,"或B73G/752执行 与CZ5145/NS8221代码共享",7,7516
"9342","南京西安","HO1685/6","320","南京","西安","南京",NA,NA,NA,7,7516
"9343","南京西安","ZH9297","738","南京","西安","西宁",NA,NA,"或739/319/320执行;同CA3474 KY9297代码共享",7,7516
"9344","南京西安","ZH9295","738","南京","西安","兰州",NA,NA,"或739/319/320执行;同CA3409 KY9295代码共享",7,7516
"9345","南京西安","MU2769","320","南京","西安",NA,NA,NA,"执行日期0327-1029执行",7,7516
"9346","南京西安","HU7822","738","南京","西安","西宁",NA,NA,"与CN7822代号共享",7,7516
"9347","南京西安","MU2769","320","南京","西安","乌鲁木齐",NA,NA,"执行日期0327-1029执行",7,7516
"9348","南京西安","GS7658","E90","南京","西安",NA,NA,NA,"或320/EM4执行",7,7516
"9349","南京西安","HO1685/6","320","南京","西安",NA,NA,NA,NA,7,7516
"9350","南京西安","MU2388","320","南京","西安",NA,NA,NA,"执行日期0327-1029执行",7,7516
"9351","南京西宁","HO1645/6","320","南京","西宁",NA,NA,NA,NA,7,13370
"9352","南京西宁","HO1645/6","320","南京","西宁","南京",NA,NA,NA,7,13370
"9353","南京西宁","MU2797","320","南京","西宁",NA,NA,NA,"执行日期0701-1029执行",7,13370
"9354","南京西宁","TV9842","319","南京","西宁",NA,NA,NA,NA,3,13370
"9355","南京西宁","TV9842","319","南京","西宁","拉萨",NA,NA,NA,3,13370
"9356","南京烟台","MU7823/4","320","南京","烟台","南京",NA,NA,NA,1,4482
"9357","南京烟台","ZH9285","738","南京","烟台","哈尔滨",NA,NA,"或739/319/320执行;同CA3661 KY9285代码共享",7,4482
"9358","南京烟台","ZH9285","738","南京","烟台",NA,NA,NA,"或739/319/320执行;同CA3661 KY9285代码共享",7,4482
"9359","南京烟台","SC4728","738","南京","烟台",NA,NA,NA,"或737执行；与CA4728代码共享",7,4482
"9360","南京烟台","MU7823/4","320","南京","烟台",NA,NA,NA,NA,1,4482
"9361","南京盐城","MU2885","320","南京","盐城",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,10069
"9362","南京伊宁","MU2825/6","320","南京","伊宁",NA,NA,NA,NA,7,25616
"9363","南京伊宁","MU2825/6","320","南京","伊宁",NA,NA,NA,NA,7,25616
"9364","南京银川","MU2703","320","南京","银川",NA,NA,NA,"执行日期0701-1029执行",7,3663
"9365","南京银川","MU2789","320","南京","银川","乌鲁木齐",NA,NA,"执行日期0327-1029执行",7,3663
"9366","南京银川","QW9795","320","南京","银川",NA,NA,NA,NA,7,3663
"9367","南京银川","MU2789","320","南京","银川",NA,NA,NA,"执行日期0327-1029执行",7,3663
"9368","南京银川","CZ6964","752","南京","银川","乌鲁木齐",NA,NA,"与MF4488 MU4410代码共享 或738/73G/E90执行",7,3663
"9369","南京银川","CZ6964","752","南京","银川",NA,NA,NA,"与MF4488 MU4410代码共享 或738/73G/E90执行",7,3663
"9370","南京运城","MF8111","738","南京","运城",NA,NA,NA,"或B73G/752执行 与CZ5063/NS8111/MU4105代码共享 待航路走向批复后执行",4,12761
"9371","南京张家界","MU2707","320","南京","张家界",NA,NA,NA,"执行日期0701-1029执行",7,3252
"9372","南京张家界","3U8763","320","南京","张家界",NA,NA,NA,"或330/321/319执行",7,3252
"9373","南京长春","CZ6623","321","南京","长春",NA,NA,NA,"与MF4213代码共享 或320执行",7,20
"9374","南京长春","MF8053","738","南京","长春",NA,NA,NA,"或B73G/752执行 与CZ5027/NS8053代码共享",1,20
"9375","南京长春","CZ6546","320","南京","长春",NA,NA,NA,"或319/321执行 与MF4152 NS6546代码共享",7,20
"9376","南京长春","MF8053","73G","南京","长春",NA,NA,NA,"或B738/752执行 与CZ5027/NS8053代码共享",6,20
"9377","南京长春","CZ6265/6","738","南京","长春",NA,NA,NA,NA,4,20
"9378","南京长春","CZ6265/6","738","南京","长春",NA,NA,NA,NA,4,20
"9379","南京长春","ZH9537","738","南京","长春",NA,NA,NA,"或739/319/320执行;同CA3485 KY9537代码共享",7,20
"9380","南京长春","DZ6257","738","南京","长春",NA,NA,NA,NA,7,20
"9381","南京长春","MU2818","320","南京","长春",NA,NA,NA,"执行日期0327-1029执行",7,20
"9382","南京长春","3U8505","319","南京","长春",NA,NA,NA,"或330/321/320执行",7,20
"9383","南京长沙","MU2725","320","南京","长沙",NA,NA,NA,"执行日期0327-1029执行",7,1104
"9384","南京长沙","HU7844","738","南京","长沙",NA,NA,NA,NA,7,1104
"9385","南京长沙","MU2753","320","南京","长沙",NA,NA,NA,"执行日期0327-1029执行",7,1104
"9386","南京长沙","MU2725","320","南京","长沙","南宁",NA,NA,"执行日期0327-1029执行",7,1104
"9387","南京长沙","ZH9417","320","南京","长沙",NA,NA,NA,"或739/738/319执行;同CA3577 KY9417代码共享",7,1104
"9388","南京长沙","HU7844","738","南京","长沙","乌鲁木齐",NA,NA,NA,7,1104
"9389","南京长沙","CZ3986","320","南京","长沙",NA,NA,NA,"与MF1770 G55056 MU4756代码共享 或321执行",7,1104
"9390","南京长沙","EU2753","319","南京","长沙","三亚",NA,NA,"或A320执行",7,1104
"9391","南京长沙","EU2753","319","南京","长沙",NA,NA,NA,"或A320执行",7,1104
"9392","南京长沙","MU2753","320","南京","长沙","珠海",NA,NA,"执行日期0327-1029执行",7,1104
"9393","南京长沙","MU2705","320","南京","长沙",NA,NA,NA,NA,7,1104
"9394","南京长沙","MU2705","320","南京","长沙","昆明",NA,NA,NA,7,1104
"9395","南京长沙","MF8036","738","南京","长沙",NA,NA,NA,"或B73G/752执行 与CZ5012/NS8036代码共享",7,1104
"9396","南京长沙","MU2715","320","南京","长沙",NA,NA,NA,"执行日期0327-1029执行",7,1104
"9397","南京长沙","MU2715","320","南京","长沙","昆明",NA,NA,"执行日期0327-1029执行",7,1104
"9398","南京长沙","CA8957","738","南京","长沙",NA,NA,NA,NA,7,1104
"9399","南京郑州","MU2779","320","南京","郑州",NA,NA,NA,"执行日期0327-1029执行",3,5498
"9400","南京郑州","MU2759","320","南京","郑州",NA,NA,NA,"执行日期0327-1029执行",7,5498
"9401","南京郑州","MU2779","320","南京","郑州","西宁",NA,NA,"执行日期0327-1029执行",4,5498
"9402","南京郑州","MU2835","320","南京","郑州","乌鲁木齐",NA,NA,"执行日期0327-1029执行",7,5498
"9403","南京郑州","MU2779","320","南京","郑州","西宁",NA,NA,"执行日期0327-1029执行",3,5498
"9404","南京郑州","CZ8535/6","737","南京","郑州",NA,NA,NA,NA,7,5498
"9405","南京郑州","MU2759","320","南京","郑州","西宁",NA,NA,"执行日期0327-1029执行",7,5498
"9406","南京郑州","MU2779","320","南京","郑州",NA,NA,NA,"执行日期0327-1029执行",4,5498
"9407","南京郑州","MU2835","320","南京","郑州",NA,NA,NA,"执行日期0327-1029执行",7,5498
"9408","南京中卫","MU7821/2","320","南京","中卫","南京",NA,NA,NA,2,20938
"9409","南京中卫","MU7821/2","320","南京","中卫",NA,NA,NA,NA,2,20938
"9410","南京重庆","3U8544","320","南京","重庆",NA,NA,NA,"或330/321/319执行",7,22
"9411","南京重庆","MU2845","320","南京","重庆",NA,NA,NA,"执行日期0327-1029执行",7,22
"9412","南京重庆","PN6202","319","南京","重庆",NA,NA,NA,"或320执行",7,22
"9413","南京重庆","OQ2320","320","南京","重庆",NA,NA,NA,"执行日期0327-1029执行 与CZ8120 G55176代码共享",7,22
"9414","南京重庆","JD5267","319","南京","重庆",NA,NA,NA,"或320/321/330执行",7,22
"9415","南京重庆","HO1643/4","320","南京","重庆","南京",NA,NA,NA,2,22
"9416","南京重庆","OQ2322","320","南京","重庆",NA,NA,NA,"执行日期0327-1029执行 与CZ8122 G55178代码共享",7,22
"9417","南京重庆","HO1643/4","320","南京","重庆",NA,NA,NA,NA,2,22
"9418","南京重庆","CA4558","738","南京","重庆",NA,NA,NA,"与ZH4558 SC4558代码共享",7,22
"9419","南京重庆","ZH9168","738","南京","重庆",NA,NA,NA,"或739/319/320执行;同CA3384 KY9168代码共享",7,22
"9420","南京重庆","ZH9368","738","南京","重庆",NA,NA,NA,"或739/319/320执行;同CA3790 KY9368代码共享",7,22
"9421","南京重庆","CA4546","737","南京","重庆",NA,NA,NA,NA,7,22
"9422","南京重庆","3U8840","321","南京","重庆",NA,NA,NA,"或330/320/319执行",7,22
"9423","南京珠海","MU2727","320","南京","珠海","三亚",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,10044
"9424","南京珠海","CZ6392","738","南京","珠海",NA,NA,NA,"与MF4018 NS6392代码共享",4,10044
"9425","南京珠海","MU2727","320","南京","珠海",NA,NA,NA,"执行日期0327-1029执行 待航路走向批复后执行",7,10044
"9426","南宁北京首都","CA1466","738","南宁","北京首都",NA,NA,NA,NA,7,2515
"9427","南宁北京首都","CA1312","321","南宁","北京首都",NA,NA,NA,NA,2,2515
"9428","南宁北京首都","HU7881","738","南宁","北京首都",NA,NA,NA,NA,7,2515
"9429","南宁北京首都","CA1312","321","南宁","北京首都",NA,NA,NA,NA,5,2515
"9430","南宁北京首都","CA1336","738","南宁","北京首都",NA,NA,NA,NA,4,2515
"9431","南宁北京首都","CA1336","738","南宁","北京首都",NA,NA,NA,NA,3,2515
"9432","南宁北京首都","CZ6283","738","南宁","北京首都",NA,NA,NA,"与MF1934 MU3635代码共享 或333/321/332/73G执行",7,2515
"9433","南宁北京首都","CZ3285","321","南宁","北京首都",NA,NA,NA,"与MF1159 MU3104代码共享 或333/330/320/319/738/737执行",7,2515
"9434","南宁北京首都","CA1486","738","南宁","北京首都",NA,NA,NA,NA,7,2515
"9435","南宁北京首都","CZ3277","738","南宁","北京首都",NA,NA,NA,"与MF1153 MU3100代码共享 或333/321/332/73G执行",6,2515
"9436","南宁北京首都","HU7158","738","南宁","北京首都",NA,NA,NA,NA,7,2515
"9437","南宁北京首都","ZH9591","738","南宁","北京首都",NA,NA,NA,"或739/319/320执行;同CA3366 KY9591代码共享",7,2515
"9438","南宁北京首都","CZ3277","738","南宁","北京首都",NA,NA,NA,"与MF1153 MU3100代码共享 或333/321/332/73G执行",1,2515
"9439","南宁成都","EU2220","319","南宁","成都",NA,NA,NA,"或A320执行",7,10645
"9440","南宁成都","ZH9563","738","南宁","成都",NA,NA,NA,"或739/319/320执行;同CA3377 KY9563代码共享",7,10645
"9441","南宁成都","CA4328","321","南宁","成都",NA,NA,NA,NA,7,10645
"9442","南宁成都","3U8774","321","南宁","成都",NA,NA,NA,"或330/320/319执行",7,10645
"9443","南宁成都","CZ3241","738","南宁","成都",NA,NA,NA,"与MF1121代码共享 或73G执行",7,10645
"9444","南宁大连","GX8813/4","320","南宁","大连",NA,NA,NA,NA,3,1311
"9445","南宁大连","GX8813/4","320","南宁","大连",NA,NA,NA,NA,3,1311
"9446","南宁福州","ZH9471","738","南宁","福州",NA,NA,NA,"或739/319/320执行",7,6062
"9447","南宁福州","MF8332","738","南宁","福州",NA,NA,NA,"或B73G/752执行 与CZ5236/NS8332代码共享",7,6062
"9448","南宁福州","ZH9471","738","南宁","福州","济南",NA,NA,"或739/319/320执行",7,6062
"9449","南宁福州","3U8221","319","南宁","福州",NA,NA,NA,"或330/321/320执行",7,6062
"9450","南宁福州","FU6592","738","南宁","福州",NA,NA,NA,"与GS8592、HU6592代码共享 或E190执飞",3,6062
"9451","南宁福州","MF8724","738","南宁","福州",NA,NA,NA,"或B73G/752执行 执行日期5.1-10.29执行",7,6062
"9452","南宁福州","MF8332","738","南宁","福州","天津",NA,NA,"或B73G/752执行 与CZ5236/NS8332代码共享",7,6062
"9453","南宁福州","FU6591/2","738","南宁","福州",NA,NA,NA,NA,4,6062
"9454","南宁福州","8L9881","73G","南宁","福州",NA,NA,NA,"或738/319/320执行。",4,6062
"9455","南宁赣州","GX8805","E90","南宁","赣州",NA,NA,NA,"或A320执行；与GS8805/HU8805代码共享；执行日期0327-1029执行；待航路走向批复后执行",7,12831
"9456","南宁赣州","GX8805","E90","南宁","赣州","南昌",NA,NA,"或A320执行；与GS8805/HU8805代码共享；执行日期0327-1029执行；待航路走向批复后执行",7,12831
"9457","南宁广州","CZ3297","738","南宁","广州",NA,NA,NA,"或73G/321/320/319执行 与MF1171 MU3114代码共享",7,5417
"9458","南宁广州","CZ3295","738","南宁","广州",NA,NA,NA,"或73G/321/320/319执行 与MF1169 MU3112代码共享",7,5417
"9459","南宁广州","CZ3293","738","南宁","广州",NA,NA,NA,"或73G/321/320/319执行 与MF1167 MU3110代码共享",7,5417
"9460","南宁广州","AQ1062","738","南宁","广州",NA,NA,NA,NA,4,5417
"9461","南宁广州","CZ3271/2","738","南宁","广州","南宁",NA,NA,"或A319执行",7,5417
"9462","南宁广州","AQ1062","738","南宁","广州",NA,NA,NA,NA,1,5417
"9463","南宁广州","CZ3271/2","738","南宁","广州",NA,NA,NA,"或A319执行",7,5417
"9464","南宁广州","AQ1062","738","南宁","广州",NA,NA,NA,NA,2,5417
"9465","南宁贵阳","GS6494","E90","南宁","贵阳",NA,NA,NA,"或320/EM4执行",7,9028
"9466","南宁贵阳","CZ6419","738","南宁","贵阳",NA,NA,NA,"与MF4043代码共享 或73G执行",3,9028
"9467","南宁贵阳","CZ6419/20","738","南宁","贵阳","西宁","贵阳","南宁",NA,4,9028
"9468","南宁贵阳","CZ6419","738","南宁","贵阳","西宁",NA,NA,"与MF4043代码共享 或73G执行",3,9028
"9469","南宁贵阳","CZ6419/20","738","南宁","贵阳",NA,NA,NA,NA,4,9028
"9470","南宁贵阳","QW9788","320","南宁","贵阳",NA,NA,NA,NA,7,9028
"9471","南宁贵阳","QW9788","320","南宁","贵阳","青岛",NA,NA,NA,7,9028
"9472","南宁桂林","CZ6361","738","南宁","桂林",NA,NA,NA,"与MF1988代码共享 或73G执行",4,16918
"9473","南宁桂林","CZ6361","738","南宁","桂林","沈阳",NA,NA,"与MF1988代码共享 或73G执行",4,16918
"9474","南宁海口","DZ6221","738","南宁","海口",NA,NA,NA,NA,7,11148
"9475","南宁海口","GS6493","E90","南宁","海口",NA,NA,NA,"或320/EM4执行",7,11148
"9476","南宁海口","HU7882","738","南宁","海口",NA,NA,NA,NA,7,11148
"9477","南宁海口","GX8861","E90","南宁","海口",NA,NA,NA,"或A320执行；与GS8861/HU8861代码共享；执行日期0327-1029执行",7,11148
"9478","南宁海口","NS3227","73G","南宁","海口",NA,NA,NA,"或738/E90执行;同MF7025、CZ9887代码共享",7,11148
"9479","南宁海口","HU7714","738","南宁","海口",NA,NA,NA,NA,7,11148
"9480","南宁海口","MU2419","320","南宁","海口",NA,NA,NA,"执行日期0327-1029执行",5,11148
"9481","南宁海口","JD5394","319","南宁","海口",NA,NA,NA,"或320/321/330执行待航线走向批复后执行",7,11148
"9482","南宁海口","CZ3341","738","南宁","海口",NA,NA,NA,"与MF1203 NS3341代码共享 或73G执行",7,11148
"9483","南宁杭州","JD5508","319","南宁","杭州",NA,NA,NA,"或320/321/330执行",4,7742
"9484","南宁杭州","GJ8813/4","320","南宁","杭州",NA,NA,NA,NA,4,7742
"9485","南宁杭州","CZ6380","319","南宁","杭州","长春",NA,NA,"与MF4006代码共享 或320/321执行",7,7742
"9486","南宁杭州","JD5508","319","南宁","杭州",NA,NA,NA,"或320/321/330执行",3,7742
"9487","南宁杭州","MF8352","738","南宁","杭州",NA,NA,NA,"或B73G/752执行 与CZ5256/NS8352代码共享",7,7742
"9488","南宁杭州","GJ8814","320","南宁","杭州",NA,NA,NA,NA,3,7742
"9489","南宁杭州","SC4872","733","南宁","杭州","烟台",NA,NA,"或737执行；与CA4872代码共享",7,7742
"9490","南宁杭州","CA1778","319","南宁","杭州",NA,NA,NA,NA,7,7742
"9491","南宁杭州","SC4872","733","南宁","杭州",NA,NA,NA,"或737执行；与CA4872代码共享",7,7742
"9492","南宁杭州","CZ6380","319","南宁","杭州",NA,NA,NA,"与MF4006代码共享 或320/321执行",7,7742
"9493","南宁杭州","3U8456","320","南宁","杭州",NA,NA,NA,"或330/321/319执行",4,7742
"9494","南宁杭州","CZ3757","738","南宁","杭州",NA,NA,NA,"与MF1571代码共享 或73G执行",7,7742
"9495","南宁合肥","GX8863","E90","南宁","合肥","青岛",NA,NA,"或A320执行；与GS8863/HU8863代码共享；执行日期0327-1029执行",7,26
"9496","南宁合肥","MU2420","320","南宁","合肥",NA,NA,NA,"执行日期0327-1029执行",5,26
"9497","南宁合肥","SC8736","738","南宁","合肥","青岛",NA,NA,"或737执行；与CA8736代码共享",7,26
"9498","南宁合肥","SC8736","738","南宁","合肥",NA,NA,NA,"或737执行；与CA8736代码共享",7,26
"9499","南宁合肥","GX8863","E90","南宁","合肥",NA,NA,NA,"或A320执行；与GS8863/HU8863代码共享；执行日期0327-1029执行",7,26
"9500","南宁呼和浩特","GX8867/8","320","南宁","呼和浩特",NA,NA,NA,NA,3,20204
"9501","南宁呼和浩特","GX8867/8","320","南宁","呼和浩特",NA,NA,NA,NA,3,20204
"9502","南宁济南","JD5348","319","南宁","济南","沈阳",NA,NA,"或320/321/330执行",7,1740
"9503","南宁济南","JD5348","319","南宁","济南",NA,NA,NA,"或320/321/330执行",7,1740
"9504","南宁济南","PN6368","319","南宁","济南",NA,NA,NA,"或320执行",7,1740
"9505","南宁昆明","CZ3863","738","南宁","昆明",NA,NA,NA,"与MF1659代码共享",1,10110
"9506","南宁昆明","8L9882","73G","南宁","昆明",NA,NA,NA,"或738/319/320执行。",4,10110
"9507","南宁昆明","8L9580","73G","南宁","昆明",NA,NA,NA,"或B738/A319.A320执行。",3,10110
"9508","南宁昆明","CZ3863","738","南宁","昆明",NA,NA,NA,"与MF1659代码共享",6,10110
"9509","南宁昆明","3U8222","320","南宁","昆明",NA,NA,NA,"或330/321/319执行",3,10110
"9510","南宁昆明","KY8202","73G","南宁","昆明",NA,NA,NA,"与ZH3102代码共享 与CA5702代码共享。",7,10110
"9511","南宁昆明","3U8222","320","南宁","昆明",NA,NA,NA,"或330/321/319执行",4,10110
"9512","南宁昆明","3U8768","320","南宁","昆明",NA,NA,NA,NA,7,10110
"9513","南宁兰州","DZ6222","738","南宁","兰州",NA,NA,NA,NA,7,20730
"9514","南宁兰州","JD5587","319","南宁","兰州",NA,NA,NA,"或320/321/330执行待航线走向批复后执行",7,20730
"9515","南宁丽江","JD5750","319","南宁","丽江",NA,NA,NA,"或320/321/330执行",7,25472
"9516","南宁泸州","GX8829","E90","南宁","泸州",NA,NA,NA,"或A320执行；与GS8829/HU8829代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,25535
"9517","南宁泸州","GX8829","E90","南宁","泸州","兰州",NA,NA,"或A320执行；与GS8829/HU8829代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,25535
"9518","南宁绵阳","GX8879","E90","南宁","绵阳","太原",NA,NA,"或A320执行；与GS8879/HU8879代码共享；执行日期0619-1029执行；待航路走向批复后执行",4,23137
"9519","南宁绵阳","ZH9481","738","南宁","绵阳","兰州",NA,NA,"或739/319/320执行;待航线走向批复后执行;执行日期7.1-10.29执行",4,23137
"9520","南宁绵阳","ZH9483","738","南宁","绵阳","西宁",NA,NA,"或739/319/320执行;待航线走向批复后执行;执行日期7.1-10.29执行",3,23137
"9521","南宁绵阳","GX8879","E90","南宁","绵阳",NA,NA,NA,"或A320执行；与GS8879/HU8879代码共享；执行日期0619-1029执行；待航路走向批复后执行",4,23137
"9522","南宁绵阳","GX8879","E90","南宁","绵阳","太原",NA,NA,"或A320执行；与GS8879/HU8879代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,23137
"9523","南宁绵阳","ZH9481","738","南宁","绵阳",NA,NA,NA,"或739/319/320执行;待航线走向批复后执行;执行日期7.1-10.29执行",4,23137
"9524","南宁绵阳","ZH9483","738","南宁","绵阳",NA,NA,NA,"或739/319/320执行;待航线走向批复后执行;执行日期7.1-10.29执行",3,23137
"9525","南宁绵阳","GX8879","E90","南宁","绵阳",NA,NA,NA,"或A320执行；与GS8879/HU8879代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,23137
"9526","南宁南昌","CZ6457","738","南宁","南昌","宁波",NA,NA,"与MF4077代码共享 或73G执行",7,10320
"9527","南宁南昌","CZ6457","738","南宁","南昌",NA,NA,NA,"与MF4077代码共享 或73G执行",7,10320
"9528","南宁南京","ZH9541","738","南宁","南京","大连",NA,NA,"或739/319/320执行;同CA3797 KY9541代码共享",7,3429
"9529","南宁南京","ZH9537","738","南宁","南京","长春",NA,NA,"或739/319/320执行;同CA3485 KY9537代码共享",7,3429
"9530","南宁南京","MU2758","320","南宁","南京",NA,NA,NA,"执行日期0426-1029执行",7,3429
"9531","南宁南京","HO1664","320","南宁","南京",NA,NA,NA,NA,7,3429
"9532","南宁南京","CZ3291","738","南宁","南京","沈阳",NA,NA,"与MF1165代码共享 或73G执行",3,3429
"9533","南宁南京","ZH9537","738","南宁","南京",NA,NA,NA,"或739/319/320执行;同CA3485 KY9537代码共享",7,3429
"9534","南宁南京","AQ1035","738","南宁","南京",NA,NA,NA,NA,7,3429
"9535","南宁南京","CZ3291","738","南宁","南京",NA,NA,NA,"与MF1165代码共享 或73G执行",3,3429
"9536","南宁南京","CZ6205","738","南宁","南京",NA,NA,NA,"与MF1876代码共享 或73G执行",7,3429
"9537","南宁南京","ZH9539","738","南宁","南京",NA,NA,NA,"或739/319/320执行",7,3429
"9538","南宁南京","ZH9541","738","南宁","南京",NA,NA,NA,"或739/319/320执行;同CA3797 KY9541代码共享",7,3429
"9539","南宁泉州","GX8809","E90","南宁","泉州",NA,NA,NA,"或A320执行；与GS8809/HU8809代码共享；执行日期0327-1029执行；待航路走向批复后执行",7,25264
"9540","南宁泉州","GX8809","E90","南宁","泉州","南通",NA,NA,"或A320执行；与GS8809/HU8809代码共享；执行日期0327-1029执行；待航路走向批复后执行",7,25264
"9541","南宁三亚","GX8857","E90","南宁","三亚",NA,NA,NA,"或A320执行；与GS8857/HU8857代码共享；执行日期0327-1029执行；待航路走向批复后执行",7,20948
"9542","南宁三亚","ZH9679","320","南宁","三亚",NA,NA,NA,"或739/738/319执行;同CA3417 KY9679代码共享;待航线走向批复后执行",7,20948
"9543","南宁三亚","JD5588","319","南宁","三亚",NA,NA,NA,"或320/321/330执行待航线走向批复后执行",7,20948
"9544","南宁厦门","SC8764","738","南宁","厦门",NA,NA,NA,"或737执行；与CA8764代码共享",3,12170
"9545","南宁厦门","MF8360","73G","南宁","厦门",NA,NA,NA,"或B738/752执行 与CZ5264/NS8360代码共享",7,12170
