"","city1_2","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","flag"
"8493","拉萨甘孜","8L9628","73G","拉萨","甘孜","成都",NA,NA,"或738/319/320执行。待航路走向批复后执行。",7,NA
"8571","兰州毕节","GX8866","E90","兰州","毕节","海口",NA,NA,"或A320执行；与GS8866/HU8866代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,NA
"8660","兰州揭阳","MU2399","320","兰州","揭阳",NA,NA,NA,"执行日期0327-1029执行",3,NA
"8842","兰州烟台","MU9619/20","320","兰州","烟台",NA,NA,NA,NA,3,NA
"8889","丽江包头","EU2239","319","丽江","包头",NA,NA,NA,"或A320执行",7,NA
"9069","连云港南宁","GX8854","E90","连云港","南宁",NA,NA,NA,"或A320执行；与GS8854/HU8854代码共享；执行日期0327-1029执行；待航路走向批复后执行",4,NA
"9099","临汾大连","GS6421/2","320","临汾","大连",NA,NA,NA,NA,4,NA
"9135","临沂长春","A67113","321","临沂","长春",NA,NA,NA,"或320执行。",7,NA
"9147","柳州揭阳","GS6473","E90","柳州","揭阳",NA,NA,NA,"或320/EM4执行",4,NA
"9182","六盘水重庆","G52618","CR9","六盘水","重庆",NA,NA,NA,NA,7,NA
"9183","六盘水重庆","G52898","CR9","六盘水","重庆",NA,NA,NA,"待航线走向批复后执行",4,NA
"9237","洛阳西宁","9C8725/6","320","洛阳","西宁",NA,NA,NA,NA,4,NA
"9238","洛阳西宁","9C8725/6","320","洛阳","西宁",NA,NA,NA,NA,4,NA
"9273","满洲里南昌","RY8937/8","738","满洲里","南昌",NA,NA,NA,NA,3,NA
"9301","绵阳哈尔滨","3U8584","320","绵阳","哈尔滨",NA,NA,NA,"或319执行。",3,NA
"9381","牡丹江乌鲁木齐","MU2799","320","牡丹江","乌鲁木齐","伊宁",NA,NA,"执行日期0701-1029执行 待航路走向批复后执行",5,NA
"9382","牡丹江乌鲁木齐","MU2799","320","牡丹江","乌鲁木齐","伊宁",NA,NA,"执行日期0701-1029执行 待航路走向批复后执行",2,NA
"9384","牡丹江伊宁","MU2799","320","牡丹江","伊宁",NA,NA,NA,"执行日期0701-1029执行 待航路走向批复后执行",2,NA
"9385","牡丹江伊宁","MU2799","320","牡丹江","伊宁",NA,NA,NA,"执行日期0701-1029执行 待航路走向批复后执行",5,NA
"9386","那拉提乌鲁木齐","CZ6898","E90","那拉提","乌鲁木齐",NA,NA,NA,"或73G执行 与MF4426 MU4632代码共享",4,NA
"9387","那拉提乌鲁木齐","GS7530","E90","那拉提","乌鲁木齐",NA,NA,NA,"或320/EM4执行",3,NA
"9388","那拉提乌鲁木齐","GS7530","E90","那拉提","乌鲁木齐",NA,NA,NA,"或320/EM4执行",4,NA
"9389","那拉提乌鲁木齐","CZ6898","E90","那拉提","乌鲁木齐",NA,NA,NA,"执行日期0501-1029执行 或73G执行 与MF4426 MU4632代码共享",2,NA
"9390","那拉提乌鲁木齐","CZ6898","E90","那拉提","乌鲁木齐",NA,NA,NA,"执行日期0501-1029执行 或73G执行 与MF4426 MU4632代码共享",1,NA
"9391","那拉提乌鲁木齐","CZ6891/2","EMB","那拉提","乌鲁木齐",NA,NA,NA,"执行日期7.1-9.30",7,NA
"9470","南昌揭阳","9C8681","320","南昌","揭阳",NA,NA,NA,NA,7,NA
"9487","南昌满洲里","RY8937/8","738","南昌","满洲里","南昌",NA,NA,NA,3,NA
"9613","南京毕节","HO1681/2","320","南京","毕节","昆明","毕节","南京",NA,4,NA
"9614","南京毕节","HO1681/2","320","南京","毕节",NA,NA,NA,NA,4,NA
"9726","南京海拉尔","AQ1038","738","南京","海拉尔",NA,NA,NA,NA,3,NA
"9727","南京海拉尔","MU2791","320","南京","海拉尔",NA,NA,NA,"执行日期0701-1029执行 待航路走向批复后执行",7,NA
"9734","南京揭阳","CZ6770","738","南京","揭阳",NA,NA,NA,"与MF4314代码共享",1,NA
"9735","南京揭阳","CZ6770","738","南京","揭阳",NA,NA,NA,"与MF4314代码共享",2,NA
"9736","南京揭阳","GS6550","E90","南京","揭阳","海口",NA,NA,"或320/EM4执行",4,NA
"9737","南京揭阳","CZ8501","319","南京","揭阳",NA,NA,NA,"或321/320执行 与MF4523代码共享",3,NA
"9903","南京万县","GY7110","E90","南京","万县","贵阳",NA,NA,"待航路走向批复后执行",3,NA
"9904","南京万县","G52664","CR9","南京","万县","重庆",NA,NA,NA,4,NA
"9949","南京张掖","MU7829/30","320","南京","张掖","南京",NA,NA,NA,3,NA
"9994","南宁安庆","GX8877","E90","南宁","安庆","大连",NA,NA,"或A320执行；与GS8877/HU8877代码共享；执行日期0701-1029执行；待航路走向批复后执行",7,NA
"10008","南宁毕节","GX8815","E90","南宁","毕节","西安",NA,NA,"或A320执行；与GS8815/HU8815代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,NA
"10009","南宁常德","GX8803/4","320","南宁","常德",NA,NA,NA,NA,3,NA
"10010","南宁常德","GX8803/4","320","南宁","常德","沈阳","常德","南宁",NA,3,NA
"10062","南宁海拉尔","CZ8433/4","738","南宁","海拉尔",NA,NA,NA,NA,3,NA
"10063","南宁海拉尔","CZ8433/4","738","南宁","海拉尔",NA,NA,NA,NA,3,NA
"10082","南宁黄山","GX8813/4","320","南宁","黄山",NA,NA,NA,NA,3,NA
"10083","南宁黄山","GX8813/4","320","南宁","黄山","大连","黄山","南宁",NA,3,NA
"10089","南宁揭阳","CZ3864","738","南宁","揭阳",NA,NA,NA,"与MF1660代码共享",6,NA
"10090","南宁揭阳","CZ3864","738","南宁","揭阳",NA,NA,NA,"与MF1660代码共享",1,NA
"10106","南宁连云港","GX8853","E90","南宁","连云港","天津",NA,NA,"或A320执行；与GS8853/HU8853代码共享；执行日期0327-1029执行；待航路走向批复后执行",4,NA
"10128","南宁南阳","GX8851","E90","南宁","南阳","天津",NA,NA,"或A320执行；与GS8851/HU8851代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,NA
"10226","南宁宜昌","GX8819","E90","南宁","宜昌","天津",NA,NA,"或A320执行；与GS8819/HU8819代码共享；执行日期0327-1029执行；待航路走向批复后执行",4,NA
"10265","南通贵阳","GY7120","E90","南通","贵阳",NA,NA,NA,NA,4,NA
"10302","南阳南宁","GX8852","E90","南阳","南宁",NA,NA,NA,"或A320执行；与GS8852/HU8852代码共享；执行日期0327-1029执行；待航路走向批复后执行",3,NA
"10366","宁波揭阳","SC8853","738","宁波","揭阳",NA,NA,NA,"或737执行；与CA8853代码共享",7,NA
"10512","黔南州广州","CZ3930","319","黔南州","广州",NA,NA,NA,"或321/320/738/73G/E90执行 与MF1722 MU3505代码共享",3,NA
"10513","黔南州贵阳","G52870","CR9","黔南州","贵阳",NA,NA,NA,NA,3,NA
"10514","黔南州海口","G52869","CR9","黔南州","海口",NA,NA,NA,NA,3,NA
"10515","黔南州长沙","BK2986","MA6","黔南州","长沙",NA,NA,NA,"待航路走向批复后执行",4,NA
"10525","青岛北戴河","NS3292","E90","青岛","北戴河","石家庄",NA,NA,"或73G/738执行",3,NA
"10555","青岛赤峰","MU9635/6","320","青岛","赤峰","青岛",NA,NA,NA,3,NA
"10582","青岛德宏","KY8330","73G","青岛","德宏",NA,NA,NA,"与ZH3198代码共享与CA5798代码共享。待航路走向批复后执行。",7,NA
"10643","青岛海拉尔","QW9853/4","320","青岛","海拉尔",NA,NA,NA,NA,7,NA
"10644","青岛海拉尔","QW9853/4","320","青岛","海拉尔",NA,NA,NA,NA,7,NA
"10645","青岛海拉尔","SC4609","738","青岛","海拉尔",NA,NA,NA,"或737执行;与CA4609代码共享；执行日期0601-1029",7,NA
"10681","青岛揭阳","SC8853","738","青岛","揭阳",NA,NA,NA,"或737执行；与CA8853代码共享",7,NA
"10682","青岛揭阳","MU5553","320","青岛","揭阳",NA,NA,NA,"执行日期0327-1029执行",1,NA
"10683","青岛揭阳","MU5553","320","青岛","揭阳",NA,NA,NA,"执行日期0327-1029执行",3,NA
"10684","青岛揭阳","MU5537","320","青岛","揭阳",NA,NA,NA,"执行日期0327-1029执行",3,NA
"10997","泉州海拉尔","MF8735","738","泉州","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5555/NS8735代码共享 待航路走向批复后执行",7,NA
"11002","泉州呼和浩特","ZH9203","320","泉州","呼和浩特",NA,NA,NA,"或739/738/319执行",7,NA
"11086","日照西安","GS7649/50","E90","日照","西安",NA,NA,NA,NA,4,NA
"11426","厦门池州","MF8569","73G","厦门","池州",NA,NA,NA,"或B738/752执行 与CZ5465/NS8569代码共享 待航路走向批复后执行",4,NA
"11427","厦门池州","MF8569","73G","厦门","池州",NA,NA,NA,"或B738/752执行 与CZ5465/NS8569代码共享 待航路走向批复后执行",3,NA
"11484","厦门海拉尔","MF8733","738","厦门","海拉尔",NA,NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5553/NS8733代码共享 待航路走向批复后执行",7,NA
"11485","厦门海拉尔","SC8855","738","厦门","海拉尔",NA,NA,NA,"或737执行；与CA8855代码共享；执行日期0601-1029",7,NA
"11730","厦门万县","MF8233","738","厦门","万县","西安",NA,NA,"或B73G/752执行 与CZ5157/NS8233代码共享",4,NA
"11941","上海虹桥池州","HO1269","320","上海虹桥","池州","成都",NA,NA,"待航线走向批复后执行",7,NA
"12012","上海虹桥海拉尔","FM9127","738","上海虹桥","海拉尔",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"12028","上海虹桥揭阳","CZ3854","738","上海虹桥","揭阳",NA,NA,NA,"与MF1652 MU3461代码共享",7,NA
"12029","上海虹桥揭阳","FM9289","738","上海虹桥","揭阳",NA,NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"12030","上海虹桥揭阳","9C8957","320","上海虹桥","揭阳",NA,NA,NA,"执行日期0612-1029执行",1,NA
"12031","上海虹桥揭阳","CZ3852","738","上海虹桥","揭阳",NA,NA,NA,"与MF1650 MU3459代码共享",7,NA
"12032","上海虹桥揭阳","FM9297","738","上海虹桥","揭阳","珠海",NA,NA,"或333/767/73G执行 执行日期0327-1029执行",7,NA
"12033","上海虹桥揭阳","9C8957","320","上海虹桥","揭阳",NA,NA,NA,NA,6,NA
"12038","上海虹桥克拉玛依","FM9567/8","737","上海虹桥","克拉玛依",NA,NA,NA,"或B738执行",4,NA
"12039","上海虹桥克拉玛依","FM9567/8","737","上海虹桥","克拉玛依",NA,NA,NA,"或B738执行",4,NA
"12040","上海虹桥克拉玛依","FM9567/8","737","上海虹桥","克拉玛依",NA,NA,NA,"或B738执行",2,NA
"12041","上海虹桥克拉玛依","FM9567/8","737","上海虹桥","克拉玛依",NA,NA,NA,"或B738执行",2,NA
"12309","上海虹桥永州","MU5808","738","上海虹桥","永州","昆明",NA,NA,"执行日期0327-1029执行 或73G执行 待航路走向批复后执行",4,NA
"12383","上海浦东北戴河","FM9141","73G","上海浦东","北戴河",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行",2,NA
"12384","上海浦东北戴河","FM9141","73G","上海浦东","北戴河",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行",4,NA
"12385","上海浦东北戴河","FM9141","73G","上海浦东","北戴河",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行",1,NA
"12563","上海浦东海拉尔","HO1237/8","320","上海浦东","海拉尔",NA,NA,NA,NA,2,NA
"12564","上海浦东海拉尔","HO1237","320","上海浦东","海拉尔",NA,NA,NA,"与MU4049代码共享",2,NA
"12565","上海浦东海拉尔","HO1237/8","320","上海浦东","海拉尔",NA,NA,NA,NA,2,NA
"12566","上海浦东海拉尔","HO1029/30","320","上海浦东","海拉尔","上海浦东",NA,NA,NA,7,NA
"12567","上海浦东海拉尔","HO1039/40","320","上海浦东","海拉尔","上海浦东",NA,NA,NA,7,NA
"12588","上海浦东揭阳","MU2247","320","上海浦东","揭阳",NA,NA,NA,"执行日期0327-1029执行",7,NA
"12589","上海浦东揭阳","PN6234","319","上海浦东","揭阳",NA,NA,NA,"或320执行",7,NA
"12590","上海浦东揭阳","MU5205","319","上海浦东","揭阳",NA,NA,NA,"执行日期0327-1029执行 或320执行",7,NA
"12813","上海浦东万县","FM9461","73G","上海浦东","万县",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行",3,NA
"12814","上海浦东万县","FM9461","73G","上海浦东","万县",NA,NA,NA,"或333/767/738执行 执行日期0327-1029执行",2,NA
"12983","深圳北戴河","CZ8527/8","733","深圳","北戴河",NA,NA,NA,NA,3,NA
"12984","深圳北戴河","CZ8527/8","733","深圳","北戴河",NA,NA,NA,NA,3,NA
