flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
CZ6345/6,319,大连,呼和浩特,NA,NA,NA,NA,1,大连呼和浩特
CZ6345/6,319,大连,银川,NA,NA,NA,NA,1,大连银川
CZ6345/6,319,大连,银川,NA,NA,NA,NA,1,大连银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,NA,1,呼和浩特银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,NA,1,呼和浩特银川
CZ6345/6,319,大连,呼和浩特,NA,NA,NA,或321执行 执行日期0715-0831执行,2,大连呼和浩特
CZ6345/6,319,大连,银川,NA,NA,NA,或321执行 执行日期0715-0831执行,2,大连银川
CZ6345/6,319,大连,银川,NA,NA,NA,或321执行 执行日期0715-0831执行,2,大连银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,或321执行 执行日期0715-0831执行,2,呼和浩特银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,或321执行 执行日期0715-0831执行,2,呼和浩特银川
CZ6345/6,319,大连,呼和浩特,NA,NA,NA,或321执行,3,大连呼和浩特
CZ6345/6,319,大连,银川,NA,NA,NA,或321执行,3,大连银川
CZ6345/6,319,大连,银川,NA,NA,NA,或321执行,3,大连银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,或321执行,3,呼和浩特银川
CZ6345/6,319,呼和浩特,银川,NA,NA,NA,或321执行,3,呼和浩特银川
CZ6361/2,319,桂林,青岛,NA,NA,NA,NA,7,桂林青岛
CZ6361/2,319,桂林,沈阳,NA,NA,NA,NA,7,桂林沈阳
CZ6361/2,319,桂林,沈阳,NA,NA,NA,NA,7,桂林沈阳
CZ6361/2,319,青岛,沈阳,NA,NA,NA,NA,7,青岛沈阳
CZ6361/2,319,青岛,沈阳,NA,NA,NA,NA,7,青岛沈阳
CZ6423/4,319,大连,青岛,NA,NA,NA,或321执行,5,大连青岛
CZ6423/4,319,大连,西安,NA,NA,NA,或321执行,5,大连西安
