flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,city1_2
CZ3124,321,北京首都,长沙,NA,NA,NA,或320执行 与MF1024 MU3027代码共享,2,北京首都长沙
CZ3142,321,北京首都,长沙,NA,NA,NA,与MF1040 MU3039代码共享 或320执行,7,北京首都长沙
CZ3153,321,深圳,北京首都,NA,NA,NA,与MF1047 MU3044代码共享 或333/330/319/320/321/772/752/738执行,7,深圳北京首都
CZ3154,321,北京首都,深圳,NA,NA,NA,与MF1048 MU3045代码共享 或333/330/321/320/319执行,7,北京首都深圳
CZ3155,321,深圳,北京首都,NA,NA,NA,与MF1049 MU3046代码共享 或333/330/320/319执行,7,深圳北京首都
CZ3156,321,北京首都,深圳,NA,NA,NA,与MF1050 MU3047代码共享 或320/319/321/330/333执行,7,北京首都深圳
CZ3159,321,深圳,北京首都,NA,NA,NA,与MF1051 MU3048代码共享 或333/330/321/320/319执行,7,深圳北京首都
CZ3160,321,北京首都,深圳,NA,NA,NA,与MF1052 MU3049代码共享 或333/330/321/320/319执行,7,北京首都深圳
CZ3173,321,北京首都,西安,NA,NA,NA,与MF1063 MU3056代码共享 或333/330/320/319/738/737执行,7,北京首都西安
CZ3174,321,西安,北京首都,NA,NA,NA,与MF1064 MU3057代码共享 或333/330/320/319/738/737执行,7,西安北京首都
CZ3183,321,北京首都,重庆,NA,NA,NA,与MF1067 3U3001 G55001代码共享 或333/330/320/319/738/737执行,7,北京首都重庆
CZ3184,321,重庆,北京首都,NA,NA,NA,与MF1068 3U3002 G55002代码共享 或333/330/320/319/738/737执行,7,重庆北京首都
CZ3187,321,常德,北京首都,NA,NA,NA,与MF1069 MU3060代码共享 或320执行,4,常德北京首都
CZ3188,321,北京首都,常德,NA,NA,NA,与MF1070 MU3061代码共享 或320执行,4,北京首都常德
CZ3285,321,南宁,北京首都,NA,NA,NA,与MF1159 MU3104代码共享 或333/330/320/319/738/737执行,7,南宁北京首都
CZ3551,321,深圳,上海虹桥,NA,NA,NA,与MF1381 MU3286代码共享 或333/321/320/319执行,7,深圳上海虹桥
CZ3552,321,上海虹桥,深圳,NA,NA,NA,与MF1382 MU3287代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3553,321,深圳,上海虹桥,NA,NA,NA,与MF1383 MU3288代码共享 或333/321/320/319执行,3,深圳上海虹桥
CZ3553,321,深圳,上海虹桥,NA,NA,NA,与MF1383 MU3288代码共享 或333/321/320/319执行,4,深圳上海虹桥
CZ3554,321,上海虹桥,深圳,NA,NA,NA,与MF1384 MU3289代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3557,321,深圳,上海浦东,NA,NA,NA,与MF1387 MU3290代码共享 或333/321/320/319执行,7,深圳上海浦东
CZ3558,321,上海浦东,深圳,NA,NA,NA,与MF1388 MU3291代码共享 或333/321/320/319执,7,上海浦东深圳
CZ3561,321,深圳,上海虹桥,NA,NA,NA,与MF1391 MU3294代码共享 或333/321/320/319执行,7,深圳上海虹桥
CZ3562,321,上海虹桥,深圳,NA,NA,NA,与MF1392 MU3295代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3575,321,深圳,上海虹桥,NA,NA,NA,与MF1403 MU3300代码共享 或333/321/320/319执行,7,深圳上海虹桥
CZ3576,321,上海虹桥,深圳,NA,NA,NA,与MF1404 MU3301代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3587,321,深圳,上海虹桥,NA,NA,NA,与MF1415 MU3310代码共享 或333/321/320/319执行,7,深圳上海虹桥
CZ3588,321,上海虹桥,深圳,NA,NA,NA,与MF1416 MU3311代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3590,321,上海虹桥,深圳,NA,NA,NA,与MF1418 MU3313代码共享 或333/321/320/319执行,7,上海虹桥深圳
CZ3603,321,大连,广州,NA,NA,NA,与MF1431 G55015 MU3324代码共享 或320/319执行,7,大连广州
CZ3604,321,广州,大连,NA,NA,NA,与MF1432 G55016 MU3325代码共享 或320/319执行,7,广州大连
CZ3685,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF1507 G55037 MU3356代码共享,7,大连上海浦东
CZ3686,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF1508 G55038 MU3357代码共享,7,上海浦东大连
CZ3717,321,长沙,北京首都,NA,NA,NA,与MF1535 MU3378代码共享 或320执行,7,长沙北京首都
CZ3718,321,北京首都,长沙,NA,NA,NA,与MF1536 MU3379代码共享 或320执行,7,北京首都长沙
CZ3831,321,深圳,上海浦东,NA,NA,NA,与MF1631 MU3452代码共享 或333/321/320/319执行,6,深圳上海浦东
CZ3831,321,深圳,上海浦东,NA,NA,NA,与MF1631 MU3452代码共享 或333/321/320/319执行,1,深圳上海浦东
CZ3832,321,上海浦东,深圳,NA,NA,NA,与MF1632 MU3453代码共享 或333/321/320/319执行,7,上海浦东深圳
CZ3835,321,三亚,上海浦东,NA,NA,NA,与MF1635 MU3454代码共享 或320执行,7,三亚上海浦东
CZ3836,321,上海浦东,三亚,NA,NA,NA,与MF1636 MU3455代码共享 或320执行,7,上海浦东三亚
CZ3951,321,北京首都,上海虹桥,NA,NA,NA,与MF1739 MU3516代码共享 或788/77W/772/738/737/333/330/320/319执行,7,北京首都上海虹桥
CZ3952,321,上海虹桥,北京首都,NA,NA,NA,与MF1740 MU3517代码共享 或788/77W/772/738/737/333/330/320/319执行,7,上海虹桥北京首都
CZ6101,321,沈阳,北京首都,NA,NA,NA,与MF1782 MU3537代码共享 或320/319执行,7,沈阳北京首都
CZ6103,321,沈阳,北京首都,NA,NA,NA,与MF1784 MU3547代码共享 或333/330/320/319执行,2,沈阳北京首都
CZ6103,321,沈阳,北京首都,NA,NA,NA,与MF1784 MU3547代码共享 或333/330/320/319执行,5,沈阳北京首都
CZ6104,321,北京首都,沈阳,NA,NA,NA,与MF1785 MU3548代码共享 或333/330/320/319执行,7,北京首都沈阳
CZ6105,321,沈阳,北京首都,NA,NA,NA,与MF1786 MU3551代码共享 或319/320执行,4,沈阳北京首都
CZ6105,321,沈阳,北京首都,NA,NA,NA,与MF1786 MU3551代码共享 或319/320执行,3,沈阳北京首都
CZ6106,321,北京首都,沈阳,NA,NA,NA,与MF1787 MU3552代码共享 或333/330/320/319执行,7,北京首都沈阳
CZ6115,321,沈阳,北京首都,NA,NA,NA,与MF1792 MU3557代码共享 或320/319执行,7,沈阳北京首都
CZ6116,321,北京首都,沈阳,NA,NA,NA,与MF1793 MU3558代码共享 或320/319执行,7,北京首都沈阳
CZ6117,321,北京首都,银川,NA,NA,NA,与MF1794 MU3559代码共享 或333/330/320/319/738/737执行,7,北京首都银川
CZ6118,321,银川,北京首都,NA,NA,NA,与MF1795 MU3560代码共享 或333/330/320/319/738/737执行,7,银川北京首都
CZ6121,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1798 MU3563代码共享,7,大连北京首都
CZ6122,321,北京首都,大连,NA,NA,NA,或320/319执行 与MF1799 MU3564代码共享,7,北京首都大连
CZ6125,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1802 MU3567代码共享,7,大连北京首都
CZ6129,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1806 MU3571代码共享,7,大连北京首都
CZ6130,321,北京首都,大连,NA,NA,NA,或320/319执行 与MF1807 MU3572代码共享,7,北京首都大连
CZ6131,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1808 G55061 MU3573代码共享,7,大连北京首都
CZ6132,321,北京首都,大连,NA,NA,NA,或320/319执行 与MF1809 G55062 MU3574代码共享,7,北京首都大连
CZ6133,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1810 MU3575代码共享,4,大连北京首都
CZ6133,321,大连,北京首都,NA,NA,NA,或320/319执行 与MF1810 MU3575代码共享,3,大连北京首都
CZ6134,321,北京首都,大连,NA,NA,NA,或320/319执行 与MF1811 MU3576代码共享,7,北京首都大连
CZ6137,321,北京首都,乌鲁木齐,NA,NA,NA,NA,3,北京首都乌鲁木齐
CZ6138,321,乌鲁木齐,北京首都,NA,NA,NA,NA,3,乌鲁木齐北京首都
CZ6149,321,长春,北京首都,NA,NA,NA,或319/320执行 与MF1824 MU3587代码共享,7,长春北京首都
CZ6150,321,北京首都,长春,NA,NA,NA,或319/320执行 与MF1825 MU3588代码共享,7,北京首都长春
CZ6151,321,延吉,北京首都,NA,NA,NA,与MF1826 MU3589代码共享 或319/320执行,7,延吉北京首都
CZ6152,321,北京首都,延吉,NA,NA,NA,与MF1827 MU3590代码共享 或319/320执行,7,北京首都延吉
CZ6153,321,延吉,北京首都,NA,NA,NA,或319/320执行 与MF1828 MU3591代码共享,7,延吉北京首都
CZ6154,321,北京首都,延吉,NA,NA,NA,或319/320执行 与MF1829 MU3592代码共享,4,北京首都延吉
CZ6154,321,北京首都,延吉,NA,NA,NA,或319/320执行 与MF1829 MU3592代码共享,3,北京首都延吉
CZ6157,321,海口,北京首都,NA,NA,NA,与MF1832 MU3593代码共享 或320执行,7,海口北京首都
CZ6158,321,北京首都,海口,NA,NA,NA,与MF1833 MU3594代码共享 或320执行,7,北京首都海口
CZ6163,321,北京首都,杭州,NA,NA,NA,与MF1838代码共享 或333/330/320/319/738/737执行,7,北京首都杭州
CZ6164,321,杭州,北京首都,NA,NA,NA,与MF1839代码共享 或333/330/320/319/738/737执行,7,杭州北京首都
CZ6217,321,哈尔滨,北京首都,NA,NA,NA,与MF1886 MU3621代码共享 或333/330/320/319执行,7,哈尔滨北京首都
CZ6218,321,北京首都,哈尔滨,NA,NA,NA,与MF1887 MU3622代码共享 或333/330/320/319执行,3,北京首都哈尔滨
CZ6218,321,北京首都,哈尔滨,NA,NA,NA,与MF1887 MU3622代码共享 或333/330/320/319执行,3,北京首都哈尔滨
CZ6218,321,北京首都,哈尔滨,NA,NA,NA,与MF1887 MU3622代码共享 或333/330/320/319执行,1,北京首都哈尔滨
CZ6323,321,大连,广州,NA,NA,NA,或320/319执行 与MF1964 MU3645代码共享,7,大连广州
CZ6324,321,广州,大连,NA,NA,NA,或320/319执行 与MF1965 MU3646代码共享,7,广州大连
CZ6365,321,海口,北京首都,NA,NA,NA,与MF1990 MU3651代码共享 或320执行,5,海口北京首都
CZ6365,321,海口,北京首都,NA,NA,NA,与MF1990 MU3651代码共享 或320执行,2,海口北京首都
CZ6366,321,北京首都,海口,NA,NA,NA,与MF1991 MU3652代码共享 或320执行,7,北京首都海口
CZ6399,321,北京首都,武汉,NA,NA,NA,与MF4025 MU3659代码共享 或333/330/320/319/738/737执行,7,北京首都武汉
CZ6400,321,武汉,北京首都,NA,NA,NA,与MF4026 MU3660代码共享 或333/330/320/319/738/737执行,7,武汉北京首都
CZ6411,321,上海虹桥,北京首都,NA,NA,NA,与MF4035 MU3661代码共享 或788/77W/772/738/737/333/330/320/319执行,7,上海虹桥北京首都
CZ6412,321,北京首都,上海虹桥,NA,NA,NA,与MF4036 MU3662代码共享 或788/77W/772/738/737/333/330/320/319执行,7,北京首都上海虹桥
CZ6501,321,沈阳,上海浦东,NA,NA,NA,与MF4111 MU3677代码共享 或320/319执行,7,沈阳上海浦东
CZ6521,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4129 MU3689代码共享,7,大连上海浦东
CZ6522,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4130 MU3690代码共享,7,上海浦东大连
CZ6523,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4131 MU3691代码共享,3,大连上海浦东
CZ6523,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4131 MU3691代码共享,4,大连上海浦东
CZ6524,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4132 MU3692代码共享,4,上海浦东大连
CZ6524,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4132 MU3692代码共享,3,上海浦东大连
CZ6525,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4133 G55135 MU3693代码共享,7,大连上海浦东
CZ6526,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4134 G55136 MU3694代码共享,7,上海浦东大连
CZ6531,321,北京首都,沈阳,NA,NA,NA,与MF4137 MU3695代码共享 或333/330/320/319/738/737执行,2,北京首都沈阳
CZ6532,321,沈阳,北京首都,NA,NA,NA,与MF4138 MU3696代码共享 或333/330/320/319/738/737执行,2,沈阳北京首都
CZ6533,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4139 MU4401代码共享,7,大连上海浦东
CZ6534,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4140 MU4402代码共享,2,上海浦东大连
CZ6534,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4140 MU4402代码共享,5,上海浦东大连
CZ6535,321,大连,上海浦东,NA,NA,NA,或320/319执行 与MF4141 MU4403代码共享,5,大连上海浦东
CZ6536,321,上海浦东,大连,NA,NA,NA,或320/319执行 与MF4142 MU4404代码共享,5,上海浦东大连
CZ6553,321,长春,上海浦东,NA,NA,NA,或319/320执行 与MF4159 MU4413代码共享,7,长春上海浦东
CZ6554,321,上海浦东,长春,NA,NA,NA,或319/320执行 与MF4160 MU4414代码共享,7,上海浦东长春
CZ6713,321,三亚,北京首都,NA,NA,NA,与MF4269 MU4447代码共享 或333/330/320/319/738/737执行,7,三亚北京首都
CZ6714,321,北京首都,三亚,NA,NA,NA,与MF4270 MU4448代码共享 或333/330/320/319/738/737执行,7,北京首都三亚
CZ6717,321,三亚,北京首都,NA,NA,NA,与MF4273 MU4451代码共享 或320执行,7,三亚北京首都
CZ6718,321,北京首都,三亚,NA,NA,NA,与MF4274 MU4452代码共享 或320执行,7,北京首都三亚
CZ6732,321,广州,三亚,NA,NA,NA,或320执行 与MF4282 MU4456代码共享,7,广州三亚
CZ6733,321,三亚,广州,NA,NA,NA,与MF4283 MU4457代码共享,7,三亚广州
CZ6947,321,西安,北京首都,NA,NA,NA,与MF4471 MU4651代码共享 或333/330/320/319/738/737执行,7,西安北京首都
CZ6948,321,北京首都,西安,NA,NA,NA,与MF4472 MU4652代码共享 或333/330/320/319/738/737执行,7,北京首都西安
HO1157,321,上海虹桥,珠海,NA,NA,NA,NA,7,上海虹桥珠海
HO1158,321,珠海,上海虹桥,NA,NA,NA,NA,7,珠海上海虹桥
MU2101,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2102,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,4,北京首都西安
MU2102,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,2,北京首都西安
MU2102,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,1,北京首都西安
MU2103,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2104,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2105,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2106,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2107,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,6,西安北京首都
MU2107,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,1,西安北京首都
MU2108,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2109,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,2,西安北京首都
MU2109,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,5,西安北京首都
MU2110,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,4,北京首都西安
MU2110,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,3,北京首都西安
MU2111,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,6,西安北京首都
MU2111,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,1,西安北京首都
MU2112,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2113,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,4,西安北京首都
MU2113,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,3,西安北京首都
MU2114,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2115,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2116,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2117,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2118,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2119,321,西安,北京首都,NA,NA,NA,执行日期0327-1029执行,7,西安北京首都
MU2120,321,北京首都,西安,NA,NA,NA,执行日期0327-1029执行,7,北京首都西安
MU2123,321,银川,北京首都,NA,NA,NA,执行日期0327-1029执行,7,银川北京首都
MU2124,321,北京首都,银川,NA,NA,NA,执行日期0327-1029执行,7,北京首都银川
MU2129,321,北京首都,兰州,NA,NA,NA,执行日期0327-1029执行,1,北京首都兰州
MU2129,321,北京首都,兰州,NA,NA,NA,执行日期0327-1029执行,3,北京首都兰州
MU2129,321,北京首都,兰州,NA,NA,NA,执行日期0327-1029执行,3,北京首都兰州
MU2130,321,兰州,北京首都,NA,NA,NA,执行日期0327-1029执行,4,兰州北京首都
MU2130,321,兰州,北京首都,NA,NA,NA,执行日期0327-1029执行,3,兰州北京首都
MU2152,321,上海浦东,西安,NA,NA,NA,执行日期0327-1029执行,7,上海浦东西安
MU2157,321,西安,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,西安上海虹桥
MU2160,321,上海虹桥,西安,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥西安
MU2353,321,兰州,上海浦东,NA,NA,NA,执行日期0327-1029执行,1,兰州上海浦东
MU2353,321,兰州,上海浦东,NA,NA,NA,执行日期0327-1029执行,1,兰州上海浦东
MU2353,321,兰州,上海浦东,NA,NA,NA,执行日期0327-1029执行,2,兰州上海浦东
MU2354,321,上海浦东,兰州,NA,NA,NA,执行日期0327-1029执行,1,上海浦东兰州
MU2354,321,上海浦东,兰州,NA,NA,NA,执行日期0327-1029执行,2,上海浦东兰州
MU2354,321,上海浦东,兰州,NA,NA,NA,执行日期0327-1029执行,1,上海浦东兰州
MU2369,321,上海浦东,贵阳,NA,NA,NA,执行日期0327-1029执行,7,上海浦东贵阳
MU2370,321,贵阳,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,贵阳上海浦东
MU5129,321,上海浦东,北京首都,NA,NA,NA,执行日期0327-1029执行 或333/332/320/319执行,7,上海浦东北京首都
MU5130,321,北京首都,上海浦东,NA,NA,NA,执行日期0327-1029执行 或333/332/320/319执行,7,北京首都上海浦东
MU5149,321,北京首都,宁波,NA,NA,NA,执行日期0327-1029执行,5,北京首都宁波
MU5150,321,宁波,北京首都,NA,NA,NA,执行日期0327-1029执行,5,宁波北京首都
MU5161,321,北京首都,海口,NA,NA,NA,执行日期0327-1029执行,4,北京首都海口
MU5162,321,海口,北京首都,NA,NA,NA,执行日期0327-1029执行,4,海口北京首都
MU5183,321,北京首都,上海浦东,NA,NA,NA,执行日期0327-1029执行,3,北京首都上海浦东
MU5186,321,上海浦东,北京首都,NA,NA,NA,执行日期0327-1029执行,3,上海浦东北京首都
MU5186,321,上海浦东,北京首都,NA,NA,NA,执行日期0327-1029执行,3,上海浦东北京首都
MU5193,321,青岛,北京首都,NA,NA,NA,执行日期0327-1029执行,1,青岛北京首都
MU5193,321,青岛,北京首都,NA,NA,NA,执行日期0327-1029执行,4,青岛北京首都
MU5193,321,青岛,北京首都,NA,NA,NA,执行日期0327-1029执行,2,青岛北京首都
MU5194,321,北京首都,青岛,NA,NA,NA,执行日期0327-1029执行,1,北京首都青岛
MU5194,321,北京首都,青岛,NA,NA,NA,执行日期0327-1029执行,4,北京首都青岛
MU5194,321,北京首都,青岛,NA,NA,NA,执行日期0327-1029执行,2,北京首都青岛
MU5201,321,上海虹桥,珠海,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥珠海
MU5202,321,珠海,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,珠海上海虹桥
MU5203,321,上海虹桥,柳州,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥柳州
MU5204,321,柳州,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,柳州上海虹桥
MU5207,321,上海浦东,柳州,NA,NA,NA,执行日期0327-1029执行,7,上海浦东柳州
MU5208,321,柳州,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,柳州上海浦东
MU5257,321,青岛,广州,NA,NA,NA,执行日期0327-1029执行,7,青岛广州
MU5258,321,广州,青岛,NA,NA,NA,执行日期0327-1029执行,7,广州青岛
MU5271,321,上海虹桥,长沙,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥长沙
MU5272,321,长沙,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,长沙上海虹桥
MU5273,321,上海浦东,武汉,NA,NA,NA,执行日期0327-1029执行,7,上海浦东武汉
MU5289,321,上海浦东,珠海,NA,NA,NA,执行日期0327-1029执行,3,上海浦东珠海
MU5289,321,上海浦东,珠海,NA,NA,NA,执行日期0423-1029执行,4,上海浦东珠海
MU5290,321,珠海,上海浦东,NA,NA,NA,执行日期0327-1029执行,3,珠海上海浦东
MU5290,321,珠海,上海浦东,NA,NA,NA,执行日期0327-1029执行,4,珠海上海浦东
MU5303,321,上海虹桥,广州,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥广州
MU5310,321,广州,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,广州上海虹桥
MU5313,321,上海浦东,广州,NA,NA,NA,执行日期0327-1029执行,7,上海浦东广州
MU5320,321,广州,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,广州上海浦东
MU5323,321,上海虹桥,长沙,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥长沙
MU5324,321,长沙,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,长沙上海虹桥
MU5331,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5332,321,深圳,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,深圳上海浦东
MU5335,321,上海浦东,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海浦东深圳
MU5336,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5337,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5338,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5340,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5342,321,深圳,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,深圳上海浦东
MU5346,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5347,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5349,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5351,321,上海浦东,深圳,NA,NA,NA,执行日期0327-1029执行 或763/332/333/320/319执行,7,上海浦东深圳
MU5355,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5356,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5357,321,上海虹桥,深圳,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥深圳
MU5358,321,深圳,上海浦东,NA,NA,NA,执行日期0327-1029执行 或763/332/333/320/319执行,7,深圳上海浦东
MU5360,321,深圳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,深圳上海虹桥
MU5361,321,上海浦东,深圳,NA,NA,NA,执行日期0327-1029执行,5,上海浦东深圳
MU5361,321,上海浦东,深圳,NA,NA,NA,执行日期0327-1029执行,2,上海浦东深圳
MU5367,321,上海浦东,长沙,NA,NA,NA,执行日期0327-1029执行,7,上海浦东长沙
MU5368,321,长沙,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,长沙上海浦东
MU5381,321,上海虹桥,三亚,NA,NA,NA,执行日期0327-1029执行 或773/763/333/332/320/319执行,7,上海虹桥三亚
MU5382,321,三亚,上海虹桥,NA,NA,NA,执行日期0327-1029执行 或773/763/333/332/320/319执行,7,三亚上海虹桥
MU5389,321,上海虹桥,洛阳,NA,NA,NA,执行日期0327-1029执行  或320/319执行,7,上海虹桥洛阳
MU5390,321,洛阳,上海虹桥,NA,NA,NA,执行日期0327-1029执行  或320/319执行,7,洛阳上海虹桥
MU5401,321,上海虹桥,成都,NA,NA,NA,执行日期0327-1029执行  或773/763/333/332/320/319执行,7,上海虹桥成都
MU5403,321,上海浦东,成都,NA,NA,NA,执行日期0327-1029执行 或763/332/333/320/319执行,7,上海浦东成都
MU5405,321,上海虹桥,成都,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥成都
MU5408,321,成都,上海虹桥,NA,NA,NA,执行日期0327-1029执行 或773/763/333/332/320/319执行,7,成都上海虹桥
MU5409,321,上海虹桥,成都,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥成都
MU5410,321,成都,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,成都上海虹桥
MU5414,321,成都,上海浦东,NA,NA,NA,执行日期0327-1029执行,7,成都上海浦东
MU5418,321,成都,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,成都上海虹桥
MU5423,321,上海虹桥,重庆,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥重庆
MU5427,321,上海虹桥,重庆,NA,NA,NA,执行日期0327-1029执行,3,上海虹桥重庆
MU5427,321,上海虹桥,重庆,NA,NA,NA,执行日期0327-1029执行,4,上海虹桥重庆
MU5428,321,重庆,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,重庆上海虹桥
MU5432,321,重庆,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,重庆上海虹桥
MU5434,321,重庆,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,重庆上海虹桥
MU5451,321,上海虹桥,贵阳,NA,NA,NA,执行日期0327-1029执行,2,上海虹桥贵阳
MU5452,321,贵阳,上海虹桥,NA,NA,NA,执行日期0327-1029执行,2,贵阳上海虹桥
MU5507,321,上海虹桥,福州,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥福州
MU5539,321,上海虹桥,南宁,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥南宁
MU5540,321,南宁,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,南宁上海虹桥
MU5561,321,上海虹桥,厦门,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥厦门
MU5562,321,厦门,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,厦门上海虹桥
MU5587,321,上海浦东,福州,NA,NA,NA,执行日期0327-1029执行,2,上海浦东福州
MU5589,321,上海虹桥,厦门,NA,NA,NA,执行日期0327-1029执行,7,上海虹桥厦门
MU5590,321,厦门,上海虹桥,NA,NA,NA,执行日期0327-1029执行,7,厦门上海虹桥
MU5600,321,福州,上海浦东,NA,NA,NA,执行日期0327-1029执行,5,福州上海浦东
MU5600,321,福州,上海浦东,NA,NA,NA,执行日期0327-1029执行,1,福州上海浦东
MU5600,321,福州,上海浦东,NA,NA,NA,执行日期0327-1029执行,1,福州上海浦东
MU5619,321,上海浦东,哈尔滨,NA,NA,NA,执行日期0327-1029执行。和SU3926代号共享。,7,上海浦东哈尔滨
MU5620,321,哈尔滨,上海浦东,NA,NA,NA,执行日期0327-1029执行。和SU3917代号共享。,7,哈尔滨上海浦东
MU5631,321,上海浦东,福州,NA,NA,NA,执行日期0327-1029执行,5,上海浦东福州
MU5631,321,上海浦东,福州,NA,NA,NA,执行日期0327-1029执行,2,上海浦东福州
MU5632,321,福州,上海浦东,NA,NA,NA,执行日期0327-1029执行,2,福州上海浦东
