hsp.hsp,mv10.mv10,mv20.mv20,vol10.vol10,vol20.vol20,rsi5.rsi5,rsi14.rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction
3818.73,4095.737,4074.1445,129.0474819,182.012078,18.34327197,46.95220935,-2.069627568,-6.947984016,1.269639027,0.293214704,3719.337642,4074.1445,4428.951358,0.140065441,-1
3811.09,4065.631,4041.049,156.9041069,165.0590407,17.27158718,54.82156466,-1.913722446,-5.98540299,0.895619642,0.7139795,3719.289695,4041.049,4362.808305,0.142653691,2
3930.38,4061.993,4024.917,159.8454451,158.9035367,32.6264824,51.15317714,-1.699848998,-5.013363491,0.482852903,0.916848839,3715.156981,4024.917,4334.677019,0.347402837,-2
3815.41,4043.798,4010.2875,177.4104681,164.2312712,17.69933826,39.02174159,-1.319996365,-4.077829358,-0.399517135,0.73609842,3690.141815,4010.2875,4330.433185,0.19564247,1
3816.7,4010.318,4006.8265,186.2002938,167.6832185,20.07191131,33.83439574,-0.795302573,-3.195781909,-1.527341615,0.144250564,3679.951731,4006.8265,4333.701269,0.20917532,1
3829.24,3977.181,3998.3615,185.9677074,172.3324125,52.05490165,37.53645535,-0.663092584,-2.463672546,-2.825087584,-0.674694758,3662.423783,3998.3615,4334.299217,0.248284441,2
3948.16,3955.396,3999.3695,173.7481762,171.9577482,68.6738781,49.16101328,-0.853082595,-1.884777168,-3.664422247,-1.586703136,3664.162138,3999.3695,4334.576862,0.423615192,-2
3866.9,3926.37,4009.5625,159.9977785,156.3014239,40.35199708,44.37255206,-0.887152536,-1.456096557,-3.737698493,-2.430813415,3704.874933,4009.5625,4314.250067,0.265887231,-1
3831.85,3884.474,4006.2735,113.7802809,159.441305,53.30040954,34.63295034,-1.183060088,-1.264987306,-3.584644005,-3.067838789,3695.465178,4006.2735,4317.081822,0.219403427,2
3906.95,3857.541,3996.293,52.29630844,159.0803559,63.97621334,38.53296445,-1.515199136,-1.203384147,-3.427608679,-3.447892202,3686.188297,3996.293,4306.397703,0.355947041,2
4084.36,3884.104,3989.9205,86.60175148,152.4053938,76.15327839,46.80568053,-2.051930304,-1.218740575,-2.310405863,-3.344955858,3692.827694,3989.9205,4287.013306,0.658939392,-1
4066.67,3909.662,3987.6465,99.42387192,150.8166699,65.33078057,46.48415949,-2.345375015,-1.290465688,-1.359181591,-2.883907726,3693.650687,3987.6465,4281.642313,0.634395621,-2
4016.13,3918.237,3990.115,104.9533494,150.8608429,70.97164057,40.5658557,-2.016118889,-1.367812636,-0.75108827,-2.286585682,3696.033078,3990.115,4284.196922,0.544230872,2
4075.46,3944.242,3994.02,108.7913036,152.0642494,82.04804378,45.89688909,-1.85417954,-1.485465632,-0.392801524,-1.648217185,3697.592207,3994.02,4290.447793,0.637369035,-1
4073.54,3969.926,3990.122,105.6063245,148.7786726,77.14164684,64.59476488,-1.722379292,-1.603164155,0.444332995,-0.873828851,3700.098975,3990.122,4280.145025,0.64381272,1
4077.87,3994.789,3985.985,97.78203135,144.8879845,47.57491966,65.33853089,-1.150236067,-1.636181207,1.430315038,-0.12568467,3703.546322,3985.985,4268.423678,0.662663628,-2
3825.41,3982.514,3968.955,111.085631,142.6133796,17.27169136,44.76620696,-0.764578706,-1.622561893,1.572040283,0.460559704,3690.950344,3968.955,4246.959656,0.241829864,2
3886.14,3984.438,3955.404,109.0078946,136.5356239,32.84051007,53.72824357,-0.429438648,-1.538826177,1.20411034,0.851599426,3689.247071,3955.404,4221.560929,0.369881276,-2
3761.45,3977.398,3930.936,121.5133391,124.0919319,14.64886407,47.42296893,-0.622777603,-1.439668229,0.724829186,1.075125569,3689.036292,3930.936,4172.835708,0.14967713,-2
3589.54,3945.657,3901.599,172.6542534,132.1326493,10.59402071,40.26670132,-0.812571203,-1.301961663,-0.079758508,0.970307268,3644.025048,3901.599,4159.172952,-0.105765835,-2
3275.53,3864.774,3874.439,265.1407379,192.2256778,6.573933752,26.42260749,-1.141776068,-1.168228446,-2.328790605,0.218486139,3499.72217,3874.439,4249.15583,-0.299148787,-2
3042.93,3762.4,3836.031,359.4065641,267.5379112,6.718366263,23.88814593,-1.900548991,-1.155387346,-5.188945851,-1.133711087,3314.5036,3836.031,4357.5584,-0.260363693,-1
3025.69,3663.356,3790.7965,414.0347914,321.7372046,0,24.16087592,-3.076152105,-1.291162076,-8.022759861,-2.979085128,3163.615227,3790.7965,4417.977773,-0.109956429,2
3205.64,3576.374,3760.308,409.1778781,347.1684772,19.65141803,28.93723608,-4.028910477,-1.547443319,-9.631566654,-5.050364296,3083.55205,3760.308,4437.06395,0.090200869,2
3342.29,3503.249,3736.5875,374.3123257,359.1143219,35.95888466,27.15372064,-4.62836826,-1.933902451,-11.13713859,-7.261840313,3036.544812,3736.5875,4436.630188,0.218376103,1
3366.54,3432.116,3713.4525,316.0324306,367.6343242,57.70370245,28.5316538,-5.413368129,-2.450434609,-12.10274382,-9.216630956,2996.80127,3713.4525,4430.10373,0.25796281,-1
3362.08,3385.783,3684.1485,284.3405385,371.2812429,94.01461867,29.36138792,-6.559212962,-3.131520644,-12.2856049,-10.63596276,2960.388116,3684.1485,4407.908884,0.277503365,1
3365.83,3333.752,3659.095,223.7594496,375.1856007,98.7222827,26.79355113,-7.72812488,-3.921003675,-11.332486,-11.29790799,2927.723622,3659.095,4390.466378,0.299510202,-2
3250.49,3282.656,3630.027,166.1704583,383.5248738,57.88363509,24.94322229,-8.3741603,-4.761180241,-9.805629545,-11.33272057,2882.399386,3630.027,4377.654614,0.246172431,2
3334.02,3257.104,3601.3805,129.2908069,383.148769,48.21251027,28.39617326,-9.167190763,-5.652892985,-7.86513275,-10.6783194,2854.486049,3601.3805,4348.274951,0.321018552,2
3399.3,3269.481,3567.1275,136.9482053,368.0216366,56.01409899,36.11467749,-9.59491162,-6.507822166,-6.204842492,-9.498739137,2849.721259,3567.1275,4284.533741,0.383031754,-2
3357.56,3300.944,3531.672,113.1992587,351.1329448,49.27012014,32.55972021,-9.675685376,-7.241103641,-5.201437571,-8.081905671,2847.18788,3531.672,4216.15612,0.372815165,-1
3347.19,3333.094,3498.225,59.03327916,333.9990996,47.05305761,35.21640449,-8.930960576,-7.785775874,-4.374075424,-6.690223556,2847.140893,3498.225,4149.309107,0.384012681,-2
3281.13,3340.643,3458.5085,43.78002285,307.9588625,55.73825755,38.0943925,-7.804243241,-8.138650872,-3.610307325,-5.451159112,2858.18616,3458.5085,4058.83084,0.352263952,-2
3152.23,3321.637,3412.443,73.88781226,278.6279094,20.89963182,44.44654632,-6.830163418,-8.296072571,-3.203322998,-4.518797162,2869.297214,3412.443,3955.588786,0.260457499,2
3309.25,3315.908,3374.012,72.22159046,230.9424164,38.85768022,62.87142111,-5.979691957,-8.231681348,-1.851987655,-3.648226195,2923.822352,3374.012,3824.201648,0.428072535,-2
3237,3303.4,3344.5915,74.14231166,206.6085049,36.12977451,59.69712267,-5.355083092,-7.968010038,-1.403034891,-2.888545659,2941.837379,3344.5915,3747.345621,0.366430293,1
3251.27,3291.944,3312.848,72.25062402,163.2459462,39.0627138,52.46950329,-4.776461821,-7.568265763,-1.096622259,-2.233055026,2994.623067,3312.848,3631.072933,0.403247682,2
3308.25,3297.72,3290.188,70.86387875,124.5715637,53.15774766,47.98389007,-4.153652762,-7.011205985,-0.629560204,-1.636905602,3047.353318,3290.188,3533.022682,0.53718991,1
3339.03,3298.221,3277.6625,71.16609671,103.7404588,78.19197102,48.38315329,-3.423907329,-6.325538841,-0.285384129,-1.053317828,3075.435117,3277.6625,3479.889883,0.651728957,-2
3263.03,3284.594,3277.0375,62.13427292,103.791624,40.7663417,44.63009748,-2.503080399,-5.528582733,-0.345270472,-0.751974391,3074.710377,3277.0375,3479.364623,0.465384028,1
3285,3277.338,3289.141,56.66239509,87.96186637,62,45.70277196,-1.738068234,-4.729372473,-0.135324086,-0.49843223,3117.671756,3289.141,3460.610244,0.487924948,-2
3231.95,3265.814,3299.454,52.43873255,64.37788542,45.95443504,48.94443179,-1.483300212,-4.027045469,-0.782155385,-0.435538855,3173.958398,3299.454,3424.949602,0.231050336,1
3242.75,3261.976,3301.3095,52.59747759,62.02340386,32.99584631,44.33436379,-1.035138715,-3.383153836,-0.813038843,-0.472234583,3180.403628,3301.3095,3422.215372,0.257830208,-2
3178.85,3264.638,3293.1375,46.77764989,66.91410282,14.51798689,36.29195737,-0.786929472,-2.806180226,-0.881063814,-0.59137052,3162.6979,3293.1375,3423.5771,0.061914096,1
3202.95,3254.008,3284.958,47.58448225,67.46547644,32.717754,40.17038591,-0.5348539,-2.270599205,-1.092190524,-0.740754531,3153.443575,3284.958,3416.472425,0.18821671,2
3296.48,3259.956,3281.678,48.92097737,65.07081378,52.33922895,47.08432516,-0.191587158,-1.761168687,-1.178560829,-0.949401879,3154.831632,3281.678,3408.524368,0.558346172,2
3340.12,3268.841,3280.3925,54.87434767,63.55721143,72.92028648,53.48150946,-0.460989847,-1.350872807,-0.804117626,-0.953794327,3156.496686,3280.3925,3404.288314,0.741039217,2
3447.69,3282.785,3290.2525,78.59197757,73.2338595,80.79581655,67.88801976,-0.418467955,-1.016935099,-0.395008763,-0.870188311,3147.493426,3290.2525,3433.011574,1.051409785,-1
3445.04,3293.386,3295.8035,92.87366774,80.56643857,99.02390512,60.11109622,-0.20734104,-0.761852948,0.360872329,-0.621801083,3138.750598,3295.8035,3452.856402,0.975115386,-2
3406.11,3307.694,3296.144,98.52675228,81.03986968,85.47778709,63.24960434,-0.034852251,-0.572606728,1.058518248,-0.191659328,3138.168211,3296.144,3454.119789,0.848047004,2
3486.81,3327.875,3302.6065,112.9712276,90.76518851,84.79651907,66.71444791,0.197333818,-0.385869613,2.192876185,0.482628075,3125.672575,3302.6065,3479.540425,1.020543191,2
3534.06,3358.086,3311.95,124.2962804,104.2176578,84.99458679,66.248363,0.678149663,-0.195504238,3.332779782,1.310007556,3108.792384,3311.95,3515.107616,1.046644534,1
3534.18,3387.229,3324.6025,128.3483313,115.074271,75.49071618,64.69038407,1.106545315,0.014881849,3.960913909,2.181192091,3100.281449,3324.6025,3548.923551,0.967137389,2
3577.7,3427.114,3345.876,117.9495698,120.7203159,81.50769523,74.90541845,1.588512516,0.250811451,4.314300436,2.971877712,3110.548781,3345.876,3581.203219,0.992556708,-2
3473.25,3454.144,3354.076,88.054107,123.6362174,62.16128097,63.17889696,2.000317964,0.494356465,4.168139643,3.593801991,3113.064643,3354.076,3595.087357,0.747237312,2
3524.53,3476.949,3368.4525,70.45668779,126.0005163,57.64739275,70.53365897,2.713946913,0.847127216,4.060671353,3.967361025,3122.832276,3368.4525,3614.072724,0.817721191,2
3571.24,3500.061,3384.451,57.25602898,130.5692928,57.55445384,71.94761809,3.376834268,1.268827463,4.265781532,4.153961375,3129.924591,3384.451,3638.977409,0.866934419,1
3589.26,3514.218,3398.5015,60.28986386,136.9037824,60.43260853,79.21192364,3.815773876,1.715840231,4.265365191,4.214851631,3131.626898,3398.5015,3665.376102,0.857393507,1
3592.88,3529.002,3411.194,59.5634649,142.7427605,53.38718315,78.58766258,4.070839545,2.172028209,4.123742512,4.176740046,3132.937134,3411.194,3689.450866,0.826471728,-2
3524.92,3540.883,3424.2885,41.40973397,140.4290665,63.77205608,67.40044484,3.820787449,2.574634168,3.686941097,4.080500337,3150.541854,3424.2885,3698.035146,0.683804078,1
3533.31,3545.533,3436.704,37.04371383,138.4287086,53.03386317,65.55049342,3.773999071,2.918617435,3.127839099,3.893933886,3166.856769,3436.704,3706.551231,0.679001281,1
3534.08,3545.535,3451.8105,37.04302611,131.2052225,31.18671527,58.3976515,3.739029162,3.211115641,2.928262471,3.626430074,3196.044436,3451.8105,3707.576564,0.660829585,-2
3475.96,3539.713,3463.471,43.10511675,121.6636776,9.203514331,52.71304226,3.450518703,3.418005217,2.381397159,3.249636468,3226.304831,3463.471,3700.637169,0.526329641,-1
3465.49,3528.492,3477.803,46.58253483,101.5992635,6.286459406,55.48413314,3.101197086,3.540325119,1.525096653,2.729907296,3279.749575,3477.803,3675.856425,0.468914953,2
3628.54,3544.021,3499.0825,51.72128112,84.05728804,71.51578073,61.36148654,2.995988865,3.571663114,1.068045287,2.206128134,3335.22468,3499.0825,3662.94032,0.895029972,2
3705.97,3562.165,3519.557,71.98097777,81.9555359,77.86276788,63.14477527,2.797509687,3.507293716,0.939123873,1.768385088,3359.796249,3519.557,3679.317751,1.083413007,2
3793.37,3584.378,3542.2195,102.7783879,91.80116709,82.69982596,67.48472052,2.986801677,3.415185694,1.375987569,1.457930108,3363.266081,3542.2195,3721.172919,1.201720317,2
3840.35,3609.487,3561.8525,130.921429,110.5865953,97.28284847,67.63580205,3.050251455,3.301787017,2.04866308,1.391383292,3346.27954,3561.8525,3777.42546,1.145947199,-1
3833.24,3633.523,3581.2625,148.4273503,122.4378595,98.13859727,77.80661507,3.005641036,3.211215194,2.688926042,1.62414917,3342.587173,3581.2625,3819.937827,1.027866669,1
3833.65,3664.396,3602.6395,155.277847,127.4674548,96.7583094,75.91375495,2.848392511,3.10837002,3.497965073,2.110133128,3354.159687,3602.6395,3851.119313,0.96484762,-1
3795.32,3690.597,3618.065,152.7865317,131.3215158,74.78777118,69.05247764,2.664498897,2.988977769,4.359019057,2.794112165,3362.072239,3618.065,3874.057761,0.846210961,-2
3746.24,3711.813,3628.674,143.0582259,132.7408323,33.3944049,62.67767153,2.683572356,2.903761508,4.517281756,3.422371002,3369.914481,3628.674,3887.433519,0.727172319,1
3764.13,3740.63,3640.1715,116.9031603,134.0773155,16.22052828,63.51852729,2.752676815,2.865037033,4.415410098,3.895720405,3378.806696,3640.1715,3901.536304,0.73713694,-1
3758.39,3769.92,3649.206,65.85463537,135.7238462,16.41991925,70.43787314,2.930133394,2.857719759,4.019966457,4.161928488,3384.631517,3649.206,3913.780483,0.70633887,-2
3715.58,3778.624,3661.3225,48.57803806,129.8799219,11.62820929,65.04896052,3.185559075,2.900836357,3.188904322,4.100116338,3408.139922,3661.3225,3914.505078,0.607150935,2
3774.97,3785.524,3673.8445,41.4957562,128.0572744,44.18272254,68.13357221,3.492014686,2.956971136,2.61061092,3.750434711,3424.214916,3673.8445,3923.474084,0.702551113,-1
3774.38,3783.625,3684.0015,41.53130954,127.5458752,61.12956811,74.59451441,3.511377857,3.008207403,2.097872188,3.266552797,3435.368817,3684.0015,3932.634183,0.681751045,-1
3753.33,3774.923,3692.205,37.21776817,126.4027806,45.83269023,73.31594466,3.380633987,3.049873286,1.708560912,2.72518296,3445.800619,3692.205,3938.609381,0.624033915,1
3753.89,3766.988,3700.2555,31.40830173,124.8618118,48.19131833,63.78169184,3.05265269,3.072568862,1.516812246,2.224552118,3456.85502,3700.2555,3943.65598,0.610177474,1
3781.61,3761.784,3713.09,22.05421915,118.9428208,80.20309212,59.33688836,2.699489459,3.076456702,1.233166215,1.833404496,3481.227757,3713.09,3944.952243,0.647760151,-1
3759.43,3758.195,3724.396,18.64750817,111.4664293,39.22330097,45.00647363,2.225884953,3.025602546,0.929845883,1.497251489,3507.107927,3724.396,3941.684073,0.580616482,-2
3556.99,3739.27,3725.5415,66.57371837,109.5082016,10.32305165,21.39511407,1.565927214,2.893741479,0.29069408,1.135815867,3512.070716,3725.5415,3939.012284,0.105211784,1
3566.41,3719.498,3730.064,85.14156836,100.1240617,14.37175968,23.18884267,1.053608618,2.685238727,-0.62966365,0.668170955,3534.886272,3730.064,3925.241728,0.080756468,1
3591.7,3702.829,3736.3745,92.66604645,85.47713572,21.74882425,26.84644682,0.701717286,2.409256306,-1.495955504,0.065617405,3569.748887,3736.3745,3903.000113,0.065869563,2
3721.96,3703.467,3741.0455,92.78547672,81.74530648,42.34451603,44.03014225,0.471099754,2.073599091,-1.738736633,-0.528763165,3581.694562,3741.0455,3900.396438,0.44011488,1
3749.3,3700.9,3743.212,90.92389504,81.33995559,48.71690944,50.25814942,0.216304833,1.707479866,-1.813125809,-1.077357503,3584.651236,3743.212,3901.772764,0.519197688,-2
3677.59,3691.221,3737.423,87.31272498,81.70155916,72.83917885,43.3070379,-0.019190079,1.329721637,-2.058641552,-1.54722463,3578.157341,3737.423,3896.688659,0.312159758,1
3687.61,3684.649,3729.786,84.54795292,78.6560276,72.90076336,44.56191032,-0.374383195,0.948939872,-2.133182517,-1.847928403,3576.457175,3729.786,3883.114825,0.362465521,-2
3623.02,3671.562,3719.275,82.74883615,78.14806092,55.15267176,43.11882955,-0.865271993,0.552855266,-1.60298138,-1.869333578,3566.936384,3719.275,3871.613616,0.184075506,1
3635.94,3656.995,3709.3895,73.53209326,75.37411551,26.94822596,38.8969637,-1.302482715,0.160814414,-1.072977873,-1.736181826,3562.458299,3709.3895,3856.320701,0.250054789,-1
3623.08,3643.36,3700.7775,64.5160483,74.87738629,13.32945962,38.14932013,-1.589654895,-0.189805821,-0.721634074,-1.517883479,3554.814603,3700.7775,3846.740397,0.233845033,-1
3608.06,3648.467,3693.8685,58.67649824,76.81174761,19.8769604,38.51311815,-1.87881201,-0.515630335,-0.976442448,-1.301443658,3544.134839,3693.8685,3843.602161,0.213462894,2
3711.32,3662.958,3691.228,53.85540369,75.15922695,55.68176372,47.10419983,-1.903367592,-0.80508421,-1.052595892,-1.085326333,3544.715694,3691.228,3837.740306,0.568567619,-1
3694.39,3673.227,3688.028,48.25785487,73.49319429,72.16597304,43.97851541,-1.44645511,-1.018145862,-0.901666535,-0.945063364,3544.76339,3688.028,3831.29261,0.522203669,-1
3685.44,3669.575,3686.521,45.46093078,73.20695487,65.76232327,44.7968383,-1.027579411,-1.156355222,-0.869565487,-0.904380887,3543.814373,3686.521,3829.227627,0.496212509,2
3755.89,3670.234,3685.567,46.77383746,72.10976166,80.94217418,67.17557252,-0.578089364,-1.218455143,-0.328885236,-0.825831119,3544.999197,3685.567,3826.134803,0.750139073,1
3767.91,3679.266,3685.2435,56.13559659,71.70372686,87.76995416,67.32230666,-0.446323179,-1.226448474,0.19144112,-0.592254406,3545.467204,3685.2435,3825.019796,0.795710011,2
3865.97,3697.102,3690.8755,81.62814,81.13632852,87.46184778,70.95615764,-0.307684995,-1.164494363,0.978674107,-0.186000406,3532.711678,3690.8755,3849.039322,1.053522602,1
3876.73,3722.473,3697.0175,94.46314885,90.29062928,95.53036356,64.4674606,0.023209074,-1.017195276,1.849087039,0.364150309,3521.008661,3697.0175,3873.026339,1.010521236,-1
3866.38,3745.517,3701.256,99.00650013,96.26280494,94.86708986,61.30334041,0.312423379,-0.805853245,2.330938471,1.0042511,3513.605247,3701.256,3888.906753,0.939976919,-1
3829.4,3766.149,3704.7545,91.8992976,99.69846779,71.85586014,65.70979158,0.656793808,-0.524119266,2.754909748,1.621010097,3510.406408,3704.7545,3899.102592,0.820675903,1
3838.2,3789.163,3718.815,75.2123666,97.56922128,71.3064565,65.62298994,1.043937738,-0.196640896,2.953225692,2.173367011,3528.617573,3718.815,3909.012427,0.81384494,-2
3727.63,3790.794,3726.876,73.49397303,90.73562861,11.02220219,59.9075635,1.327016387,0.111522604,2.622219176,2.502076025,3549.999698,3726.876,3903.752302,0.502131433,1
3761.87,3797.542,3735.3845,66.41601895,85.20262823,21.41932915,61.46381429,1.662633969,0.410435202,2.3653656,2.605331737,3569.294001,3735.3845,3901.474999,0.579732134,1
3765.18,3805.516,3737.5455,55.32166749,85.39210659,23.90407427,63.16472114,1.77141101,0.671490799,1.920937914,2.523331626,3571.08564,3737.5455,3904.00536,0.583006498,-1
3731,3803.027,3736.6305,58.28314528,85.35756258,24.25431711,60.9991769,1.906734079,0.932941605,1.388747353,2.250099147,3570.237978,3736.6305,3903.023022,0.48308067,-2
3470.41,3773.277,3726.2715,120.7028331,103.535845,8.478403215,33.18113908,1.728947387,1.159234092,0.152544287,1.689962866,3524.442982,3726.2715,3928.100018,-0.133858641,1
3478.78,3734.558,3715.83,146.9192697,117.2605253,13.47852887,34.76534347,1.188155711,1.288672608,-0.9140046,0.982718111,3487.247155,3715.83,3944.412845,-0.018520976,2
3539.81,3700.866,3711.6695,149.3057429,122.1030053,19.78611081,40.41542167,0.702822893,1.332050331,-1.951399498,0.119365091,3473.646924,3711.6695,3949.692076,0.138984876,-2
3294.38,3643.666,3694.5915,184.3147753,153.1830934,11.38451444,25.31213557,-0.275468877,1.228465588,-3.173405156,-0.899503523,3395.982678,3694.5915,3993.200322,-0.170126719,2
3361.56,3596.882,3681.5155,191.1795775,169.8625748,21.25427949,29.47416275,-1.066872606,0.993931106,-4.382855376,-2.053824069,3350.392383,3681.5155,4012.638617,0.016863239,-2
3192.45,3532.307,3660.735,208.853547,201.7509357,24.78226158,18.25714016,-2.023296869,0.621674077,-6.075107087,-3.299354343,3267.450024,3660.735,4054.019976,-0.095350736,1
3215.71,3481.115,3635.9545,218.1881487,224.3789447,26.76101129,19.20905534,-2.950412713,0.109113335,-7.459552329,-4.608463889,3198.559414,3635.9545,4073.349586,0.019605371,-2
3155.88,3420.516,3609.029,215.6866713,248.0587232,16.01246437,18.36260331,-3.973324232,-0.529190581,-8.014157983,-5.821015586,3125.473528,3609.029,4092.584472,0.031440521,2
3221.57,3366.155,3585.8355,185.5687103,261.8413079,40.54587478,23.60909699,-4.732293753,-1.26686034,-8.443891847,-6.875112924,3075.412824,3585.8355,4096.258176,0.143172691,-2
3118.73,3304.928,3553.9775,149.2728738,278.3056737,21.14182492,21.12023635,-5.699187103,-2.092208617,-9.315769645,-7.861695778,3011.459867,3553.9775,4096.495133,0.098863269,1
3130.73,3270.96,3522.1185,146.0456238,288.7995413,38.29375616,23.98130874,-6.681594572,-2.966625315,-9.15925823,-8.478526007,2959.144553,3522.1185,4085.092447,0.152391996,2
3223.12,3245.394,3489.976,126.7224561,284.2535718,51.11344853,27.64912339,-7.484784063,-3.876359421,-8.889303864,-8.764476314,2935.863779,3489.976,4044.088221,0.259204012,-2
3174.38,3208.851,3454.8585,74.18859338,277.2571646,52.87570727,26.38009339,-7.642448784,-4.694912744,-8.037912407,-8.769227199,2914.384787,3454.8585,3995.332213,0.240525308,-2
3081.35,3187.548,3415.607,77.4156484,271.4390715,29.91117479,25.19454139,-7.966061329,-5.461489269,-7.54306001,-8.589060831,2886.474839,3415.607,3944.739161,0.184146018,2
3113.46,3162.738,3379.81,50.54386232,261.004525,49.05307795,33.48997697,-8.404830411,-6.170548551,-6.743109397,-8.074528782,2871.018514,3379.81,3888.601486,0.238252302,1
3128.89,3156.382,3344.3445,50.38852929,243.0104286,49.67341143,33.92153078,-8.164936609,-6.749940095,-6.150047811,-7.472686698,2870.629966,3344.3445,3818.059034,0.272590364,-2
2940.51,3128.862,3304.9885,80.52497181,241.4020379,12.58704228,25.34597094,-8.336008108,-7.234682748,-5.802827626,-6.85539145,2834.409296,3304.9885,3775.567704,0.112734161,-1
2930.35,3106.309,3263.4125,101.0770352,229.9045522,14.01904987,31.42988318,-8.007383442,-7.598581602,-5.47992324,-6.343793617,2815.246022,3263.4125,3711.578978,0.128416541,-2
2853.76,3069.528,3217.8415,119.6831851,215.0613358,14.73331887,24.34213186,-7.827417881,-7.835051689,-5.781118004,-5.991405216,2798.609778,3217.8415,3637.073222,0.065775345,2
2946.09,3052.264,3178.596,124.1648677,186.1647871,28.14385333,36.50496286,-7.370811163,-7.91163131,-5.643830529,-5.771549442,2815.694021,3178.596,3541.497979,0.179657299,-2
2901.05,3029.296,3150.128,129.1793326,182.6928775,22.3830303,33.16533984,-7.176826186,-7.877413768,-5.60877889,-5.663295658,2793.994019,3150.128,3506.261981,0.150302957,2
2961.33,3003.117,3124.2555,110.7469254,169.8918983,53.66033755,39.59636795,-6.616644543,-7.763435519,-5.52272602,-5.607275337,2793.075221,3124.2555,3455.435779,0.254022944,-1
2948.64,2980.543,3094.697,93.64519743,143.1015554,53.18718851,34.5279532,-6.218611632,-7.569274442,-5.452410088,-5.601772706,2815.740714,3094.697,3373.653286,0.238208086,2
2984.76,2970.884,3079.216,86.82522422,136.9791886,76.5763207,41.78390511,-5.962362612,-7.297889131,-4.771771219,-5.399903349,2812.194404,3079.216,3346.237596,0.323130411,-1
2963.79,2955.917,3059.3275,70.96937854,121.8706481,55.05425471,39.87334094,-5.600041302,-7.012900763,-3.996548261,-5.070446896,2821.757871,3059.3275,3296.897129,0.29892737,-1
2946.71,2937.699,3047.0405,36.78168187,120.1179982,65.51583526,31.54683223,-5.048048964,-6.647571969,-3.173634501,-4.583418018,2812.887415,3047.0405,3281.193585,0.285758749,2
3037.04,2947.352,3038.107,48.42515136,113.3677755,71.36407246,41.31353252,-4.743865501,-6.284958865,-2.461255362,-3.971123886,2817.112521,3038.107,3259.101479,0.497585913,1
3063.32,2960.649,3033.479,60.08916013,110.15053,80.05556138,48.75447298,-4.428454846,-5.907296306,-1.548260029,-3.190293874,2818.756087,3033.479,3248.201913,0.569487228,-1
3053.7,2980.643,3025.0855,53.47065073,101.0865428,70.98246896,45.73934122,-3.540540295,-5.481710654,-0.838883019,-2.403716234,2828.031551,3025.0855,3222.139449,0.572605751,-1
3051.58,2991.192,3021.728,56.23100031,98.90412788,80.18290587,44.38145903,-2.917120345,-5.008410004,-0.242037479,-1.652814078,2828.928361,3021.728,3214.527639,0.577417157,2
3118.87,3012.974,3021.135,59.52484527,98.24957557,93.99918217,65.73116952,-1.897691482,-4.484081887,0.411694848,-0.935748208,2829.611318,3021.135,3212.658682,0.755151215,-1
3089.36,3025.777,3014.447,60.93476932,87.77025225,69.40364931,63.56162047,-1.379068002,-3.946354817,1.229559802,-0.197585176,2843.35128,3014.447,3185.54272,0.718921315,1
3109.55,3041.868,3011.2055,59.53151449,82.59750095,67.95618737,74.13796357,-0.67691485,-3.359082843,2.111074309,0.534281692,2850.193329,3011.2055,3172.217671,0.805394615,-2
2918.75,3035.267,3003.0755,69.40781033,83.32890656,28.22754993,47.82435702,-0.495588885,-2.791921463,1.824803082,1.067018912,2840.637557,3003.0755,3165.513443,0.240437799,2
2948.03,3033.691,2994.804,71.36252681,79.93660043,34.63968909,53.83472639,-0.151583175,-2.247869709,1.556085616,1.426643532,2838.978879,2994.804,3150.629121,0.349915085,-2
2877.47,3026.767,2982.233,83.12866922,77.47154079,14.53546454,43.26793398,-0.140840513,-1.736422488,1.139984703,1.572301503,2831.213165,2982.233,3133.252835,0.153148211,2
2930.69,3016.132,2981.742,88.30981068,77.7803938,28.20766378,48.64705971,0.022693635,-1.241850435,0.57744768,1.441879078,2830.1201,2981.742,3133.3639,0.331647012,2
3051.33,3014.933,2987.791,87.67707151,78.27601218,43.73304629,54.4505208,0.532782437,-0.78925902,0.05088805,1.029841826,2835.202961,2987.791,3140.379039,0.708204393,1
3058.42,3015.405,2998.024,87.92132269,73.03402541,74.87089996,56.44609746,0.741606503,-0.382733815,-0.438040904,0.577273029,2855.654475,2998.024,3140.393525,0.71211,2
3093.89,3019.636,3005.414,90.82564606,74.95483415,75.41292076,59.78070175,0.810308223,-0.081844959,-0.757290486,0.114597809,2859.300129,3005.414,3151.527871,0.802763863,1
3104.84,3018.233,3015.6035,89.21654842,73.86455701,100,55.03699741,0.963479631,0.178438112,-0.211066494,-0.155612431,2871.614971,3015.6035,3159.592029,0.809873642,1
3107.67,3020.064,3022.9205,91.00838413,75.43674265,100,53.41379682,1.146772405,0.381070029,0.301820234,-0.21073792,2875.867217,3022.9205,3169.973783,0.788159156,-2
3071.91,3016.3,3029.084,87.6110853,74.07178044,61.17263844,51.34747155,0.846407818,0.530180774,1.014743354,-0.017966859,2884.691518,3029.084,3173.476482,0.648297194,-2
3013.15,3025.74,3030.5035,80.74934083,73.44705227,34.2561035,47.37625452,0.528499415,0.605745506,1.356141927,0.340869707,2887.328837,3030.5035,3173.678163,0.439397448,1
