"","flight_num","plane_num","city1","city2","city3","city4","city5"
"443","MU5588","319","福州","上海浦东",NA,NA,NA
"444","MU5593","319","上海浦东","福州",NA,NA,NA
"445","MU5600","319","福州","上海浦东",NA,NA,NA
"446","MU5631/2","319","上海浦东","福州","上海浦东",NA,NA
"447","MU5675","319","上海浦东","厦门",NA,NA,NA
"448","MU5676","319","厦门","上海浦东",NA,NA,NA
"449","3U8595/6","320","常州","桂林","常州",NA,NA
"450","3U8595/6","320","常州","桂林","常州",NA,NA
"451","3U8597/8","320","常州","张家界","常州",NA,NA
"452","3U8597/8","320","常州","张家界","常州",NA,NA
"453","3U8663/4","320","杭州","大连","杭州",NA,NA
"454","3U8821","320","杭州","重庆","西宁",NA,NA
"455","3U8821","320","杭州","重庆","西宁",NA,NA
"456","3U8822","320","西宁","重庆","杭州",NA,NA
"457","3U8822","320","西宁","重庆","杭州",NA,NA
"458","3U8873/4","320","常州","珠海","三亚","珠海","常州"
"459","3U8943/4","320","杭州","大连","哈尔滨","大连","杭州"
"460","3U8953/4","320","杭州","郑州","乌鲁木齐","郑州","杭州"
"461","9C8803","320","上海虹桥","厦门",NA,NA,NA
"462","9C8804","320","厦门","上海虹桥",NA,NA,NA
"463","9C8807/8","320","上海虹桥","厦门","上海虹桥",NA,NA
"464","9C8815","320","上海虹桥","厦门",NA,NA,NA
"465","9C8816","320","厦门","上海虹桥",NA,NA,NA
"466","9C8821/2","320","上海浦东","青岛","上海浦东",NA,NA
"467","9C8833","320","上海浦东","厦门",NA,NA,NA
"468","9C8834","320","厦门","上海浦东",NA,NA,NA
"469","9C8837/8","320","上海虹桥","厦门","上海虹桥",NA,NA
"470","9C8851","320","上海虹桥","福州",NA,NA,NA
"471","9C8852","320","福州","上海虹桥",NA,NA,NA
"472","9C8853/4","320","上海虹桥","青岛","上海虹桥",NA,NA
"473","9C8863/4","320","上海虹桥","厦门","上海虹桥",NA,NA
"474","9C8919/20","320","杭州","沈阳","杭州",NA,NA
"475","9C8941/2","320","上海虹桥","泉州","上海虹桥",NA,NA
"476","9C8961/2","320","上海浦东","烟台","上海浦东",NA,NA
"477","CA1731/2","320","杭州","深圳","杭州",NA,NA
"478","CA1753","320","杭州","昆明",NA,NA,NA
"479","CA1754","320","昆明","贵阳","杭州",NA,NA
"480","CA1775/6","320","杭州","西安","银川","西安","杭州"
"481","CA1791/2","320","杭州","呼和浩特","海拉尔","呼和浩特","杭州"
"482","CA8201/2","320","武汉","杭州","武汉",NA,NA
"483","CA8201/2","320","武汉","杭州","武汉",NA,NA
"484","CA8201/2","320","武汉","杭州","武汉",NA,NA
"485","FM9277/8","320","上海虹桥","南昌","上海虹桥",NA,NA
"486","HO1101/2","320","上海虹桥","温州","上海虹桥",NA,NA
"487","HO1105/6","320","上海浦东","青岛","上海浦东",NA,NA
"488","HO1107/8","320","上海浦东","福州","上海浦东",NA,NA
"489","HO1107/8","320","上海浦东","福州","上海浦东",NA,NA
"490","HO1107/8","320","上海浦东","福州","上海浦东",NA,NA
"491","HO1115/6","320","上海浦东","青岛","上海浦东",NA,NA
"492","HO1141/2","320","上海浦东","温州","上海浦东",NA,NA
"493","HO1141/2","320","上海浦东","温州","上海浦东",NA,NA
"494","HO1141/2","320","上海浦东","温州","上海浦东",NA,NA
"495","HO1145","320","上海虹桥","连城",NA,NA,NA
"496","HO1145","320","上海虹桥","连城",NA,NA,NA
"497","HO1146","320","连城","上海虹桥",NA,NA,NA
"498","HO1146","320","连城","上海虹桥",NA,NA,NA
"499","HO1173/4","320","上海浦东","东营","上海浦东",NA,NA
"500","HO1189/90","320","上海浦东","厦门","上海浦东",NA,NA
"501","HO1189/90","320","上海浦东","厦门","上海浦东",NA,NA
"502","HO1189/90","320","上海浦东","厦门","上海浦东",NA,NA
"503","HO1191/2","320","上海虹桥","厦门","上海浦东",NA,NA
"504","HO1191/2","320","上海虹桥","厦门","上海浦东",NA,NA
"505","HO1193/4","320","上海浦东","厦门","上海虹桥",NA,NA
"506","HO1195","320","上海虹桥","青岛",NA,NA,NA
"507","HO1195/6","320","上海虹桥","青岛","上海虹桥",NA,NA
"508","HO1196","320","青岛","上海虹桥",NA,NA,NA
"509","HO1203/4","320","上海虹桥","南昌","上海虹桥",NA,NA
"510","HO1203/4","320","上海虹桥","南昌","上海虹桥",NA,NA
"511","HO1205/6","320","上海浦东","南昌","上海浦东",NA,NA
"512","HO1205/6","320","上海浦东","南昌","上海浦东",NA,NA
"513","HO1213/4","320","常州","三亚","常州",NA,NA
"514","HO1241/2","320","上海浦东","青岛","上海浦东",NA,NA
"515","HO1241/2","320","上海浦东","青岛","上海浦东",NA,NA
"516","MU2085/6","320","烟台","哈尔滨","烟台",NA,NA
"517","MU2085/6","320","烟台","哈尔滨","烟台",NA,NA
"518","MU2085/6","320","烟台","哈尔滨","烟台",NA,NA
"519","MU2273","320","合肥","厦门",NA,NA,NA
"520","MU2274","320","厦门","合肥",NA,NA,NA
"521","MU2385/6","320","合肥","西安","西宁","西安","合肥"
"522","MU2391/2","320","温州","西安","兰州","西安","温州"
"523","MU2395/6","320","宁波","长沙","重庆","长沙","宁波"
"524","MU2399/400","320","杭州","大连","杭州",NA,NA
"525","MU2701","320","南京","青岛","哈尔滨",NA,NA
"526","MU2702","320","哈尔滨","青岛","南京",NA,NA
"527","MU2707","320","南京","张家界",NA,NA,NA
"528","MU2707","320","南京","张家界",NA,NA,NA
"529","MU2707","320","南京","张家界",NA,NA,NA
"530","MU2707","320","南京","张家界",NA,NA,NA
"531","MU2707","320","南京","张家界",NA,NA,NA
"532","MU2708","320","张家界","南京",NA,NA,NA
"533","MU2708","320","张家界","南京",NA,NA,NA
"534","MU2708","320","张家界","南京",NA,NA,NA
"535","MU2709","320","南京","郑州","包头",NA,NA
"536","MU2710","320","包头","郑州","南京",NA,NA
"537","MU2717","320","南京","张家界",NA,NA,NA
"538","MU2717/8","320","南京","张家界","南京",NA,NA
"539","MU2717/8","320","南京","张家界","南京",NA,NA
"540","MU2717/8","320","南京","张家界","南京",NA,NA
"541","MU2717/8","320","南京","张家界","南京",NA,NA
"542","MU2717/8","320","南京","张家界","南京",NA,NA
"543","MU2717/8","320","南京","张家界","南京",NA,NA
"544","MU2718","320","张家界","南京",NA,NA,NA
"545","MU2727/8","320","南京","三亚","南京",NA,NA
"546","MU2727/8","320","南京","三亚","南京",NA,NA
"547","MU2727/8","320","南京","三亚","南京",NA,NA
"548","MU2731","320","南京","呼和浩特",NA,NA,NA
"549","MU2732","320","呼和浩特","南京",NA,NA,NA
"550","MU2732","320","呼和浩特","南京",NA,NA,NA
"551","MU2749","320","南京","兰州","敦煌",NA,NA
"552","MU2749","320","南京","兰州","敦煌",NA,NA
"553","MU2749","320","南京","兰州","敦煌",NA,NA
"554","MU2749","320","南京","兰州","敦煌",NA,NA
"555","MU2750","320","敦煌","兰州","南京",NA,NA
"556","MU2750","320","敦煌","兰州","南京",NA,NA
"557","MU2750","320","敦煌","兰州","南京",NA,NA
"558","MU2750","320","敦煌","兰州","南京",NA,NA
"559","MU2750","320","敦煌","兰州","南京",NA,NA
"560","MU2750","320","敦煌","兰州","南京",NA,NA
"561","MU2751/2","320","南京","太原","鄂尔多斯","太原","南京"
"562","MU2751/2","320","南京","太原","鄂尔多斯","太原","南京"
"563","MU2755","320","南京","南昌","贵阳",NA,NA
"564","MU2756","320","贵阳","南昌","南京",NA,NA
"565","MU2769","320","南京","西安","乌鲁木齐",NA,NA
"566","MU2770","320","乌鲁木齐","西安","南京",NA,NA
"567","MU2771","320","南京","大连","长春",NA,NA
"568","MU2771","320","南京","大连","长春",NA,NA
"569","MU2771","320","南京","大连","长春",NA,NA
"570","MU2771","320","南京","大连","长春",NA,NA
"571","MU2772","320","长春","大连","南京",NA,NA
"572","MU2772","320","长春","大连","南京",NA,NA
"573","MU2772","320","长春","大连","南京",NA,NA
"574","MU2777","320","南京","石家庄","呼和浩特",NA,NA
"575","MU2777/8","320","南京","石家庄","呼和浩特","石家庄","南京"
"576","MU2778","320","呼和浩特","石家庄","南京",NA,NA
"577","MU2779","320","南京","乌鲁木齐","伊宁",NA,NA
"578","MU2779","320","南京","乌鲁木齐","伊宁",NA,NA
"579","MU2780","320","伊宁","乌鲁木齐","南京",NA,NA
"580","MU2780","320","伊宁","乌鲁木齐","南京",NA,NA
"581","MU2789","320","南京","银川","乌鲁木齐",NA,NA
"582","MU2789","320","南京","银川","乌鲁木齐",NA,NA
"583","MU2790","320","乌鲁木齐","银川","南京",NA,NA
"584","MU2790","320","乌鲁木齐","银川","南京",NA,NA
"585","MU2791","320","南京","大连","海拉尔",NA,NA
"586","MU2791","320","南京","大连","海拉尔",NA,NA
"587","MU2791","320","南京","大连","海拉尔",NA,NA
"588","MU2791","320","南京","大连","海拉尔",NA,NA
"589","MU2792","320","海拉尔","大连","南京",NA,NA
"590","MU2792","320","海拉尔","大连","南京",NA,NA
"591","MU2795","320","南京","西宁",NA,NA,NA
"592","MU2795","320","南京","西宁",NA,NA,NA
"593","MU2795","320","南京","西宁",NA,NA,NA
"594","MU2795/6","320","南京","西宁","南京",NA,NA
"595","MU2796","320","西宁","南京",NA,NA,NA
"596","MU2796","320","西宁","南京",NA,NA,NA
"597","MU2796","320","西宁","南京",NA,NA,NA
"598","MU2809","320","南京","厦门",NA,NA,NA
"599","MU2810","320","厦门","南京",NA,NA,NA
"600","MU2817","320","南京","常德",NA,NA,NA
"601","MU2817","320","南京","常德",NA,NA,NA
"602","MU2818","320","常德","南京",NA,NA,NA
"603","MU2818","320","常德","南京",NA,NA,NA
"604","MU2819","320","南京","厦门",NA,NA,NA
"605","MU2819","320","南京","厦门",NA,NA,NA
"606","MU2819","320","南京","厦门",NA,NA,NA
"607","MU2819","320","南京","厦门",NA,NA,NA
"608","MU2819","320","南京","厦门",NA,NA,NA
"609","MU2820","320","厦门","南京",NA,NA,NA
"610","MU2820","320","厦门","南京",NA,NA,NA
"611","MU2820","320","厦门","南京",NA,NA,NA
"612","MU2820","320","厦门","南京",NA,NA,NA
"613","MU2820","320","厦门","南京",NA,NA,NA
"614","MU2825","320","南京","成都",NA,NA,NA
"615","MU2825","320","南京","成都",NA,NA,NA
"616","MU2825","320","南京","成都",NA,NA,NA
"617","MU2826","320","成都","南京",NA,NA,NA
"618","MU2829/30","320","南京","厦门","南京",NA,NA
"619","MU2835","320","南京","重庆",NA,NA,NA
"620","MU2836","320","重庆","南京",NA,NA,NA
"621","MU2839","320","南京","厦门",NA,NA,NA
"622","MU2840","320","厦门","南京",NA,NA,NA
"623","MU2845","320","南京","重庆",NA,NA,NA
"624","MU2846","320","重庆","南京",NA,NA,NA
"625","MU2855/6","320","南京","重庆","南京",NA,NA
"626","MU2867","320","南京","深圳",NA,NA,NA
"627","MU2868","320","深圳","南京",NA,NA,NA
"628","MU2868","320","深圳","南京",NA,NA,NA
"629","MU2868","320","深圳","南京",NA,NA,NA
"630","MU2868","320","深圳","南京",NA,NA,NA
"631","MU2868","320","深圳","南京",NA,NA,NA
"632","MU2869","320","南京","海口",NA,NA,NA
"633","MU2870","320","海口","南京",NA,NA,NA
"634","MU2887","320","南京","深圳",NA,NA,NA
"635","MU2888","320","深圳","南京",NA,NA,NA
"636","MU2895/6","320","南京","西安","兰州","西安","南京"
"637","MU2905/6","320","无锡","成都","无锡",NA,NA
"638","MU2925","320","无锡","成都",NA,NA,NA
"639","MU2925","320","无锡","成都",NA,NA,NA
"640","MU2926","320","成都","无锡",NA,NA,NA
"641","MU2926","320","成都","无锡",NA,NA,NA
"642","MU2929/30","320","淮安","温州","淮安",NA,NA
"643","MU2933/4","320","南京","大连","牡丹江","大连","南京"
"644","MU2955/6","320","无锡","西安","兰州","西安","无锡"
"645","MU2957/8","320","无锡","张家界","无锡",NA,NA
"646","MU2957/8","320","无锡","张家界","无锡",NA,NA
"647","MU2965","320","无锡","长沙","贵阳",NA,NA
"648","MU2965","320","无锡","长沙","贵阳",NA,NA
"649","MU2965/6","320","无锡","长沙","贵阳","长沙","无锡"
"650","MU2966","320","贵阳","长沙","无锡",NA,NA
"651","MU2987/8","320","无锡","深圳","无锡",NA,NA
"652","MU2987/8","320","无锡","深圳","无锡",NA,NA
"653","MU2987/8","320","无锡","深圳","无锡",NA,NA
"654","MU2991/2","320","无锡","海拉尔","无锡",NA,NA
"655","MU2993","320","赣州","上海虹桥",NA,NA,NA
"656","MU2994","320","上海虹桥","赣州",NA,NA,NA
"657","MU5219/20","320","杭州","深圳","杭州",NA,NA
"658","MU5235/6","320","杭州","重庆","杭州",NA,NA
"659","MU5241","320","宁波","张家界",NA,NA,NA
"660","MU5242","320","张家界","宁波",NA,NA,NA
"661","MU5243/4","320","宁波","深圳","宁波",NA,NA
"662","MU5245","320","宁波","成都",NA,NA,NA
"663","MU5246","320","成都","宁波",NA,NA,NA
"664","MU5249/50","320","宁波","长沙","宁波",NA,NA
"665","MU5261/2","320","南昌","深圳","南昌",NA,NA
"666","MU5271","320","杭州","青岛","哈尔滨",NA,NA
"667","MU5272","320","哈尔滨","青岛","杭州",NA,NA
"668","MU5277/8","320","杭州","沈阳","杭州",NA,NA
"669","MU5289","320","杭州","张家界",NA,NA,NA
"670","MU5289","320","杭州","张家界",NA,NA,NA
"671","MU5290","320","张家界","杭州",NA,NA,NA
"672","MU5345/6","320","合肥","桂林","合肥",NA,NA
"673","MU5373","320","杭州","三亚",NA,NA,NA
"674","MU5374","320","三亚","杭州",NA,NA,NA
"675","MU5375","320","南昌","赣州","海口",NA,NA
"676","MU5376","320","海口","赣州","南昌",NA,NA
"677","MU5379/80","320","杭州","郑州","杭州",NA,NA
"678","MU5379/80","320","杭州","郑州","杭州",NA,NA
"679","MU5387/8","320","合肥","桂林","合肥",NA,NA
"680","MU5387/8","320","合肥","桂林","合肥",NA,NA
"681","MU5433","320","成都","杭州",NA,NA,NA
"682","MU5434","320","杭州","成都",NA,NA,NA
"683","MU5434","320","杭州","成都",NA,NA,NA
"684","MU5435/6","320","合肥","成都","合肥",NA,NA
"685","MU5435/6","320","合肥","成都","合肥",NA,NA
"686","MU5467","320","上海浦东","合肥",NA,NA,NA
"687","MU5468","320","合肥","上海浦东",NA,NA,NA
"688","MU5483","320","杭州","天津",NA,NA,NA
"689","MU5484","320","天津","杭州",NA,NA,NA
"690","MU5495/6","320","合肥","重庆","合肥",NA,NA
"691","MU5495/6","320","合肥","重庆","合肥",NA,NA
"692","MU5512","320","青岛","上海浦东",NA,NA,NA
"693","MU5513","320","上海浦东","青岛",NA,NA,NA
"694","MU5514","320","青岛","上海虹桥",NA,NA,NA
"695","MU5517","320","上海虹桥","青岛",NA,NA,NA
"696","MU5517","320","上海虹桥","青岛",NA,NA,NA
"697","MU5518","320","青岛","上海虹桥",NA,NA,NA
"698","MU5520","320","青岛","上海虹桥",NA,NA,NA
"699","MU5520","320","青岛","上海虹桥",NA,NA,NA
"700","MU5521","320","上海虹桥","青岛",NA,NA,NA
"701","MU5522","320","青岛","上海虹桥",NA,NA,NA
"702","MU5523","320","上海虹桥","青岛",NA,NA,NA
"703","MU5523","320","上海虹桥","青岛",NA,NA,NA
"704","MU5524","320","青岛","上海浦东",NA,NA,NA
"705","MU5525","320","上海浦东","青岛",NA,NA,NA
"706","MU5527","320","上海虹桥","青岛",NA,NA,NA
"707","MU5528","320","青岛","上海虹桥",NA,NA,NA
"708","MU5529/30","320","上海浦东","盐城","上海浦东",NA,NA
"709","MU5529/30","320","上海浦东","盐城","上海浦东",NA,NA
"710","MU5532","320","济南","上海虹桥",NA,NA,NA
"711","MU5533","320","上海虹桥","济南",NA,NA,NA
"712","MU5534/5","320","济南","上海浦东","济南",NA,NA
"713","MU5538","320","济南","上海虹桥",NA,NA,NA
"714","MU5539","320","上海虹桥","济南",NA,NA,NA
"715","MU5541","320","上海浦东","济南",NA,NA,NA
"716","MU5542","320","济南","上海浦东",NA,NA,NA
"717","MU5543","320","上海浦东","烟台",NA,NA,NA
"718","MU5544","320","烟台","上海浦东",NA,NA,NA
"719","MU5547","320","上海虹桥","烟台",NA,NA,NA
"720","MU5548","320","烟台","上海虹桥",NA,NA,NA
"721","MU5552","320","合肥","上海虹桥",NA,NA,NA
"722","MU5553","320","上海虹桥","合肥",NA,NA,NA
"723","MU5561/2","320","杭州","桂林","杭州",NA,NA
"724","MU5565/6","320","上海虹桥","南昌","上海虹桥",NA,NA
"725","MU5567/8","320","上海虹桥","南昌","上海虹桥",NA,NA
"726","MU5569","320","上海虹桥","厦门",NA,NA,NA
"727","MU5570","320","厦门","上海虹桥",NA,NA,NA
"728","MU5571/2","320","合肥","兰州","合肥",NA,NA
"729","MU5571/2","320","合肥","兰州","合肥",NA,NA
"730","MU5577/8","320","上海虹桥","温州","上海虹桥",NA,NA
"731","MU5579/80","320","上海虹桥","连云港","上海虹桥",NA,NA
"732","MU5581","320","上海浦东","威海",NA,NA,NA
"733","MU5582","320","威海","上海浦东",NA,NA,NA
"734","MU5589","320","上海虹桥","威海",NA,NA,NA
"735","MU5590","320","威海","上海虹桥",NA,NA,NA
"736","MU5597/8","320","合肥","厦门","合肥",NA,NA
"737","MU5597/8","320","合肥","厦门","合肥",NA,NA
"738","MU5643/4","320","合肥","三亚","合肥",NA,NA
"739","MU5643/4","320","合肥","三亚","合肥",NA,NA
"740","MU5645/6","320","杭州","乌鲁木齐","阿克苏","乌鲁木齐","杭州"
"741","MU5647/8","320","上海虹桥","武夷山","上海虹桥",NA,NA
"742","MU5649/50","320","宁波","桂林","宁波",NA,NA
"743","MU5661/2","320","上海虹桥","厦门","上海虹桥",NA,NA
"744","MU5669/70","320","上海虹桥","厦门","上海虹桥",NA,NA
"745","MU5671/2","320","杭州","乌鲁木齐","杭州",NA,NA
"746","MU5681/2","320","上海虹桥","厦门","上海虹桥",NA,NA
"747","MU5699","320","合肥","深圳",NA,NA,NA
"748","MU5699/70","320","合肥","深圳","合肥",NA,NA
"749","MU5700","320","深圳","合肥",NA,NA,NA
"750","ZH9217/8","320","泉州","舟山","泉州",NA,NA
