"","city1_2","flag","flight_num","plane_num","plane_no_num"
"1618","成都长春",4738,"3U8857/8","319",2
"1619","长春成都",4738,"CA4189/90","319",2
"1620","长春成都",4738,"CZ6441/2","319",2
"1621","义乌厦门",4742,"CZ3875/6","733",2
"1622","郑州厦门",4784,"CZ6231/2","738",2
"1623","郑州厦门",4784,"CZ6981/2","73G",6
"1624","厦门郑州",4784,"HU7693/4","738",2
"1625","厦门郑州",4784,"MF8065/6","752",2
"1626","厦门郑州",4784,"MF8209/10","738",2
"1627","厦门郑州",4784,"MF8209/10","73G",2
"1628","厦门郑州",4784,"SC4765","73G",1
"1629","郑州厦门",4784,"SC4765/6","738",2
"1630","郑州厦门",4784,"SC4766","73G",1
"1631","厦门郑州",4784,"SC4799","738",1
"1632","郑州厦门",4784,"SC4800","738",1
"1633","杭州济南",4817,"MF8231/2","738",4
"1634","杭州济南",4817,"MF8537/8","73G",2
"1635","济南杭州",4817,"SC4951/2","737",2
"1636","杭州济南",4817,"SC4973","738",1
"1637","杭州济南",4817,"SC4973/4","737",8
"1638","济南杭州",4817,"SC4974","738",1
"1639","济南杭州",4817,"SC4987/8","737",2
"1640","柳州广州",4823,"CZ3719/20","319",2
"1641","柳州广州",4823,"CZ3729/30","319",4
"1642","柳州广州",4823,"MU3153","ERJ",1
"1643","柳州广州",4823,"MU3153/4","ERJ",2
"1644","广州柳州",4823,"MU3154","ERJ",1
"1645","南昌福州",4962,"3U8959/60","320",2
"1646","福州南昌",4962,"MF8485/6","738",4
"1647","大连长沙",4985,"CZ3759/6","321",4
"1648","大连长沙",4985,"CZ3759/60","319",2
"1649","大连长沙",4985,"CZ3759/60","321",4
"1650","长沙大连",4985,"CZ3943/4","320",2
"1651","长沙大连",4985,"CZ3985/6","320",2
"1652","大连长沙",4985,"HU7397","738",5
"1653","长沙大连",4985,"HU7398","738",3
"1654","长沙大连",4985,"MF8021/2","738",2
"1655","哈尔滨深圳",5008,"CZ3743/4","M90",2
"1656","哈尔滨深圳",5008,"CZ6211/2","319",4
"1657","哈尔滨深圳",5008,"CZ6309","M90",1
"1658","深圳哈尔滨",5008,"CZ6310","320",1
"1659","深圳哈尔滨",5008,"HU7745","738",1
"1660","哈尔滨深圳",5008,"HU7746","738",1
"1661","深圳哈尔滨",5008,"ZH9771/2","320",2
"1662","深圳哈尔滨",5008,"ZH9817","738",1
"1663","哈尔滨深圳",5008,"ZH9818","738",1
"1664","深圳哈尔滨",5008,"ZH9931/2","738",4
"1665","广州合肥",5034,"CZ3813","319",1
"1666","合肥广州",5034,"CZ3814","319",1
"1667","合肥广州",5034,"CZ3817/8","319",2
"1668","合肥广州",5034,"CZ3873/4","319",2
"1669","广州合肥",5034,"HU7039","734",2
"1670","合肥广州",5034,"HU7040","734",1
"1671","广州合肥",5034,"HU7243","738",1
"1672","合肥广州",5034,"HU7244","738",1
"1673","合肥广州",5034,"MU5225/6","320",2
"1674","合肥广州",5034,"MU5287/8","320",2
"1675","大理成都",5047,"MU5989/90","737",2
"1676","郑州海口",5070,"CZ3995/6","733",2
"1677","郑州海口",5070,"CZ6855/6","319",2
"1678","海口郑州",5070,"HU7223","738",1
"1679","郑州海口",5070,"HU7223/4","737",2
"1680","郑州海口",5070,"HU7224","738",1
"1681","海口郑州",5070,"HU7309","738",1
"1682","郑州海口",5070,"HU7310","738",1
"1683","郑州海口",5070,"JD5173/4","319",2
"1684","重庆桂林",5109,"3U8775/6","320",4
"1685","桂林重庆",5109,"CZ3859/60","733",2
"1686","重庆桂林",5109,"CZ6119/20","733",2
"1687","桂林重庆",5109,"MF8403/4","752",2
"1688","重庆桂林",5109,"OQ2375/6","319",2
"1689","重庆桂林",5109,"OQ2391/2","320",4
"1690","重庆桂林",5109,"PN6017/8","319",4
"1691","黄山广州",5128,"CZ3627/8","319",4
"1692","黄山广州",5128,"CZ3993/4","319",2
"1693","威海哈尔滨",5155,"CZ3787/8","319",2
"1694","威海哈尔滨",5155,"CZ6241/2","320",2
"1695","沈阳深圳",5157,"CZ6303/4","M90",2
"1696","沈阳深圳",5157,"CZ6309","M90",1
"1697","深圳沈阳",5157,"CZ6310","320",1
"1698","沈阳深圳",5157,"CZ6311/2","M90",2
"1699","深圳沈阳",5157,"HU7729","738",1
"1700","沈阳深圳",5157,"HU7730","738",1
"1701","沈阳深圳",5157,"ZH9827/8","320",2
"1702","深圳沈阳",5157,"ZH9841","320",1
"1703","沈阳深圳",5157,"ZH9842","320",2
"1704","沈阳深圳",5157,"ZH9897/8","320",2
"1705","沈阳深圳",5157,"ZH9979/80","320",2
"1706","重庆海口",5160,"3U8785/6","320",2
"1707","重庆海口",5160,"CZ6313/4","320",2
"1708","海口重庆",5160,"HU7073","733",1
"1709","海口重庆",5160,"HU7073","738",1
"1710","重庆海口",5160,"HU7074","733",1
"1711","重庆海口",5160,"HU7074","738",1
"1712","海口重庆",5160,"HU7267","733",1
"1713","重庆海口",5160,"HU7268","733",1
"1714","重庆海口",5160,"HU7377/8","737",2
"1715","重庆海口",5160,"JD5613/4","319",2
"1716","重庆海口",5160,"OQ2343/4","320",4
"1717","重庆海口",5160,"PN6207/8","319",2
"1718","济南广州",5168,"CZ3509/10","319",2
"1719","济南广州",5168,"CZ3707/8","319",4
"1720","济南广州",5168,"MU5259/60","320",2
"1721","济南广州",5168,"SC1169/70","733",2
"1722","济南广州",5168,"SC1171/2","733",2
"1723","济南广州",5168,"ZH9485/6","320",2
"1724","济南广州",5168,"ZH9487/8","738",2
"1725","临沂广州",5301,"ZH9747/8","320",2
"1726","沈阳温州",5311,"CZ6407/8","320",2
"1727","温州沈阳",5311,"SC4833/4","738",4
"1728","沈阳温州",5311,"ZH9491/2","320",2
"1729","长沙合肥",5345,"CZ3130/29","320",2
"1730","长沙合肥",5345,"CZ3941/2","320",2
"1731","合肥长沙",5345,"SC4705/6","733",2
"1732","南京广州",5375,"CZ3507/8","319",2
"1733","南京广州",5375,"CZ3513/4","319",2
"1734","南京广州",5375,"CZ3599/600","319",2
"1735","南京广州",5375,"CZ3697/8","319",2
"1736","南京广州",5375,"CZ3699/700","319",2
"1737","南京广州",5375,"CZ3821/2","319",2
"1738","南京广州",5375,"CZ3871/2","319",2
"1739","南京广州",5375,"FM9355","738",2
"1740","广州南京",5375,"FM9356","738",1
"1741","南京广州",5375,"FM9357","738",1
"1742","广州南京",5375,"FM9358","738",1
"1743","南京广州",5375,"HU7113/4","738",2
"1744","广州南京",5375,"HU7213","738",1
"1745","南京广州",5375,"HU7214","738",1
"1746","南京广州",5375,"MU2807","320",1
"1747","广州南京",5375,"MU2808","320",1
"1748","南京广州",5375,"MU2857","320",1
"1749","广州南京",5375,"MU2858","320",1
"1750","广州南京",5375,"ZH9617","738",1
"1751","南京广州",5375,"ZH9618","738",2
"1752","南京广州",5375,"ZH9621/2","733",2
"1753","南京广州",5375,"ZH9677/8","738",2
"1754","南宁广州",5417,"CZ3293/4","738",2
"1755","南宁广州",5417,"CZ3295","738",1
"1756","广州南宁",5417,"CZ3296","738",1
"1757","南宁广州",5417,"CZ3297/8","319",6
"1758","南宁广州",5417,"CZ3305/6","319",2
"1759","南宁广州",5417,"CZ3307/8","738",2
"1760","南宁广州",5417,"CZ3331/2","319",4
"1761","南宁广州",5417,"ZH9555","733",1
"1762","南宁广州",5417,"ZH9555/6","733",2
"1763","广州南宁",5417,"ZH9556","733",1
"1764","南宁广州",5417,"ZH9579/80","733",2
"1765","南宁广州",5417,"ZH9603/4","733",4
"1766","南宁广州",5417,"ZH9643/4","733",2
"1767","海口大连",5438,"JD5269/70","319",2
"1768","厦门广州",5472,"CZ3713/4","319",2
"1769","厦门广州",5472,"CZ3723/4","319",2
"1770","厦门广州",5472,"CZ3805/6","319",4
"1771","厦门广州",5472,"CZ3807/8","319",2
"1772","厦门广州",5472,"CZ3879/80","319",4
"1773","厦门广州",5472,"FM9347","752",1
"1774","广州厦门",5472,"FM9348","752",1
"1775","广州厦门",5472,"HU7787","738",1
"1776","厦门广州",5472,"HU7788","738",1
"1777","厦门广州",5472,"MF8301/2","752",2
"1778","厦门广州",5472,"MF8305/6","752",2
"1779","厦门广州",5472,"MF8333/4","738",2
"1780","厦门广州",5472,"MF8333/4","73G",2
"1781","厦门广州",5472,"MF8365","738",2
"1782","广州厦门",5472,"MF8366","738",2
"1783","厦门广州",5472,"MF8391/2","73G",2
"1784","郑州南京",5498,"CZ3397/8","733",2
"1785","南京郑州",5498,"MU2709","320",1
"1786","郑州南京",5498,"MU2710","320",1
"1787","昆明成都",5573,"3U8667/8","320",4
"1788","昆明成都",5573,"3U8855/6","320",2
"1789","昆明成都",5573,"8L9975/6","73G",2
"1790","昆明成都",5573,"CA4413/4","319",2
"1791","昆明成都",5573,"CA4415/6","752",4
"1792","昆明成都",5573,"CA4459/60","752",2
"1793","昆明成都",5573,"KY8091","737",1
"1794","成都昆明",5573,"KY8092","737",1
"1795","昆明成都",5573,"MU2525/6","737",2
"1796","昆明成都",5573,"MU5841/2","733",6
"1797","昆明成都",5573,"MU5843/4","73G",2
"1798","昆明成都",5573,"MU5847/8","763",2
"1799","昆明成都",5573,"MU5849/50","73G",6
"1800","昆明成都",5573,"MU5869/70","73G",2
"1801","西安太原",5582,"CZ6319/20","320",2
"1802","太原西安",5582,"CZ6469/70","319",2
"1803","太原西安",5582,"CZ6515/6","320",2
"1804","太原西安",5582,"CZ6569","320",1
"1805","西安太原",5582,"CZ6570","320",1
"1806","太原西安",5582,"GS7581/2","ERJ",2
"1807","西安太原",5582,"HU7885","738",1
"1808","太原西安",5582,"HU7886","738",1
"1809","西安太原",5582,"JR1505/6","MA6",2
"1810","西安太原",5582,"JR1529/30","MA6",2
"1811","延吉烟台",5589,"CZ6551/2","319",2
"1812","广州沈阳",5647,"CZ3601","321",1
"1813","沈阳广州",5647,"CZ6301/2","319",2
"1814","沈阳广州",5647,"CZ6315","321",1
"1815","广州沈阳",5647,"HU7343","738",1
"1816","沈阳广州",5647,"HU7344","738",1
"1817","沈阳广州",5647,"ZH9425/6","320",2
"1818","广州沈阳",5647,"ZH9607/8","733",4
"1819","沈阳广州",5647,"ZH9627/8","320",2
"1820","成都南昌",5698,"3U8927/8","321",2
"1821","南昌成都",5698,"CA4507/8","321",2
"1822","南昌成都",5698,"CA4525/6","319",2
"1823","南昌成都",5698,"ZH9379/80","733",2
"1824","银川西安",5733,"3U8685/6","319",2
"1825","西安银川",5733,"CA1775/6","320",2
"1826","西安银川",5733,"CZ3225/6","320",8
"1827","西安银川",5733,"CZ3709/10","320",2
"1828","银川西安",5733,"HU7847","733",1
"1829","西安银川",5733,"HU7848","733",1
"1830","西安银川",5733,"JR1519","MA6",1
"1831","银川西安",5733,"JR1520","MA6",1
"1832","西安银川",5733,"MF8211/2","738",2
"1833","银川西安",5733,"MU2265/6","320",2
"1834","银川西安",5733,"MU2301","320",1
"1835","西安银川",5733,"MU2302","320",1
"1836","银川西安",5733,"MU2409/10","319",2
"1837","银川西安",5733,"MU2409/10","320",4
"1838","西安银川",5733,"ZH9169","320",1
"1839","银川西安",5733,"ZH9170","320",1
"1840","西安银川",5733,"ZH9987","320",1
"1841","银川西安",5733,"ZH9988","320",1
"1842","南京成都",5745,"3U8923/4","321",2
"1843","南京成都",5745,"3U8993/4","321",2
"1844","南京成都",5745,"CA4505/6","321",4
"1845","南京成都",5745,"CA4517/8","733",2
"1846","南京成都",5745,"EU2759/60","319",2
"1847","南京成都",5745,"MU2805","321",1
"1848","成都南京",5745,"MU2806","321",1
"1849","南京成都",5745,"MU2815/6","321",4
"1850","南京成都",5745,"MU2825","320",3
"1851","成都南京",5745,"MU2826","320",1
"1852","南京成都",5745,"ZH9213","738",1
"1853","成都南京",5745,"ZH9214","738",1
"1854","石家庄广州",5751,"9C8981/2","320",2
"1855","石家庄广州",5751,"CZ3131/2","319",2
"1856","石家庄广州",5751,"CZ3199/200","319",2
"1857","石家庄广州",5751,"MU2357","73G",1
"1858","广州石家庄",5751,"MU2358","73G",1
"1859","石家庄广州",5751,"NS3203/4","73G",2
"1860","杭州贵阳",5780,"CA1751","319",1
"1861","贵阳杭州",5780,"CA1754","320",1
"1862","杭州贵阳",5780,"MF8465/6","738",2
"1863","杭州贵阳",5780,"MF8489/90","738",2
"1864","贵阳杭州",5780,"ZH9165","738",1
"1865","杭州贵阳",5780,"ZH9166","738",1
"1866","厦门温州",5815,"CZ6260","M90",2
"1867","厦门温州",5815,"MU2673","ERJ",1
"1868","温州厦门",5815,"MU2674","ERJ",1
"1869","大连牡丹江",5829,"MU2879/80","ERJ",2
"1870","大连牡丹江",5829,"MU2933/4","320",2
"1871","深圳郑州",5834,"CZ3675/6","320",2
"1872","郑州深圳",5834,"CZ3973/4","738",2
"1873","郑州深圳",5834,"CZ3975/6","738",4
"1874","郑州深圳",5834,"CZ6335/6","733",2
"1875","深圳郑州",5834,"HU7753","738",1
"1876","郑州深圳",5834,"HU7754","738",1
"1877","深圳郑州",5834,"HU7755","738",1
"1878","郑州深圳",5834,"HU7756","738",1
"1879","郑州深圳",5834,"ZH7301/2","320",2
"1880","郑州深圳",5834,"ZH9283/4","738",2
"1881","郑州深圳",5834,"ZH9329/30","738",4
"1882","深圳郑州",5834,"ZH9807","738",1
"1883","郑州深圳",5834,"ZH9807/8","738",6
"1884","郑州深圳",5834,"ZH9808","738",1
"1885","郑州深圳",5834,"ZH9949/50","738",2
"1886","哈尔滨桂林",5835,"3U8969/70","320",2
"1887","杭州哈尔滨",5887,"3U8943/4","320",2
"1888","杭州哈尔滨",5887,"CA1787/8","319",2
"1889","哈尔滨杭州",5887,"CZ6247/8","319",2
"1890","杭州哈尔滨",5887,"CZ6665/6","733",2
"1891","杭州哈尔滨",5887,"MF8045/6","738",2
"1892","杭州哈尔滨",5887,"MU5271","320",1
"1893","哈尔滨杭州",5887,"MU5272","320",1
"1894","延吉沈阳",5894,"CZ6601/2","319",2
"1895","沈阳烟台",5911,"BK2867","MA6",1
"1896","烟台沈阳",5911,"BK2868","MA6",1
"1897","沈阳烟台",5911,"CZ6653/4","320",2
"1898","呼和浩特包头",5942,"ZH7052","320",2
"1899","武夷山广州",5968,"MF8365","738",2
"1900","广州武夷山",5968,"MF8366","738",2
"1901","南京福州",6020,"FM9291/2","738",2
"1902","福州南京",6020,"MF8061/2","738",2
"1903","福州南京",6020,"MF8135","738",3
"1904","南京福州",6020,"MF8136","738",1
"1905","南京福州",6020,"MU5253","73G",1
"1906","福州南京",6020,"MU5254","73G",1
"1907","南京福州",6020,"SC4729","738",1
"1908","南京福州",6020,"SC4729/30","737",6
"1909","福州南京",6020,"SC4730","CR2",1
"1910","南京福州",6020,"SC4991/2","CR2",2
"1911","重庆天津",6022,"3U8863/4","320",2
"1912","天津重庆",6022,"BK2853/4","738",2
"1913","天津重庆",6022,"GS6677/8","E90",6
"1914","天津重庆",6022,"MF8459/60","738",4
"1915","重庆天津",6022,"PN6237/8","733",4
"1916","福州南宁",6062,"MF8363/4","752",2
"1917","南宁福州",6062,"ZH9471","738",1
"1918","福州南宁",6062,"ZH9472","738",1
"1919","昆明桂林",6073,"CZ3247/8","738",2
"1920","昆明桂林",6073,"CZ3249/50","738",2
"1921","昆明桂林",6073,"MU5881/2","73G",2
"1922","天津长沙",6089,"BK2811/2","735",4
"1923","长沙天津",6089,"BK2849/50","738",4
"1924","天津长沙",6089,"CA1467/8","73G",6
"1925","长沙天津",6089,"CZ3125/6","320",2
"1926","天津长沙",6089,"GS7561/2","E90",4
"1927","长治太原",6127,"MU2745/6","ERJ",2
"1928","郑州广州",6134,"CZ3195/6","733",4
"1929","郑州广州",6134,"CZ3391/2","738",2
"1930","郑州广州",6134,"CZ3393/4","733",2
"1931","郑州广州",6134,"CZ3395","733",1
"1932","广州郑州",6134,"CZ3396","733",1
"1933","郑州广州",6134,"CZ3619/20","733",2
"1934","郑州广州",6134,"CZ3959","733",1
"1935","广州郑州",6134,"CZ3960","733",1
"1936","郑州广州",6134,"CZ3971/2","738",2
"1937","郑州广州",6134,"HU7235/6","738",2
"1938","广州郑州",6134,"HU7711","734",1
"1939","郑州广州",6134,"HU7712","734",1
"1940","郑州广州",6134,"ZH9357/8","320",4
"1941","广州郑州",6134,"ZH9607/8","733",4
"1942","郑州广州",6134,"ZH9649/50","320",6
"1943","郑州广州",6134,"ZH9789/90","320",2
"1944","长春西安",6144,"CZ6569","320",1
"1945","西安长春",6144,"CZ6570","320",1
"1946","西安长春",6144,"GS6571/2","E90",6
"1947","太原成都",6148,"3U8871/2","320",2
"1948","太原成都",6148,"CA4181/2","752",2
"1949","太原成都",6148,"MU5233/4","73G",2
"1950","重庆乌鲁木齐",6150,"3U8759/60","320",4
"1951","重庆乌鲁木齐",6150,"CA4155/6","73G",2
"1952","乌鲁木齐重庆",6150,"CZ6037/8","738",2
"1953","乌鲁木齐重庆",6150,"CZ6307/8","321",2
"1954","乌鲁木齐重庆",6150,"CZ6949/50","73G",2
"1955","乌鲁木齐重庆",6150,"CZ6985/6","752",2
"1956","乌鲁木齐重庆",6150,"HU7377/8","737",2
"1957","乌鲁木齐重庆",6150,"HU7893","738",1
"1958","重庆乌鲁木齐",6150,"HU7894","738",1
"1959","鄂尔多斯通辽",6158,"G52645/6","CR2",2
"1960","宜昌广州",6166,"CZ3311/2","319",4
"1961","宜昌广州",6166,"MU2651/2","ERJ",2
"1962","宜昌广州",6166,"MU2687/8","ERJ",2
"1963","天津合肥",6183,"BK2847/8","735",4
"1964","太原鄂尔多斯",6202,"MU2751/2","320",4
"1965","太原鄂尔多斯",6202,"MU2751/2","EMB",2
"1966","太原鄂尔多斯",6202,"MU3127/8","ERJ",2
"1967","呼和浩特乌兰浩特",6203,"GS6439/40","EMB",2
"1968","乌兰浩特呼和浩特",6203,"GS6487/8","ERJ",2
"1969","乌兰浩特呼和浩特",6203,"GS6495/6","ERJ",2
"1970","乌兰浩特呼和浩特",6203,"GS6553/4","ERJ",2
"1971","海口青岛",6205,"HU7841","733",1
"1972","海口青岛",6205,"HU7841/2","737",2
"1973","青岛海口",6205,"HU7842","733",1
"1974","昆明台州",6207,"KY8025","73G",2
"1975","台州昆明",6207,"KY8026","73G",2
"1976","重庆张家界",6238,"3U8763/4","319",4
"1977","烟台长春",6259,"MU2871/2","ERJ",2
"1978","常州温州",6263,"CZ6407/8","320",2
"1979","石家庄唐山",6288,"8L9933/4","737",2
"1980","唐山石家庄",6288,"NS3235/6","ERJ",2
"1981","唐山石家庄",6288,"NS3239/40","320",2
"1982","天津南京",6306,"BK2857","738",1
"1983","南京天津",6306,"BK2858","738",1
"1984","天津南京",6306,"FM9291/2","738",2
"1985","天津南京",6306,"GS6615/6","E90",2
"1986","南昌济南",6316,"JD5145","319",1
"1987","济南南昌",6316,"JD5146","319",1
"1988","济南南昌",6316,"SC4941","733",1
"1989","南昌济南",6316,"SC4942","733",1
"1990","大连温州",6345,"CZ6391/2","319",6
"1991","成都厦门",6358,"3U8677/8","320",2
"1992","厦门成都",6358,"3U8869/70","321",2
"1993","成都厦门",6358,"3U8937/8","319",4
"1994","厦门成都",6358,"CA4539/40","319",2
"1995","成都厦门",6358,"EU2735","319",1
"1996","厦门成都",6358,"EU2736","319",1
"1997","厦门成都",6358,"MF8401/2","738",6
"1998","厦门成都",6358,"MF8441/2","738",2
"1999","厦门成都",6358,"SC4763/4","733",2
"2000","厦门成都",6358,"SC4763/4","738",2
"2001","昆明南昌",6369,"8L9987","73G",1
"2002","南昌昆明",6369,"8L9988","73G",1
"2003","南昌昆明",6369,"MF8409/10","73G",4
"2004","南昌昆明",6369,"MU5491/2","737",2
"2005","南昌昆明",6369,"MU5795/6","733",2
"2006","昆明南昌",6369,"MU5797/8","73G",6
"2007","武汉大连",6387,"8L9969/70","73G",4
"2008","武汉大连",6387,"CA8203/4","320",2
"2009","大连武汉",6387,"CZ6413/4","319",8
"2010","武汉大连",6387,"CZ6651/2","73G",2
"2011","武汉大连",6387,"MU2517","73G",1
"2012","大连武汉",6387,"MU2518","73G",1
"2013","武汉大连",6387,"MU2679/80","e45",2
"2014","大连武汉",6387,"SC4823/4","CR2",2
"2015","福州太原",6417,"MF8111","738",1
"2016","福州太原",6417,"MF8135","738",3
"2017","太原福州",6417,"MF8136","738",1
"2018","太原福州",6417,"MU2169/70","73G",6
"2019","太原福州",6417,"MU5253","73G",1
"2020","福州太原",6417,"MU5254","73G",1
"2021","长沙烟台",6418,"BK2845/6","738",4
"2022","烟台长沙",6418,"CZ6653/4","320",2
"2023","合肥沈阳",6459,"CZ3130/29","320",2
"2024","拉萨昆明",6462,"MU5931/2","737",2
"2025","昆明拉萨",6462,"MU5933/4","737",2
"2026","昆明拉萨",6462,"MU5939/40","73G",2
"2027","成都徐州",6481,"3U8813/4","319",4
"2028","太原海口",6494,"HU7333","738",2
"2029","太原海口",6494,"HU7333/4","737",4
"2030","海口太原",6494,"HU7334","734",1
"2031","海口太原",6494,"HU7334","738",1
"2032","太原海口",6494,"HU7335","734",1
"2033","海口太原",6494,"HU7336","734",1
"2034","海口太原",6494,"JD5519/20","319",4
"2035","太原海口",6494,"MU2293","73G",1
"2036","太原海口",6494,"MU5205/6","73G",2
"2037","珠海重庆",6509,"CZ3737/8","73g",2
"2038","重庆珠海",6509,"G52795","CR2",1
"2039","珠海重庆",6509,"G52796","CR2",3
"2040","珠海重庆",6509,"PN6605/6","319",6
"2041","深圳合肥",6512,"CZ3565/6","319",2
"2042","深圳合肥",6512,"HU7745","738",1
"2043","合肥深圳",6512,"HU7746","738",1
"2044","合肥深圳",6512,"MU5699","320",1
"2045","深圳合肥",6512,"MU5699/70","320",2
"2046","深圳合肥",6512,"MU5700","320",1
"2047","深圳合肥",6512,"ZH7107/8","320",4
"2048","深圳合肥",6512,"ZH9785/6","738",10
"2049","深圳合肥",6512,"ZH9989","738",3
