,city1_2,flag,flight,flight__num,plane
1432,南宁温州,4437,EU2227/8,6,319
1433,温州南宁,4437,GS6523/4,2,E90
1434,温州南宁,4437,ZH9193/4,2,733
1435,武汉厦门,4453,CA8227/8,2,320
1436,武汉厦门,4453,CZ3841/2,4,73G
1437,武汉厦门,4453,CZ6513/4,2,73G
1438,厦门武汉,4453,MF8217/8,4,752
1439,厦门武汉,4453,MF8237/8,2,738
1440,厦门武汉,4453,MF8275/6,6,73G
1441,厦门武汉,4453,MF8553/4,2,752
1442,武汉厦门,4453,MU2873/4,4,ERJ
1443,厦门武汉,4453,SC4797,1,738
1444,武汉厦门,4453,SC4798,1,CR2
1445,北海长沙,4466,CZ3147,1,320
1446,长沙北海,4466,CZ3148,1,320
1447,长沙北海,4466,CZ6347/8,2,738
1448,海口广州,4472,CZ6773/4,2,733
1449,海口广州,4472,CZ6777,1,733
1450,广州海口,4472,CZ6778,1,733
1451,海口广州,4472,CZ6779/80,2,733
1452,海口广州,4472,CZ6783/4,2,733
1453,海口广州,4472,CZ6785/6,2,733
1454,海口广州,4472,CZ6787/8,2,733
1455,海口广州,4472,CZ6789/90,2,733
1456,海口广州,4472,CZ6791/2,4,733
1457,海口广州,4472,CZ6793/4,2,733
1458,海口广州,4472,HU7003,1,738
1459,广州海口,4472,HU7004,1,738
1460,海口广州,4472,HU7005,1,738
1461,广州海口,4472,HU7006,1,734
1462,海口广州,4472,HU7007,1,738
1463,广州海口,4472,HU7008,1,738
1464,海口广州,4472,HU7009,1,733
1465,广州海口,4472,HU7010,1,733
1466,海口广州,4472,HU7011,1,733
1467,广州海口,4472,HU7012,1,738
1468,海口广州,4472,HU7013,1,738
1469,广州海口,4472,HU7014,2,738
1470,海口广州,4472,HU7301,1,733
1471,广州海口,4472,HU7302,1,733
1472,海口广州,4472,HU7303,1,734
1473,广州海口,4472,HU7304,1,734
1474,广州海口,4472,JD5159,1,319
1475,海口广州,4472,JD5160,1,319
1476,海口广州,4472,MU2465,1,733
1477,广州海口,4472,MU2466,1,733
1478,海口广州,4472,ZH7009/10,2,320
1479,海口广州,4472,ZH9609/10,2,320
1480,海口广州,4472,ZH9611/2,2,320
1481,厦门昆明,4473,3U8917/8,2,320
1482,昆明厦门,4473,8L9977,1,73G
1483,厦门昆明,4473,8L9978,1,73G
1484,昆明厦门,4473,KY8005/6,6,737
1485,厦门昆明,4473,KY8085/6,4,737
1486,厦门昆明,4473,MF8405/6,2,738
1487,厦门昆明,4473,MU5781/2,2,73G
1488,厦门昆明,4473,MU5783/4,2,73G
1489,厦门昆明,4473,MU5785/6,2,733
1490,厦门昆明,4473,SC4769/70,4,738
1491,郑州银川,4478,FM9329/30,2,738
1492,郑州银川,4478,SC4799,1,738
1493,银川郑州,4478,SC4800,1,738
1494,南京烟台,4482,MU2761,2,ERJ
1495,烟台南京,4482,MU2761/2,2,ERJ
1496,烟台南京,4482,MU2762,1,ERJ
1497,南京烟台,4482,MU2871/2,2,ERJ
1498,烟台南京,4482,SC4883/4,2,738
1499,广州常州,4541,CZ3815/6,2,319
1500,广州常州,4541,ZH9663/4,2,320
1501,沈阳青岛,4547,9C8925/6,4,320
1502,沈阳青岛,4547,CZ3984,2,320
1503,沈阳青岛,4547,CZ6311/2,2,M90
1504,青岛沈阳,4547,CZ6361/2,2,319
1505,沈阳青岛,4547,CZ6457/8,2,320
1506,沈阳青岛,4547,CZ6495/6,2,320
1507,沈阳青岛,4547,CZ6615/6,2,320
1508,青岛沈阳,4547,HU7875,2,738
1509,沈阳青岛,4547,HU7876,3,738
1510,青岛沈阳,4547,MF8029/30,2,738
1511,青岛沈阳,4547,SC4989,1,733
1512,沈阳青岛,4547,SC4990,1,733
1513,沈阳青岛,4547,ZH9401/2,2,320
1514,济南大连,4563,3U8811/2,2,321
1515,济南大连,4563,8L9949,3,73G
1516,大连济南,4563,8L9950,2,73G
1517,大连济南,4563,CZ6435/6,4,319
1518,大连济南,4563,CZ6449/50,4,319
1519,济南大连,4563,EU2727/8,2,320
1520,济南大连,4563,HU7349/50,2,737
1521,济南大连,4563,MF8041/2,2,73G
1522,济南大连,4563,SC4921/2,2,737
1523,济南大连,4563,SC4923/4,4,CR2
1524,济南大连,4563,SC4925/6,2,733
1525,济南大连,4563,ZH9429/30,2,738
1526,合肥温州,4586,GS7559/60,4,E90
1527,重庆广州,4610,3U8741/2,2,320
1528,重庆广州,4610,3U8745/6,2,321
1529,广州重庆,4610,3U8793/4,2,320
1530,重庆广州,4610,CA4319/20,2,73G
1531,重庆广州,4610,CA4341,1,73G
1532,广州重庆,4610,CA4342,1,73G
1533,重庆广州,4610,CA4349/50,2,73G
1534,重庆广州,4610,CA4353/4,2,738
1535,重庆广州,4610,CZ3405/6,2,319
1536,重庆广州,4610,CZ3415/6,2,319
1537,重庆广州,4610,CZ3425/6,4,319
1538,广州重庆,4610,CZ3463/4,2,319
1539,重庆广州,4610,CZ3485/6,2,319
1540,重庆广州,4610,CZ3949/50,2,319
1541,重庆广州,4610,JD5171/2,2,319
1542,重庆广州,4610,OQ2317/8,2,320
1543,重庆广州,4610,OQ2339/40,4,320
1544,重庆广州,4610,PN6205/6,2,733
1545,成都宁波,4650,3U8927/8,2,321
1546,宁波成都,4650,HU7355/6,2,734
1547,成都宁波,4650,MU2531,2,733
1548,宁波成都,4650,MU2532,1,733
1549,宁波成都,4650,MU5245,1,320
1550,成都宁波,4650,MU5246,1,320
1551,广州大理,4659,CZ3481/2,2,319
1552,广州大连,4666,CZ3603/4,2,319
1553,广州大连,4666,CZ3607/8,4,319
1554,大连广州,4666,CZ6261/2,2,320
1555,广州大连,4666,CZ6321/2,2,321
1556,广州大连,4666,HU7243,1,738
1557,大连广州,4666,HU7244,1,738
1558,广州大连,4666,ZH9575,1,320
1559,大连广州,4666,ZH9576,1,320
1560,贵阳三亚,4687,3U8673/4,2,320
1561,三亚贵阳,4687,HU7347,1,738
1562,贵阳三亚,4687,HU7348,1,738
1563,三亚贵阳,4687,JD5317/8,2,319
1564,贵阳三亚,4687,ZH9131/2,4,738
1565,厦门合肥,4701,CZ3837/8,4,733
1566,合肥厦门,4701,HU7863,1,738
1567,厦门合肥,4701,HU7864,2,738
1568,厦门合肥,4701,MF8527/8,8,737
1569,合肥厦门,4701,MU2273,1,320
1570,厦门合肥,4701,MU2274,1,320
1571,厦门合肥,4701,MU5597/8,4,320
1572,厦门合肥,4701,SC4957,1,738
1573,合肥厦门,4701,SC4958,1,738
1574,三亚成都,4720,3U8757/8,2,320
1575,三亚成都,4720,CA4249/50,2,321
1576,三亚成都,4720,CA4375/6,2,319
1577,三亚成都,4720,EU2207/8,2,319
1578,三亚成都,4720,JD5177/8,2,319
1579,成都长春,4738,3U8857/8,2,319
1580,长春成都,4738,CA4189/90,2,319
1581,长春成都,4738,CZ6441/2,2,319
1582,义乌厦门,4742,CZ3875/6,2,733
1583,郑州厦门,4784,CZ6231/2,2,738
1584,郑州厦门,4784,CZ6981/2,6,73G
1585,厦门郑州,4784,HU7693/4,2,738
1586,厦门郑州,4784,MF8065/6,2,752
1587,厦门郑州,4784,MF8209/10,4,738
1588,厦门郑州,4784,SC4765,1,73G
1589,郑州厦门,4784,SC4765/6,2,738
1590,郑州厦门,4784,SC4766,1,73G
1591,厦门郑州,4784,SC4799,1,738
1592,郑州厦门,4784,SC4800,1,738
1593,杭州济南,4817,MF8231/2,4,738
1594,杭州济南,4817,MF8537/8,2,73G
1595,济南杭州,4817,SC4951/2,2,737
1596,杭州济南,4817,SC4973,1,738
1597,杭州济南,4817,SC4973/4,8,737
1598,济南杭州,4817,SC4974,1,738
1599,济南杭州,4817,SC4987/8,2,737
1600,柳州广州,4823,CZ3719/20,2,319
1601,柳州广州,4823,CZ3729/30,4,319
1602,柳州广州,4823,MU3153,1,ERJ
1603,柳州广州,4823,MU3153/4,2,ERJ
1604,广州柳州,4823,MU3154,1,ERJ
1605,南昌福州,4962,3U8959/60,2,320
1606,福州南昌,4962,MF8485/6,4,738
1607,大连长沙,4985,CZ3759/6,4,321
1608,大连长沙,4985,CZ3759/60,6,321
1609,长沙大连,4985,CZ3943/4,2,320
1610,长沙大连,4985,CZ3985/6,2,320
1611,大连长沙,4985,HU7397,5,738
1612,长沙大连,4985,HU7398,3,738
1613,长沙大连,4985,MF8021/2,2,738
1614,哈尔滨深圳,5008,CZ3743/4,2,M90
1615,哈尔滨深圳,5008,CZ6211/2,4,319
1616,哈尔滨深圳,5008,CZ6309,1,M90
1617,深圳哈尔滨,5008,CZ6310,1,320
1618,深圳哈尔滨,5008,HU7745,1,738
1619,哈尔滨深圳,5008,HU7746,1,738
1620,深圳哈尔滨,5008,ZH9771/2,2,320
1621,深圳哈尔滨,5008,ZH9817,1,738
1622,哈尔滨深圳,5008,ZH9818,1,738
1623,深圳哈尔滨,5008,ZH9931/2,4,738
1624,广州合肥,5034,CZ3813,1,319
1625,合肥广州,5034,CZ3814,1,319
1626,合肥广州,5034,CZ3817/8,2,319
1627,合肥广州,5034,CZ3873/4,2,319
1628,广州合肥,5034,HU7039,2,734
1629,合肥广州,5034,HU7040,1,734
1630,广州合肥,5034,HU7243,1,738
1631,合肥广州,5034,HU7244,1,738
1632,合肥广州,5034,MU5225/6,2,320
1633,合肥广州,5034,MU5287/8,2,320
1634,大理成都,5047,MU5989/90,2,737
1635,郑州海口,5070,CZ3995/6,2,733
1636,郑州海口,5070,CZ6855/6,2,319
1637,海口郑州,5070,HU7223,1,738
1638,郑州海口,5070,HU7223/4,2,737
1639,郑州海口,5070,HU7224,1,738
1640,海口郑州,5070,HU7309,1,738
1641,郑州海口,5070,HU7310,1,738
1642,郑州海口,5070,JD5173/4,2,319
1643,重庆桂林,5109,3U8775/6,4,320
1644,桂林重庆,5109,CZ3859/60,2,733
1645,重庆桂林,5109,CZ6119/20,2,733
1646,桂林重庆,5109,MF8403/4,2,752
1647,重庆桂林,5109,OQ2375/6,2,319
1648,重庆桂林,5109,OQ2391/2,4,320
1649,重庆桂林,5109,PN6017/8,4,319
1650,黄山广州,5128,CZ3627/8,4,319
1651,黄山广州,5128,CZ3993/4,2,319
1652,威海哈尔滨,5155,CZ3787/8,2,319
1653,威海哈尔滨,5155,CZ6241/2,2,320
1654,沈阳深圳,5157,CZ6303/4,2,M90
1655,沈阳深圳,5157,CZ6309,1,M90
1656,深圳沈阳,5157,CZ6310,1,320
1657,沈阳深圳,5157,CZ6311/2,2,M90
1658,深圳沈阳,5157,HU7729,1,738
1659,沈阳深圳,5157,HU7730,1,738
1660,沈阳深圳,5157,ZH9827/8,2,320
1661,深圳沈阳,5157,ZH9841,1,320
1662,沈阳深圳,5157,ZH9842,2,320
1663,沈阳深圳,5157,ZH9897/8,2,320
1664,沈阳深圳,5157,ZH9979/80,2,320
1665,重庆海口,5160,3U8785/6,2,320
1666,重庆海口,5160,CZ6313/4,2,320
1667,海口重庆,5160,HU7073,2,733
1668,重庆海口,5160,HU7074,2,738
1669,海口重庆,5160,HU7267,1,733
1670,重庆海口,5160,HU7268,1,733
1671,重庆海口,5160,HU7377/8,2,737
1672,重庆海口,5160,JD5613/4,2,319
1673,重庆海口,5160,OQ2343/4,4,320
1674,重庆海口,5160,PN6207/8,2,319
1675,济南广州,5168,CZ3509/10,2,319
1676,济南广州,5168,CZ3707/8,4,319
1677,济南广州,5168,MU5259/60,2,320
1678,济南广州,5168,SC1169/70,2,733
1679,济南广州,5168,SC1171/2,2,733
1680,济南广州,5168,ZH9485/6,2,320
1681,济南广州,5168,ZH9487/8,2,738
1682,临沂广州,5301,ZH9747/8,2,320
1683,沈阳温州,5311,CZ6407/8,2,320
1684,温州沈阳,5311,SC4833/4,4,738
1685,沈阳温州,5311,ZH9491/2,2,320
1686,长沙合肥,5345,CZ3130/29,2,320
1687,长沙合肥,5345,CZ3941/2,2,320
1688,合肥长沙,5345,SC4705/6,2,733
1689,南京广州,5375,CZ3507/8,2,319
1690,南京广州,5375,CZ3513/4,2,319
1691,南京广州,5375,CZ3599/600,2,319
1692,南京广州,5375,CZ3697/8,2,319
1693,南京广州,5375,CZ3699/700,2,319
1694,南京广州,5375,CZ3821/2,2,319
1695,南京广州,5375,CZ3871/2,2,319
1696,南京广州,5375,FM9355,2,738
1697,广州南京,5375,FM9356,1,738
1698,南京广州,5375,FM9357,1,738
1699,广州南京,5375,FM9358,1,738
1700,南京广州,5375,HU7113/4,2,738
1701,广州南京,5375,HU7213,1,738
1702,南京广州,5375,HU7214,1,738
1703,南京广州,5375,MU2807,1,320
1704,广州南京,5375,MU2808,1,320
1705,南京广州,5375,MU2857,1,320
1706,广州南京,5375,MU2858,1,320
1707,广州南京,5375,ZH9617,1,738
1708,南京广州,5375,ZH9618,2,738
1709,南京广州,5375,ZH9621/2,2,733
1710,南京广州,5375,ZH9677/8,2,738
1711,南宁广州,5417,CZ3293/4,2,738
1712,南宁广州,5417,CZ3295,1,738
1713,广州南宁,5417,CZ3296,1,738
1714,南宁广州,5417,CZ3297/8,6,319
1715,南宁广州,5417,CZ3305/6,2,319
1716,南宁广州,5417,CZ3307/8,2,738
1717,南宁广州,5417,CZ3331/2,4,319
1718,南宁广州,5417,ZH9555,1,733
1719,南宁广州,5417,ZH9555/6,2,733
1720,广州南宁,5417,ZH9556,1,733
1721,南宁广州,5417,ZH9579/80,2,733
1722,南宁广州,5417,ZH9603/4,4,733
1723,南宁广州,5417,ZH9643/4,2,733
1724,海口大连,5438,JD5269/70,2,319
1725,厦门广州,5472,CZ3713/4,2,319
1726,厦门广州,5472,CZ3723/4,2,319
1727,厦门广州,5472,CZ3805/6,4,319
1728,厦门广州,5472,CZ3807/8,2,319
1729,厦门广州,5472,CZ3879/80,4,319
1730,厦门广州,5472,FM9347,1,752
1731,广州厦门,5472,FM9348,1,752
1732,广州厦门,5472,HU7787,1,738
1733,厦门广州,5472,HU7788,1,738
1734,厦门广州,5472,MF8301/2,2,752
1735,厦门广州,5472,MF8305/6,2,752
1736,厦门广州,5472,MF8333/4,4,73G
1737,厦门广州,5472,MF8365,2,738
1738,广州厦门,5472,MF8366,2,738
1739,厦门广州,5472,MF8391/2,2,73G
1740,郑州南京,5498,CZ3397/8,2,733
1741,南京郑州,5498,MU2709,1,320
1742,郑州南京,5498,MU2710,1,320
1743,昆明成都,5573,3U8667/8,4,320
1744,昆明成都,5573,3U8855/6,2,320
1745,昆明成都,5573,8L9975/6,2,73G
1746,昆明成都,5573,CA4413/4,2,319
1747,昆明成都,5573,CA4415/6,4,752
1748,昆明成都,5573,CA4459/60,2,752
1749,昆明成都,5573,KY8091,1,737
1750,成都昆明,5573,KY8092,1,737
1751,昆明成都,5573,MU2525/6,2,737
1752,昆明成都,5573,MU5841/2,6,733
1753,昆明成都,5573,MU5843/4,2,73G
1754,昆明成都,5573,MU5847/8,2,763
1755,昆明成都,5573,MU5849/50,6,73G
1756,昆明成都,5573,MU5869/70,2,73G
1757,西安太原,5582,CZ6319/20,2,320
1758,太原西安,5582,CZ6469/70,2,319
1759,太原西安,5582,CZ6515/6,2,320
1760,太原西安,5582,CZ6569,1,320
1761,西安太原,5582,CZ6570,1,320
1762,太原西安,5582,GS7581/2,2,ERJ
1763,西安太原,5582,HU7885,1,738
1764,太原西安,5582,HU7886,1,738
1765,西安太原,5582,JR1505/6,2,MA6
1766,西安太原,5582,JR1529/30,2,MA6
1767,延吉烟台,5589,CZ6551/2,2,319
1768,广州沈阳,5647,CZ3601,1,321
1769,沈阳广州,5647,CZ6301/2,2,319
1770,沈阳广州,5647,CZ6315,1,321
1771,广州沈阳,5647,HU7343,1,738
1772,沈阳广州,5647,HU7344,1,738
1773,沈阳广州,5647,ZH9425/6,2,320
1774,广州沈阳,5647,ZH9607/8,4,733
1775,沈阳广州,5647,ZH9627/8,2,320
1776,成都南昌,5698,3U8927/8,2,321
1777,南昌成都,5698,CA4507/8,2,321
1778,南昌成都,5698,CA4525/6,2,319
1779,南昌成都,5698,ZH9379/80,2,733
1780,银川西安,5733,3U8685/6,2,319
1781,西安银川,5733,CA1775/6,2,320
1782,西安银川,5733,CZ3225/6,8,320
1783,西安银川,5733,CZ3709/10,2,320
1784,银川西安,5733,HU7847,1,733
1785,西安银川,5733,HU7848,1,733
1786,西安银川,5733,JR1519,1,MA6
1787,银川西安,5733,JR1520,1,MA6
1788,西安银川,5733,MF8211/2,2,738
1789,银川西安,5733,MU2265/6,2,320
1790,银川西安,5733,MU2301,1,320
1791,西安银川,5733,MU2302,1,320
1792,银川西安,5733,MU2409/10,6,320
1793,西安银川,5733,ZH9169,1,320
1794,银川西安,5733,ZH9170,1,320
1795,西安银川,5733,ZH9987,1,320
1796,银川西安,5733,ZH9988,1,320
1797,南京成都,5745,3U8923/4,2,321
1798,南京成都,5745,3U8993/4,2,321
1799,南京成都,5745,CA4505/6,4,321
1800,南京成都,5745,CA4517/8,2,733
1801,南京成都,5745,EU2759/60,2,319
1802,南京成都,5745,MU2805,1,321
1803,成都南京,5745,MU2806,1,321
1804,南京成都,5745,MU2815/6,4,321
1805,南京成都,5745,MU2825,3,320
1806,成都南京,5745,MU2826,1,320
1807,南京成都,5745,ZH9213,1,738
1808,成都南京,5745,ZH9214,1,738
1809,石家庄广州,5751,9C8981/2,2,320
1810,石家庄广州,5751,CZ3131/2,2,319
1811,石家庄广州,5751,CZ3199/200,2,319
1812,石家庄广州,5751,MU2357,1,73G
1813,广州石家庄,5751,MU2358,1,73G
1814,石家庄广州,5751,NS3203/4,2,73G
1815,杭州贵阳,5780,CA1751,1,319
1816,贵阳杭州,5780,CA1754,1,320
1817,杭州贵阳,5780,MF8465/6,2,738
1818,杭州贵阳,5780,MF8489/90,2,738
1819,贵阳杭州,5780,ZH9165,1,738
1820,杭州贵阳,5780,ZH9166,1,738
1821,厦门温州,5815,CZ6260,2,M90
1822,厦门温州,5815,MU2673,1,ERJ
1823,温州厦门,5815,MU2674,1,ERJ
1824,大连牡丹江,5829,MU2879/80,2,ERJ
1825,大连牡丹江,5829,MU2933/4,2,320
1826,深圳郑州,5834,CZ3675/6,2,320
1827,郑州深圳,5834,CZ3973/4,2,738
1828,郑州深圳,5834,CZ3975/6,4,738
1829,郑州深圳,5834,CZ6335/6,2,733
1830,深圳郑州,5834,HU7753,1,738
1831,郑州深圳,5834,HU7754,1,738
1832,深圳郑州,5834,HU7755,1,738
1833,郑州深圳,5834,HU7756,1,738
1834,郑州深圳,5834,ZH7301/2,2,320
1835,郑州深圳,5834,ZH9283/4,2,738
1836,郑州深圳,5834,ZH9329/30,4,738
1837,深圳郑州,5834,ZH9807,1,738
1838,郑州深圳,5834,ZH9807/8,6,738
1839,郑州深圳,5834,ZH9808,1,738
1840,郑州深圳,5834,ZH9949/50,2,738
1841,哈尔滨桂林,5835,3U8969/70,2,320
1842,杭州哈尔滨,5887,3U8943/4,2,320
1843,杭州哈尔滨,5887,CA1787/8,2,319
1844,哈尔滨杭州,5887,CZ6247/8,2,319
1845,杭州哈尔滨,5887,CZ6665/6,2,733
1846,杭州哈尔滨,5887,MF8045/6,2,738
1847,杭州哈尔滨,5887,MU5271,1,320
1848,哈尔滨杭州,5887,MU5272,1,320
1849,延吉沈阳,5894,CZ6601/2,2,319
1850,沈阳烟台,5911,BK2867,1,MA6
1851,烟台沈阳,5911,BK2868,1,MA6
1852,沈阳烟台,5911,CZ6653/4,2,320
1853,呼和浩特包头,5942,ZH7052,2,320
1854,武夷山广州,5968,MF8365,2,738
1855,广州武夷山,5968,MF8366,2,738
1856,南京福州,6020,FM9291/2,2,738
1857,福州南京,6020,MF8061/2,2,738
1858,福州南京,6020,MF8135,3,738
1859,南京福州,6020,MF8136,1,738
1860,南京福州,6020,MU5253,1,73G
1861,福州南京,6020,MU5254,1,73G
1862,南京福州,6020,SC4729,1,738
1863,南京福州,6020,SC4729/30,6,737
1864,福州南京,6020,SC4730,1,CR2
1865,南京福州,6020,SC4991/2,2,CR2
1866,重庆天津,6022,3U8863/4,2,320
1867,天津重庆,6022,BK2853/4,2,738
1868,天津重庆,6022,GS6677/8,6,E90
1869,天津重庆,6022,MF8459/60,4,738
1870,重庆天津,6022,PN6237/8,4,733
1871,福州南宁,6062,MF8363/4,2,752
1872,南宁福州,6062,ZH9471,1,738
1873,福州南宁,6062,ZH9472,1,738
1874,昆明桂林,6073,CZ3247/8,2,738
1875,昆明桂林,6073,CZ3249/50,2,738
1876,昆明桂林,6073,MU5881/2,2,73G
1877,天津长沙,6089,BK2811/2,4,735
1878,长沙天津,6089,BK2849/50,4,738
1879,天津长沙,6089,CA1467/8,6,73G
1880,长沙天津,6089,CZ3125/6,2,320
1881,天津长沙,6089,GS7561/2,4,E90
1882,长治太原,6127,MU2745/6,2,ERJ
1883,郑州广州,6134,CZ3195/6,4,733
1884,郑州广州,6134,CZ3391/2,2,738
1885,郑州广州,6134,CZ3393/4,2,733
1886,郑州广州,6134,CZ3395,1,733
1887,广州郑州,6134,CZ3396,1,733
1888,郑州广州,6134,CZ3619/20,2,733
1889,郑州广州,6134,CZ3959,1,733
1890,广州郑州,6134,CZ3960,1,733
1891,郑州广州,6134,CZ3971/2,2,738
1892,郑州广州,6134,HU7235/6,2,738
1893,广州郑州,6134,HU7711,1,734
1894,郑州广州,6134,HU7712,1,734
1895,郑州广州,6134,ZH9357/8,4,320
1896,广州郑州,6134,ZH9607/8,4,733
1897,郑州广州,6134,ZH9649/50,6,320
1898,郑州广州,6134,ZH9789/90,2,320
1899,长春西安,6144,CZ6569,1,320
1900,西安长春,6144,CZ6570,1,320
1901,西安长春,6144,GS6571/2,6,E90
1902,太原成都,6148,3U8871/2,2,320
1903,太原成都,6148,CA4181/2,2,752
1904,太原成都,6148,MU5233/4,2,73G
1905,重庆乌鲁木齐,6150,3U8759/60,4,320
1906,重庆乌鲁木齐,6150,CA4155/6,2,73G
1907,乌鲁木齐重庆,6150,CZ6037/8,2,738
1908,乌鲁木齐重庆,6150,CZ6307/8,2,321
1909,乌鲁木齐重庆,6150,CZ6949/50,2,73G
1910,乌鲁木齐重庆,6150,CZ6985/6,2,752
1911,乌鲁木齐重庆,6150,HU7377/8,2,737
1912,乌鲁木齐重庆,6150,HU7893,1,738
1913,重庆乌鲁木齐,6150,HU7894,1,738
1914,鄂尔多斯通辽,6158,G52645/6,2,CR2
1915,宜昌广州,6166,CZ3311/2,4,319
1916,宜昌广州,6166,MU2651/2,2,ERJ
1917,宜昌广州,6166,MU2687/8,2,ERJ
1918,天津合肥,6183,BK2847/8,4,735
1919,太原鄂尔多斯,6202,MU2751/2,6,320
1920,太原鄂尔多斯,6202,MU3127/8,2,ERJ
1921,呼和浩特乌兰浩特,6203,GS6439/40,2,EMB
1922,乌兰浩特呼和浩特,6203,GS6487/8,2,ERJ
1923,乌兰浩特呼和浩特,6203,GS6495/6,2,ERJ
1924,乌兰浩特呼和浩特,6203,GS6553/4,2,ERJ
1925,海口青岛,6205,HU7841,1,733
1926,海口青岛,6205,HU7841/2,2,737
1927,青岛海口,6205,HU7842,1,733
1928,昆明台州,6207,KY8025,2,73G
1929,台州昆明,6207,KY8026,2,73G
1930,重庆张家界,6238,3U8763/4,4,319
1931,烟台长春,6259,MU2871/2,2,ERJ
1932,常州温州,6263,CZ6407/8,2,320
1933,石家庄唐山,6288,8L9933/4,2,737
1934,唐山石家庄,6288,NS3235/6,2,ERJ
1935,唐山石家庄,6288,NS3239/40,2,320
1936,天津南京,6306,BK2857,1,738
1937,南京天津,6306,BK2858,1,738
1938,天津南京,6306,FM9291/2,2,738
1939,天津南京,6306,GS6615/6,2,E90
1940,南昌济南,6316,JD5145,1,319
1941,济南南昌,6316,JD5146,1,319
1942,济南南昌,6316,SC4941,1,733
1943,南昌济南,6316,SC4942,1,733
1944,大连温州,6345,CZ6391/2,6,319
1945,成都厦门,6358,3U8677/8,2,320
1946,厦门成都,6358,3U8869/70,2,321
1947,成都厦门,6358,3U8937/8,4,319
1948,厦门成都,6358,CA4539/40,2,319
1949,成都厦门,6358,EU2735,1,319
1950,厦门成都,6358,EU2736,1,319
1951,厦门成都,6358,MF8401/2,6,738
1952,厦门成都,6358,MF8441/2,2,738
1953,厦门成都,6358,SC4763/4,4,738
1954,昆明南昌,6369,8L9987,1,73G
1955,南昌昆明,6369,8L9988,1,73G
1956,南昌昆明,6369,MF8409/10,4,73G
1957,南昌昆明,6369,MU5491/2,2,737
1958,南昌昆明,6369,MU5795/6,2,733
1959,昆明南昌,6369,MU5797/8,6,73G
1960,武汉大连,6387,8L9969/70,4,73G
1961,武汉大连,6387,CA8203/4,2,320
1962,大连武汉,6387,CZ6413/4,8,319
1963,武汉大连,6387,CZ6651/2,2,73G
1964,武汉大连,6387,MU2517,1,73G
1965,大连武汉,6387,MU2518,1,73G
1966,武汉大连,6387,MU2679/80,2,e45
1967,大连武汉,6387,SC4823/4,2,CR2
1968,福州太原,6417,MF8111,1,738
1969,福州太原,6417,MF8135,3,738
1970,太原福州,6417,MF8136,1,738
1971,太原福州,6417,MU2169/70,6,73G
1972,太原福州,6417,MU5253,1,73G
1973,福州太原,6417,MU5254,1,73G
1974,长沙烟台,6418,BK2845/6,4,738
1975,烟台长沙,6418,CZ6653/4,2,320
1976,合肥沈阳,6459,CZ3130/29,2,320
1977,拉萨昆明,6462,MU5931/2,2,737
1978,昆明拉萨,6462,MU5933/4,2,737
1979,昆明拉萨,6462,MU5939/40,2,73G
1980,成都徐州,6481,3U8813/4,4,319
1981,太原海口,6494,HU7333,2,738
1982,太原海口,6494,HU7333/4,4,737
1983,海口太原,6494,HU7334,2,738
1984,太原海口,6494,HU7335,1,734
1985,海口太原,6494,HU7336,1,734
1986,海口太原,6494,JD5519/20,4,319
1987,太原海口,6494,MU2293,1,73G
1988,太原海口,6494,MU5205/6,2,73G
1989,珠海重庆,6509,CZ3737/8,2,73g
1990,重庆珠海,6509,G52795,1,CR2
1991,珠海重庆,6509,G52796,3,CR2
1992,珠海重庆,6509,PN6605/6,6,319
1993,深圳合肥,6512,CZ3565/6,2,319
1994,深圳合肥,6512,HU7745,1,738
1995,合肥深圳,6512,HU7746,1,738
1996,合肥深圳,6512,MU5699,1,320
1997,深圳合肥,6512,MU5699/70,2,320
1998,深圳合肥,6512,MU5700,1,320
1999,深圳合肥,6512,ZH7107/8,4,320
2000,深圳合肥,6512,ZH9785/6,10,738
2001,深圳合肥,6512,ZH9989,3,738
2002,合肥深圳,6512,ZH9990,3,738
2003,深圳合肥,6512,ZH9991,2,738
2004,深圳合肥,6512,ZH9991/2,2,738
2005,合肥深圳,6512,ZH9992,2,738
2006,天津海口,6522,GS7561/2,4,E90
2007,天津海口,6522,MF8139/40,4,738
2008,珠海海口,6554,CZ3845/6,2,738
2009,珠海海口,6554,MF8303/4,12,73G
2010,深圳杭州,6556,CA1731/2,2,320
2011,深圳杭州,6556,CA1733/4,2,319
2012,深圳杭州,6556,CA1735/6,2,319
2013,深圳杭州,6556,CZ3365/6,2,320
2014,深圳杭州,6556,CZ3555/6,2,320
2015,深圳杭州,6556,CZ3563/4,2,320
2016,深圳杭州,6556,CZ3569/70,2,320
2017,深圳杭州,6556,CZ3797/8,4,320
2018,杭州深圳,6556,CZ6327/8,4,321
2019,深圳杭州,6556,MF8343/4,2,738
2020,深圳杭州,6556,MU5219/20,2,320
2021,深圳杭州,6556,ZH9753/4,2,738
2022,深圳杭州,6556,ZH9803/4,4,738
2023,深圳杭州,6556,ZH9859,1,738
2024,杭州深圳,6556,ZH9860,1,738
2025,深圳杭州,6556,ZH9867/8,2,738
2026,深圳杭州,6556,ZH9963/4,2,738
2027,包头广州,6586,ZH7052,2,320
2028,广州包头,6586,ZH9757/8,8,320
2029,广州常德,6588,CZ3229/30,2,ERJ
2030,运城广州,6610,CA1391/2,2,733
