"","city1_2","flight_num","plane_num","flag"
"2524","杭州大连","MU2399/400","320",33
"2525","杭州大连","3U8943/4","320",33
"2526","杭州广元","CA1773/4","319",18582
"2527","杭州广州","CZ6199/200","319",7345
"2528","杭州广州","FM9351","738",7345
"2529","杭州广州","CZ3521/2","319",7345
"2530","杭州广州","MU5215/6","320",7345
"2531","杭州广州","CZ6199/200","319",7345
"2532","杭州广州","CZ6199/200","319",7345
"2533","杭州广州","MU5217","320",7345
"2534","杭州广州","CA1725/6","319",7345
"2535","杭州广州","MU5211","320",7345
"2536","杭州广州","CA1723/4","319",7345
"2537","杭州广州","JD5169/70","319",7345
"2538","杭州广州","CZ3521/2","319",7345
"2539","杭州广州","CZ3511/2","319",7345
"2540","杭州广州","CZ3829/30","319",7345
"2541","杭州广州","CZ3819/20","319",7345
"2542","杭州广州","CZ3803/4","319",7345
"2543","杭州广州","CZ3801/2","319",7345
"2544","杭州广州","CZ3829/30","319",7345
"2545","杭州广州","FM9353","738",7345
"2546","杭州广州","HU7362","738",7345
"2547","杭州广州","CZ6199/200","319",7345
"2548","杭州广州","CZ3511/2","319",7345
"2549","杭州广州","CA1721/2","319",7345
"2550","杭州广州","CZ3501/2","319",7345
"2551","杭州广州","CZ3869/70","319",7345
"2552","杭州广州","MU2357","73G",7345
"2553","杭州广州","CA1719/20","319",7345
"2554","杭州贵阳","CA1751","319",5780
"2555","杭州贵阳","ZH9166","738",5780
"2556","杭州贵阳","MF8489/90","738",5780
"2557","杭州贵阳","MF8465/6","738",5780
"2558","杭州贵阳","MF8465/6","738",5780
"2559","杭州桂林","SC4951/2","737",7701
"2560","杭州桂林","MU5561/2","320",7701
"2561","杭州桂林","SC4951/2","737",7701
"2562","杭州哈尔滨","CA1787/8","319",5887
"2563","杭州哈尔滨","3U8943/4","320",5887
"2564","杭州哈尔滨","CZ6665/6","733",5887
"2565","杭州哈尔滨","CA1787/8","319",5887
"2566","杭州哈尔滨","MF8045/6","738",5887
"2567","杭州哈尔滨","MF8045/6","738",5887
"2568","杭州哈尔滨","3U8943/4","320",5887
"2569","杭州哈尔滨","CZ6665/6","733",5887
"2570","杭州哈尔滨","MU5271","320",5887
"2571","杭州海口","HU7054","738",54
"2572","杭州海口","HU7062","733",54
"2573","杭州海口","GS7567/8","E90",54
"2574","杭州海口","GS7567/8","E90",54
"2575","杭州呼和浩特","CA1791/2","320",10591
"2576","杭州呼和浩特","MF8187/8","738",10591
"2577","杭州呼和浩特","MF8187/8","738",10591
"2578","杭州呼和浩特","CA1791/2","320",10591
"2579","杭州呼和浩特","CA1793/4","319",10591
"2580","杭州呼和浩特","MF8187/8","738",10591
"2581","杭州呼和浩特","MF8187/8","738",10591
"2582","杭州济南","SC4973/4","737",4817
"2583","杭州济南","SC4973/4","737",4817
"2584","杭州济南","SC4973/4","737",4817
"2585","杭州济南","SC4973/4","737",4817
"2586","杭州济南","MF8231/2","738",4817
"2587","杭州济南","MF8537/8","73G",4817
"2588","杭州济南","MF8231/2","738",4817
"2589","杭州济南","MF8537/8","73G",4817
"2590","杭州济南","SC4973","738",4817
"2591","杭州济南","MF8231/2","738",4817
"2592","杭州济南","SC4973/4","737",4817
"2593","杭州济南","SC4973/4","737",4817
"2594","杭州济南","SC4987/8","737",4817
"2595","杭州济南","MF8231/2","738",4817
"2596","杭州济南","SC4973/4","737",4817
"2597","杭州济南","SC4973/4","737",4817
"2598","杭州昆明","CA1753","320",10506
"2599","杭州昆明","CA1755/6","319",10506
"2600","杭州昆明","MF8257/8","738",10506
"2601","杭州昆明","CA1751","319",10506
"2602","杭州昆明","JD5157/8","319",10506
"2603","杭州昆明","8L9996","73G",10506
"2604","杭州昆明","MU5655/6","320",10506
"2605","杭州昆明","MF8257/8","738",10506
"2606","杭州昆明","MF8461/2","738",10506
"2607","杭州昆明","CZ6247/8","319",10506
"2608","杭州昆明","MU5777/8","733",10506
"2609","杭州昆明","MU5779/80","733",10506
"2610","杭州昆明","MF8257/8","738",10506
"2611","杭州昆明","CZ6247/8","319",10506
"2612","杭州昆明","MF8461/2","738",10506
"2613","杭州昆明","MF8257/8","738",10506
"2614","杭州丽江","JD5297/8","319",12974
"2615","杭州临沂","MU2667/8","73G",18103
"2616","杭州临沂","MU2667/8","73G",18103
"2617","杭州柳州","MF8257/8","738",10148
"2618","杭州柳州","MF8257/8","738",10148
"2619","杭州柳州","MF8257/8","738",10148
"2620","杭州柳州","MF8257/8","738",10148
"2621","杭州洛阳","G52717/8","CR2",20273
"2622","杭州南宁","MF8375/6","738",7742
"2623","杭州南宁","BK2883/4","738",7742
"2624","杭州南宁","MF8377/8","738",7742
"2625","杭州南宁","CZ3757/8","738",7742
"2626","杭州南宁","CA1763/4","319",7742
"2627","杭州南宁","MF8377/8","738",7742
"2628","杭州南宁","BK2883/4","738",7742
"2629","杭州南宁","MF8375/6","738",7742
"2630","杭州南宁","CA1763/4","319",7742
"2631","杭州南阳","CZ3989/90","ERJ",18096
"2632","杭州青岛","SC4775/6","737",67
"2633","杭州青岛","SC4689/90","737",67
"2634","杭州青岛","SC4775/6","737",67
"2635","杭州青岛","MF8525/6","738",67
"2636","杭州青岛","SC4773/4","737",67
"2637","杭州青岛","SC4773/4","737",67
"2638","杭州青岛","CA1787/8","319",67
"2639","杭州青岛","SC4773/4","737",67
"2640","杭州青岛","MF8525/6","738",67
"2641","杭州青岛","CZ3265/6","738",67
"2642","杭州青岛","CZ3265/6","738",67
"2643","杭州青岛","CA1787/8","319",67
"2644","杭州青岛","MU5271","320",67
"2645","杭州泉州","BK2883/4","738",8584
"2646","杭州泉州","BK2883/4","738",8584
"2647","杭州三亚","MF8309/10","738",8699
"2648","杭州三亚","EU2739","319",8699
"2649","杭州三亚","JD5260","319",8699
"2650","杭州三亚","CZ6483/4","319",8699
"2651","杭州三亚","MF8309/10","738",8699
"2652","杭州三亚","CZ6483/4","319",8699
"2653","杭州三亚","JD5163/4","319",8699
"2654","杭州三亚","MU5373","320",8699
"2655","杭州厦门","SC4974","738",45
"2656","杭州厦门","MF8309/10","738",45
"2657","杭州厦门","MF8375/6","738",45
"2658","杭州厦门","SC4683/4","737",45
"2659","杭州厦门","SC4683/4","737",45
"2660","杭州厦门","MF8309/10","738",45
"2661","杭州厦门","MU2369/70","733",45
"2662","杭州厦门","MU2369/70","733",45
"2663","杭州厦门","MF8375/6","738",45
"2664","杭州深圳","MF8343/4","738",6556
"2665","杭州深圳","CZ3365/6","320",6556
"2666","杭州深圳","CZ6327/8","321",6556
"2667","杭州深圳","CZ6327/8","321",6556
"2668","杭州深圳","ZH9963/4","738",6556
"2669","杭州深圳","CA1731/2","320",6556
"2670","杭州深圳","CA1735/6","319",6556
"2671","杭州深圳","CZ6327/8","321",6556
"2672","杭州深圳","MU5219/20","320",6556
"2673","杭州深圳","CZ3797/8","320",6556
"2674","杭州深圳","ZH9867/8","738",6556
"2675","杭州深圳","CZ3555/6","320",6556
"2676","杭州深圳","ZH9753/4","738",6556
"2677","杭州深圳","CA1733/4","319",6556
"2678","杭州深圳","ZH9803/4","738",6556
"2679","杭州深圳","ZH9803/4","738",6556
"2680","杭州深圳","ZH9860","738",6556
"2681","杭州深圳","CZ6327/8","321",6556
"2682","杭州深圳","CZ3569/70","320",6556
"2683","杭州深圳","CZ3563/4","320",6556
"2684","杭州深圳","CZ3797/8","320",6556
"2685","杭州沈阳","MF8031/2","738",9157
"2686","杭州沈阳","MU5277/8","320",9157
"2687","杭州沈阳","MF8045/6","738",9157
"2688","杭州沈阳","9C8919/20","320",9157
"2689","杭州沈阳","CZ6519/20","320",9157
"2690","杭州沈阳","MF8045/6","738",9157
"2691","杭州沈阳","CZ6497/8","321",9157
"2692","杭州石家庄","MF8145/6","738",18093
"2693","杭州石家庄","MU2358","73G",18093
"2694","杭州石家庄","MF8145/6","738",18093
"2695","杭州石家庄","NS3211/2","320",18093
"2696","杭州太原","HU7366","738",9797
"2697","杭州太原","MF8177/8","738",9797
"2698","杭州太原","MF8177/8","738",9797
"2699","杭州太原","MF8177/8","738",9797
"2700","杭州太原","MU5192","73G",9797
"2701","杭州太原","MF8149/50","738",9797
"2702","杭州太原","MF8149/50","737",9797
"2703","杭州太原","HU7366","738",9797
"2704","杭州太原","MF8149/50","738",9797
"2705","杭州太原","MF8149/50","738",9797
"2706","杭州天津","MF8125/6","738",8582
"2707","杭州天津","GS6401/2","DON",8582
"2708","杭州天津","FM9296","738",8582
"2709","杭州天津","BK2825/6","735",8582
"2710","杭州天津","MU5483","320",8582
"2711","杭州天津","GS6671/2","E90",8582
"2712","杭州天津","MF8125/6","738",8582
"2713","杭州乌鲁木齐","HU7834","738",6786
"2714","杭州乌鲁木齐","HU7814","738",6786
"2715","杭州乌鲁木齐","MU5645/6","320",6786
"2716","杭州乌鲁木齐","MF8231/2","738",6786
"2717","杭州乌鲁木齐","CA1785/6","319",6786
"2718","杭州乌鲁木齐","MF8231/2","738",6786
"2719","杭州乌鲁木齐","MF8231/2","738",6786
"2720","杭州乌鲁木齐","3U8953/4","320",6786
"2721","杭州乌鲁木齐","MU5671/2","320",6786
"2722","杭州乌鲁木齐","CA1785/6","319",6786
"2723","杭州乌鲁木齐","MU5645/6","320",6786
"2724","杭州乌鲁木齐","3U8953/4","320",6786
"2725","杭州乌鲁木齐","MF8231/2","738",6786
"2726","杭州武汉","MF8461/2","738",10508
"2727","杭州武汉","MF8461/2","738",10508
"2728","杭州武汉","CA8201/2","320",10508
"2729","杭州武汉","CZ3541/2","738",10508
"2730","杭州武汉","CA8201/2","320",10508
"2731","杭州武汉","CA8201/2","320",10508
"2732","杭州武汉","CZ3849/50","738",10508
"2733","杭州西安","MU2270","319",2201
"2734","杭州西安","CA1785/6","319",2201
"2735","杭州西安","HU7814","738",2201
"2736","杭州西安","GS6501/2","E90",2201
"2737","杭州西安","MU2291/2","320",2201
"2738","杭州西安","MF8251/2","738",2201
"2739","杭州西安","HU7862","738",2201
"2740","杭州西安","CA1785/6","319",2201
"2741","杭州西安","MU5489/90","320",2201
"2742","杭州西安","ZH9103/4","320",2201
"2743","杭州西安","CA1775/6","320",2201
"2744","杭州西安","MF8227/8","738",2201
"2745","杭州西安","CA1775/6","320",2201
"2746","杭州西安","MU2201/2","320",2201
"2747","杭州西安","MU2201/2","320",2201
"2748","杭州西宁","3U8821","320",11714
"2749","杭州西宁","3U8821","320",11714
"2750","杭州徐州","JD5259","319",6960
"2751","杭州烟台","SC4814","CR2",16
"2752","杭州烟台","SC4885/6","737",16
"2753","杭州烟台","SC4885/6","738",16
"2754","杭州烟台","SC4885/6","737",16
"2755","杭州烟台","SC4885/6","737",16
"2756","杭州烟台","SC4885/6","737",16
"2757","杭州烟台","SC4885/6","737",16
"2758","杭州烟台","SC4885/6","738",16
"2759","杭州烟台","SC4885/6","737",16
"2760","杭州烟台","SC4885/6","737",16
"2761","杭州烟台","SC4885/6","737",16
"2762","杭州银川","CA1775/6","320",6979
"2763","杭州银川","CA1775/6","320",6979
"2764","杭州张家界","MU5289","320",2884
"2765","杭州张家界","MU5289","320",2884
"2766","杭州长春","CZ6629/30","321",703
"2767","杭州长春","MF8053/4","738",703
"2768","杭州长春","CZ6629/30","321",703
"2769","杭州长春","MF8053/4","738",703
"2770","杭州长沙","CA1763/4","319",2975
"2771","杭州长沙","MF8465/6","738",2975
"2772","杭州长沙","BK2881/2","738",2975
"2773","杭州长沙","MF8465/6","738",2975
"2774","杭州长沙","MF8453/4","738",2975
"2775","杭州长沙","CZ3639/40","320",2975
"2776","杭州长沙","CA1763/4","319",2975
"2777","杭州长沙","MF8453/4","738",2975
"2778","杭州郑州","MF8369/70","73G",10
"2779","杭州郑州","CZ3839/40","733",10
"2780","杭州郑州","MU5379/80","320",10
"2781","杭州郑州","MF8369/70","73G",10
"2782","杭州郑州","CZ6565/6","733",10
"2783","杭州郑州","CZ3982","738",10
"2784","杭州郑州","MF8361/2","738",10
"2785","杭州郑州","3U8953/4","320",10
"2786","杭州郑州","MF8369/70","73G",10
"2787","杭州郑州","MU5379/80","320",10
"2788","杭州郑州","CZ3939/40","738",10
"2789","杭州郑州","CZ3982","738",10
"2790","杭州郑州","CZ3745/6","733",10
"2791","杭州郑州","CZ3745/6","733",10
"2792","杭州郑州","MF8369/70","73G",10
"2793","杭州郑州","VD8309/10","E90",10
"2794","杭州郑州","3U8953/4","320",10
"2795","杭州重庆","MF8415/6","738",10163
"2796","杭州重庆","CA1769/70","319",10163
"2797","杭州重庆","3U8821","320",10163
"2798","杭州重庆","3U8821","320",10163
"2799","杭州重庆","CA4553/4","73G",10163
"2800","杭州重庆","CA1761/2","319",10163
"2801","杭州重庆","MU5235/6","320",10163
"2802","杭州重庆","CA1759/60","319",10163
"2803","杭州重庆","MF8473/4","738",10163
"2804","合肥成都","3U8995/8","319",3383
"2805","合肥成都","MU2349/50","737",3383
"2806","合肥成都","CA4521/2","321",3383
"2807","合肥成都","MU5435/6","320",3383
"2808","合肥成都","MU5435/6","320",3383
"2809","合肥大连","HU7243","738",3490
"2810","合肥福州","HU7690","738",9667
"2811","合肥福州","SC4613/4","738",9667
"2812","合肥福州","GS6451/2","E90",9667
"2813","合肥福州","GS6451/2","E90",9667
"2814","合肥福州","SC4613/4","738",9667
"2815","合肥广州","CZ3817/8","319",5034
"2816","合肥广州","HU7040","734",5034
"2817","合肥广州","HU7244","738",5034
"2818","合肥广州","MU5287/8","320",5034
"2819","合肥广州","CZ3814","319",5034
"2820","合肥广州","MU5225/6","320",5034
"2821","合肥广州","CZ3873/4","319",5034
"2822","合肥贵阳","CZ6429/30","319",25033
"2823","合肥贵阳","SC4919/20","CR2",25033
"2824","合肥贵阳","3U8909/10","319",25033
"2825","合肥贵阳","3U8909/10","319",25033
"2826","合肥贵阳","CZ6429/30","319",25033
"2827","合肥贵阳","SC4919/20","CR2",25033
"2828","合肥贵阳","CZ6429/30","319",25033
"2829","合肥贵阳","CZ6429/30","319",25033
"2830","合肥贵阳","CZ6429/30","319",25033
"2831","合肥贵阳","SC4919/20","CR2",25033
"2832","合肥贵阳","CZ6429/30","319",25033
"2833","合肥贵阳","CZ6429/30","319",25033
"2834","合肥贵阳","CZ6429/30","319",25033
"2835","合肥贵阳","CZ6429/30","319",25033
"2836","合肥贵阳","CZ6429/30","319",25033
"2837","合肥贵阳","SC4919/20","CR2",25033
"2838","合肥桂林","MU5387/8","320",3097
"2839","合肥桂林","MU5387/8","320",3097
"2840","合肥桂林","MU5345/6","320",3097
"2841","合肥哈尔滨","HU7745","738",3811
"2842","合肥哈尔滨","CZ3941/2","320",3811
"2843","合肥哈尔滨","CZ3941/2","320",3811
"2844","合肥海口","HU7690","738",1210
"2845","合肥和田","MU2331/2","737",20224
"2846","合肥和田","MU2331/2","737",20224
"2847","合肥黄山","MU5170/71","319",19080
"2848","合肥济南","SC4993/4","733",1398
"2849","合肥济南","SC4993/4","733",1398
"2850","合肥昆明","8L9911/2","73G",3959
"2851","合肥昆明","MU5770","320",3959
"2852","合肥昆明","BK2847/8","735",3959
"2853","合肥昆明","8L9911/2","73G",3959
"2854","合肥昆明","MU5476","320",3959
"2855","合肥昆明","MU5591/2","320",3959
"2856","合肥昆明","BK2847/8","735",3959
"2857","合肥昆明","BK2847/8","735",3959
"2858","合肥昆明","BK2847/8","735",3959
"2859","合肥昆明","MU5476","320",3959
"2860","合肥兰州","MU5571/2","320",20231
"2861","合肥兰州","MU5571/2","320",20231
"2862","合肥南昌","JR1515/6","737",7401
"2863","合肥宁波","SC4835/6","CR2",20233
"2864","合肥宁波","SC4835/6","CR2",20233
"2865","合肥青岛","GS6525/6","E90",8605
"2866","合肥青岛","GS6525/6","E90",8605
"2867","合肥三亚","HU7660","738",18
"2868","合肥三亚","MU5643/4","320",18
"2869","合肥三亚","HU7659/60","737",18
"2870","合肥三亚","MU5643/4","320",18
"2871","合肥三亚","HU7659/60","737",18
"2872","合肥厦门","MF8527/8","737",4701
"2873","合肥厦门","MF8527/8","73G",4701
"2874","合肥厦门","MU2273","320",4701
"2875","合肥厦门","MU5597/8","320",4701
"2876","合肥厦门","MF8527/8","73G",4701
"2877","合肥厦门","SC4958","738",4701
"2878","合肥厦门","HU7863","738",4701
"2879","合肥厦门","MF8527/8","73G",4701
"2880","合肥厦门","MU5597/8","320",4701
"2881","合肥深圳","MU5699","320",6512
"2882","合肥深圳","ZH9992","738",6512
"2883","合肥深圳","ZH7107/8","320",6512
"2884","合肥深圳","ZH7107/8","320",6512
"2885","合肥深圳","ZH9990","738",6512
"2886","合肥深圳","MU5699/70","320",6512
"2887","合肥深圳","ZH9992","738",6512
"2888","合肥深圳","ZH9785/6","738",6512
"2889","合肥深圳","ZH9785/6","738",6512
"2890","合肥深圳","ZH9991/2","738",6512
"2891","合肥深圳","HU7746","738",6512
"2892","合肥深圳","ZH9990","738",6512
"2893","合肥深圳","ZH9785/6","738",6512
"2894","合肥深圳","CZ3565/6","319",6512
"2895","合肥深圳","ZH9990","738",6512
"2896","合肥深圳","ZH9785/6","738",6512
"2897","合肥深圳","ZH9785/6","738",6512
"2898","合肥沈阳","CZ3130/29","320",6459
"2899","合肥沈阳","CZ3130/29","320",6459
"2900","合肥石家庄","SC4957","738",9593
"2901","合肥台州","VD8329/30","E90",18165
"2902","合肥台州","VD8329/30","E90",18165
"2903","合肥太原","HU7864","738",29
"2904","合肥太原","HU7864","738",29
"2905","合肥温州","GS7559/60","E90",4586
"2906","合肥温州","GS7559/60","E90",4586
"2907","合肥温州","GS7559/60","E90",4586
"2908","合肥温州","GS7559/60","E90",4586
"2909","合肥乌鲁木齐","HU7840","738",6741
"2910","合肥乌鲁木齐","MU2331/2","737",6741
"2911","合肥乌鲁木齐","MU2331/2","737",6741
"2912","合肥西安","MU2385/6","320",2268
"2913","合肥西安","MU2385/6","320",2268
"2914","合肥西宁","HU7840","738",22555
"2915","合肥西宁","MU2385/6","320",22555
"2916","合肥西宁","MU2385/6","320",22555
"2917","合肥长沙","SC4705/6","733",5345
"2918","合肥长沙","SC4705/6","733",5345
"2919","合肥郑州","JR1535/6","MA6",9519
"2920","合肥重庆","3U8615/6","ERJ",3435
"2921","合肥重庆","MU5495/6","320",3435
"2922","合肥重庆","MU5495/6","320",3435
"2923","合肥重庆","MU5770","320",3435
"2924","合肥重庆","3U8615/6","ERJ",3435
"2925","和田乌鲁木齐","CZ6817/8","73G",16898
"2926","和田乌鲁木齐","CZ6815/6","73G",16898
"2927","和田乌鲁木齐","GS7553/4","E90",16898
"2928","和田乌鲁木齐","CZ6819/20","73G",16898
"2929","和田乌鲁木齐","FM9223/4","738",16898
"2930","和田乌鲁木齐","FM9218","738",16898
"2931","黑河哈尔滨","3U8587/8","319",7830
"2932","黑河漠河","BK2841/2","MA6",23695
"2933","黑河漠河","BK2841/2","MA6",23695
"2934","呼和浩特包头","ZH7052","320",5942
"2935","呼和浩特包头","ZH7052","320",5942
"2936","呼和浩特成都","CA1447/8","733",911
"2937","呼和浩特成都","CA1447/8","733",911
